,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,Level1,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,ZIP,ZIP5,nteeFinal
27427,110 06 QUEENS BLVD,FOREST HILLS,41037,22600,116263503,77375,36081.0,110 06 QUEENS BLVD FOREST HILLS NY 11375-5363,,GINGERBREAD PLAYERS & JACK INC,A65,68500.0,92131,NY,110 06 QUEENS BLVD,11375-5363,11375.0,A65
27470,30 WEST 25TH ST,NEW YORK,146133,830878,130432981,1541701,36061.0,30 WEST 25TH ST NEW YORK NY 10010-2705,,AMERICAN MUSIC CENTER INC,A68,266587.0,1376757,NY,30 WEST 25TH ST,10010-2705,10010.0,A68
27474,250 PARK AVE S,NEW YORK,600742,303740,130448930,1968117,36061.0,250 PARK AVE S NEW YORK NY 10003-1402,,ART DIRECTORS CLUB INC,A25,1490591.0,1919610,NY,250 PARK AVE S,10003-1402,10003.0,A25
27477,321 E 73RD ST,NEW YORK,0,28500,130508050,51692,36061.0,321 E 73RD ST NEW YORK NY 10021-3705,,BOHEMIAN BENEVOLENT AND LITERARY SOCIETY OF THE CITY OF NEW YORK,A23,43825.0,90211,NY,321 E 73RD ST,10021-3705,10021.0,A23
27502,70 LINCOLN CENTER PLAZA 5TH FL,NEW YORK,3201138,4844172,131275970,9466947,36061.0,70 LINCOLN CENTER PLAZA NEW YORK NY 10023-6548,,SCHOOL OF AMERICAN BALLET INC,A6E,2491831.0,10531054,NY,70 LINCOLN CENTER PLAZA,10023-6548,10023.0,A6E
27512,PO BOX 892,NEW YORK,95107,183119,131394732,278553,36061.0,,,WORKING THEATRE CO INC,A65,42030.0,235602,NY,,10002-0910,10002.0,A65
27513,229 W 42ND ST 501,NEW YORK,43946,187750,131404934,155972,36061.0,229 W 42ND ST NEW YORK NY 10036-7205,,NEW PROFESSIONAL THEATRE INC,A65,0.0,167969,NY,229 W 42ND ST,10036-7205,10036.0,A65
27522,LOCAL,NEW YORK,15590,38586,131524778,176377,36061.0,LOCAL NEW YORK NY 10016-8202,,POLISH INSTITUTE OF ARTS & SCIENCES IN AMERICA INC,A23,66621.0,126951,NY,LOCAL,10016-8202,10016.0,A23
27529,72 SPRING STREET 6TH FLOOR,NEW YORK,1537949,262866,131566058,6172642,36061.0,72 SPRING STREET NEW YORK NY 10012-4019,,AMERICAN CRAFT COUNCIL,A40,5353852.0,5763589,NY,72 SPRING STREET,10012-4019,10012.0,A40
27541,445 PARK AVE 9TH FL,NEW YORK,234035,804223,131606158,1292655,36061.0,445 PARK AVE NEW YORK NY 10022-2606,,COLLEGIATE CHORALE INC,A6B,301384.0,1381027,NY,445 PARK AVE,10022-2606,10022.0,A6B
27589,144 EAST 39TH STREET,NEW YORK,632474,151278,131623995,1613507,36061.0,144 EAST 39TH STREET NEW YORK NY 10016-0914,,ENGLISH SPEAKING UNION OF THE UNITED STATES,A23,753547.0,1564011,NY,144 EAST 39TH STREET,10016-0914,10016.0,A23
27595,1 E 70 ST,NEW YORK,3581614,1140638,131624012,8777609,36061.0,1 E 70 ST NEW YORK NY 10021-4907,,FRICK COLLECTION,A51,1386175.0,12651166,NY,1 E 70 ST,10021-4907,10021.0,A51
27617,1000 FIFTH AVENUE,NEW YORK,103093585,114848130,131624086,336316617,36061.0,1000 FIFTH AVENUE NEW YORK NY 10028-0113,,METROPOLITAN MUSEUM OF ART,A51,52113420.0,325959454,NY,1000 FIFTH AVENUE,10028-0113,10028.0,A51
27618,30 LINCOLN CENTER PLAZA,NEW YORK,123014000,93989000,131624087,211268000,36061.0,30 LINCOLN CENTER PLAZA NEW YORK NY 10023-6922,,METROPOLITAN OPERA ASSOCIATION INC,A6A,94002000.0,228428000,NY,30 LINCOLN CENTER PLAZA,10023-6922,10023.0,A6A
27621,1220 5TH AVE,NEW YORK,3187872,11171035,131624098,7270955,36061.0,1220 5TH AVE NEW YORK NY 10029-5221,,MUSEUM OF THE CITY OF NEW YORK,A54,673664.0,12172936,NY,1220 5TH AVE,10029-5221,10029.0,A54
27622,22 E 60TH ST,NEW YORK,2936649,8999027,131624099,7010642,36061.0,22 E 60TH ST NEW YORK NY 10022-1011,,FRENCH INSTITUTE-ALLIANCE FRANCAISE,A23,4047770.0,12090996,NY,22 E 60TH ST,10022-1011,10022.0,A23
27623,11 WEST 53RD STREET,NEW YORK,46480000,240568000,131624100,180066000,36061.0,11 WEST 53RD STREET NEW YORK NY 10019-5401,,MUSEUM OF MODERN ART,A51,21468000.0,334819000,NY,11 WEST 53RD STREET,10019-5401,10019.0,A51
27689,1083 FIFTH AVENUE,NEW YORK,1075172,1710094,131628183,4679086,36061.0,1083 FIFTH AVENUE NEW YORK NY 10128-0114,,NATIONAL ACADEMY OF DESIGN,A25,1727424.0,4378658,NY,1083 FIFTH AVENUE,10128-0114,10128.0,A25
27697,PO BOX 1537,NEW YORK,0,4541,131632509,265360,36061.0,,,BIBLIOGRAPHICAL SOCIETY OF AMERICA,A03,92977.0,187640,NY,,10021-0043,10021.0,A03
27708,340 EAST 54 STREET,NEW YORK,807588,220312,131635274,1231416,36061.0,340 EAST 54 STREET NEW YORK NY 10022-5017,,NEIGHBORHOOD PLAYHOUSE INC,A6E,1133184.0,1503481,NY,340 EAST 54 STREET,10022-5017,10022.0,A6E
27709,132 W 60 ST,NEW YORK,2678690,3274591,131635277,5372498,36061.0,132 W 60 ST NEW YORK NY 10023-7402,,PROFESSIONAL CHILDRENS SCHOOL INC,A6E,4290280.0,7919924,NY,132 W 60 ST,10023-7402,10023.0,A6E
27747,120 CLAREMONT AVE,NEW YORK,13497585,3245711,131656667,26952626,36061.0,120 CLAREMONT AVE NEW YORK NY 10027-4689,,MANHATTAN SCHOOL OF MUSIC,A25,18849692.0,28623718,NY,120 CLAREMONT AVE,10027-4689,10027.0,A25
27761,3 E 33RD ST STE 101,NEW YORK,55708,78571,131659632,111930,36061.0,3 E 33RD ST NEW YORK NY 10016-5002,,REHABILITATION THROUGH PHOTOGRAPHY INC,A40,0.0,84075,NY,3 E 33RD ST,10016-5002,10016.0,A40
27773,10 LINCOLN CENTER PLAZA,NEW YORK NY,28156220,23056226,131664054,51164519,36061.0,10 LINCOLN CENTER PLAZA NEW YORK NY NY 10023-6912,,PHILHARMONIC-SYMPHONY SOCIETY OF NEW YORK INC,A69,19745299.0,59165400,NY,10 LINCOLN CENTER PLAZA,10023-6912,10023.0,A69
27777,11 17 43RD AVE,LONG ISLAND CITY,211075,323869,131669204,739445,36081.0,11 17 43RD AVE LONG ISLAND CITY NY 11101-6814,,SCULPTURE CENTER INC,A40,63476.0,731987,NY,11 17 43RD AVE,11101-6814,11101.0,A40
27785,25 E 21ST ST,NEW YORK,31031,24392,131672947,79858,36061.0,25 E 21ST ST NEW YORK NY 10010-6207,,RELIEF COMMITTEE OF THE GENERAL JEWISH WORKERS UNION OF POLAND INC,A23,2597.0,27262,NY,25 E 21ST ST,10010-6207,10010.0,A23
27790,333 EAST 47TH STREET,NEW YORK,4021837,4010885,131675082,11954992,36061.0,333 EAST 47TH STREET NEW YORK NY 10017-2301,,JAPAN SOCIETY INC,A23,1790435.0,8415932,NY,333 EAST 47TH STREET,10017-2301,10017.0,A23
27796,25 E 21ST ST,NEW YORK,43784,81584,131677406,132532,36061.0,25 E 21ST ST NEW YORK NY 10010-6207,,CONGRESS FOR JEWISH CULTURE INC,A23,14192.0,98637,NY,25 E 21ST ST,10010-6207,10010.0,A23
27959,25 E 21ST ST,NEW YORK,0,12500,131770269,38780,36061.0,25 E 21ST ST NEW YORK NY 10010-6207,,CENTRAL YIDDISH CULTURE ORG,A23,18748.0,31248,NY,25 E 21ST ST,10010-6207,10010.0,A23
27964,244 EAST 52ND STREET,NEW YORK,811049,164671,131775772,1203000,36061.0,244 EAST 52ND STREET NEW YORK NY 10022-6201,,TURTLE BAY MUSIC SCHOOL INC,A6E,836238.0,1103321,NY,244 EAST 52ND STREET,10022-6201,10022.0,A6E
27979,945 MADISON AVENUE,NEW YORK,9747423,22586790,131789318,27957883,36061.0,945 MADISON AVENUE NEW YORK NY 10021-2701,,WHITNEY MUSEUM OF AMERICAN ART,A51,3425580.0,32677483,NY,945 MADISON AVENUE,10021-2701,10021.0,A51
27998,70 LINCOLN CTR PLAZA,NEW YORK,4526162,3214083,131813808,1849941,36061.0,70 LINCOLN CTR PLAZA NEW YORK NY 10023-6548,,CITY CENTER OF MUSIC & DRAMA INC,A61,702685.0,3955142,NY,70 LINCOLN CTR PLAZA,10023-6548,10023.0,A61
28008,2 E 79TH ST,NEW YORK,18000,88807,131832391,566916,36061.0,2 E 79TH ST NEW YORK NY 10021-0106,,UKRAINIAN INSTITUTE OF AMERICA INC,A23,383943.0,510911,NY,2 E 79TH ST,10021-0106,10021.0,A23
28012,344 EAST 59TH ST 2ND FL,NEW YORK,427946,207156,131834089,990524,36061.0,344 EAST 59TH ST NEW YORK NY 10022-1513,,MARTHA GRAHAM SCHOOL OF CONTEMPORARY DANCE INC,A62,509401.0,729601,NY,344 EAST 59TH ST,10022-1513,10022.0,A62
28024,24 E 95TH ST,NEW YORK,1808789,351640,131843420,3029672,36061.0,24 E 95TH ST NEW YORK NY 10128-0702,,DILLER-QUAILE SCHOOL OF MUSIC INC,A6E,2771044.0,3400380,NY,24 E 95TH ST,10128-0702,10128.0,A6E
28025,215 WEST 57TH STREET,NEW YORK,1191417,408870,131844837,4626291,36061.0,215 WEST 57TH STREET NEW YORK NY 10019-2104,,ART STUDENTS LEAGUE OF NEW YORK,A25,2665628.0,4082600,NY,215 WEST 57TH STREET,10019-2104,10019.0,A25
28027,425 LAFAYETTE STREET,NEW YORK,6234651,10532990,131844852,13587724,36061.0,425 LAFAYETTE STREET NEW YORK NY 10003-7021,,NEW YORK SHAKESPEARE FESTIVAL,A65,4438632.0,15918171,NY,425 LAFAYETTE STREET,10003-7021,10003.0,A65
28033,70 LINCOLN CENTER PLAZA,NEW YORK,33009815,50684284,131847137,98726151,36061.0,70 LINCOLN CENTER PLAZA NEW YORK NY 10023-6548,,LINCOLN CENTER FOR THE PERFORMING ARTS INC,A61,11820663.0,104771164,NY,70 LINCOLN CENTER PLAZA,10023-6548,10023.0,A61
28040,307 7TH AVE RM 1401,NEW YORK,86210,136399,131853763,211713,36061.0,307 7TH AVE NEW YORK NY 10001-6046,,ELDER CRAFTSMEN INC,A40,8299.0,149598,NY,307 7TH AVE,10001-6046,10001.0,A40
28041,850 7TH AVE,NEW YORK,312255,483356,131854253,1020587,36061.0,850 7TH AVE NEW YORK NY 10019-5230,,CONCERT ARTISTS GUILD INC,A68,525541.0,1132208,NY,850 7TH AVE,10019-5230,10019.0,A68
28071,151 W 30TH ST 202,NEW YORK,177045,241515,131869805,296139,36061.0,151 W 30TH ST NEW YORK NY 10001-4029,,DANCE NOTATION BUREAU INC,A62,50795.0,322670,NY,151 W 30TH ST,10001-4029,10001.0,A62
28084,890 BROADWAY,NEW YORK,14614321,20314017,131882106,36461542,36061.0,890 BROADWAY NEW YORK NY 10003-1211,,BALLET THEATRE FOUNDATION INC,A6E,17484267.0,38353153,NY,890 BROADWAY,10003-1211,10003.0,A6E
28122,881 SEVENTH AVENUE,NEW YORK,14163767,22170488,131923626,48305971,36061.0,881 SEVENTH AVENUE NEW YORK NY 10019-3210,,CARNEGIE HALL CORPORATION,A61,22237289.0,44176101,NY,881 SEVENTH AVENUE,10019-3210,10019.0,A61
28133,330 SEVENTH AVE 21ST FL,NEW YORK,1120954,1953332,131927751,2637133,36061.0,330 SEVENTH AVE NEW YORK NY 10001-5010,,NATIONAL FOUNDATION FOR JEWISH CULTURE,A23,315676.0,2628029,NY,330 SEVENTH AVE,10001-5010,10001.0,A23
28168,250 W 57TH ST,NEW YORK,933862,2081007,131951681,2660239,36061.0,250 W 57TH ST NEW YORK NY 10107-0001,,YOUNG CONCERT ARTISTS INC,A68,731190.0,3282800,NY,250 W 57TH ST,10107-0001,10107.0,A68
28193,333 W 39TH ST SUITE 1101,NEW YORK,1828291,2597842,131969375,4951721,36061.0,333 W 39TH ST NEW YORK NY 10018-1428,,AMERICAN SYMPHONY ORCHESTRA INC,A69,2520182.0,5124527,NY,333 W 39TH ST,10018-1428,10018.0,A69
28199,225 W 99TH ST,NEW YORK,400817,422261,131972960,942217,36061.0,225 W 99TH ST NEW YORK NY 10025-5014,,PAPER BAG PLAYERS INC,A65,439124.0,869271,NY,225 W 99TH ST,10025-5014,10025.0,A65
28224,129 WEST 67 TH STREET,NEW YORK,2937044,2246926,131991118,5577809,36061.0,129 WEST 67 TH STREET NEW YORK NY 10023-5915,,ELAINE KAUFMAN CULTURAL CENTER-LUCY MOSES SCHOOL FOR MUSIC AND DANCE,A6E,2883245.0,6042615,NY,129 WEST 67 TH STREET,10023-5915,10023.0,A6E
28238,266 E 37TH STREET 22 FLOOR,NEW YORK,147080,249447,131997644,483711,36061.0,266 E 37TH STREET NEW YORK NY 10018-0000,,AMERICAN PLACE THEATRE INC,A65,275899.0,577953,NY,266 E 37TH STREET,10018-0000,10018.0,A65
28239,8TH FLR,NEW YORK,789137,1238272,131997754,2613294,36061.0,,,YOUNG AUDIENCES-NEW YORK INC,A25,1300589.0,2533915,NY,,10022-0000,10022.0,A25
28243,120 BANK ST,NEW YORK,122770,160478,131999454,324163,36061.0,120 BANK ST NEW YORK NY 10014-2126,,H B PLAYWRIGHTS FOUNDATION INC,A65,0.0,182032,NY,120 BANK ST,10014-2126,10014.0,A65
28249,211 WEST 61ST STREET,NEW YORK,7591139,0,132501829,24814555,36061.0,211 WEST 61ST STREET NEW YORK NY 10023-7835,,AMERICAN MUSICAL & DRAMATIC ACADEMY,A6E,26145099.0,26170980,NY,211 WEST 61ST STREET,10023-7835,10023.0,A6E
28250,55 BETHUNE ST,NEW YORK,1941378,1395075,132502177,5110337,36061.0,55 BETHUNE ST NEW YORK NY 10014-2010,,CUNNINGHAM DANCE FOUNDATION INC,A62,3144685.0,4588645,NY,55 BETHUNE ST,10014-2010,10014.0,A62
28260,210 11TH AVE RM 902,NEW YORK,17400,92319,132509176,95159,36061.0,210 11TH AVE NEW YORK NY 10001-1210,,PHOENIX GALLERY INC,A40,0.0,104055,NY,210 11TH AVE,10001-1210,10001.0,A40
28273,204 E 23RD ST,NEW YORK,0,5505,132530479,27023,36061.0,204 E 23RD ST NEW YORK NY 10010-4628,,THE FIRE BELL CLUB OF NEW YORK INC,A54,20813.0,33147,NY,204 E 23RD ST,10010-4628,10010.0,A54
28286,684 PARK AVE,NEW YORK,871095,1595189,132548780,1832113,36061.0,684 PARK AVE NEW YORK NY 10021-5043,,QUEEN SOFIA SPANISH INSTITUTE INC,A23,676793.0,2458696,NY,684 PARK AVE,10021-5043,10021.0,A23
28291,115 E 9TH ST APT 7C,NEW YORK,0,0,132552286,93851,36061.0,115 E 9TH ST NEW YORK NY 10003-5417,,WASHINGTON SQUARE OUTDOOR ART EXHIBIT INC,A40,85092.0,87038,NY,115 E 9TH ST,10003-5417,10003.0,A40
28293,645 ST NICHOLAS AVENUE,NEW YORK,1932392,1480743,132552500,3096050,36061.0,645 ST NICHOLAS AVENUE NEW YORK NY 10030-1001,,HARLEM SCHOOL OF THE ARTS INC,A25,1383355.0,2900632,NY,645 ST NICHOLAS AVENUE,10030-1001,10030.0,A25
28305,323 WEST 108TH STREET,NEW YORK,728799,200174,132562192,1174006,36061.0,323 WEST 108TH STREET NEW YORK NY 10025-2743,,BLOOMINGDALE SCHOOL OF MUSIC INC,A6E,884992.0,1182127,NY,323 WEST 108TH STREET,10025-2743,10025.0,A6E
28319,344 EAST 59TH ST 2ND FL,NEW YORK,1320808,2740750,132571063,3892725,36061.0,344 EAST 59TH ST NEW YORK NY 10022-1513,,MARTHA GRAHAM CENTER OF CONTEMPORARY DANCE INC,A62,812538.0,3554961,NY,344 EAST 59TH ST,10022-1513,10022.0,A62
28342,151 W 26TH ST,NEW YORK,3314281,542506,132583793,10947774,36061.0,151 W 26TH ST NEW YORK NY 10001-6810,,THEATREWORKS USA CORPORATION,A65,9653866.0,10793962,NY,151 W 26TH ST,10001-6810,10001.0,A65
28343,405 WEST 55TH STREET,NEW YORK,1062071,10980260,132584273,21487415,36061.0,405 WEST 55TH STREET NEW YORK NY 10019-4402,,ALVIN AILEY DANCE FOUNDATION INC,A62,12918393.0,27696853,NY,405 WEST 55TH STREET,10019-4402,10019.0,A62
28354,741 W END AVE STE 4 B,NEW YORK,119481,120283,132590315,226028,36061.0,741 W END AVE NEW YORK NY 10025-6222,,BAR HARBOR FESTIVAL CORPORATION,A68,0.0,192765,NY,741 W END AVE,10025-6222,10025.0,A68
28365,12 FULTON ST,NEW YORK,2783478,5770015,132596500,7376135,36061.0,12 FULTON ST NEW YORK NY 10038-2101,,SOUTH STREET SEAPORT MUSEUM,A50,1824919.0,8247364,NY,12 FULTON ST,10038-2101,10038.0,A50
28369,1650 BROADWAY STE 301,NEW YORK,399129,41951,132598476,876178,36061.0,1650 BROADWAY NEW YORK NY 10019-6833,,NATIONAL CHORAL COUNCIL INC,A03,820506.0,869345,NY,1650 BROADWAY,10019-6833,10019.0,A03
28374,1738 HONE AVENUE,BRONX,716845,1321517,132601303,1950751,36005.0,1738 HONE AVENUE BRONX NY 10461-1403,,BRONX COUNCIL ON THE ARTS INC,A26,67762.0,1462867,NY,1738 HONE AVENUE,10461-1403,10461.0,A26
28397,154 W 127TH ST,NEW YORK,196192,0,132614483,640930,36061.0,154 W 127TH ST NEW YORK NY 10027-3722,,JAZZMOBILE INC,A68,551741.0,744316,NY,154 W 127TH ST,10027-3722,10027.0,A68
28399,338 E 106TH ST,NEW YORK,58629,114019,132615433,159971,36061.0,338 E 106TH ST NEW YORK NY 10029-4833,,MANNA HOUSE WORKSHOPS INC,A6E,59769.0,152963,NY,338 E 106TH ST,10029-4833,10029.0,A6E
28407,260 W 72ND ST 6 D,NEW YORK,0,46921,132618942,38410,36061.0,260 W 72ND ST 6 D NEW YORK NY 10023-2817,,JOY IN SINGING INC,A6B,0.0,47889,NY,260 W 72ND ST 6 D,10023-2817,10023.0,A6B
28413,74 EAST 4TH STREET,NEW YORK,455185,820655,132620861,1267781,36061.0,74 EAST 4TH STREET NEW YORK NY 10003-8903,,LA MAMA EXPERIMENTAL THEATRE CLUB INC,A61,555103.0,1376103,NY,74 EAST 4TH STREET,10003-8903,10003.0,A61
28428,121 W 20TH STREET APT 2C,NEW YORK,0,40000,132624440,108130,36061.0,121 W 20TH STREET NEW YORK NY 10011-3600,,NIKOLAIS LOUIS FOUNDATION FOR DANCE,A62,52114.0,92114,NY,121 W 20TH STREET,10011-3600,10011.0,A62
28436,70 LINCOLN CENTER PLZ,NEW YORK,1417674,1963340,132628036,4601972,36061.0,70 LINCOLN CENTER PLZ NEW YORK NY 10023-6548,,CHAMBER MUSIC SOCIETY OF LINCOLN CENTER INC,A6C,1072056.0,3925700,NY,70 LINCOLN CENTER PLZ,10023-6548,10023.0,A6C
28453,12TH FLR,NEW YORK,742418,1419842,132638292,2314728,36061.0,,,ORPHEON INC,A69,537492.0,1963728,NY,,10036-0000,10036.0,A69
28460,466 WEST 152ND STREET,NEW YORK,1059410,3701781,132642091,3178203,36061.0,466 WEST 152ND STREET NEW YORK NY 10031-1814,,DANCE THEATRE OF HARLEM INC,A63,589242.0,4853081,NY,466 WEST 152ND STREET,10031-1814,10031.0,A63
28464,32 E 21ST ST,NEW YORK,696217,0,132643358,3200009,36061.0,32 E 21ST ST NEW YORK NY 10010-7201,,THE ONE CLUB FOR ART & COPY,A20,4049400.0,4165771,NY,32 E 21ST ST,10010-7201,10010.0,A20
28489,552 BROADWAY,NEW YORK,2230616,3154771,132665475,5434462,36061.0,552 BROADWAY NEW YORK NY 10012-3922,,PAUL TAYLOR DANCE FOUNDATION INC,A62,2256190.0,5469164,NY,552 BROADWAY,10012-3922,10012.0,A62
28501,850 THIRD AVE 15TH FLR,NEW YORK,186397,16550,132667790,380042,36061.0,850 THIRD AVE NEW YORK NY 10022-7263,,TWYLA THARP DANCE FOUNDATION,A62,340223.0,358041,NY,850 THIRD AVE,10022-7263,10022.0,A62
28511,220 W 42ND ST 19TH FL,NEW YORK,0,10792,132671116,20692,36061.0,220 W 42ND ST NEW YORK NY 10036-7202,,ATLAS THEATER CO INC,A65,0.0,25603,NY,220 W 42ND ST,10036-7202,10036.0,A65
28513,138 EAST 27TH STREET,NEW YORK,758683,956802,132672755,2350561,36061.0,138 EAST 27TH STREET NEW YORK NY 10016-9001,,SPANISH THEATRE REPERTORY CO LTD,A65,1062548.0,2198131,NY,138 EAST 27TH STREET,10016-9001,10016.0,A65
28528,736 BROADWAY,NEW YORK,0,13250,132677007,39400,36061.0,736 BROADWAY NEW YORK NY 10003-9519,,MARY ANTHONY DANCE THEATRE FOUNDATION INC,A62,20412.0,36703,NY,736 BROADWAY,10003-9519,10003.0,A62
28529,229 W 42ND ST FL 8,NEW YORK,104806,344642,132677232,365513,36061.0,229 W 42ND ST NEW YORK NY 10036-7201,,LUBOVITCH DANCE FOUNDATION INC,A62,134717.0,518620,NY,229 W 42ND ST,10036-7201,10036.0,A62
28530,37 W 32ND ST STE 4A,NEW YORK,260575,279463,132678071,703320,36061.0,37 W 32ND ST NEW YORK NY 10001-3804,,DOVA INC,A62,434776.0,713928,NY,37 W 32ND ST,10001-3804,10001.0,A62
28543,253 W 138TH ST,NEW YORK,101781,400791,132683678,457579,36061.0,253 W 138TH ST NEW YORK NY 10030-2142,,NEW HERITAGE REPERTORY THEATRE INC,A65,0.0,475860,NY,253 W 138TH ST,10030-2142,10030.0,A65
28549,167 W 89TH ST,NEW YORK,1588887,3295365,132685755,2953061,36061.0,167 W 89TH ST NEW YORK NY 10024-1901,,BALLET HISPANICO OF NEW YORK,A62,1277291.0,4595215,NY,167 W 89TH ST,10024-1901,10024.0,A62
28574,155 1ST AVENUE,NEW YORK,63515,376068,132694851,671977,36061.0,155 1ST AVENUE NEW YORK NY 10003-2906,,THEATRE FOR THE NEW CITY FOUNDATION INC,A65,239713.0,616319,NY,155 1ST AVENUE,10003-2906,10003.0,A65
28600,1040 GRAND CONCOURSE,BRONX,344464,2295890,132709368,2357193,36005.0,1040 GRAND CONCOURSE BRONX NY 10456-3901,,BRONX MUSEUM OF THE ARTS,A51,135037.0,2432020,NY,1040 GRAND CONCOURSE,10456-3901,10456.0,A51
28620,325 W END AVE 12B,NEW YORK,80841,64708,132725580,304132,36061.0,325 W END AVE NEW YORK NY 10023-8144,,SHADOW BOX THEATRE INC,A65,216740.0,288137,NY,325 W END AVE,10023-8144,10023.0,A65
28632,151 W 26 ST 7TH FLR,NEW YORK,301234,123748,132730837,900483,36061.0,151 W 26 ST NEW YORK NY 10001-6810,,T SCHREIBER STUDIO INC,A6E,738071.0,873239,NY,151 W 26 ST,10001-6810,10001.0,A6E
28639,62 HAMILTON TERRACE,NEW YORK,309265,335449,132735153,451605,36061.0,62 HAMILTON TERRACE NEW YORK NY 10031-6403,,CHILDRENS ART CARNIVAL,A25,80671.0,416120,NY,62 HAMILTON TERRACE,10031-6403,10031.0,A25
28657,100 E 4TH ST,NEW YORK,107946,22563,132744083,391042,36061.0,100 E 4TH ST NEW YORK NY 10003-9001,,FANFARE THEATRE ENSEMBLE INC,A65,329481.0,368248,NY,100 E 4TH ST,10003-9001,10003.0,A65
28659,239 EAST 5TH STREET 2D,NEW YORK,17500,98513,132744557,194269,36061.0,239 EAST 5TH STREET NEW YORK NY 10003-8544,,SEVEN LOAVES,A65,84456.0,183938,NY,239 EAST 5TH STREET,10003-8544,10003.0,A65
28668,38 GREEN ST-3RD FLOOR,NEW YORK,297203,620583,132749632,743728,36061.0,38 GREEN NEW YORK NY 10013-2505,,ARTISTS SPACE INC,A40,4262.0,837490,NY,38 GREEN,10013-2505,10013.0,A40
28691,420 W 42ND STREET,NEW YORK,802252,1640260,132759292,2563056,36061.0,420 W 42ND STREET NEW YORK NY 10036-6848,,GROUP I ACTING COMPANY INC,A65,701346.0,2758494,NY,420 W 42ND STREET,10036-6848,10036.0,A65
28693,212 W 83RD ST,NEW YORK,1814189,2274757,132761376,4811814,36061.0,212 W 83RD ST NEW YORK NY 10024-4901,,CHILDRENS MUSEUM OF MANHATTAN GRWTH THROUGH ART & MUSEUM EXPRIENCE INC,A52,1188876.0,3862769,NY,212 W 83RD ST,10024-4901,10024.0,A52
28696,330 BROOME ST,NEW YORK,0,0,132763351,35001,36061.0,330 BROOME ST NEW YORK NY 10002-2816,,KAZUKO HIRABAYASHI DANCE THEATRE INC,A62,0.0,33371,NY,330 BROOME ST,10002-2816,10002.0,A62
28698,25 CHAPEL STREET SUITE 1124,BROOKLYN,194488,126993,132764154,510774,36047.0,25 CHAPEL STREET BROOKLYN NY 11201-1955,,MUSICA SACRA INC,A68,305712.0,433777,NY,25 CHAPEL STREET,11201-1955,11201.0,A68
28703,178 PRINCE ST,NEW YORK,29523,0,132765717,146391,36061.0,178 PRINCE ST NEW YORK NY 10012-2905,,WARD-NASSE GALLERY INC,A60,151090.0,151136,NY,178 PRINCE ST,10012-2905,10012.0,A60
28706,156 FIFTH AVE 500,NEW YORK,0,85149,132767468,85322,36061.0,156 FIFTH AVE NEW YORK NY 10010-7792,,AURORA MUSIC FOUNDATION INC,A61,0.0,85149,NY,156 FIFTH AVE,10010-7792,10010.0,A61
28714,890 BROADWAY,NEW YORK,1253056,4272513,132773475,2944332,36061.0,890 BROADWAY NEW YORK NY 10003-1211,,BALLET TECH FOUNDATION INC,A63,1504083.0,5950579,NY,890 BROADWAY,10003-1211,10003.0,A63
28718,PO BOX 665,NEW YORK,0,57749,132778597,58134,36061.0,,,UKIYO E SOCIETY OF AMERICA,A24,61392.0,130013,NY,,10150-0665,10150.0,A24
28737,420 E 79TH ST,NEW YORK,1612827,193791,132792668,3717459,36061.0,420 E 79TH ST NEW YORK NY 10021-1472,,USDAN CENTER FOR THE CREATIVE AND PERFORMING ARTS,A6E,4775524.0,5011687,NY,420 E 79TH ST,10021-1472,10021.0,A6E
28745,131 W 24TH ST,NEW YORK,159310,276935,132799828,316353,36061.0,131 W 24TH ST NEW YORK NY 10011-1942,,MULLER WORKS FOUNDATION,A62,23120.0,315192,NY,131 W 24TH ST,10011-1942,10011.0,A62
28747,65 JUMEL TERRACE,NEW YORK,150574,105650,132800646,305554,36061.0,65 JUMEL TERRACE NEW YORK NY 10032-5360,,MORRIS JUMEL MANSION INC,A54,19757.0,201301,NY,65 JUMEL TERRACE,10032-5360,10032.0,A54
28750,416 W 42ND ST,NEW YORK,3237203,3967303,132805131,8490216,36061.0,416 W 42ND ST NEW YORK NY 10036-6809,,PLAYWRIGHTS HORIZONS INC,A65,3224676.0,7939049,NY,416 W 42ND ST,10036-6809,10036.0,A65
28753,505 EIGHTH AVENUE,NEW YORK,724024,1177750,132805575,1599694,36061.0,505 EIGHTH AVENUE NEW YORK NY 10018-6505,,WORLD HUNGER YEAR INC,A68,239284.0,1477248,NY,505 EIGHTH AVENUE,10018-6505,10018.0,A68
28755,25 WEST 52ND ST,NEW YORK,7468696,12450986,132805582,18293304,36061.0,25 WEST 52ND ST NEW YORK NY 10019-6104,,MUSEUM OF TELEVISION AND RADIO,A50,880144.0,16004422,NY,25 WEST 52ND ST,10019-6104,10019.0,A50
28767,PO BOX 46 CATHEDRAL STATION,NEW YORK,774850,4500,132813806,1332856,36061.0,,,LES BALLETS TROCKADERO DE MONTE CARLO INC,A63,1259734.0,1264234,NY,,10025-0001,10025.0,A63
