,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,ZIP,ZIP5,nteeFinal
32024,PO BOX 698,NEW YORK,0,63475,133111649,95964,36061.0,,NORTH-SOUTH CONSONANCE INC,A25,41266.0,94359,NY,,10025-0698,10025.0,A25
32026,20 W 72ND ST STE 808,NEW YORK,0,78582,133111859,118549,36061.0,20 W 72ND ST NEW YORK NY 10023-4100,INSTITUTO ARTE TEATRAL INTERNACIONAL INC,A65,65191.0,143773,NY,20 W 72ND ST,10023-4100,10023.0,A65
32037,500 GRAND CONCOURSE,BRONX,0,108840,133116643,201007,36005.0,500 GRAND CONCOURSE BRONX NY 10451-5323,EUGENIO MARIA DE HOSTOS COMMUNITY COLLEGE FOUNDATION,A20,0.0,215958,NY,500 GRAND CONCOURSE,10451-5323,10451.0,A20
32047,307 W 38TH ST RM 1805,NEW YORK,782619,707265,133118488,1827680,36061.0,307 W 38TH ST NEW YORK NY 10018-2936,PEARL THEATRE CO INC,A65,672103.0,1417164,NY,307 W 38TH ST,10018-2936,10018.0,A65
32058,547 W 27TH ST FL 4,NEW YORK,2091912,793396,133120824,5971932,36061.0,547 W 27TH ST NEW YORK NY 10001-5511,APERTURE FOUNDATION INC,A40,672430.0,3754401,NY,547 W 27TH ST,10001-5511,10001.0,A40
32063,215 W 98TH ST APT 2A,NEW YORK,0,116359,133122105,107978,36061.0,215 W 98TH ST NEW YORK NY 10025-5633,HARPSICHORD UNLIMITED INC,A68,0.0,116359,NY,215 W 98TH ST,10025-5633,10025.0,A68
32067,PO BOX 20260,NEW YORK,0,23678,133123525,24638,36061.0,,ALLIED PRODUCTIONS INC,A60,1594.0,30715,NY,,10009-8971,10009.0,A60
32085,150 ELIZABETH ST,NEW YORK,0,138975,133128521,133826,36061.0,150 ELIZABETH ST NEW YORK NY 10012-4603,CHINESE AMERICAN ARTS COUNCIL INCORPORATED,A26,0.0,138975,NY,150 ELIZABETH ST,10012-4603,10012.0,A26
32099,79 E 4TH ST,NEW YORK,1708715,2168747,133131491,3423837,36061.0,79 E 4TH ST NEW YORK NY 10003-8904,NEW YORK THEATRE WORKSHOP INC,A65,983673.0,3599701,NY,79 E 4TH ST,10003-8904,10003.0,A65
32111,82-67 AUSTIN ST,KEW GARDENS,0,3047,133133932,61522,36081.0,82-67 AUSTIN ST KEW GARDENS NY 11415-1428,ROYAL SCOTTISH COUNTRY DANCE SOCIETY NEW YORK BRANCH INC,A62,51537.0,57672,NY,82-67 AUSTIN ST,11415-1428,11415.0,A62
32116,138 SOUTH OXFORD ST 3RD FLR,BROOKLYN,138424,122791,133135292,306715,36047.0,138 SOUTH OXFORD ST BROOKLYN NY 11217-1695,ELDERS SHARE THE ARTS INC,A20,136211.0,267977,NY,138 SOUTH OXFORD ST,11217-1695,11217.0,A20
32118,1652 JARVIS AVE,BRONX,0,31141,133136555,56594,36005.0,1652 JARVIS AVE BRONX NY 10461-5203,CENTER STAGE COMMUNITY PLAYHOUSE,A65,16757.0,54085,NY,1652 JARVIS AVE,10461-5203,10461.0,A65
32126,10 E 40TH ST FL 40,NEW YORK,0,31000,133138348,97079,36061.0,10 E 40TH ST NEW YORK NY 10016-0301,RESTORE,A40,95600.0,126600,NY,10 E 40TH ST,10016-0301,10016.0,A40
32139,15 CIRCLE RD,DOUGLASTON,0,77902,133143311,103275,36081.0,15 CIRCLE RD DOUGLASTON NY 11363-1301,QUINTET OF THE AMERICAS INC,A60,24414.0,102316,NY,15 CIRCLE RD,11363-1301,11363.0,A60
32150,543 WEST 42ND STREET,NEW YORK,2679319,6160399,133148295,5975934,36061.0,543 WEST 42ND STREET NEW YORK NY 10036-6216,ALL STARS PROJECT INC,A20,118240.0,6202102,NY,543 WEST 42ND STREET,10036-6216,10036.0,A20
32165,463 WEST ST STE D-302,NEW YORK,0,13079,133154253,37382,36061.0,463 WEST ST NEW YORK NY 10014-2030,WESTBETH ARTISTS-RESIDENTS COUNCIL INC,A26,21222.0,35273,NY,463 WEST ST,10014-2030,10014.0,A26
32179,20 CLINTON STREET,NEW YORK,0,122,133157292,71734,36061.0,20 CLINTON STREET NEW YORK NY 10002-1755,CIRCLE ARTS INC,A20,71945.0,72138,NY,20 CLINTON STREET,10002-1755,10002.0,A20
32196,PO BOX 20389,NEW YORK,0,32490,133163185,99980,36061.0,,ALARIA CHAMBER ENSEMBLE INC,A6C,71584.0,104077,NY,,10025-1513,10025.0,A6C
32197,1047 AMSTERDAM AVE STUDIO 4,NEW YORK,16000,31500,133163211,108875,36061.0,1047 AMSTERDAM AVE STUDIO NEW YORK NY 10025-1747,I GIULLARI DI PIAZZA INC,A24,78668.0,110168,NY,1047 AMSTERDAM AVE STUDIO,10025-1747,10025.0,A24
32199,215 EAST 79TH STREET,NEW YORK,0,0,133163521,36620,36061.0,215 EAST 79TH STREET NEW YORK NY 10075-0847,PROFESSIONAL WOMENS PHOTOGRAPHERS,A40,20611.0,38550,NY,215 EAST 79TH STREET,10075-0847,10075.0,A40
32201,119 W 57TH ST STE 1215,NEW YORK,0,108350,133163895,109805,36061.0,119 W 57TH ST NEW YORK NY 10019-2400,NEW YORK INTERNATIONAL BALLET COMPETITION INC,A63,0.0,108350,NY,119 W 57TH ST,10019-2400,10019.0,A63
32209,135 ST AND CONVENT AVE,NEW YORK,1132019,2319724,133166308,2426739,36061.0,135 ST AND CONVENT AVE NEW YORK NY 10031-0000,AARON DAVIS HALL INC,A61,565506.0,2536775,NY,135 ST AND CONVENT AVE,10031-0000,10031.0,A61
32217,225 W 99TH ST,NEW YORK,265406,713022,133168350,492887,36061.0,225 W 99TH ST NEW YORK NY 10025-5014,RIVERSIDE SYMPHONY INC,A69,36772.0,789208,NY,225 W 99TH ST,10025-5014,10025.0,A69
32219,450 WEST 41ST STREET,NEW YORK,0,147500,133168746,297621,36061.0,450 WEST 41ST STREET NEW YORK NY 10036-6807,ASSOCIATION FOR CULTURAL EQUITY INC,A24,27844.0,175542,NY,450 WEST 41ST STREET,10036-6807,10036.0,A24
32227,260 W BROADWAY,NEW YORK,0,10365,133170953,63867,36061.0,260 W BROADWAY NEW YORK NY 10013-2259,INTERNATIONAL COMMITTEE FOR THE DANCE LIBRARY OF ISRAEL INC,A62,0.0,35795,NY,260 W BROADWAY,10013-2259,10013.0,A62
32262,70 W 93RD ST APT 19F,NEW YORK,0,41061,133176314,53767,36061.0,70 W 93RD ST NEW YORK NY 10025-7624,RICHARD ALLEN CENTER FOR CULTURE & ART,A20,6352.0,47433,NY,70 W 93RD ST,10025-7624,10025.0,A20
32327,182 DUANE ST FL 3,NEW YORK,0,49199,133191816,79061,36061.0,182 DUANE ST NEW YORK NY 10013-6605,NEW DANCE ALLIANCE INC,A62,20595.0,72367,NY,182 DUANE ST,10013-6605,10013.0,A62
32341,306 W 18TH ST APT 3A,NEW YORK,0,280389,133193376,379796,36061.0,306 W 18TH ST NEW YORK NY 10011-4400,THEATER BREAKING THROUGH BARRIERS CORP,A65,37279.0,317933,NY,306 W 18TH ST,10011-4400,10011.0,A65
32358,22 CHATHAM SQUARE 4/FL,NEW YORK,0,25200,133201190,16156,36061.0,22 CHATHAM SQUARE NEW YORK NY 10038-0000,RENAISSANCE CHINESE OPERA SOCIETY,A6A,0.0,25200,NY,22 CHATHAM SQUARE,10038-0000,10038.0,A6A
32376,332 BLEECKER ST STE G 36,NEW YORK,16882,10000,133204608,74614,36061.0,332 BLEECKER ST NEW YORK NY 10014-2980,THEATRETWEED INC,A65,64408.0,74408,NY,332 BLEECKER ST,10014-2980,10014.0,A65
32382,1 E 104TH ST STE 458,NEW YORK,6023,78592,133205023,66259,36061.0,1 E 104TH ST NEW YORK NY 10029-4418,LA CASA DE LA HERENCIA CULTURAL PUERTORRIQUENA INC,A23,0.0,78602,NY,1 E 104TH ST,10029-4418,10029.0,A23
32383,142 SECOND AVE STE 304,NEW YORK,0,27280,133206226,34918,36061.0,142 SECOND AVE NEW YORK NY 10003-0000,UKRAINIAN AMERICAN COORDINATING COUNCIL INC,A23,0.0,28471,NY,142 SECOND AVE,10003-0000,10003.0,A23
32392,520 8TH AVE RM 304,NEW YORK,0,30679,133206848,295128,36061.0,520 8TH AVE NEW YORK NY 10018-8641,LABAN BARTENIEFF INSTITUTE OF MOVEMENT STUDIES INC,A6E,246481.0,276932,NY,520 8TH AVE,10018-8641,10018.0,A6E
32401,110 GREENE ST STE 8R,NEW YORK,0,66759,133209637,95027,36061.0,110 GREENE ST NEW YORK NY 10012-3838,TRIANGLE ARTS ASSOCIATION LIMITED,A20,0.0,66759,NY,110 GREENE ST,10012-3838,10012.0,A20
32402,945 W END AVE APT 1B,NEW YORK,0,69754,133209934,58376,36061.0,945 W END AVE NEW YORK NY 10025-3573,CHORAL SYMPHONY SOCIETY INC,A6B,5275.0,75360,NY,945 W END AVE,10025-3573,10025.0,A6B
32404,250 W 90TH ST NO 15G,NEW YORK,0,25930,133210952,51685,36061.0,250 W 90TH ST NO NEW YORK NY 10024-1143,ARTISTIC NEW DIRECTIONS INC,A60,27725.0,53113,NY,250 W 90TH ST NO,10024-1143,10024.0,A60
32423,850 SEVENTH AVENUE SUITE 700,NEW YORK,0,370672,133213510,490958,36061.0,850 SEVENTH AVENUE NEW YORK NY 10019-5230,BRIDGEHAMPTON CHAMBER MUSIC ASSOCIATES INC,A68,96328.0,492118,NY,850 SEVENTH AVENUE,10019-5230,10019.0,A68
32431,2440 BROADWAY 105,NEW YORK,0,30835,133215205,43841,36061.0,2440 BROADWAY NEW YORK NY 10024-1158,AMERICAN JEWISH HERITAGE ORGANIZATION INC,A23,0.0,30914,NY,2440 BROADWAY,10024-1158,10024.0,A23
32434,1208 SURF AVE,BROOKLYN,194887,515226,133215645,1186355,36047.0,1208 SURF AVE BROOKLYN NY 11224-2816,CONEY ISLAND U S A,A60,353559.0,1011305,NY,1208 SURF AVE,11224-2816,11224.0,A60
32446,336 W 20TH ST,NEW YORK,2469811,1690215,133218253,6580399,36061.0,336 W 20TH ST NEW YORK NY 10011-3302,ATLANTIC THEATER COMPANY,A65,4662659.0,7037405,NY,336 W 20TH ST,10011-3302,10011.0,A65
32471,199 CHAMBERS ST RM S110C,NEW YORK,447278,238983,133224400,1261169,36061.0,199 CHAMBERS ST NEW YORK NY 10007-1044,BOROUGH OF MANHATTAN COMMUNITY COLLEGE PERFORMING ARTS CENTER INC,A61,799290.0,1043624,NY,199 CHAMBERS ST,10007-1044,10007.0,A61
32489,330 E 49TH ST APT 11J,NEW YORK,0,31800,133229941,27969,36061.0,330 E 49TH ST NEW YORK NY 10017-1653,PANAMERICAN MUSICAL ART RESEARCH INC,A68,0.0,31800,NY,330 E 49TH ST,10017-1653,10017.0,A68
32493,555 8TH AVE NUMBER 1800,NEW YORK,0,563851,133230452,655553,36061.0,555 8TH AVE NUMBER NEW YORK NY 10018-0000,PLAYWRIGHTS PREVIEW PRODUCTIONS LTD,A65,165061.0,670461,NY,555 8TH AVE NUMBER,10018-0000,10018.0,A65
32504,PO BOX 1376,NEW YORK,0,17928,133235274,54303,36061.0,,I CANTORI DI NEW YORK INC,A6B,26633.0,56669,NY,,10185-1376,10185.0,A6B
32506,30 E 31ST ST,NEW YORK,0,0,133235682,171991,36061.0,30 E 31ST ST NEW YORK NY 10016-6825,BALLET SCHOOL OF NEW YORK INC,A63,162573.0,162573,NY,30 E 31ST ST,10016-6825,10016.0,A63
32507,890 BROADWAY 6TH FLOOR,NEW YORK,0,34500,133236256,31283,36061.0,890 BROADWAY NEW YORK NY 10003-1211,PERIDANCE ESEMBLE LTD,A63,0.0,34500,NY,890 BROADWAY,10003-1211,10003.0,A63
32523,333 W 52ND ST STE 600,NEW YORK,466232,930431,133240366,2188543,36061.0,333 W 52ND ST NEW YORK NY 10019-6238,NEW YORK POPS INC,A69,739346.0,1678596,NY,333 W 52ND ST,10019-6238,10019.0,A69
32527,201 E 4TH ST,NEW YORK,0,40042,133242710,61416,36061.0,201 E 4TH ST NEW YORK NY 10009-7279,SCHOOL OFHARD KNOCKS INC,A62,23012.0,67323,NY,201 E 4TH ST,10009-7279,10009.0,A62
32534,PO BOX 920,NEW YORK,0,14526,133244432,40854,36061.0,,THE STONEWALL CHORALE INC,A6B,0.0,46524,NY,,10011-0000,10011.0,A6B
32537,170 PARK ROW APT 12D,NEW YORK,37200,63754,133244944,153845,36061.0,170 PARK ROW NEW YORK NY 10038-1100,MUSIC FROM CHINA INC,A60,82175.0,160656,NY,170 PARK ROW,10038-1100,10038.0,A60
32564,1215 5TH AVE,NEW YORK,33800,60640,133253232,94618,36061.0,1215 5TH AVE NEW YORK NY 10029-5209,MUSICA DE CAMARA INC,A68,1450.0,62167,NY,1215 5TH AVE,10029-5209,10029.0,A68
32576,45 PARK TER W APT 2A,NEW YORK,0,114318,133255396,118121,36061.0,45 PARK TER W NEW YORK NY 10034-1536,KOREA MUSIC FOUNDATION INC,A68,0.0,114368,NY,45 PARK TER W,10034-1536,10034.0,A68
32583,59 CHELSEA PIERS RM 5911,NEW YORK,0,271290,133258301,410515,36061.0,59 CHELSEA PIERS NEW YORK NY 10011-1039,ICE THEATRE OF NEW YORK,A62,119657.0,432995,NY,59 CHELSEA PIERS,10011-1039,10011.0,A62
32586,307 W 38TH ST RM 1510,NEW YORK,734798,1106737,133258765,2475783,36061.0,307 W 38TH ST NEW YORK NY 10018-9515,PRIMARY STAGES COMPANY INC,A65,1391846.0,2476851,NY,307 W 38TH ST,10018-9515,10018.0,A65
32591,512 EAST 80TH STREET,NEW YORK,28846,38585,133260150,102886,36061.0,512 EAST 80TH STREET NEW YORK NY 10075-0755,NEW MEDIA REPERTORY COMPANY INC,A65,69415.0,108000,NY,512 EAST 80TH STREET,10075-0755,10075.0,A65
32592,139 FULTON ST RM 310,NEW YORK,0,89709,133260250,135956,36061.0,139 FULTON ST NEW YORK NY 10038-2537,HIGH TIDE DANCE INC,A62,39760.0,129469,NY,139 FULTON ST,10038-2537,10038.0,A62
32594,1087 E TREMONT AVE,BRONX,211361,435472,133261148,496751,36005.0,1087 E TREMONT AVE BRONX NY 10460-2328,THE BRONX RIVER ART CENTER INC,A40,40485.0,476911,NY,1087 E TREMONT AVE,10460-2328,10460.0,A40
32614,11 RIVERSIDE DR 15 PE,NEW YORK,0,9025,133266551,64496,36061.0,11 RIVERSIDE DR 15 PE NEW YORK NY 10023-0000,BEL CANTO SOCIETY INC,A6A,0.0,61505,NY,11 RIVERSIDE DR 15 PE,10023-0000,10023.0,A6A
32615,PO BOX 20801,NEW YORK,0,29212,133266612,87964,36061.0,,MELODIOUS ACCORD INC,A6B,48140.0,81469,NY,,10025-1523,10025.0,A6B
32617,571 WALTON AVE # 575,BRONX,451650,983947,133266893,1034716,36005.0,571 WALTON AVE # BRONX NY 10451-5237,PREGONES TOURING PUERTO RICAN THEATRE COLLECTION INC,A65,67417.0,1096158,NY,571 WALTON AVE #,10451-5237,10451.0,A65
32625,51 NORTH 1ST STREET,NEW YORK,673585,772394,133268549,1416148,36047.0,51 NORTH 1ST STREET NEW YORK NY 11211-0000,STREB INC,A62,673349.0,1552405,NY,51 NORTH 1ST STREET,11211-0000,11211.0,A62
32638,260 W BROADWAY,NEW YORK,1944,52584,133272010,47104,36061.0,260 W BROADWAY NEW YORK NY 10013-2259,THE MOMENTA FOUNDATION INC,A62,7860.0,62016,NY,260 W BROADWAY,10013-2259,10013.0,A62
32644,150 E 42ND ST 32ND FL,NEW YORK,180369,935031,133275103,905871,36061.0,150 E 42ND ST NEW YORK NY 10017-5612,THE AMERICAN AUSTRIAN FOUNDATION INC,A23,0.0,978337,NY,150 E 42ND ST,10017-5612,10017.0,A23
32682,4 WEST 43RD STREET STE 608,NEW YORK,124169,0,133286419,734496,36061.0,4 WEST 43RD STREET NEW YORK NY 10036-7408,SPANISH DANCE ARTS COMPANY INC,A62,706204.0,706204,NY,4 WEST 43RD STREET,10036-7408,10036.0,A62
32694,100 WALL ST STE 21ST FL,NEW YORK,0,20259,133299559,2997,36061.0,100 WALL ST STE NEW YORK NY 10005-3701,GERMAN FORUM INC,A23,0.0,11974,NY,100 WALL ST STE,10005-3701,10005.0,A23
32713,139 FULTON STREET,NEW YORK,666078,716396,133307859,1442081,36061.0,139 FULTON STREET NEW YORK NY 10038-2594,THE ARMITAGE FOUNDATION LTD,A62,474659.0,1176144,NY,139 FULTON STREET,10038-2594,10038.0,A62
32718,310 EAST 12TH STREET,NEW YORK,0,34792,133310731,47461,36061.0,310 EAST 12TH STREET NEW YORK NY 10003-7203,DOWNTOWN MUSIC PRODUCTIONS INC,A6C,12452.0,47270,NY,310 EAST 12TH STREET,10003-7203,10003.0,A6C
32719,211 E 11TH ST,NEW YORK,0,3600,133311277,26472,36061.0,211 E 11TH ST NEW YORK NY 10003-7321,LA GRAN SCENA OPERA CO DI NEW YORK INC,A6A,22086.0,28317,NY,211 E 11TH ST,10003-7321,10003.0,A6A
32720,120 WEST 28TH ST,NEW YORK,909523,802044,133311294,1698849,36061.0,120 WEST 28TH ST NEW YORK NY 10001-6109,TADA THEATRE AND DANCE ALLIANCE INC,A6E,688854.0,1578600,NY,120 WEST 28TH ST,10001-6109,10001.0,A6E
32727,280 BROADWAY FL 2,NEW YORK,983464,327760,133314294,4187637,36061.0,280 BROADWAY NEW YORK NY 10007-1868,DANCE NEW AMSTERDAM INC,A62,2071392.0,2406568,NY,280 BROADWAY,10007-1868,10007.0,A62
32733,725 UNION ST,BROOKLYN,0,39444,133317152,64916,36047.0,725 UNION ST BROOKLYN NY 11215-1104,EVA DEAN DANCE COMPANY INC,A62,23507.0,62951,NY,725 UNION ST,11215-1104,11215.0,A62
32745,ST MARKS CHURCH IN-THE-BOWERY,NEW YORK,0,742469,133320972,1057012,36061.0,ST MARKS CHURCH IN-THE-BOWERY NEW YORK NY 10003-0000,DANSPACE PROJECT INC,A61,139705.0,907852,NY,ST MARKS CHURCH IN-THE-BOWERY,10003-0000,10003.0,A61
32753,49 W 27TH ST STE 930,NEW YORK,441514,1475102,133323045,2155952,36061.0,49 W 27TH ST NEW YORK NY 10001-6936,WORLD MUSIC INSTITUTE INC,A24,1206473.0,2682339,NY,49 W 27TH ST,10001-6936,10001.0,A24
32763,235 ELIZABETH STREET,NEW YORK,2000,6438,133324991,121327,36061.0,235 ELIZABETH STREET NEW YORK NY 10012-3568,ANDREW JANNETTI & DANCERS,A65,109476.0,115914,NY,235 ELIZABETH STREET,10012-3568,10012.0,A65
32764,150 FIRST AVE,NEW YORK,0,18250,133325038,136423,36061.0,150 FIRST AVE NEW YORK NY 10009-5782,PAINTING SPACE 122 INC,A40,112708.0,141890,NY,150 FIRST AVE,10009-5782,10009.0,A40
32766,1 LINCOLN PLZ APT 11T,NEW YORK,0,0,133328336,34877,36061.0,1 LINCOLN PLZ NEW YORK NY 10023-7131,VORTEX THEATER COMPANY INC,A65,35626.0,35616,NY,1 LINCOLN PLZ,10023-7131,10023.0,A65
32780,107 SUFFOLK STREET,NEW YORK,35796,3125,133334130,101630,36061.0,107 SUFFOLK STREET NEW YORK NY 10002-3300,LATIN AMERICAN THEATER EXPERIMENT ASSOCIATES INC,A65,48054.0,95321,NY,107 SUFFOLK STREET,10002-3300,10002.0,A65
32782,PO BOX 20029,NEW YORK,0,51800,133334527,112013,36061.0,,DANCENOW NYC INC,A62,43077.0,94877,NY,,10014-0707,10014.0,A62
32784,140 SECOND AVENUE,NEW YORK,0,104550,133335670,211157,36061.0,140 SECOND AVENUE NEW YORK NY 10003-8364,CROSS PERFORMANCE INC,A60,74500.0,181483,NY,140 SECOND AVENUE,10003-8364,10003.0,A60
32789,24 WAVERLY PL RM 268,NEW YORK,0,63420,133337666,69491,36061.0,24 WAVERLY PL NEW YORK NY 10003-6757,WASHINGTON SQUARE CONTEMPORARY MUSIC SOCIETY INC,A68,1863.0,65349,NY,24 WAVERLY PL,10003-6757,10003.0,A68
32791,332 BLEECKER STREET,NEW YORK,0,22161,133338257,76144,36061.0,332 BLEECKER STREET NEW YORK NY 10014-0000,TRIMUSICANGLE INC,A68,29145.0,59441,NY,332 BLEECKER STREET,10014-0000,10014.0,A68
32811,481 WASHINGTON ST FL 2,NEW YORK,15600,22339,133344728,133595,36061.0,481 WASHINGTON ST NEW YORK NY 10013-1342,MANHATTAN GRAPHICS CENTER INC,A40,110816.0,135923,NY,481 WASHINGTON ST,10013-1342,10013.0,A40
32822,54 WHITE ST,NEW YORK,65831,161923,133347764,198962,36061.0,54 WHITE ST NEW YORK NY 10013-3508,ARCHIVE OF CONTEMPORARY MUSIC,A68,3300.0,182883,NY,54 WHITE ST,10013-3508,10013.0,A68
32830,PO BOX 573,NEW YORK,0,32727,133349320,40151,36061.0,,GREENWICH VILLAGE ORCHESTRA LTD,A69,11372.0,44923,NY,,10014-0573,10014.0,A69
32842,1000 RICHMOND TERRACE BLDG D,STATEN ISLAND,0,265426,133351673,403914,36085.0,1000 RICHMOND TERRACE BLDG D STATEN ISLAND NY 10301-1114,NOBLE MARITIME COLLECTION,A51,30868.0,361837,NY,1000 RICHMOND TERRACE BLDG D,10301-1114,10301.0,A51
32846,275 CHURCH STREET,NEW YORK,0,164000,133352195,318721,36061.0,275 CHURCH STREET NEW YORK NY 10013-3414,MELA FOUNDATION INC,A20,158879.0,326328,NY,275 CHURCH STREET,10013-3414,10013.0,A20
32849,1680 LEXINGTON AVE,NEW YORK,75638,112469,133353110,207522,36061.0,1680 LEXINGTON AVE NEW YORK NY 10029-4603,LOS PLENEROS DE LA 21,A68,94652.0,213095,NY,1680 LEXINGTON AVE,10029-4603,10029.0,A68
32858,PO BOX 1054,NEW YORK,0,600,133355266,83405,36061.0,,BLACK ROCK COALITION INC,A68,67576.0,68712,NY,,10276-1054,10276.0,A68
32861,PO BOX 20328,NEW YORK,0,43450,133355697,49882,36061.0,,BLUE HERON THEATRE INC,A65,13247.0,57097,NY,,10025-1519,10025.0,A65
32876,RM-9 CITY HALL,NEW YORK,0,0,133360989,440921,36061.0,RM-9 CITY HALL NEW YORK NY 10007-0000,THE INNER CIRCLE INC,A65,415275.0,415925,NY,RM-9 CITY HALL,10007-0000,10007.0,A65
32893,154 CHRISTOPHER STREET,NEW YORK,0,19939,133367694,81676,36061.0,154 CHRISTOPHER STREET NEW YORK NY 10014-2840,WINGS THEATRE COMPANY INC,A65,91851.0,111838,NY,154 CHRISTOPHER STREET,10014-2840,10014.0,A65
32900,55 WEST END AVENUE GROUND FLOOR,NEW YORK,455767,750926,133369451,1245942,36061.0,55 WEST END AVENUE GROUND NEW YORK NY 10023-7842,THE WOMENS PROJECT & PRODUCTIONS,A65,237130.0,1095491,NY,55 WEST END AVENUE GROUND,10023-7842,10023.0,A65
32901,75 E END AVE,NEW YORK,0,8800,133369910,75408,36061.0,75 E END AVE NEW YORK NY 10028-7909,LION WISE INC,A6B,30670.0,40930,NY,75 E END AVE,10028-7909,10028.0,A6B
32909,36 BATTERY PL,NEW YORK,3688714,8378170,133376265,10905594,36061.0,36 BATTERY PL NEW YORK NY 10280-1502,MUSEUM OF JEWISH HERITAGE A LIVING MEMORIAL TO THE HOLOCAUST,A54,478914.0,9266650,NY,36 BATTERY PL,10280-1502,10280.0,A54
32910,229 WEST 42ND ST STE 800,NEW YORK,656461,643952,133376271,1474645,36061.0,229 WEST 42ND ST NEW YORK NY 10036-7205,PARSONS DANCE FOUNDATION INC,A62,733350.0,1336487,NY,229 WEST 42ND ST,10036-7205,10036.0,A62
32915,CO MANNHEIM LLC 712 5TH AVE,NEW YORK,12687,32000,133377138,73534,36061.0,CO MANNHEIM LLC 712 5TH AVE NEW YORK NY 10019-0000,AMERICAN BERLIN OPERA FOUNDATION INC,A12,0.0,86687,NY,CO MANNHEIM LLC 712 5TH AVE,10019-0000,10019.0,A12
32918,1738 HONE AVE,BRONX,0,158075,133378184,186427,36005.0,1738 HONE AVE BRONX NY 10461-1403,EN FOCO INCORPORATED,A40,30297.0,188372,NY,1738 HONE AVE,10461-1403,10461.0,A40
32940,111 FRONT STREET 202,BROOKLYN,0,17830,133385363,70427,36047.0,111 FRONT STREET BROOKLYN NY 11201-1007,RHOMBUS - AMOS ENO GALLERY INC,A40,0.0,73235,NY,111 FRONT STREET,11201-1007,11201.0,A40
32957,154 CHRISTOPHER ST STE 2B,NEW YORK,286158,233081,133390784,609422,36061.0,154 CHRISTOPHER ST NEW YORK NY 10014-2840,AMERICAN TAP DANCE FOUNDATION INC,A62,336415.0,583957,NY,154 CHRISTOPHER ST,10014-2840,10014.0,A62
32959,250 BEDFORD PARK BLVD W,BRONX,0,285067,133391212,374800,36005.0,250 BEDFORD PARK BLVD W BRONX NY 10468-1527,LEHMAN COLLEGE ART GALLERY INC,A51,93075.0,415338,NY,250 BEDFORD PARK BLVD W,10468-1527,10468.0,A51
32962,311 W 43RD ST STE 206,NEW YORK,1032722,961455,133391844,2420705,36061.0,311 W 43RD ST NEW YORK NY 10036-6032,MANHATTAN CLASS COMPANY INC,A65,1381241.0,2354614,NY,311 W 43RD ST,10036-6032,10036.0,A65
32968,80 HANSON PLACE SUITE 701,BROOKLYN,320028,1142108,133392963,1252942,36047.0,80 HANSON PLACE BROOKLYN NY 11217-1506,BANG ON A CAN INC,A68,502860.0,1648950,NY,80 HANSON PLACE,11217-1506,11217.0,A68
32979,805 3RD AVE RM 1002,NEW YORK,62280,194615,133397823,326772,36061.0,805 3RD AVE NEW YORK NY 10022-7573,JAZZ FORUM ARTS INCORPORATED,A68,187296.0,381977,NY,805 3RD AVE,10022-7573,10022.0,A68
32986,109 W 27TH ST FL 8,NEW YORK,0,58460,133399840,49032,36061.0,109 W 27TH ST NEW YORK NY 10001-6208,THE AMERICAN SPANISH DANCE THEATRE INC,A62,22794.0,81254,NY,109 W 27TH ST,10001-6208,10001.0,A62
32994,PO BOX 1229,NEW YORK,0,2596,133402566,45448,36061.0,,TIMES SQUARE DANCE CLUB INC,A62,37165.0,40123,NY,,10023-0000,10023.0,A62
33003,315 W 36TH ST RM 1006,NEW YORK,512176,464093,133407817,1027402,36061.0,315 W 36TH ST NEW YORK NY 10018-6499,NEW YORK STAGE AND FILM COMPANY INC,A25,578920.0,1091028,NY,315 W 36TH ST,10018-6499,10018.0,A25
33005,PO BOX 878,NEW YORK,0,11954,133408843,125336,36061.0,,COUNTRY DANCE AND SONG SOCIETY INC,A62,99382.0,123066,NY,,10014-0703,10014.0,A62
33020,PO BOX 5112,NEW YORK,0,201929,133411791,679630,36061.0,,BARROW GROUP INC,A65,494454.0,687836,NY,,10185-5112,10185.0,A65
33031,THE NEW ERA BUILDING 495 BROADWAY3R,NEW YORK,226365,171444,133414346,787410,36061.0,THE NEW ERA BUILDING 495 NEW YORK NY 10012-0000,SWISS INSTITUTE,A23,409068.0,778203,NY,THE NEW ERA BUILDING 495,10012-0000,10012.0,A23
33062,630 9TH AVE STE 301,NEW YORK,1302887,283693,133422660,1874945,36061.0,630 9TH AVE NEW YORK NY 10036-4751,E N A C T INC,A65,1353273.0,1637127,NY,630 9TH AVE,10036-4751,10036.0,A65
33106,22 WEST 15TH STREET,NEW YORK,656384,1584119,133438221,2177383,36061.0,22 WEST 15TH STREET NEW YORK NY 10011-6842,TIBET HOUSE INC,A23,183796.0,2320663,NY,22 WEST 15TH STREET,10011-6842,10011.0,A23
33114,107 SUFFOLK STREET,NEW YORK,117779,148617,133440226,214512,36061.0,107 SUFFOLK STREET NEW YORK NY 10002-3300,DYNAMIC FORMS INC,A62,38095.0,187187,NY,107 SUFFOLK STREET,10002-3300,10002.0,A62
