,Unnamed: 0,Unnamed: 0.1,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,Level1,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,ZIP,ZIP5,nteeFinal,SUBDISCIPLINE,LAT,LONG
385,385,28041,850 7TH AVE,NEW YORK,312255,483356,131854253,1020587,36061.0,850 7TH AVE NEW YORK NY 10019-5230,,CONCERT ARTISTS GUILD INC,A68,525541.0,1132208,NY,850 7TH AVE,10019-5230,10019.0,A68,Music,40.76406805,-73.9814623087883
386,386,28071,151 W 30TH ST 202,NEW YORK,177045,241515,131869805,296139,36061.0,151 W 30TH ST NEW YORK NY 10001-4029,,DANCE NOTATION BUREAU INC,A62,50795.0,322670,NY,151 W 30TH ST,10001-4029,10001.0,A62,Dance,40.7483075,-73.991803
387,387,28084,890 BROADWAY,NEW YORK,14614321,20314017,131882106,36461542,36061.0,890 BROADWAY NEW YORK NY 10003-1211,,BALLET THEATRE FOUNDATION INC,A6E,17484267.0,38353153,NY,890 BROADWAY,10003-1211,10003.0,A6E,Performing Arts Schools,40.7265273,-73.9958473
388,388,28122,881 SEVENTH AVENUE,NEW YORK,14163767,22170488,131923626,48305971,36061.0,881 SEVENTH AVENUE NEW YORK NY 10019-3210,,CARNEGIE HALL CORPORATION,A61,22237289.0,44176101,NY,881 SEVENTH AVENUE,10019-3210,10019.0,A61,Performing Arts Centers,42.7948248,-73.9554193
389,389,28133,330 SEVENTH AVE 21ST FL,NEW YORK,1120954,1953332,131927751,2637133,36061.0,330 SEVENTH AVE NEW YORK NY 10001-5010,,NATIONAL FOUNDATION FOR JEWISH CULTURE,A23,315676.0,2628029,NY,330 SEVENTH AVE,10001-5010,10001.0,A23,Cultural & Ethnic Awareness,42.7948248,-73.9554193
390,390,28168,250 W 57TH ST,NEW YORK,933862,2081007,131951681,2660239,36061.0,250 W 57TH ST NEW YORK NY 10107-0001,,YOUNG CONCERT ARTISTS INC,A68,731190.0,3282800,NY,250 W 57TH ST,10107-0001,10107.0,A68,Music,40.766274,-73.9822127
391,391,28193,333 W 39TH ST SUITE 1101,NEW YORK,1828291,2597842,131969375,4951721,36061.0,333 W 39TH ST NEW YORK NY 10018-1428,,AMERICAN SYMPHONY ORCHESTRA INC,A69,2520182.0,5124527,NY,333 W 39TH ST,10018-1428,10018.0,A69,Symphony Orchestras,40.7560886,-73.9926331
392,392,28199,225 W 99TH ST,NEW YORK,400817,422261,131972960,942217,36061.0,225 W 99TH ST NEW YORK NY 10025-5014,,PAPER BAG PLAYERS INC,A65,439124.0,869271,NY,225 W 99TH ST,10025-5014,10025.0,A65,Theater,40.79633975,-73.9691027861566
393,393,28224,129 WEST 67 TH STREET,NEW YORK,2937044,2246926,131991118,5577809,36061.0,129 WEST 67 TH STREET NEW YORK NY 10023-5915,,ELAINE KAUFMAN CULTURAL CENTER-LUCY MOSES SCHOOL FOR MUSIC AND DANCE,A6E,2883245.0,6042615,NY,129 WEST 67 TH STREET,10023-5915,10023.0,A6E,Performing Arts Schools,,
394,394,28238,266 E 37TH STREET 22 FLOOR,NEW YORK,147080,249447,131997644,483711,36061.0,266 E 37TH STREET NEW YORK NY 10018-0000,,AMERICAN PLACE THEATRE INC,A65,275899.0,577953,NY,266 E 37TH STREET,10018-0000,10018.0,A65,Theater,40.6505605,-73.9430026939137
395,395,28239,8TH FLR,NEW YORK,789137,1238272,131997754,2613294,36061.0,,,YOUNG AUDIENCES-NEW YORK INC,A25,1300589.0,2533915,NY,,10022-0000,10022.0,A25,Arts Education,,
396,396,28243,120 BANK ST,NEW YORK,122770,160478,131999454,324163,36061.0,120 BANK ST NEW YORK NY 10014-2126,,H B PLAYWRIGHTS FOUNDATION INC,A65,0.0,182032,NY,120 BANK ST,10014-2126,10014.0,A65,Theater,40.7361625,-74.0075448401772
397,397,28249,211 WEST 61ST STREET,NEW YORK,7591139,0,132501829,24814555,36061.0,211 WEST 61ST STREET NEW YORK NY 10023-7835,,AMERICAN MUSICAL & DRAMATIC ACADEMY,A6E,26145099.0,26170980,NY,211 WEST 61ST STREET,10023-7835,10023.0,A6E,Performing Arts Schools,40.7721374,-73.9875522
398,398,28250,55 BETHUNE ST,NEW YORK,1941378,1395075,132502177,5110337,36061.0,55 BETHUNE ST NEW YORK NY 10014-2010,,CUNNINGHAM DANCE FOUNDATION INC,A62,3144685.0,4588645,NY,55 BETHUNE ST,10014-2010,10014.0,A62,Dance,40.7368831,-74.0085005
399,399,28260,210 11TH AVE RM 902,NEW YORK,17400,92319,132509176,95159,36061.0,210 11TH AVE NEW YORK NY 10001-1210,,PHOENIX GALLERY INC,A40,0.0,104055,NY,210 11TH AVE,10001-1210,10001.0,A40,Visual Arts,40.7499809,-74.0059903
400,400,28273,204 E 23RD ST,NEW YORK,0,5505,132530479,27023,36061.0,204 E 23RD ST NEW YORK NY 10010-4628,,THE FIRE BELL CLUB OF NEW YORK INC,A54,20813.0,33147,NY,204 E 23RD ST,10010-4628,10010.0,A54,History Museums,40.7383699,-73.9827271858983
401,401,28286,684 PARK AVE,NEW YORK,871095,1595189,132548780,1832113,36061.0,684 PARK AVE NEW YORK NY 10021-5043,,QUEEN SOFIA SPANISH INSTITUTE INC,A23,676793.0,2458696,NY,684 PARK AVE,10021-5043,10021.0,A23,Cultural & Ethnic Awareness,40.7689273,-73.9659143627673
402,402,28291,115 E 9TH ST APT 7C,NEW YORK,0,0,132552286,93851,36061.0,115 E 9TH ST NEW YORK NY 10003-5417,,WASHINGTON SQUARE OUTDOOR ART EXHIBIT INC,A40,85092.0,87038,NY,115 E 9TH ST,10003-5417,10003.0,A40,Visual Arts,40.7304076,-73.9897902
403,403,28293,645 ST NICHOLAS AVENUE,NEW YORK,1932392,1480743,132552500,3096050,36061.0,645 ST NICHOLAS AVENUE NEW YORK NY 10030-1001,,HARLEM SCHOOL OF THE ARTS INC,A25,1383355.0,2900632,NY,645 ST NICHOLAS AVENUE,10030-1001,10030.0,A25,Arts Education,40.8225466122449,-73.9455802857143
404,404,28305,323 WEST 108TH STREET,NEW YORK,728799,200174,132562192,1174006,36061.0,323 WEST 108TH STREET NEW YORK NY 10025-2743,,BLOOMINGDALE SCHOOL OF MUSIC INC,A6E,884992.0,1182127,NY,323 WEST 108TH STREET,10025-2743,10025.0,A6E,Performing Arts Schools,40.80340355,-73.96825273428
405,405,28319,344 EAST 59TH ST 2ND FL,NEW YORK,1320808,2740750,132571063,3892725,36061.0,344 EAST 59TH ST NEW YORK NY 10022-1513,,MARTHA GRAHAM CENTER OF CONTEMPORARY DANCE INC,A62,812538.0,3554961,NY,344 EAST 59TH ST,10022-1513,10022.0,A62,Dance,40.7596413,-73.9626198787263
406,406,28342,151 W 26TH ST,NEW YORK,3314281,542506,132583793,10947774,36061.0,151 W 26TH ST NEW YORK NY 10001-6810,,THEATREWORKS USA CORPORATION,A65,9653866.0,10793962,NY,151 W 26TH ST,10001-6810,10001.0,A65,Theater,40.7454860408163,-73.9928136122449
407,407,28343,405 WEST 55TH STREET,NEW YORK,1062071,10980260,132584273,21487415,36061.0,405 WEST 55TH STREET NEW YORK NY 10019-4402,,ALVIN AILEY DANCE FOUNDATION INC,A62,12918393.0,27696853,NY,405 WEST 55TH STREET,10019-4402,10019.0,A62,Dance,40.7669759,-73.9864032
408,408,28354,741 W END AVE STE 4 B,NEW YORK,119481,120283,132590315,226028,36061.0,741 W END AVE NEW YORK NY 10025-6222,,BAR HARBOR FESTIVAL CORPORATION,A68,0.0,192765,NY,741 W END AVE,10025-6222,10025.0,A68,Music,40.79561565,-73.9733151
409,409,28365,12 FULTON ST,NEW YORK,2783478,5770015,132596500,7376135,36061.0,12 FULTON ST NEW YORK NY 10038-2101,,SOUTH STREET SEAPORT MUSEUM,A50,1824919.0,8247364,NY,12 FULTON ST,10038-2101,10038.0,A50,Museums,40.706628,-74.0036758
410,410,28369,1650 BROADWAY STE 301,NEW YORK,399129,41951,132598476,876178,36061.0,1650 BROADWAY NEW YORK NY 10019-6833,,NATIONAL CHORAL COUNCIL INC,A03,820506.0,869345,NY,1650 BROADWAY,10019-6833,10019.0,A03,Professional Societies & Associations,40.7622424,-73.9832858
411,411,28374,1738 HONE AVENUE,BRONX,716845,1321517,132601303,1950751,36005.0,1738 HONE AVENUE BRONX NY 10461-1403,,BRONX COUNCIL ON THE ARTS INC,A26,67762.0,1462867,NY,1738 HONE AVENUE,10461-1403,10461.0,A26,Arts & Humanities Councils & Agencies,40.8485669,-73.8543176
412,412,28397,154 W 127TH ST,NEW YORK,196192,0,132614483,640930,36061.0,154 W 127TH ST NEW YORK NY 10027-3722,,JAZZMOBILE INC,A68,551741.0,744316,NY,154 W 127TH ST,10027-3722,10027.0,A68,Music,40.8096578571429,-73.9461381020408
413,413,28399,338 E 106TH ST,NEW YORK,58629,114019,132615433,159971,36061.0,338 E 106TH ST NEW YORK NY 10029-4833,,MANNA HOUSE WORKSHOPS INC,A6E,59769.0,152963,NY,338 E 106TH ST,10029-4833,10029.0,A6E,Performing Arts Schools,40.78975245,-73.9410496128888
414,414,28407,260 W 72ND ST 6 D,NEW YORK,0,46921,132618942,38410,36061.0,260 W 72ND ST 6 D NEW YORK NY 10023-2817,,JOY IN SINGING INC,A6B,0.0,47889,NY,260 W 72ND ST 6 D,10023-2817,10023.0,A6B,Singing & Choral Groups,,
415,415,28413,74 EAST 4TH STREET,NEW YORK,455185,820655,132620861,1267781,36061.0,74 EAST 4TH STREET NEW YORK NY 10003-8903,,LA MAMA EXPERIMENTAL THEATRE CLUB INC,A61,555103.0,1376103,NY,74 EAST 4TH STREET,10003-8903,10003.0,A61,Performing Arts Centers,40.65089685,-73.9780661127576
416,416,28428,121 W 20TH STREET APT 2C,NEW YORK,0,40000,132624440,108130,36061.0,121 W 20TH STREET NEW YORK NY 10011-3600,,NIKOLAIS LOUIS FOUNDATION FOR DANCE,A62,52114.0,92114,NY,121 W 20TH STREET,10011-3600,10011.0,A62,Dance,40.7415594,-73.9948671861605
417,417,28436,70 LINCOLN CENTER PLZ,NEW YORK,1417674,1963340,132628036,4601972,36061.0,70 LINCOLN CENTER PLZ NEW YORK NY 10023-6548,,CHAMBER MUSIC SOCIETY OF LINCOLN CENTER INC,A6C,1072056.0,3925700,NY,70 LINCOLN CENTER PLZ,10023-6548,10023.0,A6C,Bands & Ensembles,,
418,418,28453,12TH FLR,NEW YORK,742418,1419842,132638292,2314728,36061.0,,,ORPHEON INC,A69,537492.0,1963728,NY,,10036-0000,10036.0,A69,Symphony Orchestras,,
419,419,28460,466 WEST 152ND STREET,NEW YORK,1059410,3701781,132642091,3178203,36061.0,466 WEST 152ND STREET NEW YORK NY 10031-1814,,DANCE THEATRE OF HARLEM INC,A63,589242.0,4853081,NY,466 WEST 152ND STREET,10031-1814,10031.0,A63,Ballet,40.8291057,-73.9437455067326
420,420,28464,32 E 21ST ST,NEW YORK,696217,0,132643358,3200009,36061.0,32 E 21ST ST NEW YORK NY 10010-7201,,THE ONE CLUB FOR ART & COPY,A20,4049400.0,4165771,NY,32 E 21ST ST,10010-7201,10010.0,A20,Arts & Culture,40.739375,-73.988712
421,421,28489,552 BROADWAY,NEW YORK,2230616,3154771,132665475,5434462,36061.0,552 BROADWAY NEW YORK NY 10012-3922,,PAUL TAYLOR DANCE FOUNDATION INC,A62,2256190.0,5469164,NY,552 BROADWAY,10012-3922,10012.0,A62,Dance,40.7236818,-73.9980694
422,422,28501,850 THIRD AVE 15TH FLR,NEW YORK,186397,16550,132667790,380042,36061.0,850 THIRD AVE NEW YORK NY 10022-7263,,TWYLA THARP DANCE FOUNDATION,A62,340223.0,358041,NY,850 THIRD AVE,10022-7263,10022.0,A62,Dance,40.756909,-73.9705782057572
423,423,28511,220 W 42ND ST 19TH FL,NEW YORK,0,10792,132671116,20692,36061.0,220 W 42ND ST NEW YORK NY 10036-7202,,ATLAS THEATER CO INC,A65,0.0,25603,NY,220 W 42ND ST,10036-7202,10036.0,A65,Theater,40.7561565,-73.9881498974168
424,424,28513,138 EAST 27TH STREET,NEW YORK,758683,956802,132672755,2350561,36061.0,138 EAST 27TH STREET NEW YORK NY 10016-9001,,SPANISH THEATRE REPERTORY CO LTD,A65,1062548.0,2198131,NY,138 EAST 27TH STREET,10016-9001,10016.0,A65,Theater,40.74165185,-73.9825799162051
425,425,28528,736 BROADWAY,NEW YORK,0,13250,132677007,39400,36061.0,736 BROADWAY NEW YORK NY 10003-9519,,MARY ANTHONY DANCE THEATRE FOUNDATION INC,A62,20412.0,36703,NY,736 BROADWAY,10003-9519,10003.0,A62,Dance,40.72957025,-73.9928786642103
426,426,28529,229 W 42ND ST FL 8,NEW YORK,104806,344642,132677232,365513,36061.0,229 W 42ND ST NEW YORK NY 10036-7201,,LUBOVITCH DANCE FOUNDATION INC,A62,134717.0,518620,NY,229 W 42ND ST,10036-7201,10036.0,A62,Dance,40.7567434,-73.9881858
427,427,28530,37 W 32ND ST STE 4A,NEW YORK,260575,279463,132678071,703320,36061.0,37 W 32ND ST NEW YORK NY 10001-3804,,DOVA INC,A62,434776.0,713928,NY,37 W 32ND ST,10001-3804,10001.0,A62,Dance,40.7479946,-73.9872466
428,428,28543,253 W 138TH ST,NEW YORK,101781,400791,132683678,457579,36061.0,253 W 138TH ST NEW YORK NY 10030-2142,,NEW HERITAGE REPERTORY THEATRE INC,A65,0.0,475860,NY,253 W 138TH ST,10030-2142,10030.0,A65,Theater,40.81824675,-73.9442240389194
429,429,28549,167 W 89TH ST,NEW YORK,1588887,3295365,132685755,2953061,36061.0,167 W 89TH ST NEW YORK NY 10024-1901,,BALLET HISPANICO OF NEW YORK,A62,1277291.0,4595215,NY,167 W 89TH ST,10024-1901,10024.0,A62,Dance,40.7894529,-73.97264035
430,430,28574,155 1ST AVENUE,NEW YORK,63515,376068,132694851,671977,36061.0,155 1ST AVENUE NEW YORK NY 10003-2906,,THEATRE FOR THE NEW CITY FOUNDATION INC,A65,239713.0,616319,NY,155 1ST AVENUE,10003-2906,10003.0,A65,Theater,40.728554,-73.9847367142857
431,431,28600,1040 GRAND CONCOURSE,BRONX,344464,2295890,132709368,2357193,36005.0,1040 GRAND CONCOURSE BRONX NY 10456-3901,,BRONX MUSEUM OF THE ARTS,A51,135037.0,2432020,NY,1040 GRAND CONCOURSE,10456-3901,10456.0,A51,Art Museums,40.8310911,-73.9199471
432,432,28620,325 W END AVE 12B,NEW YORK,80841,64708,132725580,304132,36061.0,325 W END AVE NEW YORK NY 10023-8144,,SHADOW BOX THEATRE INC,A65,216740.0,288137,NY,325 W END AVE,10023-8144,10023.0,A65,Theater,40.7820239,-73.9830754
433,433,28632,151 W 26 ST 7TH FLR,NEW YORK,301234,123748,132730837,900483,36061.0,151 W 26 ST NEW YORK NY 10001-6810,,T SCHREIBER STUDIO INC,A6E,738071.0,873239,NY,151 W 26 ST,10001-6810,10001.0,A6E,Performing Arts Schools,,
434,434,28639,62 HAMILTON TERRACE,NEW YORK,309265,335449,132735153,451605,36061.0,62 HAMILTON TERRACE NEW YORK NY 10031-6403,,CHILDRENS ART CARNIVAL,A25,80671.0,416120,NY,62 HAMILTON TERRACE,10031-6403,10031.0,A25,Arts Education,40.82342485,-73.9462932468915
435,435,28657,100 E 4TH ST,NEW YORK,107946,22563,132744083,391042,36061.0,100 E 4TH ST NEW YORK NY 10003-9001,,FANFARE THEATRE ENSEMBLE INC,A65,329481.0,368248,NY,100 E 4TH ST,10003-9001,10003.0,A65,Theater,40.72568625,-73.98861965
436,436,28659,239 EAST 5TH STREET 2D,NEW YORK,17500,98513,132744557,194269,36061.0,239 EAST 5TH STREET NEW YORK NY 10003-8544,,SEVEN LOAVES,A65,84456.0,183938,NY,239 EAST 5TH STREET,10003-8544,10003.0,A65,Theater,40.7270026,-73.9892506
437,437,28668,38 GREEN ST-3RD FLOOR,NEW YORK,297203,620583,132749632,743728,36061.0,38 GREEN NEW YORK NY 10013-2505,,ARTISTS SPACE INC,A40,4262.0,837490,NY,38 GREEN,10013-2505,10013.0,A40,Visual Arts,42.803223875,-78.758362
438,438,28691,420 W 42ND STREET,NEW YORK,802252,1640260,132759292,2563056,36061.0,420 W 42ND STREET NEW YORK NY 10036-6848,,GROUP I ACTING COMPANY INC,A65,701346.0,2758494,NY,420 W 42ND STREET,10036-6848,10036.0,A65,Theater,40.7587201,-73.9937452
439,439,28693,212 W 83RD ST,NEW YORK,1814189,2274757,132761376,4811814,36061.0,212 W 83RD ST NEW YORK NY 10024-4901,,CHILDRENS MUSEUM OF MANHATTAN GRWTH THROUGH ART & MUSEUM EXPRIENCE INC,A52,1188876.0,3862769,NY,212 W 83RD ST,10024-4901,10024.0,A52,Children's Museums,40.7858779,-73.9772608827419
440,440,28696,330 BROOME ST,NEW YORK,0,0,132763351,35001,36061.0,330 BROOME ST NEW YORK NY 10002-2816,,KAZUKO HIRABAYASHI DANCE THEATRE INC,A62,0.0,33371,NY,330 BROOME ST,10002-2816,10002.0,A62,Dance,40.7193778,-73.9937226146739
441,441,28698,25 CHAPEL STREET SUITE 1124,BROOKLYN,194488,126993,132764154,510774,36047.0,25 CHAPEL STREET BROOKLYN NY 11201-1955,,MUSICA SACRA INC,A68,305712.0,433777,NY,25 CHAPEL STREET,11201-1955,11201.0,A68,Music,40.6973067,-73.9858588
442,442,28703,178 PRINCE ST,NEW YORK,29523,0,132765717,146391,36061.0,178 PRINCE ST NEW YORK NY 10012-2905,,WARD-NASSE GALLERY INC,A60,151090.0,151136,NY,178 PRINCE ST,10012-2905,10012.0,A60,Performing Arts,40.72614335,-74.0020533453525
443,443,28706,156 FIFTH AVE 500,NEW YORK,0,85149,132767468,85322,36061.0,156 FIFTH AVE NEW YORK NY 10010-7792,,AURORA MUSIC FOUNDATION INC,A61,0.0,85149,NY,156 FIFTH AVE,10010-7792,10010.0,A61,Performing Arts Centers,42.983491,-78.709301
444,444,28714,890 BROADWAY,NEW YORK,1253056,4272513,132773475,2944332,36061.0,890 BROADWAY NEW YORK NY 10003-1211,,BALLET TECH FOUNDATION INC,A63,1504083.0,5950579,NY,890 BROADWAY,10003-1211,10003.0,A63,Ballet,40.7265273,-73.9958473
445,445,28718,PO BOX 665,NEW YORK,0,57749,132778597,58134,36061.0,,,UKIYO E SOCIETY OF AMERICA,A24,61392.0,130013,NY,,10150-0665,10150.0,A24,Folk Arts,,
446,446,28737,420 E 79TH ST,NEW YORK,1612827,193791,132792668,3717459,36061.0,420 E 79TH ST NEW YORK NY 10021-1472,,USDAN CENTER FOR THE CREATIVE AND PERFORMING ARTS,A6E,4775524.0,5011687,NY,420 E 79TH ST,10021-1472,10021.0,A6E,Performing Arts Schools,40.7714021,-73.9504368
447,447,28745,131 W 24TH ST,NEW YORK,159310,276935,132799828,316353,36061.0,131 W 24TH ST NEW YORK NY 10011-1942,,MULLER WORKS FOUNDATION,A62,23120.0,315192,NY,131 W 24TH ST,10011-1942,10011.0,A62,Dance,40.744765,-73.9951595
448,448,28747,65 JUMEL TERRACE,NEW YORK,150574,105650,132800646,305554,36061.0,65 JUMEL TERRACE NEW YORK NY 10032-5360,,MORRIS JUMEL MANSION INC,A54,19757.0,201301,NY,65 JUMEL TERRACE,10032-5360,10032.0,A54,History Museums,40.834388,-73.938949
449,449,28750,416 W 42ND ST,NEW YORK,3237203,3967303,132805131,8490216,36061.0,416 W 42ND ST NEW YORK NY 10036-6809,,PLAYWRIGHTS HORIZONS INC,A65,3224676.0,7939049,NY,416 W 42ND ST,10036-6809,10036.0,A65,Theater,40.758608,-73.9936271
450,450,28753,505 EIGHTH AVENUE,NEW YORK,724024,1177750,132805575,1599694,36061.0,505 EIGHTH AVENUE NEW YORK NY 10018-6505,,WORLD HUNGER YEAR INC,A68,239284.0,1477248,NY,505 EIGHTH AVENUE,10018-6505,10018.0,A68,Music,43.216233,-74.1823014
451,451,28755,25 WEST 52ND ST,NEW YORK,7468696,12450986,132805582,18293304,36061.0,25 WEST 52ND ST NEW YORK NY 10019-6104,,MUSEUM OF TELEVISION AND RADIO,A50,880144.0,16004422,NY,25 WEST 52ND ST,10019-6104,10019.0,A50,Museums,40.76058115,-73.9775918659177
452,452,28767,PO BOX 46 CATHEDRAL STATION,NEW YORK,774850,4500,132813806,1332856,36061.0,,,LES BALLETS TROCKADERO DE MONTE CARLO INC,A63,1259734.0,1264234,NY,,10025-0001,10025.0,A63,Ballet,,
453,453,28770,292 HENRY ST,NEW YORK,169782,376375,132814763,544652,36061.0,292 HENRY ST NEW YORK NY 10002-4816,,NEW FEDERAL THEATER INC,A65,149493.0,459612,NY,292 HENRY ST,10002-4816,10002.0,A65,Theater,40.71366805,-73.9830034236307
454,454,28780,512 W 19TH ST,NEW YORK,504696,1207158,132829756,1373510,36061.0,512 W 19TH ST NEW YORK NY 10011-2807,,HALEAKALA INC,A61,103737.0,1267983,NY,512 W 19TH ST,10011-2807,10011.0,A61,Performing Arts Centers,40.7454707,-74.0068254
455,455,28790,307 7TH AVE RM 1904,NEW YORK,462515,981736,132835847,1122816,36061.0,307 7TH AVE NEW YORK NY 10001-6036,,CREATIVE TIME INC,A20,156334.0,1143037,NY,307 7TH AVE,10001-6036,10001.0,A20,Arts & Culture,40.7502241,-73.9911843
456,456,28796,240 WEST 35 ST 405,NEW YORK,432106,973836,132838450,934287,36061.0,240 WEST 35 ST NEW YORK NY 10001-2506,,AMERICAN COMPOSERS ORCHESTRA INC,A69,43557.0,1030818,NY,240 WEST 35 ST,10001-2506,10001.0,A69,Symphony Orchestras,,
457,457,28799,26 BOWERY,NEW YORK,0,56955,132841149,81590,36061.0,26 BOWERY NEW YORK NY 10013-5159,,ASIAN AMERICAN ARTS CENTER INC,A23,9935.0,74165,NY,26 BOWERY,10013-5159,10013.0,A23,Cultural & Ethnic Awareness,40.71495335,-73.9972871651376
458,458,28814,1000 RICHMOND TERRACE,STATEN ISLAND,992000,2403222,132848033,2793320,36085.0,1000 RICHMOND TERRACE STATEN ISLAND NY 10301-1114,,SNUG HARBOR CULTURAL CENTER INC,A20,160820.0,3206731,NY,1000 RICHMOND TERRACE,10301-1114,10301.0,A20,Arts & Culture,40.6429317,-74.0756367
459,459,28821,491 BROADWAY,NEW YORK,0,22674,132852105,31495,36061.0,491 BROADWAY NEW YORK NY 10012-4412,,HATCH BILLOPS COLLECTION INC,A23,5641.0,28315,NY,491 BROADWAY,10012-4412,10012.0,A23,Cultural & Ethnic Awareness,40.7220142,-73.9998519
460,460,28834,30 W 26TH ST,NEW YORK,28535,513261,132861846,331743,36061.0,30 W 26TH ST NEW YORK NY 10010-2011,,MUSIC THEATRE GROUP INC,A65,0.0,513361,NY,30 W 26TH ST,10010-2011,10010.0,A65,Theater,40.7442736,-73.9904326
461,461,28836,302 WEST 91ST STREET,NEW YORK,415737,256600,132862043,1451139,36061.0,302 WEST 91ST STREET NEW YORK NY 10024-1011,,NEW YORK GILBERT SULLIVAN PLAYERS INC,A65,1138536.0,1392510,NY,302 WEST 91ST STREET,10024-1011,10024.0,A65,Theater,40.79203485,-73.9760155156241
462,462,28837,138 S OXFORD ST 1A,BROOKLYN,18773,71714,132863585,109855,36047.0,138 S OXFORD ST BROOKLYN NY 11217-1694,,ENCOMPASS THEATRE INC,A65,14221.0,85935,NY,138 S OXFORD ST,11217-1694,11217.0,A65,Theater,40.687303,-73.973648
463,463,28847,130 WEST 56TH STREET,NEW YORK,5817178,5917603,132867442,12285228,36061.0,130 WEST 56TH STREET NEW YORK NY 10019-3866,,NEW YORK CITY CENTER INC,A61,6243982.0,12676763,NY,130 WEST 56TH STREET,10019-3866,10019.0,A61,Performing Arts Centers,40.7641977,-73.9792424
464,464,28848,7 PETER COOPER ROAD,NEW YORK,8000,11445,132867785,149667,36061.0,7 PETER COOPER ROAD NEW YORK NY 10010-6601,,HIGHLIGHTS IN JAZZ,A68,143018.0,154719,NY,7 PETER COOPER ROAD,10010-6601,10010.0,A68,Music,40.734516,-73.9752711529511
465,465,28854,131 VARICK STREET RM 901,NEW YORK,321206,378058,132869113,749725,36061.0,131 VARICK STREET NEW YORK NY 10013-1418,,HOUSE FOUNDATION FOR THE ARTS INC,A02,288125.0,685644,NY,131 VARICK STREET,10013-1418,10013.0,A02,Management & Technical Assistance,40.7253637,-74.0060408
466,466,28856,PO BOX 1169,NEW YORK,55706,168346,132871091,167421,36061.0,,,ASSOCIATION OF HISPANIC ARTS INC,A23,9982.0,179413,NY,,10029-0312,10029.0,A23,Cultural & Ethnic Awareness,,
467,467,28857,32 W 82ND ST APT 9A,NEW YORK,0,47425,132871700,39200,36061.0,32 W 82ND ST NEW YORK NY 10024-5622,,ALTERNATIVE CENTER FOR INTERNATIONAL ARTS INC,A50,0.0,47425,NY,32 W 82ND ST,10024-5622,10024.0,A50,Museums,40.78314995,-73.972783030817
468,468,28861,7 E 20TH ST 6F,NEW YORK,117410,72480,132873045,234693,36061.0,7 E 20TH ST NEW YORK NY 10003-1106,,MUSIC FROM JAPAN INC,A68,0.0,83093,NY,7 E 20TH ST,10003-1106,10003.0,A68,Music,40.739176,-73.9897657
469,469,28863,PO BOX 18,NEW YORK,0,26000,132873402,34193,36061.0,,,LATIN-AMERICAN THEATRE ENSEMBLE,A65,2792.0,33987,NY,,10101-0018,10101.0,A65,Theater,,
470,470,28871,144 2ND AVE,NEW YORK,89324,36245,132874841,211070,36061.0,144 2ND AVE NEW YORK NY 10003-8305,,UKRAINIAN CHORUS DUMKA OF AMERICA INC,A6B,132340.0,170661,NY,144 2ND AVE,10003-8305,10003.0,A6B,Singing & Choral Groups,40.7289705,-73.9870274
471,471,28873,47 GREAT JONES ST,NEW YORK,316170,210582,132874863,563233,36061.0,47 GREAT JONES ST NEW YORK NY 10012-1118,,FIJI THEATER COMPANY INC,A65,205344.0,416946,NY,47 GREAT JONES ST,10012-1118,10012.0,A65,Theater,40.7265147,-73.99261697975
472,472,28888,4 E 89TH ST PH C,NEW YORK,0,17105,132879757,38138,36061.0,4 E 89TH ST PH C NEW YORK NY 10128-0645,,ANNABELLA GONZALEZ DANCE THEATER INC,A62,12743.0,39013,NY,4 E 89TH ST PH C,10128-0645,10128.0,A62,Dance,,
473,473,28889,80 HANSON PL STE 301,BROOKLYN,75642,338325,132879766,419713,36047.0,80 HANSON PL BROOKLYN NY 11217-1506,,FRANKLIN FURNANCE ARCHIVE INC,A50,71763.0,420113,NY,80 HANSON PL,11217-1506,11217.0,A50,Museums,40.68525215,-73.9744286233509
474,474,28897,635 CARROLL STREET,BROOKLYN,105519,35900,132881858,137716,36047.0,635 CARROLL STREET BROOKLYN NY 11215-2001,,CIRCUIT PRODUCTIONS INC,A60,77943.0,113855,NY,635 CARROLL STREET,11215-2001,11215.0,A60,Performing Arts,40.67488205,-73.9801494866268
475,475,28898,130 W 28TH ST 6TH FLR,NEW YORK,0,14659,132881863,35132,36061.0,130 W 28TH ST NEW YORK NY 10001-6150,,DOUBLE ENTENDRE INC,A62,2592.0,23270,NY,130 W 28TH ST,10001-6150,10001.0,A62,Dance,40.74640225,-73.9919531954745
476,476,28912,86 FRANKLIN ST 5TH FLR,NEW YORK,107615,260522,132885288,407461,36061.0,86 FRANKLIN ST NEW YORK NY 10013-3415,,SOHO REPERTORY THEATRE INC SOHO REP,A65,90239.0,411025,NY,86 FRANKLIN ST,10013-3415,10013.0,A65,Theater,40.7181232,-74.0048186
477,477,28919,35 WOOSTER STREET,NEW YORK,639520,1904596,132887872,2116414,36061.0,35 WOOSTER STREET NEW YORK NY 10013-5300,,DRAWING CENTER INC,A40,268842.0,2502586,NY,35 WOOSTER STREET,10013-5300,10013.0,A40,Visual Arts,40.7224462,-74.0028919873216
