,EIN,TAXPER,STYEAR,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,TOTREV,SUBSECCD,REASON,TOTLOB,SAVINT,SECINC,RENTINC,NETRENT,OTHINVST,SALESECN,SALEOTHG,SALEOTHE,SALEOTHN,SPEVTG,INVENTG,TOTREV2,NETINC,OTHCHGS,OTHSAL,PAYTAX,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,RETE_BOY,NETA_BOY,CONT4,DUES4,GRREC4,INVINC4,TAXREV4,GVTSRV4,OTHINC4,INCPURP4,LOBOTH,LOBNOTAX,GRTNONTX,ACTIV,ARC,ASS_CODE,CODE990,CYCLE,DLN,EOSTATUS,FISYR,INC_CODE,LRC,POPCD,Q78A,RECCODE,RESERVED,SOIYR,ZIP,ZIP5,NCCSKEY,NCCSKEY2,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ARED,CITY,CLASSCD,CONTACT,DEDUCTCD,DISTRICT,FNDNCD,FRCD,GEN,NAME,ORGCD,RULEDATE,SEC_NAME,STATE,SOURCE,RASCD,RREVCD,RINCCD,REXPCD,NTEE1,NTEECC,OUTNCCS,OUTREAS,NTMAJ10,MAJGRPB,LEVEL1,LEVEL2,LEVEL3,LEVEL4,NTEECC4D,NTEE2,NTEE,NTMAJ12,NTMAJ5,msa,PMSA,FIPS,RandNum,NTEESRC,nteeConf,Auspice,MailName,MailStreet,MailCity,CBSA,DIVCODE,MSA_NECH,NteeDraft,stateOld1,zip5Old1,cityOld1,Ntee2007a,Ntee42007a,GovGtEstimate,GovGtCode,GovGtYr,IndSupEstimate,IndSupCode,IndSupYr,UnaseoyEstimate,UnaseoyCode,UnaseoyYr,NetLandEstimate,NetLandCode,NetLandYr,TempRnaEstimate,TempRnaCode,TempRnaYr,PermRnaEstimate,PermRnaCode,PermRnaYr,nInvLndEstimate,nInvLndCode,nInvLndYr,PayAfflEstimate,PayAfflCode,PayAfflYr,DirSupEstimate,DirSupCode,DirSupYr,LBEBOYEstimate,LBEBOYCode,LBEBOYYr,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,InvOthEstimate,InvOthCode,InvOthYr,OthAsstEstimate,OthAsstCode,OthAsstYr,InvSecEstimate,InvSecCode,InvSecYr,CashEstimate,CashCode,CashYr,nteeFinal,nteeFinal1
25129,133740018,200106,2000,37587,0,0,0,215,762,0,0,24376,24376,61963,24290,10762,0,0,4432,10762,31343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15456,8705,0,,61963,3,9,0,215,0,0,0,0,0,0,0,0,8705,0,61963,37673,0,0,0,0,0,0,0,0,-26911,56736,0,56174,68,0,0,112978,56804,0,0,0,88.0,N,2.0,1.0,200145.0,29490300024231.0,1.0,2001,3.0,Y,1.0,N,1.0,0.0,2000.0,10018-2831,10018.0,133740018200106.0,1337400182001.0,6,88.0,0.0,0.0,518 9TH AVE STE 2,3.0,0.0,NEW YORK,2.0,% PAUL K ADAMS,1.0,13.0,15.0,20.0,0.0,EMERGING ARTISTS THEATRE CO INC,1.0,199405.0,,NY,CORE00PC,1.0,1.0,1.0,1.0,A,A65,IN,,AR,A,PC,O,AR,A,,,A65Z,AR,AR,5602.0,5600.0,36061.0,0.591457,1,N,Z,Emerging Artists Theatre Co. Inc.,518 9th Ave. Ste. 2,New York,35620.0,35644.0,5602.0,A65,NY,10018.0,NEW YORK,A65,,5513.0,3a,2001.0,0.0,3a,2001.0,10762.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,32074.0,3a,2001.0,0.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,10762.0,3a,2001.0,A65,A
25130,133740065,200012,2000,207000,0,0,0,467,0,0,0,95567,95567,302567,221016,84735,0,0,3184,84735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95100,0,0,,302567,3,9,0,467,0,0,0,0,0,0,0,0,0,0,302567,81551,0,0,0,0,0,0,0,0,3184,1330,0,0,85,0,0,1415,1415,0,0,0,119.0,N,3.0,1.0,200204.0,29490005313122.0,1.0,2000,4.0,Y,1.0,N,1.0,0.0,2000.0,10036-1413,10036.0,133740065200012.0,1337400652000.0,12,119.0,0.0,0.0,226 W 47TH ST,3.0,0.0,NEW YORK,1.0,,1.0,11.0,15.0,20.0,0.0,CELEBRATE BROADWAY PRESERVATION FUND INC,1.0,199405.0,,NY,RTF01PC,1.0,2.0,2.0,2.0,A,A20,IN,,AR,A,PC,O,AR,A,,,A20Z,AR,AR,5602.0,5600.0,36061.0,0.109151,1,N,Z,Celebrate Broadway Preservation Fund Inc.,226 W. 47th St.,New York,35620.0,35644.0,5602.0,A65,NY,10036.0,NEW YORK,A65,,0.0,3a,2000.0,0.0,3a,2000.0,84735.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,207000.0,3a,2000.0,0.0,3a,2000.0,PC,O,AR,A,IN,,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,82734.0,3a,2000.0,A65,A
25140,133741268,200106,2000,113843,0,0,0,2488,6210,0,0,83569,83569,197412,176996,87531,20800,0,79998,93674,9383,6143,0,0,0,0,0,0,0,0,0,0,0,0,3500,31379,0,15562,,193912,3,7,0,0,2488,30640,30640,0,0,0,0,0,3500,0,193912,16916,0,0,0,0,0,0,0,0,70615,0,0,0,0,0,0,0,0,0,0,0,995.0,N,3.0,1.0,200233.0,29490139008192.0,1.0,2001,4.0,Y,1.0,N,1.0,0.0,2000.0,10036-6812,10036.0,133741268200106.0,1337412682001.0,6,995.0,90.0,0.0,432 W 42ND ST 4TH FLR,3.0,0.0,NEW YORK,1.0,,1.0,11.0,15.0,10.0,0.0,ABINGDON THEATRE COMPANY,1.0,199404.0,,NY,RTF01PC,1.0,2.0,2.0,2.0,A,A65,IN,,AR,A,PC,O,AR,A,,,A65Z,AR,AR,5602.0,5600.0,36061.0,0.544607,1,N,Z,Abingdon Theatre Company,432 W. 42nd St. 4th Flr,New York,35620.0,35644.0,5602.0,A65,NY,10036.0,NEW YORK,A65,,0.0,3a,2001.0,0.0,3a,2001.0,87531.0,3a,2001.0,4704.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,113843.0,3a,2001.0,3905.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,2802.0,3a,2001.0,0.0,3a,2001.0,3303.0,3a,2001.0,A65,A
25168,133747322,200108,2000,44057,0,0,0,72,0,0,0,24559,24559,68616,70628,2420,0,0,4432,2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24487,0,0,,68616,3,9,0,0,0,0,0,72,0,0,0,0,0,0,68616,-2012,0,0,0,0,0,0,0,0,4432,78281,0,80059,196,0,0,158536,78477,0,0,0,994.0,N,1.0,1.0,200209.0,29409033010052.0,1.0,2001,3.0,Y,1.0,N,1.0,0.0,2000.0,10003-6103,10003.0,133747322200108.0,1337473222001.0,8,994.0,119.0,90.0,43 E 10TH ST APT 4B,3.0,0.0,NEW YORK,1.0,,1.0,11.0,15.0,10.0,0.0,JAZZ COMPOSERS COLLECTIVE INCORPORATED,1.0,199408.0,,NY,RTF01PC,1.0,1.0,1.0,1.0,A,A01,IN,,AR,A,PC,O,AR,A,6,,A6DA,AR,AR,5602.0,5600.0,36061.0,0.10342,1,N,Z,Jazz Composers Collective Inc.,43 E. 10th St. Apt 4b,New York,35620.0,35644.0,5602.0,A01,NY,10003.0,NEW YORK,A01,6C,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,A016C,A
25184,133749744,200105,2000,1312933,0,0,0,0,0,0,0,20015,20015,1332948,1380518,-47033,0,0,190414,284937,142061,331970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20015,,1332948,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1332948,-47570,-47816,703436,53813,0,0,0,0,0,48353,2904914,0,0,0,0,0,2909825,2909825,0,0,0,123.0,N,4.0,1.0,200223.0,29490082248242.0,1.0,2001,6.0,Y,1.0,N,1.0,0.0,2000.0,10016-3806,10016.0,133749744200105.0,1337497442001.0,5,123.0,0.0,0.0,28 E 35TH ST,3.0,0.0,NEW YORK,1.0,% ASFAHA HADERA,1.0,13.0,15.0,10.0,0.0,AFRICAN SERVICES COMMITTEE INC,1.0,199412.0,,NY,RTF01PC,2.0,4.0,4.0,4.0,A,A23,IN,,AR,A,PC,O,AR,A,,,A23Z,AR,AR,5602.0,5600.0,36061.0,0.331434,1,N,Z,African Services Committee Inc.,429 W. 127th St. Fl 2,New York,35620.0,35644.0,5602.0,P84,NY,10016.0,NEW YORK,A23,,1230031.0,3a,2001.0,0.0,3a,2001.0,-47033.0,3a,2001.0,113115.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,82802.0,3a,2001.0,68305.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,7001.0,3a,2001.0,0.0,3a,2001.0,27104.0,3a,2001.0,P84,P
25198,133751124,200106,2000,36070,0,0,0,1049,0,0,0,1049,1049,37119,32773,8615,0,0,30144,8790,25875,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37119,3,7,0,0,0,0,0,1049,0,0,0,0,0,0,37119,4346,0,0,0,0,0,0,0,0,4269,248638,0,0,2681,0,0,251319,251319,0,0,0,90.0,N,1.0,1.0,200207.0,29409019017212.0,1.0,2001,3.0,Y,1.0,N,1.0,0.0,2000.0,10022-5602,10022.0,133751124200106.0,1337511242001.0,6,90.0,0.0,0.0,501 MADISON AVE SUITE 401,3.0,0.0,NEW YORK,1.0,% LESLIE WEINERT & CO INC,1.0,11.0,15.0,10.0,0.0,CHAMBER MUSIC INTERNATIONAL INC,1.0,199410.0,,NY,RTF01PC,1.0,1.0,1.0,1.0,A,A68,IN,,AR,A,PC,O,AR,A,,,A68Z,AR,AR,5602.0,5600.0,36061.0,0.0473524,1,N,Z,Chamber Music International Inc.,850 7th Ave. Ste. 1205,New York,35620.0,35644.0,5602.0,A68,NY,10022.0,NEW YORK,A68,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,808.0,3a,2001.0,0.0,3a,2001.0,7982.0,3a,2001.0,A68,A
25202,133752072,200012,2000,85150,0,0,0,0,0,0,0,0,0,85150,65050,20100,0,0,1512,47038,1512,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,85150,3,7,0,0,0,0,0,0,0,0,0,0,0,0,85150,20100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.0,N,3.0,1.0,200118.0,29409104007151.0,1.0,2000,3.0,Y,1.0,N,1.0,0.0,2000.0,11105-2601,11105.0,133752072200012.0,1337520722000.0,12,320.0,0.0,0.0,21 77 31ST ST 2ND FLR,3.0,0.0,LONG ISLAND CITY,1.0,% MARIA MENICO,1.0,11.0,15.0,10.0,0.0,ELPIDES CORP,1.0,199411.0,,NY,CORE00PC,1.0,1.0,1.0,1.0,A,A30,IN,,AR,A,PC,O,AR,A,,,A30Z,AR,AR,5602.0,5600.0,36081.0,0.700307,1,N,Z,Elpides Corp,29 28 Ditmars Blvd 2nd Fl,Astoria,35620.0,35644.0,5602.0,A30,NY,11105.0,LONG ISLAND CITY,A30,,0.0,6,2002.0,0.0,6,2002.0,0.0,6,2002.0,0.0,6,2002.0,0.0,6,2002.0,0.0,6,2002.0,0.0,6,2002.0,0.0,6,2002.0,0.0,6,2002.0,0.0,6,2002.0,PC,O,AR,A,IN,,0.0,6,2002.0,7056.0,6,2002.0,0.0,6,2002.0,0.0,6,2002.0,A30,A
25204,133752576,200012,2000,212510,0,0,0,38,0,0,0,38,38,212548,129722,86922,0,0,4096,121922,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,212548,3,7,0,38,0,0,0,0,0,0,0,0,0,0,212548,82826,0,0,0,0,0,0,0,0,4096,120547,0,5000,201,0,0,125748,120748,0,0,0,994.0,N,4.0,1.0,200131.0,29490188149051.0,1.0,2000,4.0,Y,1.0,N,1.0,0.0,2000.0,10013-2331,10013.0,133752576200012.0,1337525762000.0,12,994.0,91.0,0.0,105 HUDSON ST NO 310,3.0,0.0,NEW YORK,1.0,,1.0,11.0,15.0,20.0,0.0,MINETTA BROOK INC,1.0,199403.0,,NY,CORE00PC,2.0,2.0,2.0,2.0,A,A20,IN,,AR,A,PC,O,AR,A,,,A20Z,AR,AR,5602.0,5600.0,36061.0,0.9827610000000001,1,N,Z,Minetta Brook Inc.,105 Hudson St. No 310,New York,35620.0,35644.0,5602.0,A65,NY,10013.0,NEW YORK,A65,,0.0,3a,2000.0,0.0,3a,2000.0,61416.0,3a,2000.0,0.0,3a,2000.0,0.0,6,2003.0,0.0,3a,2000.0,4201.0,3a,2000.0,0.0,3a,2000.0,212510.0,3a,2000.0,0.0,3a,2000.0,PC,O,AR,A,IN,,0.0,3a,2000.0,500.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,A65,A
25205,133752726,200203,2001,324326,0,14672,15331,800,0,0,0,15472,141,339798,316754,82611,0,0,74898,82611,0,0,82611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,324467,3,7,0,800,0,0,0,0,-659,0,0,0,0,0,324467,7713,0,0,0,0,0,0,0,74898,74898,1306426,0,0,11057,0,0,1317483,1317483,0,0,0,995.0,N,3.0,1.0,200245.0,29490285150152.0,1.0,2002,4.0,Y,1.0,N,1.0,0.0,2001.0,10022-3506,10022.0,133752726200203.0,1337527262002.0,3,995.0,90.0,0.0,425 PARK AVE STE 2600,3.0,0.0,NEW YORK,1.0,% KENNETH DAVID BURROWS,1.0,11.0,15.0,10.0,0.0,AMERICAN FRIENDS OF THE ALMEIDA THEATRE INC,1.0,199408.0,,NY,RTF01PC,1.0,2.0,2.0,2.0,A,A11,IN,,AR,A,PC,S,ZA,A,6,,A61I,AR,AR,5602.0,5600.0,36061.0,0.6635939999999999,1,N,Z,American Friends of the Almeida Theatre Inc.,425 Park Ave. Ste. 2600,New York,35620.0,35644.0,5602.0,A11,NY,10022.0,NEW YORK,A11,65,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,324326.0,3a,2002.0,0.0,3a,2002.0,PC,S,ZA,A,IN,,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,82611.0,3a,2002.0,A1165,A
25208,133753011,200012,2000,380153,0,0,0,250,12982,0,0,19349,19349,399502,402604,378910,100787,0,386655,493311,4643,114401,0,0,0,0,0,0,0,0,0,0,0,0,0,14509,0,4590,,399502,3,7,0,250,0,0,0,0,0,0,0,0,0,0,399502,-3102,0,0,0,0,0,0,0,0,382012,776096,0,181342,2065,0,0,970586,789244,0,0,0,994.0,N,4.0,1.0,200203.0,29490356136181.0,1.0,2000,4.0,Y,1.0,N,1.0,0.0,2000.0,10003-9101,10003.0,133753011200012.0,1337530112000.0,12,994.0,121.0,120.0,230 E 12TH ST STE 9H,3.0,0.0,NEW YORK,1.0,% DAVID ISAY,1.0,13.0,15.0,10.0,0.0,SOUND PORTRAITS PRODUCTIONS INC,1.0,199408.0,,NY,RTF01PC,2.0,2.0,2.0,2.0,A,A68,IN,,AR,A,PC,O,AR,A,,,A68Z,AR,AR,5602.0,5600.0,36061.0,0.17927200000000001,1,N,Z,Sound Portraits Productions Inc.,176 Grand St. 3rd Fl,New York,35620.0,35644.0,5602.0,A68,NY,10003.0,NEW YORK,A68,,200028.0,3a,2000.0,0.0,3a,2000.0,107003.0,3a,2000.0,107002.0,3a,2000.0,271807.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,180125.0,3a,2000.0,18903.0,3a,2000.0,PC,O,AR,A,IN,,0.0,3a,2000.0,24001.0,3a,2000.0,0.0,3a,2000.0,75102.0,3a,2000.0,A68,A
25234,133757279,200006,1999,56515,210,0,0,0,0,0,0,17093,17093,73818,80438,4303,1000,0,10923,4303,0,0,4303,0,0,0,0,0,0,0,0,0,0,0,0,17093,0,0,,73818,3,9,0,0,0,0,0,0,0,0,0,0,0,0,73818,-6620,0,11154,2089,0,0,0,0,10923,10923,65519,0,141211,0,0,0,206730,65519,0,0,0,88.0,N,1.0,1.0,200223.0,29490068202202.0,1.0,2000,3.0,Y,1.0,N,1.0,0.0,1999.0,10019-5515,10019.0,133757279200006.0,1337572792000.0,6,88.0,0.0,0.0,250 W 54TH ST STE 800,3.0,0.0,NEW YORK,2.0,% STEPHANIE BERRY,1.0,13.0,16.0,10.0,0.0,BLACKBERRY PRODUCTIONS,1.0,199408.0,,NY,RTF01PC,1.0,1.0,1.0,1.0,A,A65,IN,,AR,A,PC,O,AR,A,,,A65Z,AR,AR,5602.0,5600.0,36061.0,0.9533229999999999,1,N,Z,Blackberry Productions,730 Riverside Dr. Ste. 9e,New York,35620.0,35644.0,5602.0,A65,NY,10019.0,NEW YORK,A65,,39010.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,17505.0,3a,2000.0,0.0,3a,2000.0,PC,O,AR,A,IN,,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,2902.0,3a,2000.0,A65,A
25238,133759661,200105,2000,786042,0,0,0,2069,56713,0,0,268562,268562,1054604,981634,220983,79200,0,148015,220983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266493,0,0,,1054604,3,7,0,2069,0,0,0,0,0,0,0,0,0,0,1054604,72970,-2,614012,48503,0,0,0,0,0,148015,1787498,0,0,0,0,0,1787498,1787498,0,0,0,994.0,N,4.0,1.0,200240.0,29490138009202.0,1.0,2001,6.0,Y,1.0,N,1.0,0.0,2000.0,10029-0000,10029.0,133759661200105.0,1337596612001.0,5,994.0,59.0,0.0,JHS 99 410 E 100TH ST,3.0,0.0,NEW YORK,1.0,% THOMAS P LORD,1.0,13.0,15.0,10.0,0.0,DREAMYARD DRAMA PROJECT INC,1.0,199409.0,,NY,RTF01PC,2.0,4.0,4.0,3.0,A,A65,IN,,AR,A,PC,O,AR,A,,,A65Z,AR,AR,5602.0,5600.0,36061.0,0.0928046,1,N,Z,Dreamyard Drama Project Inc.,1690 Lexington Ave. Fl 2,New York,35620.0,35644.0,5602.0,A25,NY,10029.0,NEW YORK,A25,,0.0,3a,2001.0,0.0,3a,2001.0,220983.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,786042.0,3a,2001.0,0.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,220983.0,3a,2001.0,A25,A
25241,133759761,200105,2000,114717,0,0,0,26,8217,0,0,126952,126952,241669,244637,54645,11230,0,88875,59645,30500,5000,1278,0,0,0,0,0,0,0,0,0,0,0,2130,91065,3231,30500,,239539,3,7,0,26,0,0,0,0,0,0,0,0,5361,0,239539,-5093,1363,3960,0,0,0,0,0,1508,58375,258525,0,479767,0,0,0,763292,283525,0,0,0,90.0,N,3.0,1.0,200151.0,29490335113111.0,1.0,2001,4.0,Y,1.0,N,1.0,0.0,2000.0,10306-1941,10306.0,133759761200105.0,1337597612001.0,5,90.0,0.0,0.0,3081 RICHMOND RD,3.0,0.0,STATEN ISLAND,1.0,% ELLEN RUBICH THARP,1.0,13.0,15.0,10.0,0.0,STATEN ISLAND BALLET THEATER INC,1.0,199409.0,STATEN ISLAND BALLET,NY,CORE00PC,1.0,2.0,2.0,2.0,A,A63,IN,,AR,A,PC,O,AR,A,,,A63Z,AR,AR,5602.0,5600.0,36085.0,0.905141,1,N,Z,Staten Island Ballet Theater Inc.,3081 Richmond Rd.,Staten Island,35620.0,35644.0,5602.0,A63,NY,10306.0,STATEN ISLAND,A63,,13602.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,101115.0,3a,2001.0,0.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,58342.0,3a,2001.0,0.0,3a,2001.0,1103.0,3a,2001.0,A63,A
25246,133761711,200106,2000,170783,0,0,0,0,8085,0,0,190596,190596,361379,373689,130267,28600,0,77466,131613,2889,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,189501,0,1095,,361379,3,9,0,0,0,0,0,0,0,0,0,0,0,0,361379,-12310,68000,186842,19516,0,0,0,0,0,74577,0,0,0,0,0,0,0,0,0,0,0,995.0,N,4.0,1.0,200231.0,29490075317192.0,1.0,2001,4.0,Y,1.0,N,1.0,0.0,2000.0,10003-0000,10003.0,133761711200106.0,1337617112001.0,6,995.0,90.0,0.0,140-142 2ND AVE 405,3.0,0.0,NEW YORK,2.0,% MELANIE JOSEPH,1.0,11.0,15.0,10.0,0.0,FOUNDRY THEATRE INC,1.0,199406.0,,NY,RTF01PC,2.0,2.0,2.0,2.0,A,A60,IN,,AR,A,PC,O,AR,A,,,A60Z,AR,AR,5602.0,5600.0,36061.0,0.690472,1,N,Z,Foundry Theatre Inc.,140 142 Second Ave. Ste. 405,New York,35620.0,35644.0,5602.0,A65,NY,10003.0,NEW YORK,A65,,21711.0,3a,2001.0,149072.0,3a,2001.0,52227.0,3a,2001.0,0.0,3a,2001.0,78040.0,3a,2001.0,0.0,3a,2001.0,12201.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,119312.0,3a,2001.0,A65,A
25248,133762511,200112,2001,72500,0,0,0,6579,660,0,0,6579,6579,79079,61058,155025,0,0,137016,155025,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,79079,3,9,0,3974,2605,0,0,0,0,0,0,0,0,0,79079,18021,0,0,0,0,0,0,0,0,137004,426565,5600,28004,37674,0,0,497843,469839,0,0,0,994.0,N,4.0,1.0,200228.0,29490167221272.0,1.0,2001,3.0,Y,1.0,N,1.0,0.0,2001.0,10024-1103,10024.0,133762511200112.0,1337625112001.0,12,994.0,90.0,0.0,2440 BROADWAY SUITE 65,3.0,0.0,NEW YORK,2.0,% AMY PIVAR,1.0,11.0,15.0,10.0,0.0,AMY PIVAR DANCES INC,1.0,199406.0,,NY,RTF01PC,2.0,1.0,1.0,1.0,A,A62,IN,,AR,A,PC,O,AR,A,,,A62Z,AR,AR,5602.0,5600.0,36061.0,0.968706,1,N,Z,AMY Pivar Dances Inc.,2440 Broadway Suite 65,New York,35620.0,35644.0,5602.0,A62,NY,10024.0,NEW YORK,A62,,0.0,3a,2001.0,0.0,3a,2001.0,155025.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,72500.0,3a,2001.0,0.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,0.0,3a,2001.0,41807.0,3a,2001.0,43107.0,3a,2001.0,A62,A
25249,133762638,200012,2000,77297,0,0,0,40,0,0,0,2991,2991,80288,64218,24735,0,0,8664,24735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951,0,0,,80288,3,7,0,0,0,0,0,40,0,0,0,0,0,0,80288,16071,0,0,0,0,0,0,0,0,8664,189168,0,31703,100,0,0,220971,189268,0,0,0,88.0,N,2.0,1.0,200132.0,29409202018111.0,1.0,2000,3.0,Y,1.0,N,1.0,0.0,2000.0,10011-1640,10011.0,133762638200012.0,1337626382000.0,12,88.0,90.0,0.0,228 8TH AVE STE 16,3.0,0.0,NEW YORK,2.0,,1.0,13.0,15.0,10.0,0.0,SHAKESPEARE PROJECT INC,1.0,199504.0,,NY,CORE00PC,1.0,1.0,1.0,1.0,A,A65,IN,,AR,A,PC,O,AR,A,,,A65Z,AR,AR,5602.0,5600.0,36061.0,0.819458,1,N,Z,Shakespeare Project Inc.,PO Box 1902,New York,35620.0,35644.0,5602.0,A65,NY,10011.0,NEW YORK,A65,,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,PC,O,AR,A,IN,,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,A65,A
25254,133763953,200112,2001,33076,39530,0,0,28,0,0,0,22459,22459,95065,64756,37070,0,0,8050,40902,1289,3832,0,0,0,0,0,0,0,0,0,0,0,0,0,21393,0,1038,,95065,3,7,0,0,0,0,0,28,0,0,0,0,0,0,95065,30309,0,0,0,0,0,0,0,0,6761,56336,123535,69466,26,0,0,249363,179897,0,0,0,995.0,N,3.0,1.0,200231.0,29409201078112.0,1.0,2001,3.0,Y,1.0,N,1.0,0.0,2001.0,10036-6812,10036.0,133763953200112.0,1337639532001.0,12,995.0,88.0,0.0,432 W 42ND ST,3.0,200112.0,NEW YORK,2.0,% DARBY TOWNSEND,1.0,13.0,16.0,10.0,0.0,THE 42ND STREET WORKSHOP INC,1.0,199803.0,,NY,RTF01PC,1.0,1.0,1.0,1.0,A,A65,IN,,AR,A,PC,O,AR,A,,,A65Z,AR,AR,5602.0,5600.0,36061.0,0.643482,1,N,Z,The 42nd Street Workshop Inc.,432 W. 42nd St. Ste. 5,New York,35620.0,35644.0,5602.0,A65,NY,10036.0,NEW YORK,A65,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,19601.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,A65,A
