,EIN,NAME,SEC_NAME,ADDRESS,CITY,STATE,ZIP,ZIP5,CONTACT,NTEEIRS,SUBSECCD,FNDNCD,RULEDATE,ORGCD,ACCPER,ACTIV1,ACTIV2,ACTIV3,AFCD,CLASSCD,DEDUCTCD,EOSTATUS,FRCD,GEN,TAXPER,FISYR,SOIYR,STYEAR,subcd,CONT,PROGREV,INVINC,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,RENTINC,rntlexpnsreal,rntlexpnsprsnl,RENTEXP,rntlincreal,rntlincprsnl,NETRENT,SECUR,SALEOTHG,SALESEXP,SALEOTHE,SALESECN,SALEOTHN,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,SPEVTG,DIREXP,FUNDINC,INVENTG,GOODS,GRPROF,OTHINC,TOTREV2,TOTREV,GRREC,COMPENS,OTHSAL,PAYTAX,FUNDFEES,EXPS,NETINC,OTHCHGS,ASS_BOY,ASS_EOY,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,unsecurednotesend,LIAB_BOY,LIAB_EOY,RETE_BOY,RETEARN,NETA_BOY,FUNDBAL,Q78A,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,REASON,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,grsinc170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,txrevnuelevied509,srvcsval509,subtotsuppinc509,totsupp509,inPrior,inPriorSrc,taxperP,fisyrP,doccdP,contP,progrevP,duesP,invincP,netrentP,salesecnP,saleothnP,fundincP,grprofP,othincP,totrevP,expsP,netincP,compensP,othsalP,paytaxP,fundfeesP,DocCD,FileName,OUTNCCS,OUTREAS,NCCSKEY,NCCSKEY2,DLN,nteeFinal,nteeFinal1,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NAICS,LONGITUDE,LATITUDE,censusTract,block,epostcard,SOURCE,KeyID,VERIFY
118647,237411166,LIBERIAN SHIPOWNERS COUNCIL LTD,,99 PARK AVE RM 1830,NEW YORK,NY,10016-1613,10016.0,,,6,0.0,197612.0,1.0,12.0,200.0,914.0,480.0,3.0,2000.0,2.0,1.0,1.0,0.0,201312,2013,2013,2013,6.0,0,312042,1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,313090,313090,313090,191722.0,0.0,9765.0,0.0,292488,20602,,380980.0,393324,0.0,0.0,0.0,0.0,0.0,27546.0,19288,353434.0,374036.0,353434.0,374036,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201212.0,2012.0,93.0,0.0,255106.0,0.0,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,256545.0,294736.0,-38191.0,0.0,0.0,9393.0,0.0,93,237411166_201312_990O,IN,,237411166201312,2374111662013,93493225016024.0,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.24978000000000003,A,710000.0,,,,,0,rtf13_990_VER,216560,0
119372,133196564,SYNDICATED NETWORK TELEVISION ASSOCIATION INC,,630 5TH AVE STE 2320,NEW YORK,NY,10111-2397,10111.0,,,6,0.0,198701.0,1.0,12.0,200.0,0.0,0.0,3.0,2000.0,2.0,1.0,1.0,0.0,201312,2013,2013,2013,6.0,0,2075000,11900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2086900,2086900,2086900,1174730.0,160246.0,37741.0,0.0,2076978,9922,,2117750.0,2127673,0.0,0.0,0.0,0.0,0.0,0.0,0,2117750.0,2127673.0,2117750.0,2127673,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201212.0,2012.0,93.0,0.0,2150000.0,0.0,13926.0,0.0,0.0,0.0,0.0,0.0,0.0,2163926.0,2145350.0,18576.0,1135855.0,148715.0,36124.0,0.0,93,133196564_201312_990O,IN,,133196564201312,1331965642013,93493226022504.0,A32,A,36061.0,5602.0,5600.0,A32,A,O,O,AR,A,A,1,AR,AR,AR,0.10923,A,513120.0,,,,,0,rtf13_990_VER,219770,0
119887,800720835,NEW YORK STATE SOCIETY OF THE CINCINNATI INC,,150 E 93RD ST APT 8B,NEW YORK,NY,10128-3723,10128.0,JOHN A OMALLEY,A80,4,0.0,201106.0,1.0,12.0,0.0,0.0,0.0,3.0,3000.0,2.0,1.0,2.0,0.0,201312,2013,2013,2013,4.0,9000,0,27028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,705,36733,36733,36733,0.0,0.0,0.0,0.0,11010,25723,,451286.0,579022,,0.0,,0.0,0.0,0.0,0,,0.0,451286.0,579022,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201212.0,2012.0,92.0,31515.0,100.0,0.0,14232.0,0.0,0.0,0.0,0.0,0.0,0.0,45847.0,17787.0,28060.0,0.0,0.0,0.0,0.0,93,800720835_201312_990O,IN,,800720835201312,8007208352013,93493227006314.0,A80,A,36061.0,5602.0,5600.0,A80,A,O,O,AR,A,A,1,AR,AR,AR,0.7440100000000001,B,712120.0,,,,,0,rtf13_990_VER,222100,0
122649,133573536,LINKS INC,GREATER HUDSON VALLEY CHAPTER,1800 ADAM CLAYTON POWEL BLVD 58,NEW YORK,NY,10026-0000,10026.0,CYNTHIA W ROUNDTREE,,4,0.0,196112.0,5.0,4.0,119.0,40.0,279.0,9.0,1300.0,2.0,1.0,1.0,1520.0,201404,2014,2013,2013,4.0,42420,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,67756.0,36615.0,31141.0,0.0,0.0,0.0,67756,36615,31141,0,0,0,0,73561,73561,110176,0.0,0.0,0.0,0.0,71067,2494,,94640.0,97134,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,94640.0,97134,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201304.0,2013.0,93.0,49139.0,0.0,0.0,0.0,0.0,0.0,0.0,20306.0,0.0,0.0,69445.0,55966.0,13479.0,0.0,0.0,0.0,0.0,93,133573536_201404_990O,IN,,133573536201404,1335735362014,93493255002484.0,A99,A,36061.0,5602.0,5600.0,A99,A,O,O,AR,A,A,1,AR,AR,AR,0.7482,C,710000.0,,,,,0,rtf13_990_VER,232826,0
123897,131783842,ANTIQUARIAN BOOKSELLERS ASSOC OF AMERICA INC SHOP 2 CONCOURSE,,20 W 44TH ST 5TH FLR,NEW YORK,NY,10036-6603,10036.0,,A33C,6,0.0,195109.0,1.0,12.0,200.0,0.0,0.0,3.0,2000.0,2.0,1.0,1.0,0.0,201312,2013,2013,2013,6.0,0,283127,5145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,257914.0,23323.0,234591.0,0.0,0.0,0.0,257914,23323,234591,0,0,0,0,522863,522863,546186,92000.0,45770.0,10195.0,0.0,467694,55169,,844904.0,919562,0.0,0.0,0.0,0.0,0.0,219.0,0,844685.0,919562.0,844685.0,919562,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201212.0,2012.0,93.0,0.0,311965.0,0.0,2931.0,0.0,0.0,0.0,121268.0,0.0,0.0,436164.0,554688.0,-118524.0,90000.0,40000.0,10075.0,0.0,93,131783842_201312_990O,IN,,131783842201312,1317838422013,93493272004134.0,A0333,A,36061.0,5602.0,5600.0,A033,A,O,O,AR,A,A,1,AR,AR,AR,0.06704,A,813920.0,,,,,0,rtf13_990_VER,237566,0
124207,132876085,GRAPHIC ARTISTS GUILD INC,,32 BROADWAY STE 1114,NEW YORK,NY,10004-1612,10004.0,,,5,0.0,199509.0,1.0,12.0,279.0,0.0,0.0,6.0,1000.0,2.0,1.0,1.0,9262.0,201312,2013,2013,2013,5.0,0,112294,723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51622.0,0,51622.0,2365,0.0,2365,2365.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,167753,170266,-2513,301057,413926,413926,635814,88400.0,72348.0,11983.0,0.0,510375,-96449,,446270.0,359884,0.0,0.0,0.0,0.0,0.0,238059.0,248122,208211.0,0.0,208211.0,111762,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,rtf2014_990,201212.0,2012.0,93.0,0.0,131135.0,0.0,1303.0,0.0,-1416.0,0.0,0.0,107202.0,388873.0,627097.0,590110.0,36987.0,88400.0,82371.0,13138.0,0.0,93,132876085_201312_990O,IN,,132876085201312,1328760852013,93493275000264.0,A99,A,36061.0,5602.0,5600.0,A99,A,O,O,AR,A,A,1,AR,AR,AR,0.8631,C,710000.0,,,,,0,rtf13_990_VER,238881,0
125182,132534897,PAINTING INDUSTRY FUND BUILDING CORP,,45 WEST 14TH STREET,NEW YORK,NY,10011-7419,10011.0,,,2,0.0,199904.0,1.0,12.0,0.0,0.0,0.0,3.0,1000.0,2.0,1.0,1.0,0.0,201312,2013,2013,2013,2.0,0,489520,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,489687,489687,489687,0.0,0.0,0.0,0.0,272207,217480,,752640.0,1079765,0.0,0.0,0.0,0.0,0.0,236842.0,346487,515798.0,733278.0,515798.0,733278,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201212.0,2012.0,93.0,0.0,339520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339520.0,256958.0,82562.0,0.0,0.0,0.0,0.0,93,132534897_201312_990O,IN,,132534897201312,1325348972013,93493286005074.0,A1940,A,36061.0,5602.0,5600.0,A194,A,O,O,AR,A,A,1,AR,AR,AR,0.01061,A,813219.0,,,,,0,rtf13_990_VER,242481,0
126008,160876072,NATO THEATRE OWNERS OF NEW YORK STATE INC,,770 BROADWAY 7TH FLOOR,NEW YORK,NY,10003-9595,10003.0,,,6,0.0,196601.0,1.0,12.0,267.0,200.0,920.0,3.0,2000.0,2.0,1.0,1.0,0.0,201312,2013,2013,2013,6.0,0,51817,2793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173185.0,0,173185.0,18317,0.0,18317,18317.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,72927,72927,246112,0.0,0.0,0.0,0.0,210635,-137708,,235003.0,104409,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,235003.0,104409,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201212.0,2012.0,93.0,0.0,20933.0,0.0,4427.0,0.0,-36085.0,0.0,0.0,0.0,0.0,-10725.0,155325.0,-166050.0,0.0,0.0,0.0,0.0,93,160876072_201312_990O,IN,,160876072201312,1608760722013,93493293006124.0,A65,A,36061.0,5602.0,5600.0,A65,A,O,O,AR,A,A,1,AR,AR,AR,0.59331,B,711110.0,,,,,0,rtf13_990_VER,245586,0
126046,134192352,ARCHITECTURAL IRON REALTY CORP,,501 W 42ND ST,NEW YORK,NY,10036-6205,10036.0,LOCAL UNION 580,S47,2,0.0,200203.0,1.0,12.0,0.0,0.0,0.0,3.0,1000.0,2.0,1.0,1.0,0.0,201312,2013,2013,2013,2.0,0,204700,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,204794,204794,204794,0.0,64398.0,5945.0,0.0,411897,-207103,,6642528.0,6455402,0.0,0.0,0.0,0.0,0.0,9540721.0,9560698,0.0,0.0,-2898193.0,-3105296,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201212.0,2012.0,93.0,0.0,259859.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,2311.0,262219.0,487523.0,-225304.0,0.0,57270.0,4893.0,0.0,93,134192352_201312_990O,IN,,134192352201312,1341923522013,93493294001044.0,A1940,A,36061.0,5602.0,5600.0,A194,A,O,O,AR,A,A,1,AR,AR,AR,0.19999,A,813219.0,,,,,0,rtf13_990_VER,245740,0
126062,136149730,ART DEALERS ASSOCIATION OF AMERICA INC,,205 LEXINGTON AVE RM 901,NEW YORK,NY,10016-6022,10016.0,,,6,0.0,196307.0,1.0,6.0,119.0,0.0,0.0,3.0,2000.0,2.0,1.0,1.0,0.0,201406,2014,2013,2013,6.0,918029,300493,34688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21971.0,0,21971.0,119193,0.0,119193,119193.0,2210627.0,1956153.0,254474.0,0.0,0.0,0.0,2210627,1956153,254474,0,0,0,0,1626877,1626877,3605001,162000.0,291166.0,34058.0,0.0,1577989,48888,,2356930.0,2471526,0.0,0.0,0.0,0.0,0.0,4329.0,70037,1216712.0,1265600.0,2352601.0,2401489,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201306.0,2013.0,93.0,1505435.0,263325.0,0.0,40079.0,0.0,59287.0,0.0,281340.0,0.0,0.0,2149466.0,1879863.0,269603.0,150000.0,0.0,39205.0,0.0,93,136149730_201406_990O,IN,,136149730201406,1361497302014,93493294003424.0,A03,A,36061.0,5602.0,5600.0,A03,A,O,O,AR,A,A,1,AR,AR,AR,0.43281000000000003,A,813920.0,,,,,0,rtf13_990_VER,245827,0
127208,131777183,TELEVISION BUREAU OF ADVERTISING INC,,120 WALL ST FL 15,NEW YORK,NY,10005-3905,10005.0,,,6,0.0,195602.0,1.0,12.0,919.0,200.0,59.0,3.0,1000.0,2.0,1.0,1.0,0.0,201312,2013,2013,2013,6.0,0,5846727,67690,0.0,0.0,16800.0,0.0,16800.0,0.0,0.0,0.0,16800.0,0.0,16800.0,0.0,0,0.0,52851,0.0,52851,52851.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,36985,6021053,6021053,6021053,868812.0,2487165.0,171770.0,0.0,6113964,-92911,,3370067.0,3605476,0.0,0.0,0.0,0.0,0.0,238718.0,657697,0.0,0.0,3131349.0,2947779,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201212.0,2012.0,93.0,0.0,5418898.0,0.0,97224.0,46200.0,17792.0,0.0,0.0,0.0,66529.0,5646643.0,6260333.0,-613690.0,1268242.0,2129107.0,184468.0,0.0,93,131777183_201312_990O,IN,,131777183201312,1317771832013,93493304005084.0,A0132,A,36061.0,5602.0,5600.0,A013,A,O,O,AR,A,A,1,AR,AR,AR,0.90851,B,813319.0,,,,,0,rtf13_990_VER,250622,0
129174,952786905,INTERNATIONAL THEATRE EQUIPMENT ASSOCIATION INC,,770 BROADWAY 7TH FLOOR,NEW YORK,NY,10003-9522,10003.0,,,6,0.0,197306.0,1.0,12.0,919.0,205.0,0.0,3.0,2000.0,2.0,1.0,1.0,0.0,201312,2013,2013,2013,6.0,0,307871,561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,308432,308432,308432,0.0,0.0,0.0,0.0,372608,-64176,,515753.0,451577,0.0,0.0,0.0,0.0,0.0,0.0,0,515753.0,451577.0,515753.0,451577,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201212.0,2012.0,93.0,0.0,371304.0,0.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,372315.0,358907.0,13408.0,0.0,0.0,0.0,0.0,93,952786905_201312_990O,IN,,952786905201312,9527869052013,93493314025954.0,A65,A,36061.0,5602.0,5600.0,A65,A,O,O,AR,A,A,1,AR,AR,AR,0.51547,B,711110.0,,,,,0,rtf13_990_VER,259474,0
129215,131394480,TRAFFIC AUDIT BUREAU FOR MEDIA MEASUREMENT INC,,271 MADISON AVE STE 1504,NEW YORK,NY,10016-1012,10016.0,,,6,0.0,195501.0,1.0,12.0,205.0,0.0,0.0,3.0,2000.0,2.0,1.0,1.0,0.0,201312,2013,2013,2013,6.0,0,4947212,3015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4950227,4950227,4950227,910778.0,672289.0,101944.0,0.0,4893451,56776,,1388538.0,2062940,0.0,0.0,0.0,0.0,0.0,583440.0,1201066,805098.0,861874.0,805098.0,861874,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201212.0,2012.0,93.0,0.0,4900501.0,0.0,4473.0,0.0,0.0,0.0,0.0,0.0,0.0,4904974.0,4597686.0,307288.0,906406.0,635391.0,95065.0,0.0,93,131394480_201312_990O,IN,,131394480201312,1313944802013,93493314028524.0,A30,A,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,1,AR,AR,AR,0.50635,B,510000.0,,,,,0,rtf13_990_VER,259679,0
129402,130417765,ADVERTISING RESEARCH FOUNDATION INC,,432 PARK AVE S FL 6,NEW YORK,NY,10016-8013,10016.0,,,6,0.0,194303.0,1.0,12.0,919.0,0.0,0.0,3.0,1000.0,2.0,1.0,1.0,0.0,201312,2013,2013,2013,6.0,5163468,4708974,328499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532049.0,1113521,4645570.0,-4871,-2213.0,-7084,-7084.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3658,10197515,10197515,14843085,0.0,1357563.0,0.0,0.0,10362006,-164491,,8464137.0,8088885,0.0,0.0,0.0,0.0,0.0,5437327.0,5411670,0.0,0.0,3026810.0,2677215,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201212.0,2012.0,93.0,0.0,3921431.0,0.0,88127.0,0.0,7368.0,0.0,0.0,0.0,4914457.0,8931383.0,8935739.0,-4356.0,1325159.0,3076353.0,272493.0,0.0,93,130417765_201312_990O,IN,,130417765201312,1304177652013,93493315010884.0,A03,A,36061.0,5602.0,5600.0,A03,A,O,O,AR,A,A,1,AR,AR,AR,0.69067,A,813920.0,,,,,0,rtf13_990_VER,260473,0
131349,203834646,LATINO ASSOCIATION OF TAX PREPARERS INC,,2038 DAVIDSON AVE,BRONX,NY,10453-4652,10453.0,LUIS PARRA,B03,6,0.0,200607.0,1.0,12.0,0.0,0.0,0.0,3.0,2000.0,2.0,1.0,1.0,0.0,201312,2013,2013,2013,6.0,44703,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44703,44703,44703,0.0,0.0,0.0,0.0,40774,3929,,4059.0,7989,0.0,0.0,0.0,0.0,0.0,-1496.0,-1496,5555.0,9485.0,5555.0,9485,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201212.0,2012.0,93.0,67591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67591.0,68103.0,-512.0,0.0,0.0,0.0,0.0,93,203834646_201312_990O,IN,,203834646201312,2038346462013,93493317040564.0,A23,A,36005.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.43645,A,710000.0,,,,,0,rtf13_990_VER,269037,0
131996,135606408,NATIONAL LAWYERS GUILD,,126 UNIVERSITY PL APT 5,NEW YORK,NY,10003-4571,10003.0,,,4,0.0,199804.0,1.0,12.0,205.0,0.0,0.0,3.0,3000.0,2.0,1.0,1.0,0.0,201312,2013,2013,2013,4.0,388922,90334,0,0.0,18627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,420,0,420,0,498303,498303,498303,78644.0,152461.0,17950.0,0.0,564213,-65910,,179669.0,107068,0.0,0.0,0.0,0.0,0.0,44270.0,37579,0.0,0.0,135399.0,69489,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201212.0,2012.0,93.0,445271.0,124028.0,0.0,0.0,0.0,0.0,0.0,0.0,5586.0,0.0,608293.0,574886.0,33407.0,0.0,222058.0,17303.0,0.0,93,135606408_201312_990O,IN,,135606408201312,1356064082013,93493318010494.0,A20,A,36061.0,5602.0,5600.0,A20,A,O,O,AR,A,A,1,AR,AR,AR,0.32216,C,710000.0,,,,,0,rtf13_990_VER,271781,0
132922,131996451,MEDIA RATING COUNCIL INC,,420 LEXINGTON AVE RM 343,NEW YORK,NY,10170-0399,10170.0,,,6,0.0,196512.0,1.0,12.0,920.0,905.0,0.0,3.0,2000.0,2.0,1.0,1.0,0.0,201312,2013,2013,2013,6.0,0,2367026,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,253729.0,206943.0,46786.0,0.0,0.0,0.0,253729,206943,46786,0,0,0,46,2414204,2414204,2621147,948056.0,180176.0,47787.0,0.0,1679255,734949,,1554564.0,2084177,0.0,0.0,0.0,0.0,0.0,1158258.0,952529,0.0,0.0,396306.0,1131648,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201212.0,2012.0,93.0,0.0,1798238.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,5558.0,1804120.0,1623539.0,180581.0,916948.0,96834.0,41805.0,0.0,93,131996451_201312_990O,IN,,131996451201312,1319964512013,93493318064814.0,A30,A,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,1,AR,AR,AR,0.0578,B,510000.0,,,,,0,rtf13_990_VER,276232,0
134804,132562532,AMERICAN SOCIETY OF JOURNALISTS & AUTHORS INC,,1501 BROADWAY,NEW YORK,NY,10036-5601,10036.0,,,6,0.0,196801.0,1.0,6.0,205.0,120.0,279.0,3.0,2000.0,2.0,1.0,1.0,0.0,201406,2014,2013,2013,6.0,0,539542,2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,541570,541570,541570,86330.0,133602.0,16637.0,0.0,486363,55207,,207414.0,264061,0.0,0.0,0.0,0.0,0.0,-2328.0,-888,209742.0,0.0,0.0,264949,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,rtf2014_990,201306.0,2013.0,93.0,0.0,539460.0,0.0,4114.0,0.0,0.0,0.0,0.0,0.0,0.0,543574.0,555717.0,-12143.0,88000.0,158021.0,17003.0,0.0,93,132562532_201406_990O,IN,,132562532201406,1325625322014,93493321064164.0,A70,A,36061.0,5602.0,5600.0,A70,A,O,O,AR,A,A,1,AR,AR,AR,0.26125,A,710000.0,,,,,0,rtf13_990_VER,284943,0
135410,134003017,GERMAN BOOK OFFICE-NEW YORK INC,,72 SPRING ST FL 11,NEW YORK,NY,10012-4044,10012.0,,A33,6,0.0,199910.0,1.0,12.0,0.0,0.0,0.0,3.0,2000.0,2.0,1.0,1.0,0.0,201312,2013,2013,2013,6.0,407656,201105,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,608765,608765,608765,68674.0,156662.0,17517.0,0.0,616569,-7804,,93595.0,85791,0.0,0.0,0.0,0.0,0.0,0.0,0,93595.0,85791.0,93595.0,85791,Y,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201212.0,2012.0,93.0,216649.0,159387.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,589.0,376632.0,410625.0,-33993.0,65796.0,0.0,8498.0,0.0,93,134003017_201312_990O,IN,,134003017201312,1340030172013,93493321097244.0,A33,A,36061.0,5602.0,5600.0,A33,A,O,O,AR,A,A,1,AR,AR,AR,0.48103,B,511100.0,,,,,0,rtf13_990_VER,287765,0
135907,820564945,JAPANESE ART DEALERS ASSOCIATION OF NEW YORK,,C/O SEBASTIAN IZZARD 17 EAST 76TH,NEW YORK,NY,10021-0000,10021.0,S IZZARD,S41,6,0.0,200308.0,1.0,12.0,0.0,0.0,0.0,3.0,2000.0,2.0,1.0,1.0,0.0,201312,2013,2013,2013,6.0,256500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,256500,256500,256500,0.0,0.0,0.0,0.0,252372,4128,,15574.0,19702,0.0,0.0,0.0,0.0,0.0,0.0,0,15574.0,19702.0,15574.0,19702,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201212.0,2012.0,93.0,266431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266431.0,276820.0,-10389.0,0.0,0.0,0.0,0.0,93,820564945_201312_990O,IN,,820564945201312,8205649452013,93493321123574.0,A0323,A,36061.0,5602.0,5600.0,A032,A,O,O,AR,A,A,1,AR,AR,AR,0.88415,A,813920.0,,,,,0,rtf13_990_VER,290054,0
136519,237164969,ASSOCIATION OF ART MUSEUM DIRECTORS,,120 E 56TH ST RM 520,NEW YORK,NY,10022-3673,10022.0,CHRISTINE ANAGNOS,,6,0.0,197203.0,1.0,6.0,920.0,59.0,119.0,3.0,2000.0,2.0,1.0,1.0,0.0,201406,2014,2013,2013,6.0,0,1798165,50758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15178,1864101,1864101,1864101,204083.0,314824.0,37767.0,0.0,1614513,249588,,1485611.0,1991533,0.0,0.0,0.0,0.0,0.0,70566.0,233933,1415045.0,1757600.0,1415045.0,1757600,N,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,core2012co,201306.0,2013.0,93.0,0.0,1670169.0,0.0,16973.0,0.0,0.0,0.0,0.0,0.0,8659.0,1695801.0,1215728.0,480073.0,198659.0,307391.0,39177.0,0.0,93,237164969_201406_990O,IN,,237164969201406,2371649692014,93493335001084.0,A0351,A,36061.0,5602.0,5600.0,A035,A,O,O,AR,A,A,1,AR,AR,AR,0.5109600000000001,A,813920.0,,,,,0,rtf13_990_VER,292998,0
