,EIN,NAME,SEC_NAME,ADDRESS,CITY,STATE,ZIP,ZIP5,CONTACT,NTEEIRS,SUBSECCD,FNDNCD,RULEDATE,ORGCD,ACCPER,ACTIV1,ACTIV2,ACTIV3,AFCD,CLASSCD,DEDUCTCD,EOSTATUS,FRCD,GEN,TAXPER,FISYR,SOIYR,STYEAR,subcd,CONT,PROGREV,INVINC,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,RENTINC,rntlexpnsreal,rntlexpnsprsnl,RENTEXP,rntlincreal,rntlincprsnl,NETRENT,SECUR,SALEOTHG,SALESEXP,SALEOTHE,SALESECN,SALEOTHN,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,SPEVTG,DIREXP,FUNDINC,INVENTG,GOODS,GRPROF,OTHINC,TOTREV2,TOTREV,GRREC,COMPENS,OTHSAL,PAYTAX,FUNDFEES,EXPS,NETINC,OTHCHGS,ASS_BOY,ASS_EOY,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,unsecurednotesend,LIAB_BOY,LIAB_EOY,RETE_BOY,RETEARN,NETA_BOY,FUNDBAL,Q78A,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,REASON,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,grsinc170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,txrevnuelevied509,srvcsval509,subtotsuppinc509,totsupp509,inPrior,inPriorSrc,taxperP,fisyrP,doccdP,contP,progrevP,duesP,invincP,netrentP,salesecnP,saleothnP,fundincP,grprofP,othincP,totrevP,expsP,netincP,compensP,othsalP,paytaxP,fundfeesP,DocCD,FileName,OUTNCCS,OUTREAS,NCCSKEY,NCCSKEY2,nteeFinal,nteeFinal1,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NAICS,LONGITUDE,LATITUDE,epostcard,SOURCE,KeyID,VERIFY,DirSupEstimate,GovGtEstimate,GovGtCode,GovGtYr,DirSupCode,DirSupYr,IndSupEstimate,IndSupCode,IndSupYr
171892,133697027,TARGET MARGIN THEATER INC,,138 S OXFORD ST STE 5A,BROOKLYN,NY,11217-1694,11217.0,PO BOX 1879,A650,3,15.0,199304.0,1.0,6.0,88.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201206,2012,2011,2011,3.0,248650,20527,489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,46650.0,11669.0,34981.0,0.0,0.0,0.0,46650,11669,34981,0,0,0,420.0,305067,305067,316736.0,69500.0,97991.0,18170.0,0.0,363477,-58410,0.0,193891.0,134440,0.0,0.0,0.0,0.0,0.0,9010.0,7969,0.0,0.0,184881.0,126471,N,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,1576014.0,160212.0,0.0,0.0,2744.0,1747644.0,1,core2010pc,201106.0,2011.0,93.0,372128.0,45062.0,0.0,405.0,0.0,0.0,0.0,26394.0,0.0,3000.0,446989.0,412212.0,34777.0,50000.0,131682.0,21621.0,0.0,93,133697027_201206_990,IN,,133697027201206,1336970272012,A65,A,36047.0,5602.0,5600.0,A65,A,PC,O,AR,A,A,1,AR,AR,AR,0.47255,A,711110.0,-73.97293118399999,40.684813942,0,NCCS_Form990_2012_Extract_Final,271229,,236475.0,12175,c4,2006,c4,2006.0,0.0,c4,2006
172205,133560387,NEW FESTIVAL INC,,100 RIVERSIDE DRIVE ROOM NO 13E,NEW YORK,NY,10024-4822,10024.0,,A99Z,3,16.0,199105.0,1.0,1.0,123.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201201,2012,2011,2011,3.0,152318,101743,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,254061,254061,254061.0,25000.0,0.0,0.0,0.0,267325,-13264,0.0,4402.0,13466,0.0,0.0,19917.0,14135.0,0.0,47838.0,70166,0.0,0.0,-43436.0,-56700,N,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,921996.0,594086.0,0.0,0.0,663.0,1516745.0,1,core2010pc,201101.0,2011.0,93.0,175108.0,114476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289584.0,315146.0,-25562.0,25000.0,0.0,4657.0,0.0,93,133560387_201201_990,IN,,133560387201201,1335603872012,A31,A,36061.0,5602.0,5600.0,A31,A,PC,O,AR,A,A,1,AR,AR,AR,0.34706,A,512110.0,-73.986425,40.702449,0,NCCS_Form990_2012_Extract_Final,271545,,117666.0,34652,j4,2009,j4,2009.0,0.0,j4,2009
172493,134147092,PARTNERS OF 63 INC,,C/O HOWARD STEIN - 1158 FIFTH,NEW YORK,NY,10029-0000,10029.0,HOWARD STEIN,T30,3,15.0,200305.0,1.0,7.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201207,2012,2011,2011,3.0,207579,0,2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,209635,209635,209635.0,0.0,0.0,0.0,0.0,344828,-135193,0.0,744892.0,632191,0.0,0.0,0.0,0.0,0.0,132725.0,155217,0.0,0.0,612167.0,476974,N,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,1133882.0,0.0,0.0,0.0,54114.0,1187996.0,1,core2010pc,201107.0,2011.0,93.0,245626.0,0.0,0.0,4291.0,0.0,0.0,0.0,0.0,0.0,0.0,249917.0,324422.0,-74505.0,0.0,0.0,0.0,0.0,93,134147092_201207_990,IN,,134147092201207,1341470922012,A25,A,36061.0,5602.0,5600.0,A25,A,PC,O,AR,A,A,1,AR,AR,AR,0.42768999999999996,A,611610.0,-73.955365,40.788391,0,NCCS_Form990_2012_Extract_Final,271839,,207579.0,0,c4,2006,c4,2006.0,0.0,c4,2006
172740,133864781,BRITISH ACADEMY OF FILM AND TELEVISION ARTS EAST COAST INC,,124 E 55TH ST,NEW YORK,NY,10022-4501,10022.0,GAREN & COMMPANY,Q21,3,15.0,199704.0,1.0,6.0,994.0,93.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201206,2012,2011,2011,3.0,208192,0,1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,209465,209465,209465.0,0.0,124750.0,0.0,0.0,205196,4269,,,437980,,0.0,,0.0,0.0,,32944,,0.0,,405036,N,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,1022079.0,0.0,0.0,0.0,7864.0,1029943.0,0,,,,,,,,,,,,,,,,,,,,,,93,133864781_201206_990,IN,,133864781201206,1338647812012,A32,A,36061.0,5602.0,5600.0,A32,A,PC,O,AR,A,A,1,AR,AR,AR,0.05965,A,513120.0,-73.970527786,40.7599335,0,NCCS_Form990_2012_Extract_Final,272098,,208192.0,0,o4,2008,o4,2008.0,0.0,o4,2008
172886,141413790,UKRAINIAN AMERICAN YOUTH ASSOCIATION INC,,136 SECOND AVE,NEW YORK,NY,10003-8308,10003.0,,A23Z,3,16.0,198307.0,1.0,12.0,349.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,201012,2010,2010,2010,3.0,291565,428147,6959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,130818.0,116196.0,14622.0,0.0,0.0,0.0,130818,116196,14622,113664,74943,38721,0.0,780014,780014,971153.0,0.0,142973.0,7664.0,0.0,727571,52443,-1.0,1352355.0,1465059,0.0,0.0,245376.0,310634.0,42500.0,321058.0,381320,1031297.0,1083739.0,1031297.0,1083739,Y,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,793149.0,2611134.0,0.0,0.0,88309.0,3492592.0,1,core2010pc,200912.0,2009.0,93.0,283961.0,481732.0,0.0,7927.0,0.0,0.0,0.0,20359.0,66432.0,0.0,860411.0,691212.0,169199.0,0.0,94567.0,5065.0,0.0,93,141413790_201012_990,IN,,141413790201012,1414137902010,A23,A,36061.0,5602.0,5600.0,A23,A,PC,O,AR,A,A,1,AR,AR,AR,0.29398,A,710000.0,-73.98773236699999,40.729242223,0,NCCS_Form990_2012_Extract_Final,272313,,291565.0,0,c4,2005,c4,2005.0,0.0,c4,2005
173011,136162820,VILLAGE LIGHT OPERA GROUP LTD,,PO BOX VILLAGE STATION,NEW YORK,NY,10014-0000,10014.0,,A6A0,3,15.0,196407.0,1.0,6.0,200.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,73448,81643,448,0.0,0.0,14045.0,0.0,14045.0,14167.0,0.0,14167.0,-122.0,0.0,-122.0,0.0,0,0.0,0.0,0.0,0,0.0,22157.0,9951.0,12206.0,0.0,0.0,0.0,22157,9951,12206,0,0,0,-145.0,167478,167478,191596.0,0.0,14027.0,1642.0,0.0,171553,-4075,0.0,1094906.0,1071016,0.0,0.0,0.0,720000.0,0.0,763659.0,743844,0.0,327172.0,331247.0,327172,Y,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,279746.0,651838.0,0.0,0.0,18553.0,944584.0,1,core2010pc,201006.0,2010.0,92.0,55320.0,97968.0,4237.0,116.0,0.0,0.0,0.0,0.0,0.0,7087.0,164728.0,201116.0,-36388.0,0.0,0.0,0.0,0.0,93,136162820_201106_990,IN,,136162820201106,1361628202011,A6A,A,36061.0,5602.0,5600.0,A6A,A,PC,O,AR,A,A,1,AR,AR,AR,0.8309,A,711130.0,-74.0071,40.733000000000004,0,NCCS_Form990_2012_Extract_Final,272515,,73448.0,0,c4,2006,c4,2006.0,0.0,c4,2006
173012,112650941,BROOKLYN WOMENS EXCHANGE INC,,55 PIERREPONT STREET,BROOKLYN,NY,11201-2266,11201.0,,,3,16.0,198310.0,1.0,8.0,119.0,995.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201108,2011,2010,2010,3.0,800,0,1778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,217876,146339,71537,1165.0,75280,75280,221619.0,19914.0,0.0,7619.0,0.0,77169,-1889,0.0,111070.0,109181,0.0,0.0,0.0,0.0,0.0,545.0,545,103525.0,101636.0,110525.0,108636,Y,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,14725.0,887023.0,0.0,0.0,13548.0,915296.0,1,core2010pc,201008.0,2010.0,93.0,920.0,0.0,0.0,1035.0,0.0,0.0,0.0,0.0,61246.0,1677.0,64878.0,80318.0,-15440.0,26788.0,0.0,8889.0,0.0,93,112650941_201108_990,IN,,112650941201108,1126509412011,A99,A,36047.0,5602.0,5600.0,A99,A,PC,O,AR,A,A,1,AR,AR,AR,0.19314,B,710000.0,-73.995004738,40.695577286,0,NCCS_Form990_2012_Extract_Final,272516,,0.0,0,c4,2006,c4,2006.0,800.0,c4,2006
173288,112833881,DER YID INC,,84 BROADWAY,BROOKLYN,NY,11249-8665,11249.0,,,3,16.0,198702.0,1.0,6.0,120.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,0,1586743,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1586743,1586743,1586743.0,58556.0,577886.0,57947.0,0.0,1620441,-33698,0.0,124888.0,49059,0.0,0.0,0.0,0.0,49270.0,308338.0,266207,0.0,0.0,-183450.0,-217148,Y,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,2795309.0,0.0,0.0,0.0,2882038.0,1,core2010pc,201006.0,2010.0,93.0,0.0,0.0,0.0,598526.0,0.0,0.0,0.0,0.0,0.0,909536.0,1508062.0,1502913.0,5149.0,41454.0,521223.0,51420.0,0.0,93,112833881_201106_990,IN,,112833881201106,1128338812011,A33,A,36047.0,5602.0,5600.0,A33,A,PC,O,AR,A,A,1,AR,AR,AR,0.5847100000000001,B,511100.0,-73.965685,40.710463,0,NCCS_Form990_2012_Extract_Final,272854,,0.0,0,a,2011,a,2011.0,0.0,a,2011
173356,130448930,ART DIRECTORS CLUB INC,,104 WEST 29TH ST,NEW YORK,NY,10001-0000,10001.0,,A250,3,16.0,199710.0,1.0,8.0,995.0,91.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201108,2011,2010,2010,3.0,157860,2301124,3468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,182604.0,2645056,2645056,2645056.0,137434.0,501836.0,47091.0,0.0,2357461,287595,274.0,1818891.0,2181503,0.0,0.0,0.0,0.0,50000.0,209035.0,283778,0.0,0.0,1609856.0,1897725,Y,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,879348.0,10981669.0,0.0,0.0,100446.0,12184495.0,1,core2010pc,201008.0,2010.0,93.0,170583.0,2009912.0,0.0,5134.0,0.0,0.0,0.0,0.0,0.0,148649.0,2334278.0,2261556.0,72722.0,256974.0,410295.0,67909.0,0.0,93,130448930_201108_990,IN,,130448930201108,1304489302011,A25,A,36061.0,5602.0,5600.0,A25,A,PC,O,AR,A,A,1,AR,AR,AR,0.5032300000000001,A,611610.0,-73.9908243,40.74691179999999,0,NCCS_Form990_2012_Extract_Final,272925,,157860.0,0,c4,2006,c4,2006.0,0.0,c4,2006
173474,133118525,INDEPENDENT FEATURE PROJECT INC,FILMMAKER MAGAZINE,68 JAY ST STE 425,BROOKLYN,NY,11201-8361,11201.0,,A310,3,16.0,198305.0,1.0,2.0,123.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201102,2011,2010,2010,3.0,3202994,679456,1348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,885530.0,468381.0,417149.0,0.0,0.0,0.0,885530,468381,417149,0,0,0,0.0,4300947,4300947,4769328.0,338773.0,512566.0,70681.0,0.0,4142116,158831,0.0,610960.0,877756,0.0,0.0,116967.0,139147.0,0.0,343841.0,451806,0.0,0.0,267119.0,425950,Y,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,13974752.0,4419715.0,0.0,0.0,34931.0,19129330.0,1,core2010pc,201002.0,2010.0,93.0,1702671.0,560865.0,0.0,2064.0,0.0,0.0,0.0,281617.0,0.0,0.0,2547217.0,2519117.0,28100.0,261855.0,557524.0,60250.0,0.0,93,133118525_201102_990,IN,,133118525201102,1331185252011,A31,A,36047.0,5602.0,5600.0,A31,A,PC,O,AR,A,A,1,AR,AR,AR,0.27305,A,512110.0,-73.986425,40.7024495,0,NCCS_Form990_2012_Extract_Final,273055,,3008728.0,194266,c4,2005,c4,2005.0,0.0,c4,2005
173724,132628036,CHAMBER MUSIC SOCIETY OF LINCOLN CENTER INC,,70 LINCOLN CENTER PLAZA,NEW YORK,NY,10023-6548,10023.0,,A6C0,3,15.0,196903.0,1.0,6.0,119.0,59.0,40.0,3.0,1.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,2780649,1510265,110903,0.0,79316.0,50300.0,0.0,50300.0,0.0,0.0,0.0,50300.0,0.0,50300.0,4574808.0,0,4544916.0,0.0,-70108.0,0,-70108.0,93295.0,162317.0,-69022.0,0.0,0.0,0.0,93295,162317,-69022,14448,7713,6735,1964161.0,6363199,6363199,11078145.0,193828.0,1226880.0,127197.0,0.0,5641842,721357,2408161.0,40193490.0,43512418,0.0,0.0,0.0,0.0,0.0,1078950.0,1268360,0.0,0.0,39114540.0,42244058,Y,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,13826514.0,6614012.0,0.0,0.0,1631165.0,22992943.0,1,core2010pc,201006.0,2010.0,93.0,1839317.0,1500607.0,0.0,125435.0,47280.0,-723778.0,0.0,-1972.0,10988.0,315350.0,3160715.0,5362426.0,-2201711.0,173565.0,1169989.0,101101.0,0.0,93,132628036_201106_990,IN,,132628036201106,1326280362011,A6C,A,36061.0,5602.0,5600.0,A6C,A,PC,O,AR,A,A,1,AR,AR,AR,0.9386,A,711130.0,-73.98417490000001,40.7725644,0,NCCS_Form990_2012_Extract_Final,273330,M,2728253.0,52396,j4,2009,j4,2009.0,0.0,j4,2009
173764,135265900,NATIONAL ARTS CLUB,,15 GRAMERCY PARK S,NEW YORK,NY,10003-1705,10003.0,,,3,16.0,193908.0,1.0,6.0,602.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201106,2011,2010,2010,3.0,1595326,212986,10313,0.0,0.0,1178430.0,0.0,1178430.0,508351.0,0.0,508351.0,670079.0,0.0,670079.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1920996,2321362,-400366,46193.0,2134531,2134531,4964244.0,0.0,460064.0,47034.0,0.0,2591007,-456476,-3845.0,4473058.0,4361537,0.0,0.0,0.0,0.0,0.0,652984.0,1001784,0.0,0.0,3820074.0,3359753,Y,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,8880421.0,953175.0,0.0,0.0,4776905.0,20693122.0,1,core2010pc,201006.0,2010.0,93.0,1862147.0,191721.0,0.0,10404.0,535694.0,887.0,0.0,0.0,-445598.0,33791.0,2189046.0,2265068.0,-76022.0,0.0,461622.0,17926.0,0.0,93,135265900_201106_990,IN,,135265900201106,1352659002011,A25,A,36061.0,5602.0,5600.0,A25,A,PC,O,AR,A,A,1,AR,AR,AR,0.44709,B,611610.0,-73.98662826,40.73804804,0,NCCS_Form990_2012_Extract_Final,273373,,1595326.0,0,c4,2006,c4,2006.0,0.0,c4,2006
173878,133844615,FIRST HUNGARIAN LITERARY SOCIETY INCORPORATED,,323 EAST 79TH STREET,NEW YORK,NY,10075-0922,10075.0,IRA RUBENSTEIN,A70,3,15.0,199605.0,1.0,12.0,995.0,92.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201112,2011,2011,2011,3.0,0,75850,13482,0.0,0.0,191700.0,0.0,191700.0,60520.0,0.0,60520.0,131180.0,0.0,131180.0,263836.0,0,243109.0,0.0,20727.0,0,20727.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15320,11982,3338,0.0,244577,244577,560188.0,0.0,46917.0,3923.0,0.0,170013,74564,-12676.0,1090669.0,1153439,0.0,0.0,0.0,0.0,0.0,29999.0,30881,889626.0,951514.0,1060670.0,1122558,Y,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,128826.0,291949.0,0.0,0.0,74469.0,497198.0,1,core2010pc,201012.0,2010.0,93.0,0.0,77153.0,0.0,12349.0,116191.0,1193.0,0.0,0.0,-1645.0,0.0,205241.0,162594.0,42647.0,0.0,43149.0,5019.0,0.0,93,133844615_201112_990,IN,,133844615201112,1338446152011,A23,A,36061.0,5602.0,5600.0,A23,A,PC,O,AR,A,A,1,AR,AR,AR,0.42412,B,710000.0,-73.95382099999999,40.772847,0,NCCS_Form990_2012_Extract_Final,273494,,0.0,0,a,2011,a,2011.0,0.0,a,2011
173981,130431730,AMERICAN GUILD OF ORGANISTS AGO,NATIONAL HEADQUARTERS,475 RIVERSIDE DR STE 1260,NEW YORK,NY,10115-0055,10115.0,,,3,15.0,195509.0,5.0,8.0,119.0,59.0,61.0,6.0,2.0,1.0,1.0,10.0,1109.0,201108,2011,2010,2010,3.0,1728953,559922,65652,0.0,15814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002961.0,0,1025860.0,0.0,-22899.0,0,-22899.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4135.0,2351577,2351577,3377437.0,195596.0,500632.0,46892.0,0.0,1868068,483509,78648.0,2231774.0,2728637,0.0,0.0,0.0,0.0,0.0,721844.0,656550,0.0,0.0,1509930.0,2072087,Y,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,7323304.0,543143.0,0.0,0.0,398065.0,8308035.0,1,core2010pc,201008.0,2010.0,93.0,1481520.0,592505.0,0.0,59846.0,0.0,-15661.0,0.0,0.0,0.0,6790.0,2136068.0,1965843.0,170225.0,188854.0,494503.0,48042.0,0.0,93,130431730_201108_990,IN,,130431730201108,1304317302011,A0368,A,36061.0,5602.0,5600.0,A036,A,PC,O,AR,A,A,1,AR,AR,AR,0.14160999999999999,A,813920.0,-73.9644274,40.8108377,0,NCCS_Form990_2012_Extract_Final,273606,,1728953.0,0,s1,2011,s1,2011.0,0.0,s1,2011
174045,133120824,APERTURE FOUNDATION INC,,547 W 27TH ST FL 4,NEW YORK,NY,10001-5511,10001.0,WINTHROP STIMSON PUTNAM & ROBERTS,A190,3,16.0,198208.0,1.0,12.0,91.0,995.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201112,2011,2011,2011,3.0,946921,591508,3421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3815125,0.0,860965.0,0.0,2954160,2954160.0,377775.0,162508.0,215267.0,0.0,0.0,0.0,377775,162508,215267,3724603,1762488,1962115,396605.0,7069997,7069997,9855958.0,462244.0,1276334.0,147769.0,0.0,5087911,1982086,-269244.0,6352625.0,8373001,0.0,0.0,0.0,0.0,0.0,1864576.0,2172110,0.0,0.0,4488049.0,6200891,Y,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,3974906.0,22450924.0,0.0,0.0,253415.0,29058274.0,1,core2010pc,201012.0,2010.0,93.0,779142.0,623787.0,0.0,433.0,0.0,0.0,1189050.0,407863.0,1488097.0,513649.0,5002021.0,5635570.0,-633549.0,429611.0,1475721.0,169617.0,42000.0,93,133120824_201112_990,IN,,133120824201112,1331208242011,A40,A,36061.0,5602.0,5600.0,A40,A,PC,O,AR,A,A,1,AR,AR,AR,0.35367,A,710000.0,-74.003895859,40.750953484,0,NCCS_Form990_2012_Extract_Final,273674,,946921.0,0,s2,2009,s2,2009.0,0.0,s2,2009
174064,112557794,BROAD CHANNEL VOLUNTEERS INC,,15 NOEL RD,BROAD CHANNEL,NY,11693-1037,11693.0,,M23Z,3,15.0,199801.0,1.0,12.0,158.0,407.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201112,2011,2011,2011,3.0,91112,1288,427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,8560.0,13275.0,-4715.0,0.0,0.0,0.0,8560,13275,-4715,0,0,0,0.0,88112,88112,101387.0,0.0,0.0,0.0,0.0,159836,-71724,0.0,365640.0,268387,0.0,0.0,0.0,0.0,0.0,148968.0,123439,216672.0,144948.0,216672.0,144948,Y,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2010pc,201012.0,2010.0,93.0,90330.0,7839.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,98470.0,151780.0,-53310.0,0.0,0.0,0.0,0.0,93,112557794_201112_990,IN,,112557794201112,1125577942011,A32,A,36081.0,5602.0,5600.0,A32,A,PC,O,AR,A,A,1,AR,AR,AR,0.43368,A,513120.0,-73.819079286,40.607057356999995,0,NCCS_Form990_2012_Extract_Final,273695,,81758.0,9354,c4,2006,c4,2006.0,0.0,c4,2006
174351,136016178,HUDSON REVIEW INC,,684 PARK AVE,NEW YORK,NY,10065-5043,10065.0,,A33Z,3,15.0,197906.0,1.0,5.0,120.0,0.0,0.0,3.0,3.0,1.0,1.0,10.0,0.0,201205,2012,2011,2011,3.0,106692,0,18949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,55280,56611,-1331,0.0,124310,124310,180921.0,0.0,126547.0,10099.0,0.0,284349,-160039,0.0,917070.0,758044,0.0,0.0,0.0,0.0,0.0,2998.0,4011,0.0,0.0,914072.0,754033,Y,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,821271.0,320908.0,0.0,0.0,92850.0,1235029.0,1,rtf2012_990,201105.0,2011.0,93.0,142189.0,0.0,,4243.0,0.0,0.0,0.0,0.0,-6556.0,0.0,139876.0,268697.0,-128821.0,0.0,118483.0,8587.0,0.0,93,136016178_201205_990,IN,,136016178201205,1360161782012,A33,A,36061.0,5602.0,5600.0,A33,A,PC,O,AR,A,A,1,AR,AR,AR,0.3384,A,511100.0,-73.965602978,40.768911056,0,NCCS_Form990_2012_Extract_Final,274011,,96199.0,10493,c4,2006,c4,2006.0,0.0,c4,2006
174367,113504837,IMMATERIAL INCORPORATED,,181 WYCKOFF ST,BROOKLYN,NY,11217-2207,11217.0,SINA KHAJEH-NAJAFI,A30,3,16.0,200005.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201112,2011,2011,2011,3.0,229300,0,4,0.0,0.0,6325.0,0.0,6325.0,2197.0,0.0,2197.0,4128.0,0.0,4128.0,0.0,0,0.0,0.0,0.0,0,0.0,3781.0,3781.0,0.0,0.0,0.0,0.0,3781,3781,0,229424,95824,133600,30657.0,397689,397689,499491.0,42501.0,63294.0,8229.0,0.0,329061,68628,0.0,1076274.0,1151732,0.0,0.0,0.0,0.0,0.0,265912.0,272742,0.0,0.0,810362.0,878990,Y,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,1616464.0,1141398.0,0.0,0.0,10664.0,2782696.0,1,rtf2012_990,201012.0,2010.0,93.0,694515.0,0.0,,3.0,250.0,0.0,0.0,0.0,146310.0,25795.0,866904.0,342843.0,524061.0,36506.0,77800.0,8893.0,0.0,93,113504837_201112_990,IN,,113504837201112,1135048372011,A30,A,36047.0,5602.0,5600.0,A30,A,PC,O,AR,A,A,1,AR,AR,AR,0.37214,B,510000.0,-73.986837169,40.68438735,0,NCCS_Form990_2012_Extract_Final,274029,,176783.0,52517,c4,2006,c4,2006.0,0.0,c4,2006
