,EIN,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,OLDNTEE,NTEE2,TOTREV,RASCD,RINCCD,RREVCD,REXPCD,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,VFB,VBS,VINCEXP,VINCTYPE,VOK,FIPS,NTEE,NTEECC,NTEECC4D,LEVEL1,LEVEL2,LEVEL3,LEVEL4,OUTNCCS,OUTREAS,STYEAR,ntee1,ntee4,RandNum,zipnew,ZIP5,MSA_NECH,PMSA,fipsold,v_errorCd,NTmaj12,FisYr,NteeDraft,taxper,stateOld1,zip5Old1,cityOld1,BOND_EOY,MRTG_EOY,MAJGRPB,ntmaj10,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
14540,132620443,382733,0,0,0,3818,37985,0,0,590267,590267,973000,937597,140119,47359,0,275899,316198,148357,176079,0,0,0,0,0,0,0,0,0,0,0,0,0,586448,0,0,,A31Z,,973000,2,3,3,3,FILM VIDEO ARTS INC,,817 BROADWAY,NEW YORK,NY,10003-4709,0.0,3.0,3.0,1200.0,196810.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,59.0,602.0,0.0,B9710,,1,1,0,0,0,36061,A31Z,A31,,PC,O,AR,A,IN,,1993,A,A31Z,0.462693,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1994,A31,199406,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
14541,132620861,707069,1959,0,0,4247,0,0,0,427823,427823,1136851,1104771,98236,118121,0,180924,239012,114768,140776,0,0,0,0,0,0,0,0,0,0,0,0,0,423576,0,0,,A6FZ,,1136851,2,4,4,4,LA MAMA EXPERIMENTAL THEATRE CLUB INC,,74 E 4TH ST,NEW YORK,NY,10003-8903,0.0,3.0,3.0,1230.0,196708.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,59.0,0.0,B9710,,1,1,1,6,1,36061,A6FZ,A6F,,PC,O,AR,A,IN,,1994,A,A6FZ,0.254689,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1995,A61,199506,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A61,A
14551,132623376,171460,38955,0,0,9203,7132,0,0,211273,211273,421688,414694,260537,64150,7132,275243,289224,21700,28687,0,0,0,0,0,0,0,0,0,0,0,0,0,202070,0,0,,A40E,A00D,421688,2,2,2,2,INTERNATIONAL FOUNDATION FOR ART RESEARCH INC,,500 FIFTH AVE STE 1234,NEW YORK,NY,10110-1299,0.0,3.0,3.0,2000.0,196901.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,119.0,59.0,0.0,B9710,,1,1,1,6,1,36061,A40E,A40,4.0,PC,O,AR,A,IN,,1993,A,A40E,0.517663,10110.0,10110.0,5602.0,5600.0,36061.0,,AR,1993,A40,199312,NY,10110.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A0520,A
14556,132624257,379065,0,0,0,3896,0,0,0,115163,115163,494228,526613,137164,11750,0,316526,235021,146977,97857,0,0,0,0,0,0,0,0,0,0,0,0,0,111267,0,0,,A31Z,,494228,2,2,2,3,CAMERA NEWS INC D B A THIRD WORLD NEWSREEL,,335 W 38TH ST,NEW YORK,NY,10018-2916,0.0,3.0,3.0,1000.0,198811.0,1.0,15.0,1.0,11.0,0.0,10.0,2,,122.0,126.0,119.0,B9710,,1,1,1,6,1,36061,A31Z,A31,,PC,O,AR,A,IN,,1994,A,A31Z,0.148315,10018.0,10018.0,5602.0,5600.0,36061.0,,AR,1995,A31,199502,NY,10018.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
14557,132624440,395825,0,0,0,1109,3841,0,0,371910,371910,767735,738109,-103591,0,0,61168,42641,194385,146232,0,0,0,0,0,0,0,0,0,0,0,0,0,367918,0,2733,,A62Z,,767735,1,3,3,3,NIKOLAIS LOUIS FOUNDATION FOR DANCE,,611 BROADWAY SUITE 221,NEW YORK,NY,10012-2608,0.0,3.0,3.0,1000.0,198611.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,91.0,0.0,0.0,B9710,,0,1,1,6,1,36061,A62Z,A62,,PC,O,AR,A,IN,,1994,A,A62Z,0.15707000000000002,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1994,A61,199412,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
14566,132628036,1252511,0,3286988,3168906,314474,163353,0,0,4963677,1794771,6216188,2999710,15292693,187500,0,16447068,17636582,2939181,2343889,0,0,0,0,0,0,0,0,0,0,0,0,50455,1042317,194145,75298,S,A6CZ,,2996827,6,5,4,4,CHAMBER MUSIC SOCIETY OF LINCOLN CENTER INC,,70 LINCOLN CENTER PLAZA,NEW YORK,NY,10023-6548,0.0,3.0,3.0,1200.0,196903.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,59.0,40.0,B9710,,1,1,0,1,0,36061,A6CZ,A6C,,PC,O,AR,A,IN,,1993,A,A6CZ,0.791976,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1994,A6C,199406,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6C,A
14574,132632596,71936,0,0,0,11010,0,0,0,628874,628874,700810,533644,-1191426,32805,0,5448746,5103862,6315409,6295288,0,0,0,0,0,0,0,0,0,0,0,497302,0,115085,0,0,,A65Z,,203508,5,3,2,3,NATIONAL BLACK THEATRE WORKSHOP INCORPORATED,,213 W 137TH ST,NEW YORK,NY,10030-2406,0.0,3.0,3.0,2300.0,197005.0,1.0,16.0,1.0,13.0,0.0,10.0,10,,119.0,59.0,0.0,B9710,,0,0,0,0,0,36061,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.46853,10030.0,10030.0,5602.0,5600.0,36061.0,,AR,1994,A65,199410,NY,10030.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
14584,132637811,2505,0,0,0,16479,0,0,0,270461,270461,272966,235061,174246,35333,0,234733,297130,98391,122883,0,0,0,0,0,0,0,0,0,0,0,0,0,253982,0,0,,A62I,,272966,2,2,2,2,BRIANSKY SARATOGA BALLET CENTER INC,,220 W 93RD ST,NEW YORK,NY,10025-7411,0.0,3.0,3.0,2000.0,197012.0,1.0,15.0,1.0,13.0,0.0,10.0,9,,30.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A62I,A62,6.0,PC,O,AR,A,IN,,1993,A,A62I,0.405993,10025.0,10025.0,5602.0,5600.0,36061.0,,AR,1994,A62,199409,NY,10025.0,NEW YORK,,,A,AR,AR,PC,S,ZA,,IN,,A1163,A
14585,132638292,869866,0,0,0,1807,130542,0,0,1145919,1145919,2015785,1981306,-253247,190000,1250,416524,395293,669852,648540,0,0,0,0,0,0,0,0,0,0,0,0,34398,1066791,0,25780,,A69Z,,1981387,2,4,4,4,ORPHEON INC,,220 W 42ND ST,NEW YORK,NY,10036-7211,0.0,3.0,3.0,1000.0,197112.0,1.0,16.0,1.0,13.0,0.0,10.0,8,,59.0,0.0,0.0,B9710,,0,1,1,6,1,36061,A69Z,A69,,PC,O,AR,A,IN,,1993,A,A69Z,0.524251,10036.0,10036.0,5602.0,5600.0,36061.0,,AR,1994,A69,199408,NY,10036.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A69,A
14594,132642091,4847759,0,0,0,46344,459195,0,0,4233107,4233107,9080866,7076950,6640735,0,0,9657486,10218529,4615703,3577794,0,0,0,0,0,0,0,0,0,0,0,0,404964,3115522,542114,124163,S,A62Z,,8675902,6,5,5,5,DANCE THEATRE OF HARLEM INC,,466 W 152ND ST,NEW YORK,NY,10031-1814,0.0,3.0,3.0,1200.0,196903.0,1.0,15.0,1.0,13.0,0.0,10.0,9,,119.0,59.0,0.0,B9710,,1,1,1,6,1,36061,A62Z,A62,,PC,O,AR,A,IN,,1993,A,A62Z,0.24511100000000002,10031.0,10031.0,5602.0,5600.0,36061.0,,AR,1994,A63,199409,NY,10031.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A63,A
14598,132643358,0,38000,0,0,7631,0,0,0,1132757,1132757,1170757,1071223,637850,89048,0,571970,672452,33654,34602,0,0,0,0,0,0,0,0,0,0,0,0,0,1125126,0,0,,Z99Z,,1170757,3,4,4,4,THE ONE CLUB FOR ART & COPY,,32 E 21ST ST,NEW YORK,NY,10010-7201,0.0,3.0,3.0,1000.0,199207.0,1.0,16.0,1.0,13.0,0.0,10.0,7,,123.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A99Z,A99,,PC,O,AR,A,IN,,1993,A,A99Z,0.350885,10010.0,10010.0,5602.0,5600.0,36061.0,,AR,1994,A40,199407,NY,10010.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A20,A
14616,132655731,24062903,0,24258852,21010816,4187901,1557190,0,0,120620765,99609949,144683668,122904141,102965211,1144983,0,147429579,145783891,47490136,42818680,0,0,0,0,0,0,74237,0,74237,0,0,12463,0,69592240,0,22580961,S,A32Z,,123660389,6,6,6,6,CHILDRENS TELEVISION WORKSHOP,,ONE LINCOLN PLZ,NEW YORK,NY,10023-7129,0.0,3.0,3.0,2000.0,197004.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,30.0,59.0,0.0,B9710,,1,1,0,0,0,36061,A32Z,A32,,PC,O,AR,A,IN,,1993,A,A32Z,0.801848,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1994,A32,199406,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A32,A
14626,132661632,364959,0,0,0,5175,13532,0,0,236189,236189,601148,469395,494500,40300,0,339325,744821,21812,250321,0,0,0,0,0,0,0,0,0,0,0,0,0,231014,0,0,,A20Z,,601148,3,3,3,2,BYRD HOFFMAN FOUNDATION,,131 VARICK ST,NEW YORK,NY,10013-1410,0.0,3.0,3.0,2300.0,197012.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,119.0,59.0,0.0,B9710,,1,1,0,1,0,36061,A20Z,A20,,PC,O,AR,A,IN,,1994,A,A20Z,0.5821689999999999,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1995,A11,199506,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A116E,A
14636,132665475,2260471,0,0,0,28211,208680,0,0,1155266,1155266,3415737,3028600,1694100,160406,0,2537226,2324236,1145441,630136,0,0,0,0,0,0,0,0,0,0,0,0,84822,1011844,0,23553,,A62Z,,3330915,4,4,4,4,PAUL TAYLOR DANCE FOUNDATION INC,,552 BROADWAY 2ND FLR,NEW YORK,NY,10012-3947,0.0,3.0,3.0,1000.0,198309.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,119.0,59.0,0.0,B9710,,1,1,1,6,1,36061,A62Z,A62,,PC,O,AR,A,IN,,1993,A,A62Z,0.7418710000000001,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1994,A62,199406,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
14641,132666489,72720,0,0,0,0,0,0,0,0,0,72720,77677,-4898,0,0,20488,10737,17400,15635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A99Z,,72720,1,1,1,1,CINQUE GALLERY INC,,560 BROADWAY 5TH FL,NEW YORK,NY,10012-3938,0.0,3.0,3.0,3000.0,197103.0,1.0,15.0,1.0,13.0,0.0,10.0,9,,119.0,0.0,0.0,B9710,,0,0,0,1,0,36061,A99Z,A99,,PC,O,AR,A,IN,,1993,A,A99Z,0.332446,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1994,A40,199409,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A40,A
14650,132667790,283250,0,0,0,45,0,0,0,45,45,283295,179127,13712,0,0,79214,13712,167883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A62Z,,283295,1,2,2,2,TWYLA THARP DANCE FOUNDATION,% STARR & COMPANY,350 PARK AVE,NEW YORK,NY,10022-6022,0.0,3.0,3.0,2000.0,197102.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,59.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A62Z,A62,,PC,O,AR,A,IN,,1993,A,A62Z,0.446305,10022.0,10022.0,5602.0,5600.0,36061.0,,AR,1994,A62,199406,NY,10022.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
14653,132668458,13650,0,0,0,36,767,0,0,178079,178079,191729,178072,-41164,22538,0,1920,24192,56741,65356,0,0,0,0,0,0,0,0,0,0,0,0,0,177898,0,145,,A43Z,,191729,1,2,2,2,SCULPTURE IN THE ENVIRONMENT INC,,632 BROADWAY 7TH FL,NEW YORK,NY,10012-2614,0.0,3.0,3.0,1200.0,197105.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,59.0,0.0,B9710,,0,1,1,6,1,36061,A43Z,A43,,PC,O,AR,A,IN,,1993,A,A43Z,0.563854,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1994,A43,199406,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A40,A
14663,132671116,18375,0,0,0,0,0,0,0,11374,11374,29749,28395,-58819,0,0,5012,4131,65185,62950,-58819,0,0,0,0,0,0,0,0,0,0,0,0,9418,0,1956,,A65Z,,29749,1,1,1,1,ATLAS THEATER CO INC,% GOTTFRIED,111 W 40TH ST,NEW YORK,NY,10018-2506,0.0,3.0,3.0,2300.0,197106.0,1.0,16.0,1.0,13.0,0.0,20.0,8,,119.0,0.0,0.0,B9710,,0,1,1,6,1,36061,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.965924,10018.0,10018.0,5602.0,5600.0,36061.0,,AR,1994,A65,199408,NY,10018.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
14665,132672382,236505,730,0,0,218,20468,0,0,69815,69815,307050,284339,-116436,0,0,22223,46373,161370,162809,0,0,0,0,0,0,0,0,0,0,0,0,0,12791,0,15018,,A25Z,A23Z,307050,1,2,2,2,PRINTMAKING WORKSHOP INC,,55 W 17TH ST,NEW YORK,NY,10011-5513,0.0,3.0,3.0,1200.0,197012.0,1.0,15.0,1.0,13.0,0.0,10.0,8,,119.0,0.0,0.0,B9710,,0,1,1,4,1,36061,A25Z,A25,,PC,O,AR,A,IN,,1992,A,A25Z,0.8908520000000001,10011.0,10011.0,5602.0,5600.0,36061.0,,AR,1993,A25,199308,NY,10011.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A25,A
14666,132672755,1261511,0,0,0,24745,124342,0,0,726282,726282,1987793,1797681,709202,158739,0,1409824,1204746,821309,495544,0,0,0,0,0,0,0,0,0,0,0,0,69425,629035,0,3077,,A65Z,,1918368,4,4,4,4,SPANISH THEATRE REPERTORY CO LTD,,138 E 27TH ST,NEW YORK,NY,10016-9001,0.0,3.0,3.0,2000.0,197210.0,1.0,15.0,1.0,13.0,0.0,10.0,8,,59.0,119.0,0.0,B9710,,1,1,1,6,1,36061,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.781085,10016.0,10016.0,5602.0,5600.0,36061.0,,AR,1994,A65,199408,NY,10016.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
14681,132677007,26925,0,0,0,236,0,0,0,30403,30403,57328,58832,19109,0,0,21363,22109,750,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,30167,0,0,,A62Z,,57328,1,1,1,1,MARY ANTHONY DANCE THEATRE FOUNDATION INC,,736 BROADWAY,NEW YORK,NY,10003-9519,0.0,3.0,3.0,2000.0,197111.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A62Z,A62,,PC,O,AR,A,IN,,1993,A,A62Z,0.14369,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1994,A62,199406,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
14682,132677232,336856,0,0,0,477,0,0,0,477849,477849,814705,772329,-104624,69960,0,85964,107102,230049,211726,0,0,0,0,0,0,0,0,0,0,0,0,2915,415448,19009,0,,A62Z,,811790,2,3,3,3,LUBOVITCH DANCE FOUNDATION INC,,625 BROADWAY STE 11 H,NEW YORK,NY,10012-2611,0.0,3.0,3.0,2000.0,197206.0,1.0,9.0,1.0,13.0,0.0,10.0,6,,995.0,59.0,119.0,B9710,,0,1,1,4,1,36061,A62Z,A62,,PC,O,AR,A,IN,,1993,A,A62Z,0.397042,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1994,A62,199406,NY,10012.0,NEW YORK,,,A,AR,AR,U,O,AR,A,IN,,A62,A
14693,132682458,1274312,0,211715,197522,71123,113122,0,0,1350920,1153398,2625232,2367592,1010751,75000,19228,1369055,1448270,387793,437519,0,0,0,0,0,0,3085,3085,0,0,0,0,30629,980413,0,57040,,A76Z,,2397081,4,4,4,4,POETS & WRITERS INC,,72 SPRING ST,NEW YORK,NY,10012-4019,0.0,3.0,3.0,2300.0,197107.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,59.0,0.0,B9710,,1,1,1,6,1,36061,A76Z,A76,,PC,O,AR,A,IN,,1993,A,A76Z,0.7010569999999999,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1994,A76,199406,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A70,A
14703,132685755,1150133,0,0,0,3621,175215,0,0,836968,836968,1987101,1951784,1132777,101880,0,1792744,1811066,652408,678289,0,0,0,0,0,0,0,0,0,0,0,0,42876,774347,0,5766,,A62Z,A23Z,1944225,4,4,4,4,BALLET HISPANICO OF NEW YORK,,167 W 89TH ST,NEW YORK,NY,10024-1901,0.0,3.0,3.0,2000.0,197112.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A62Z,A62,,PC,O,AR,A,IN,,1993,A,A62Z,0.09465130000000001,10024.0,10024.0,5602.0,5600.0,36061.0,,AR,1994,A62,199406,NY,10024.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
14724,132693369,160463,0,0,0,248,0,0,0,46240,46240,206703,164512,182624,0,0,718791,706048,202583,523424,0,0,0,0,0,0,0,0,0,0,0,45774,0,9242,0,0,,A90Z,,160929,3,2,2,2,PUERTO RICAN WORKSHOP INC,,1685 LESINGTON AVE,NEW YORK,NY,10029-0000,0.0,3.0,3.0,1000.0,197202.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,59.0,0.0,0.0,B9710,,1,1,0,0,0,36061,A90Z,A90,,PC,O,AR,A,IN,,1992,A,A90Z,0.0146729,10029.0,10029.0,5602.0,5600.0,36061.0,,AR,1993,A90,199306,NY,10029.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A90,A
14726,132693372,397655,31135,183591,181536,65798,0,0,0,701811,520275,1130601,970143,1696213,0,0,1939083,1778585,221792,82372,0,0,0,0,0,0,0,0,0,0,0,0,0,442977,0,0,S,A76M,,949065,4,4,3,3,TEACHERS AND WRITERS COLLABORATIVE,,5 UNION SQUARE W,NEW YORK,NY,10003-3306,0.0,3.0,3.0,2000.0,197207.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,59.0,0.0,0.0,B9710,,1,1,1,4,1,36061,A76M,A76,7.0,PC,O,AR,A,IN,,1993,A,A76M,0.265332,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1994,A70,199406,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A70,A
14729,132694851,510535,0,0,0,272,24023,0,0,87044,87044,597579,787861,1275202,37500,0,2731363,2695140,1265879,1419938,0,0,0,0,0,0,0,0,0,0,0,0,0,58740,0,2911,,A65Z,,597579,4,3,3,3,THEATRE FOR THE NEW CITY FOUNDATION INC,,155 FIRST AVE,NEW YORK,NY,10003-2906,0.0,3.0,3.0,1000.0,197105.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,59.0,0.0,B9710,,1,1,1,4,1,36061,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.923082,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1994,A65,199406,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
14732,132696013,105465,0,0,0,0,0,0,0,55145,55145,160610,163102,7844,25630,0,16715,20555,6379,12711,0,0,0,0,0,0,0,0,0,0,0,0,0,55145,0,0,,A68Z,,160610,1,2,2,2,SPECULUM MUSICAE INC,% ROTH,127 W 96TH ST APT 16H,NEW YORK,NY,10025-6482,0.0,3.0,3.0,2000.0,197202.0,1.0,16.0,1.0,13.0,0.0,10.0,5,,119.0,602.0,0.0,B9710,,1,1,1,6,1,36061,A68Z,A68,,PC,O,AR,A,IN,,1994,A,A68Z,0.6825859999999999,10025.0,10025.0,5602.0,5600.0,36061.0,,AR,1995,A68,199505,NY,10025.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A68,A
14755,132709368,1519531,121372,0,0,8184,113759,0,0,8184,8184,1649087,2342929,1156931,0,0,2243029,2483985,1214016,1327054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A51Z,,1649087,4,4,4,4,BRONX MUSEUM OF THE ARTS,,1040 GRAND CONCOURSE,BRONX,NY,10456-3901,0.0,3.0,3.0,1000.0,197303.0,1.0,15.0,1.0,13.0,0.0,10.0,9,,60.0,0.0,0.0,B9710,,1,1,0,1,0,36005,A51Z,A51,,PC,O,AR,A,IN,,1993,A,A51Z,0.9794700000000001,10456.0,10456.0,5602.0,5600.0,36005.0,,AR,1994,A51,199409,NY,10456.0,BRONX,,,A,AR,AR,PC,O,AR,A,IN,,A51,A
14778,132725580,225921,0,0,0,427,0,0,0,12018,12018,237939,227955,5538,0,0,6611,7207,10390,1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11591,,A65Z,,237939,1,2,2,2,SHADOW BOX THEATRE INC,,325 W END AVE,NEW YORK,NY,10023-8135,0.0,3.0,3.0,2300.0,197309.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,119.0,59.0,0.0,B9710,,1,1,1,6,1,36061,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.905847,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1994,A65,199406,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
14779,132725953,179634,9540,0,0,64,0,0,0,27649,27649,216823,216278,-61751,0,0,119618,131370,181914,193121,0,0,0,0,0,0,0,0,0,0,0,0,0,27585,0,0,,P83Z,,216823,2,2,2,2,WOMENS INTERART CENTER INC,KRESCH & GERBASI LLP,549 W 52ND ST,NY,NY,10019-5012,0.0,3.0,3.0,2000.0,197305.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,0,1,1,6,1,36061,P83Z,P83,,PC,O,HS,P,IN,,1992,P,P83Z,0.503825,10019.0,10019.0,5602.0,5600.0,36061.0,,HU,1993,A90,199306,NY,10019.0,NY,,,P,HU,HU,PC,O,HS,P,IN,,A90,A
14794,132730837,28387,0,0,0,0,0,0,0,336405,336405,364792,358113,52258,68309,0,46458,52258,879,0,52258,0,0,0,0,0,0,0,0,0,0,0,0,336405,0,0,,A6EZ,A65P,364792,1,2,2,2,T SCHREIBER STUDIO INC,,151 W 26TH ST 7TH FLR,NEW YORK,NY,10001-0000,0.0,3.0,3.0,2000.0,197310.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,91.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A6EZ,A6E,,PC,O,AR,A,IN,,1994,A,A6EZ,0.5657989999999999,10001.0,10001.0,5602.0,5600.0,36061.0,,AR,1994,A6E,199412,NY,10001.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6E,A
14796,132731729,851635,0,0,0,37,128064,0,0,1462738,1462738,2314373,2430864,-803397,117000,0,549219,344799,1215575,1148196,0,0,0,0,0,0,0,0,0,0,0,0,20550,1369695,0,72456,,A65Z,,2293823,2,4,4,4,CIRCLE REPERTORY THEATRE COMPANY INC,,632 BROADWAY 6TH FL,NEW YORK,NY,10012-2614,0.0,3.0,3.0,2000.0,197410.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,88.0,90.0,149.0,B9606,1996.0,0,0,1,6,0,36061,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.197669,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1994,A65,199406,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
14802,132735153,456546,171,0,0,0,0,0,0,139035,139035,595752,611535,-58928,151354,0,260093,183990,316185,242918,0,0,0,0,0,0,0,0,0,0,0,0,0,138985,0,50,,A25Z,,595752,2,3,3,3,CHILDRENS ART CARNIVAL,,62 HAMILTON TERRACE,NEW YORK,NY,10031-6403,0.0,3.0,3.0,2000.0,197309.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,30.0,0.0,0.0,B9710,,0,0,0,1,0,36061,A25Z,A25,,PC,O,AR,A,IN,,1993,A,A25Z,0.755672,10031.0,10031.0,5602.0,5600.0,36061.0,,AR,1994,A25,199406,NY,10031.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A25,A
14817,132740460,292460,9178,0,0,5447,31851,0,0,857635,857635,1159273,1071550,185422,48269,0,581593,617054,422016,431632,0,0,0,0,0,0,0,0,0,0,0,46878,0,804593,0,0,,A31Z,,1112395,3,4,4,4,WOMEN MAKE MOVIES INC,,462 BROADWAY 5TH FLR,NEW YORK,NY,10013-2618,0.0,3.0,3.0,1000.0,197307.0,1.0,14.0,1.0,13.0,0.0,10.0,6,,122.0,149.0,0.0,B9710,,1,1,0,0,0,36061,A31Z,A31,,PC,O,AR,A,IN,,1993,A,A31Z,0.501875,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1994,A31,199406,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
14819,132742777,405319,2180,0,0,17686,25340,0,0,906004,906004,1313503,922067,1311482,74000,25340,1241496,1729156,321450,417674,0,0,0,0,0,0,0,0,0,0,0,0,0,879150,0,9168,,A32Z,,1313503,4,4,4,3,DOWNTOWN COMMUNITY TELEVISION CENTER INC,,87 LAFAYETTE ST,NEW YORK,NY,10013-4410,0.0,3.0,3.0,2000.0,197304.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,59.0,0.0,0.0,B9710,,1,1,1,6,1,36061,A32Z,A32,,PC,O,AR,A,IN,,1992,A,A32Z,0.22868200000000002,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1992,A32,199212,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A32,A
