,EIN,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,OLDNTEE,NTEE2,TOTREV,RASCD,RINCCD,RREVCD,REXPCD,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,VFB,VBS,VINCEXP,VINCTYPE,VOK,FIPS,NTEE,NTEECC,NTEECC4D,LEVEL1,LEVEL2,LEVEL3,LEVEL4,OUTNCCS,OUTREAS,STYEAR,ntee1,ntee4,RandNum,zipnew,ZIP5,MSA_NECH,PMSA,fipsold,v_errorCd,NTmaj12,FisYr,NteeDraft,taxper,stateOld1,zip5Old1,cityOld1,BOND_EOY,MRTG_EOY,MAJGRPB,ntmaj10,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
13918,132974347,9743000,0,0,0,293000,1587000,62000,482000,13526000,13464000,23269000,23880000,4000,309000,0,12902000,12650000,12090000,12646000,0,0,0,0,0,0,0,0,0,0,0,0,135000,12323000,174000,57000,S,A6AZ,,23072000,6.0,6.0,6.0,6.0,NEW YORK CITY OPERA INC,,70 LINCOLN CTR PLZ ROSE B,NEW YORK,NY,10023-6548,0.0,3.0,3.0,1200.0,197908.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A6AZ,A6A,,PC,O,AR,A,IN,,1992,A,A6AZ,0.518938,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1993,A6A,199306,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6A,A
13923,132975196,55237,0,0,0,12,0,4510,213951,238338,233828,293575,253469,-55289,36500,4171,58787,55460,149672,110749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A34Z,,289065,1.0,2.0,2.0,2.0,RADIO FOUNDATION INC,,1 W 89TH ST STE 5E,NEW YORK,NY,10024-2073,0.0,3.0,3.0,1000.0,197708.0,1.0,15.0,1.0,13.0,0.0,10.0,9,,121.0,0.0,0.0,B9710,,0.0,1,1,4.0,1,36061.0,A34Z,A34,,PC,O,AR,A,IN,,1992,A,A34Z,0.149538,10024.0,10024.0,5602.0,5600.0,36061.0,,AR,1993,A34,199309,NY,10024.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A34,A
13926,132975453,34878,0,0,0,238,0,0,0,21752,21752,56630,52965,10126,6458,0,6460,10126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20868,0,646,,A68Z,,56630,1.0,1.0,1.0,1.0,MUSIC BEFORE 1800 INC,,529 W 121ST ST,NEW YORK,NY,10027-5901,0.0,3.0,3.0,1000.0,197905.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,995.0,90.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A68Z,A68,,PC,O,AR,A,IN,,1992,A,A68Z,0.825105,10027.0,10027.0,5602.0,5600.0,36061.0,,AR,1993,A68,199306,NY,10027.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A68,A
13929,132977262,29000,2310,0,0,0,0,0,0,7058,7058,38368,38368,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7058,0,0,,Z99Z,,38368,0.0,1.0,1.0,1.0,CONCERNED BLACK FILMMAKERS OF NEW YORK INC,% LEROY PATTON,1270 FIFTH AVE,NEW YORK,NY,10029-3417,0.0,3.0,3.0,1200.0,197905.0,1.0,15.0,1.0,13.0,198312.0,10.0,12,,994.0,119.0,122.0,B9710,,1.0,1,1,6.0,1,36061.0,Z99Z,Z99,,PC,O,UN,Z,IN,,1991,Z,Z99Z,0.970841,10029.0,10029.0,5602.0,5600.0,36061.0,,UN,1991,Z99,199112,NY,10029.0,NEW YORK,,,Z,UN,OT,PC,O,UN,Z,IN,,A31,A
13932,132977495,25945,12745,0,0,0,0,0,0,128716,128716,167406,157870,-19080,0,0,24076,19565,52692,38645,0,0,0,0,0,0,0,0,0,0,0,0,0,122304,0,6412,,A25Z,A20Z,167406,1.0,2.0,2.0,2.0,ART LAB INC,,1000 RICHMOND TER,STATEN ISLAND,NY,10301-1114,0.0,3.0,3.0,2000.0,198303.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,998.0,0.0,0.0,B9710,,0.0,1,1,6.0,1,36085.0,A25Z,A25,,PC,O,AR,A,IN,,1993,A,A25Z,0.38948299999999997,10301.0,10301.0,5602.0,5600.0,36085.0,,AR,1994,A25,199406,NY,10301.0,STATEN ISLAND,,,A,AR,AR,PC,O,AR,A,IN,,A25,A
13934,132977843,3100,0,0,0,6629,2156,0,0,297174,297174,300274,320002,193291,19200,0,213018,193291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289632,0,912,,Z99Z,,300274,2.0,2.0,2.0,2.0,JAPAN UNITED STATES CONCERT SOCIETY INC,,160 W 71ST ST STE 18G,NEW YORK,NY,10023-3937,0.0,3.0,3.0,2000.0,197905.0,1.0,16.0,1.0,13.0,198312.0,10.0,12,,995.0,90.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,Z99Z,Z99,,PC,O,UN,Z,IN,,1992,Z,Z99Z,0.328866,10023.0,10023.0,5602.0,5600.0,36061.0,,UN,1992,Z99,199212,NY,10023.0,NEW YORK,,,Z,UN,OT,PC,O,UN,Z,IN,,A68,A
13937,132979866,1500,0,0,0,0,0,0,0,112046,112046,113546,40543,-14166,0,0,6458,5112,21525,19278,0,0,0,0,0,0,0,0,0,0,0,70850,0,0,0,0,,A67Z,,42696,1.0,2.0,1.0,1.0,NAT HORNE MUSICAL THEATER INC,,440 W 42ND ST,NEW YORK,NY,10036-6805,,3.0,3.0,2000.0,198102.0,,16.0,,,,,12,,90.0,0.0,0.0,B9508,1995.0,0.0,0,0,0.0,0,36061.0,A67Z,A67,,PC,O,AR,A,IN,,1992,A,A67Z,0.877685,10036.0,10036.0,5602.0,5600.0,36061.0,,AR,1992,A67,199212,NY,10036.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
13938,132980636,43365,0,0,0,37,0,0,0,38,38,43403,48659,23413,0,0,28669,25817,0,2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A63Z,,43403,1.0,1.0,1.0,1.0,THE MANHATTAN BALLET CO INC,,1556 3RD AVE,NEW YORK,NY,10128-3106,0.0,3.0,3.0,1000.0,199308.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,90.0,149.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A63Z,A63,,PC,O,AR,A,IN,,1992,A,A63Z,0.159121,10128.0,10128.0,5602.0,5600.0,36061.0,,AR,1992,A63,199212,NY,10128.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A63,A
13943,132981292,361987,0,0,0,10666,30275,0,0,91032,91032,453019,500507,2157915,0,0,2340826,2322865,128619,164950,0,0,0,0,0,0,0,0,0,0,0,0,6804,48502,0,10845,,A65Z,,446215,4.0,2.0,2.0,3.0,VINEYARD THEATRE AND WORKSHOP CENTER INC,,108 E 15TH ST,NEW YORK,NY,10003-2102,0.0,3.0,3.0,1000.0,198101.0,1.0,15.0,1.0,13.0,0.0,10.0,8,,90.0,0.0,0.0,B9710,,1.0,1,1,4.0,1,36061.0,A65Z,A65,,PC,O,AR,A,IN,,1992,A,A65Z,0.133744,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1993,A65,199308,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
13946,132983403,195013,0,0,0,6364,3635,0,0,295507,295507,490520,189761,442613,0,0,384255,464831,24986,22218,0,0,0,0,0,0,0,0,0,0,0,0,217415,0,71728,0,,A24Z,A45Z,273105,2.0,2.0,2.0,2.0,ISABEL ONEIL FOUNDATION FOR THE ART OF THE PAINTED FINISH INC,,177 E 87TH ST,NEW YORK,NY,10128-2268,0.0,3.0,3.0,1000.0,197910.0,1.0,11.0,1.0,13.0,0.0,10.0,12,FINISH INC,30.0,123.0,59.0,B9710,,1.0,1,1,6.0,1,36061.0,A24Z,A24,,PC,O,AR,A,IN,,1993,A,A24Z,0.6440229999999999,10128.0,10128.0,5602.0,5600.0,36061.0,,AR,1993,A40,199312,NY,10128.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A40,A
13949,132983705,53885,109360,0,0,2230,50828,0,0,264445,264445,427690,318649,238144,0,0,285963,305709,64337,67565,0,0,0,0,0,0,0,0,0,0,0,0,92523,23770,123237,22685,,A31C,A32C,335167,2.0,2.0,2.0,2.0,NEW YORK WOMEN IN FILM INC,,35 W 44TH ST,NEW YORK,NY,10036-6613,0.0,3.0,3.0,1000.0,198512.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,119.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A31C,A31,3.0,PC,O,AR,A,IN,,1993,A,A31C,0.910711,10036.0,10036.0,5602.0,5600.0,36061.0,,AR,1994,A31,199406,NY,10036.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A0332,A
13961,132986881,971619,78185,1171528,969272,74237,499692,0,0,2107960,1138688,3157764,2041377,4792853,85000,0,4962262,5028242,151297,235389,0,0,0,0,0,0,0,0,0,0,0,0,165227,338578,358073,317,,A51Z,,2023265,5.0,4.0,4.0,4.0,NEW MUSEUM OF CONTEMPORARY ART,,583 BROADWAY,NEW YORK,NY,10012-3228,0.0,3.0,3.0,2000.0,197911.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,60.0,90.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A51Z,A51,,PC,O,AR,A,IN,,1992,A,A51Z,0.324795,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1993,A51,199306,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A51,A
13962,132986916,85000,0,0,0,68303,0,1907302,3569412,5561932,3654630,5646932,3685430,3099165,242000,0,5167202,5224560,2122237,2125395,3099165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16915,,A76Z,,3739630,5.0,5.0,4.0,4.0,LITERARY CLASSICS OF THE UNITED STATES INC,,14 E 60TH ST,NEW YORK,NY,10022-1006,0.0,3.0,3.0,1000.0,197907.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,120.0,119.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A76Z,A76,,PC,O,AR,A,IN,,1992,A,A76Z,0.995302,10022.0,10022.0,5602.0,5600.0,36061.0,,AR,1993,A76,199306,NY,10022.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A33,A
13968,132988037,174760,0,0,0,1226,35121,0,0,2365,2365,177125,131100,495102,0,0,472910,503102,0,8000,515489,0,0,0,0,0,0,0,0,0,0,0,3446,1075,-3382,0,,A31Z,,173679,3.0,2.0,2.0,2.0,CHECKERBOARD FOUNDATION INC,% EDGAR B HOWARD,131 VARICK ST 907,NEW YORK,NY,10013-1410,0.0,3.0,3.0,1000.0,197910.0,1.0,15.0,1.0,13.0,0.0,10.0,11,,122.0,0.0,0.0,B9710,,1.0,1,0,1.0,0,36061.0,A31Z,A31,,PC,O,AR,A,IN,,1992,A,A31Z,0.504885,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1993,A31,199311,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A31,A
13970,132988157,257650,0,0,0,0,0,0,0,792279,792279,1049929,1130904,496970,0,0,751480,751747,173535,254777,0,0,0,0,0,0,0,0,0,0,0,0,0,792279,0,0,,A99Z,,1049929,3.0,4.0,4.0,4.0,MIND BUILDERS CREATIVE ARTS CO,MADAHA KINSEY-LAMB,3415 OLINVILLE AVE,BRONX,NY,10467-5612,0.0,3.0,3.0,2000.0,197907.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,119.0,349.0,0.0,B9710,,1.0,1,1,6.0,1,36005.0,A99Z,A99,,PC,O,AR,A,IN,,1992,A,A99Z,0.985107,10467.0,10467.0,5602.0,5600.0,36005.0,,AR,1993,A25,199306,NY,10467.0,BRONX,,,A,AR,AR,PC,O,AR,A,IN,,A25,A
13974,132989461,34263,13115,0,0,0,3677,0,0,25800,25800,73178,74107,9818,0,0,16276,14728,5529,4910,0,0,0,0,0,0,0,0,0,0,0,0,0,18265,0,7535,,A65C,,73178,1.0,1.0,1.0,1.0,HISPANIC ORGANIZATION OF LATIN ACTORS,,250 W 65TH ST,NEW YORK,NY,10023-6403,0.0,3.0,3.0,1000.0,198111.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A65C,A65,6.0,PC,O,AR,A,IN,,1992,A,A65C,0.422271,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1993,A65,199306,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A0365,A
13976,132989478,0,0,0,0,40,0,73129,4663,77832,4703,77832,39321,4602,0,0,76314,5965,37094,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A33Z,Q70M,4703,1.0,1.0,1.0,1.0,HOLOCAUST PUBLICATIONS INC,% MR ALEXANDER DONAT,216 W 18TH ST,NEW YORK,NY,10011-4517,0.0,3.0,3.0,1200.0,197908.0,1.0,15.0,1.0,13.0,198312.0,20.0,12,,994.0,92.0,119.0,B9710,,1.0,1,1,6.0,1,36061.0,A33Z,A33,,PC,O,AR,A,IN,,1993,A,A33Z,0.465575,10011.0,10011.0,5602.0,5600.0,36061.0,,AR,1993,A33,199312,NY,10011.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A33,A
13981,132990477,358401,0,0,0,381,0,0,0,721223,721223,1079624,1021018,-82794,131739,0,122020,161362,263419,244156,-82794,0,0,0,0,0,0,0,0,0,0,0,0,678806,42006,30,,A62Z,,1079624,2.0,4.0,4.0,4.0,FOUNDATION FOR DANCE PROMOTION INC,,853 BROADWAY,NEW YORK,NY,10003-4703,0.0,3.0,3.0,1000.0,197908.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,0.0,1,1,6.0,1,36061.0,A62Z,A62,,PC,O,AR,A,IN,,1993,A,A62Z,0.883817,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1994,A11,199406,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A1160,A
13987,132991719,165264,0,0,0,0,29674,0,0,238317,238317,403581,406619,50960,0,0,64656,162123,108158,111163,0,0,0,0,0,0,0,0,0,0,0,0,0,238317,0,0,,A82M,,403581,2.0,2.0,2.0,2.0,ANNE FRANK CENTER USA,,584 BROADWAY STE 408,NEW YORK,NY,10012-3265,0.0,3.0,3.0,1000.0,198408.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,119.0,0.0,0.0,B9710,,1.0,1,0,1.0,0,36061.0,A82M,A82,8.0,PC,O,AR,A,IN,,1993,A,A82M,0.32263600000000003,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1993,A82,199312,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A1933,A
13994,132994577,64173,0,0,0,2,3309,0,0,57417,57417,121590,124021,2615,0,0,8346,17425,3300,14810,0,0,0,0,0,0,0,0,0,0,0,0,0,57415,0,0,,A69Z,,121590,1.0,2.0,2.0,2.0,JUPITER SYMPHONY OF NEW YORK INC,,155 W 68TH ST,NEW YORK,NY,10023-5808,0.0,3.0,3.0,1200.0,197909.0,1.0,16.0,1.0,13.0,0.0,10.0,8,,90.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A69Z,A69,,PC,O,AR,A,IN,,1992,A,A69Z,0.506636,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1993,A69,199308,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A69,A
13996,132994930,143186,0,0,0,444,0,0,0,444,444,143630,129521,27767,3000,0,68855,36205,55197,8436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A26Z,,143630,1.0,2.0,2.0,2.0,HUMAN ARTS ASSOCIATION LTD,,225 LAFAYETTE ST 1006,NEW YORK,NY,10012-4015,0.0,3.0,3.0,2000.0,197712.0,1.0,15.0,1.0,13.0,0.0,20.0,7,,90.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A26Z,A26,,PC,O,AR,A,IN,,1992,A,A26Z,0.92386,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1993,A26,199307,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A26,A
14002,132996464,5182,6385,0,0,714,0,0,0,23505,23505,35072,27427,30049,0,0,27414,30049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4252,9893,8646,0,,A6BZ,,30820,1.0,1.0,1.0,1.0,VILLAGE SINGERS INC,,366 W 11TH ST 6C,NEW YORK,NY,10014-6226,0.0,3.0,3.0,1200.0,197910.0,1.0,16.0,1.0,13.0,0.0,10.0,8,,89.0,0.0,0.0,B9710,,1.0,1,0,1.0,0,36061.0,A6BZ,A6B,,PC,O,AR,A,IN,,1992,A,A6BZ,0.770437,10014.0,10014.0,5602.0,5600.0,36061.0,,AR,1993,A6B,199308,NY,10014.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6B,A
14014,132998287,24875,0,0,0,1073,6532,0,0,43108,43108,67983,66581,41196,0,6000,39794,41196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42035,0,0,,A6CZ,,67983,1.0,1.0,1.0,1.0,OMEGA ENSEMBLE INC,,315 W 8TH ST,NEW YORK,NY,10009-5202,0.0,3.0,3.0,2000.0,198104.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,90.0,119.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A6CZ,A6C,,PC,O,AR,A,IN,,1992,A,A6CZ,0.448849,10009.0,10009.0,5602.0,5600.0,36061.0,,AR,1993,A6C,199306,NY,10009.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6C,A
14015,132998309,261350,0,0,0,15376,4427,0,0,682641,682641,943991,1011132,689812,69206,0,1272868,1226278,515915,536466,-67141,0,0,0,0,0,0,0,0,0,0,0,0,663273,0,3992,,A33Z,,943991,4.0,3.0,3.0,4.0,MONTHLY REVIEW FOUNDATION,,122 W 27TH ST,NEW YORK,NY,10001-6227,0.0,3.0,3.0,1000.0,198005.0,1.0,15.0,5.0,13.0,198404.0,10.0,12,,994.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A33Z,A33,,PC,O,AR,A,IN,,1993,A,A33Z,0.9099430000000001,10001.0,10001.0,5602.0,5600.0,36061.0,,AR,1993,A33,199312,NY,10001.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A33,A
14021,132998591,91851,0,0,0,0,0,0,0,18650,18650,110501,93204,-12134,5850,0,17387,16536,46818,28670,0,0,0,0,0,0,0,0,0,0,0,0,0,18650,0,0,,A65Z,,110501,1.0,2.0,2.0,1.0,FOOLS COMPANY INC,,311 W 43RD ST 8TH FLR,NEW YORK,NY,10036-6413,0.0,3.0,3.0,2000.0,197911.0,1.0,16.0,1.0,13.0,0.0,10.0,3,,90.0,126.0,0.0,B9710,,0.0,1,1,6.0,1,36061.0,A65Z,A65,,PC,O,AR,A,IN,,1993,A,A65Z,0.07782589999999999,10036.0,10036.0,5602.0,5600.0,36061.0,,AR,1994,A65,199403,NY,10036.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
14023,132999528,109236,0,0,0,1354,0,0,0,353150,353150,462386,459589,138942,35200,0,305283,324971,169138,186029,0,0,0,0,0,0,0,0,0,0,0,0,0,318096,0,24000,,A65Z,,462386,2.0,2.0,2.0,2.0,BRONX DANCE THEATRE INC,,286 E 204TH ST,BRONX,NY,10467-4102,0.0,3.0,3.0,1000.0,198308.0,1.0,15.0,1.0,13.0,198506.0,10.0,6,,90.0,0.0,0.0,B9710,,1.0,1,1,4.0,1,36005.0,A65Z,A65,,PC,O,AR,A,IN,,1992,A,A65Z,0.275122,10467.0,10467.0,5602.0,5600.0,36005.0,,AR,1993,A62,199306,NY,10467.0,BRONX,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
14028,133000472,106115,0,0,0,0,2675,0,0,26376,26376,132491,162885,163927,0,0,208303,163927,13982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26376,0,0,,A6EI,A63I,132491,2.0,2.0,2.0,2.0,DAVID HOWARD FOUNDATION INC,% TAYLOR & LORD ASSOC LTD,430 W 14TH ST 203,NEW YORK,NY,10014-1012,0.0,3.0,3.0,1000.0,197912.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,126.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A6EI,A6E,6.0,PC,O,AR,A,IN,,1993,A,A6EI,0.404277,10014.0,10014.0,5602.0,5600.0,36061.0,,AR,1993,A6E,199312,NY,10014.0,NEW YORK,,,A,AR,AR,PC,S,ZA,,IN,,A11,A
14038,133002239,74849,0,0,0,0,7166,0,0,46199,46199,121048,127490,10905,21856,90,21835,17401,4488,6496,0,0,0,0,0,0,0,0,0,0,0,0,0,39754,0,0,,A62Z,,121048,1.0,2.0,2.0,2.0,APPLEBY FOUNDATION INC,,579 BROADWAY,NEW YORK,NY,10012-5412,0.0,3.0,3.0,1200.0,197912.0,1.0,15.0,1.0,13.0,198405.0,10.0,12,,994.0,90.0,119.0,B9710,,1.0,1,1,4.0,1,36061.0,A62Z,A62,,PC,O,AR,A,IN,,1993,A,A62Z,0.06114869999999999,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1993,A62,199312,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A
14041,133003112,2055300,0,16433,0,204740,153842,0,0,221173,221173,2276473,2252583,4382079,245327,0,4738289,4618124,380100,236045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,B99Z,,2276473,4.0,4.0,4.0,4.0,STUDIO IN A SCHOOL ASSOCIATION,,594 BROADWAY,NEW YORK,NY,10012-3233,0.0,3.0,3.0,1000.0,198002.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,59.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,B99Z,B99,,PC,O,ED,B,IN,,1992,B,B99Z,0.029561900000000002,10012.0,10012.0,5602.0,5600.0,36061.0,,ED,1993,B99,199306,NY,10012.0,NEW YORK,,,B,ED,ED,PC,O,ED,B,IN,,A25,A
14046,133004747,7623027,1045639,0,0,133302,633005,0,0,12208357,12205395,20877023,20095679,7240333,440000,189921,14193647,16127955,7635923,8887622,0,0,0,0,0,0,0,0,0,0,0,0,95773,11565432,0,391941,S,A65Z,,20778288,6.0,6.0,6.0,6.0,VIVIAN BEAUMONT THEATER INC,ALTMAN,150 W 65 ST,NEW YORK,NY,10023-6903,0.0,3.0,3.0,1000.0,197912.0,1.0,15.0,1.0,13.0,0.0,10.0,6,LINCOLN CENTER THEATER,90.0,0.0,0.0,B9710,,1.0,1,1,6.0,1,36061.0,A65Z,A65,,PC,O,AR,A,IN,,1992,A,A65Z,0.227771,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1993,A65,199306,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
14065,133011751,75808,0,0,0,0,0,0,0,0,0,75808,75808,12251,22260,0,17873,31030,5622,18778,12251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,A65Z,,75808,1.0,1.0,1.0,1.0,THE SOUTH BRONX COMMUNITY ACTION THEATRE INC,,345 BROOK AVE,BRONX,NY,10454-2112,0.0,3.0,3.0,1000.0,198310.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,88.0,297.0,0.0,B9710,,1.0,1,1,6.0,1,36005.0,A65Z,A65,,PC,O,AR,A,IN,,1992,A,A65Z,0.25204099999999996,10454.0,10454.0,5602.0,5600.0,36005.0,,AR,1993,A65,199306,NY,10454.0,BRONX,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
14080,133014386,54400,5000,0,0,600,0,0,0,25600,25600,85000,82100,188900,0,0,173830,191900,2500,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,0,5000,,A26Z,A23Z,85000,2.0,1.0,1.0,1.0,INTERNATIONAL AGENCY FOR MINORITY ARTIST AFFAIRS,,163 W 125TH ST STE 909,NEW YORK,NY,10027-4419,0.0,3.0,3.0,1200.0,198001.0,1.0,15.0,5.0,13.0,0.0,10.0,6,,90.0,91.0,260.0,B9710,,1.0,1,0,0.0,0,36061.0,A26Z,A26,,PC,O,AR,A,IN,,1992,A,A26Z,0.10928099999999999,10027.0,10027.0,5602.0,5600.0,36061.0,,AR,1993,A26,199306,NY,10027.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A26,A
14083,133014559,256809,0,0,0,0,16401,0,0,1833,1833,258642,230477,-59522,8542,0,10489,32874,48177,92397,0,0,0,0,0,0,0,0,0,0,0,0,0,1832,0,0,,A6EZ,A65P,258642,1.0,2.0,2.0,2.0,NATIONAL THEATRE WORKSHOP OF THE HANDICAPPED INC,,354 BROOME ST,NEW YORK,NY,10013-5460,0.0,3.0,3.0,1000.0,198210.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,31.0,0.0,0.0,B9710,,0.0,1,0,0.0,0,36061.0,A6EZ,A6E,,PC,O,AR,A,IN,,1993,A,A6EZ,0.8518110000000001,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1994,A6E,199406,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6E,A
14086,133014709,109455,0,0,0,0,25118,0,0,28714,28714,138169,120954,85981,0,22152,77300,85981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28714,,A82Z,,138169,1.0,2.0,2.0,2.0,ST MARKS HISTORIC LANDMARK FUND,,131 E 10TH ST,NEW YORK,NY,10003-7504,0.0,3.0,3.0,1000.0,198003.0,1.0,15.0,1.0,13.0,198406.0,10.0,6,,994.0,2.0,927.0,B9710,,1.0,1,0,1.0,0,36061.0,A82Z,A82,,PC,O,AR,A,IN,,1992,A,A82Z,0.19425699999999999,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1993,A82,199306,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A82,A
