,fincheckv,VerifyBy,EIN,TAXPER,STYEAR,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,TOTREV,SUBSECCD,REASON,TOTLOB,SAVINT,SECINC,RENTINC,NETRENT,OTHINVST,SALESECN,SALEOTHG,SALEOTHE,SALEOTHN,SPEVTG,INVENTG,TOTREV2,NETINC,OTHCHGS,OTHSAL,PAYTAX,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,RETE_BOY,NETA_BOY,CONT4,DUES4,GRREC4,INVINC4,TAXREV4,GVTSRV4,OTHINC4,INCPURP4,LOBOTH,LOBNOTAX,GRTNONTX,ACTIV,ARC,ASS_CODE,CODE990,CYCLE,DLN,EOSTATUS,FISYR,INC_CODE,LRC,POPCD,Q78A,RECCODE,RESERVED,SOIYR,ZIP,ZIP5,NCCSKEY,NCCSKEY2,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ARED,CITY,CLASSCD,CONTACT,DEDUCTCD,DISTRICT,FNDNCD,FRCD,GEN,NAME,ORGCD,RULEDATE,SEC_NAME,STATE,SOURCE,RASCD,RREVCD,RINCCD,REXPCD,NTEE1,NTEECC,OUTNCCS,OUTREAS,NTMAJ10,MAJGRPB,NTEE,LEVEL1,LEVEL2,LEVEL3,LEVEL4,NTEECC4D,NTEE2,NTMAJ12,NTMAJ5,RandNum,CNAB,ASSTSALE,CGR2NET,CTOTREVM,CTOTREVB,CNAO,CNAM,CRERATIO,IERATIO,VINCEXP,VBS,VOK,FIPS,MSA,PMSA,V1SECURN,verfail,V1OTHN,V1SPEVN,V1INVNTN,V1TOTREV,V1NETINC,V1NASEOY,VBS_BOY,VBS_EOY,VASSTLIA,VGRENTEXP,VGCOMPENS,VGOTHSAL,VGPAYTAX,VGFUNDFEES,VGSOLICIT,VGBOND_BOY,VGMRTG_BOY,VGBOND_EOY,VGMRTG_EOY,TOTREV_F,GRREC_F,GRINC_F,SALES_F,FUNDB_F,TOTREV_O,GRREC_O,GRINC_O,SALES_O,FUNDB_O,CRINC_F,MSA_NECH,NTEESRC,nteeConf,NteeDraft,stateOld1,zip5Old1,cityOld1,Ntee2007a,Ntee42007a,GovGtEstimate,GovGtCode,GovGtYr,IndSupEstimate,IndSupCode,IndSupYr,UnaseoyEstimate,UnaseoyCode,UnaseoyYr,NetLandEstimate,NetLandCode,NetLandYr,TempRnaEstimate,TempRnaCode,TempRnaYr,PermRnaEstimate,PermRnaCode,PermRnaYr,nInvLndEstimate,nInvLndCode,nInvLndYr,PayAfflEstimate,PayAfflCode,PayAfflYr,DirSupEstimate,DirSupCode,DirSupYr,LBEBOYEstimate,LBEBOYCode,LBEBOYYr,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,InvOthEstimate,InvOthCode,InvOthYr,OthAsstEstimate,OthAsstCode,OthAsstYr,InvSecEstimate,InvSecCode,InvSecYr,CashEstimate,CashCode,CashYr,nteeFinal,nteeFinal1
26490,,,133614567,200102,2000,53100,7618,0,0,0,0,0,0,0,0,60718,44168,21448,13200,0,4898,21448,0,0,17762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,60718,3,7,0,0,0,0,0,0,0,0,0,0,0,0,60718,16550,0,0,2056,0,0,0,0,1212,4898,168346,16354,0,0,0,0,184700,184700,0,0,0,120,N,2,1,200136,29490230061051,1,2001,3,Y,1,N,1,0,2000,10163-4467,10163.0,133614567200102,1336145672001,2,120.0,0.0,0.0,PO BOX 4467,3.0,0.0,NEW YORK,2.0,,1.0,13.0,15.0,20.0,0.0,ISSUES AND VIEWS OPEN FORUM FOUNDATION INC,1.0,199105.0,,NY,CORE01PC,1.0,1.0,1.0,1.0,A,A33,IN,,AR,A,A33Z,PC,O,AR,A,,R22Z,AR,AR,0.821159,16550,0,0,60718,60718,16550,16550,1,1,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,2,0,2,0,0,0,0,0,0,N,N,N,N,N,60718,60718,0,0,21448,,5602.0,1,N,A33,NY,10163.0,NEW YORK,A33,,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,53100.0,3a,2001.0,0.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,401.0,3a,2001.0,0.0,3a,2001.0,20947.0,3a,2001.0,A33,A
26511,,,133618577,200306,2002,20070,0,0,0,353,0,0,0,34865,34865,54935,76327,61083,0,0,88275,61083,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34512,0,0,,54935,3,7,0,0,0,0,0,353,0,0,0,0,0,0,54935,-21392,-680,0,0,0,0,0,0,0,83155,399250,0,529456,5033,0,0,933739,404283,0,0,0,90,N,3,1,200350,29409326037163,1,2003,3,Y,1,N,1,0,2002,10003-8364,10003.0,133618577200306,1336185772003,6,90.0,995.0,0.0,140 2ND AVE,3.0,199512.0,NEW YORK,1.0,,1.0,13.0,16.0,10.0,0.0,GOTHAM DANCE INC,1.0,199109.0,,NY,RTF02PC,1.0,1.0,1.0,1.0,A,A62,IN,,AR,A,A62Z,PC,O,AR,A,,,AR,AR,0.187627,-22072,0,0,54935,54255,-21392,-21392,1,0,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,54935,54935,34865,34865,61083,,5602.0,1,N,A62,NY,10003.0,NEW YORK,A62,,0.0,3a,2003.0,0.0,3a,2003.0,0.0,3a,2003.0,0.0,3a,2003.0,0.0,3a,2003.0,0.0,3a,2003.0,0.0,3a,2003.0,0.0,3a,2003.0,0.0,3a,2003.0,0.0,3a,2003.0,PC,O,AR,A,IN,,0.0,3a,2003.0,401.0,3a,2003.0,0.0,3a,2003.0,0.0,3a,2003.0,A62,A
26516,,,133619299,200208,2001,604290,0,0,0,3716,56268,0,0,282472,282472,886762,734628,331944,74107,0,274612,338297,19281,6353,0,0,0,0,0,0,0,0,0,0,0,0,75521,87261,115959,15,,811241,3,9,0,558,3158,0,0,0,0,0,0,0,191480,0,811241,76613,0,307609,49213,0,0,0,0,0,255331,1518636,0,820889,6876,0,0,2346401,1525512,0,0,0,88,N,4,1,200327,29490123032213,1,2002,5,Y,1,N,1,0,2001,10036-6404,10036.0,133619299200208,1336192992002,8,88.0,0.0,0.0,300 W 43RD ST STE 402,3.0,0.0,NEW YORK,1.0,CITY CENTER,1.0,13.0,15.0,10.0,0.0,CITY LIGHTS YOUTH THEATRE INC,1.0,199108.0,,NY,RTF02PC,2.0,3.0,3.0,3.0,A,A6E,IN,,AR,A,A6EZ,PC,O,AR,A,,A65P,AR,AR,0.79952,76613,0,75521,811241,811241,76613,76613,1,1,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,2,2,2,0,2,0,0,0,0,N,N,N,N,N,811241,886762,282472,282472,331944,,5602.0,1,N,A6E,NY,10036.0,NEW YORK,A6E,,26304.0,3a,2002.0,0.0,3a,2002.0,331944.0,3a,2002.0,14304.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,577986.0,3a,2002.0,18301.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,12003.0,3a,2002.0,0.0,3a,2002.0,311989.0,3a,2002.0,A6E,A
26517,,,133619466,200012,2000,27020,0,0,0,137,0,0,0,137,137,27157,13102,26808,0,0,12753,26808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27157,3,9,0,0,0,0,0,137,0,0,0,0,0,0,27157,14055,0,0,0,0,0,0,0,0,12753,56349,0,0,454,0,0,56803,56803,0,0,0,160,N,3,1,200204,29409005163132,1,2000,3,Y,1,N,1,0,2000,10003-3563,10003.0,133619466200012,1336194662000,12,160.0,0.0,0.0,132 E 16TH ST,3.0,0.0,NEW YORK,1.0,,1.0,13.0,16.0,20.0,0.0,HOMEWARD BOUND PROJECT INC,1.0,199209.0,,NY,CORE01PC,1.0,1.0,1.0,1.0,A,A25,IN,,AR,A,A25Z,PC,O,AR,A,,,AR,AR,0.250761,14055,0,0,27157,27157,14055,14055,1,2,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,27157,27157,137,137,26808,,5602.0,1,N,A25,NY,10003.0,NEW YORK,A25,,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,PC,O,AR,A,IN,,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,26808.0,3a,2000.0,A25,A
26531,,,133621884,200212,2002,971707,0,52616,52320,20580,151966,0,0,74666,22346,1046373,905216,2209286,151067,0,2144049,2239200,23600,29914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470,0,,994053,3,7,0,20575,5,0,0,0,296,0,0,0,1470,0,994053,88837,0,0,7803,0,0,0,0,0,2120449,5613738,0,0,245112,0,0,5858850,5858850,0,0,0,199,N,6,1,200352,29490347109253,1,2002,6,Y,1,N,1,0,2002,10019-6119,10019.0,133621884200212,1336218842002,12,199.0,93.0,0.0,51 W 52ND ST,3.0,0.0,NEW YORK,1.0,WACHTELL LIPTON ROSEN & KATZ,1.0,13.0,15.0,10.0,0.0,THE FRIENDS OF THE ISRAEL ANTIQUITIES AUTHORITITY INC,1.0,199201.0,,NY,RTF02PC,4.0,3.0,4.0,3.0,A,A99,IN,,AR,A,A99Z,PC,O,AR,A,,,AR,AR,0.213225,88837,296,52320,994053,994053,88837,88837,1,1,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,2,0,2,0,2,0,0,0,0,N,N,N,N,N,994053,1046373,22346,74666,2209286,,5602.0,1,N,A11,NY,10019.0,NEW YORK,A70,,0.0,3a,2002.0,0.0,3a,2002.0,1124744.0,3a,2002.0,0.0,3a,2002.0,1084542.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,971707.0,3a,2002.0,0.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,4500.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,A70,A
26538,,,133623337,200212,2002,12849,0,0,0,0,0,0,0,48725,48725,61574,60277,8959,0,0,9062,9388,1400,429,0,0,0,0,0,0,0,0,0,0,0,0,0,48725,0,0,,61574,3,9,0,0,0,0,0,0,0,0,0,0,0,0,61574,1297,0,0,0,0,0,0,0,0,7662,154447,0,92203,0,0,0,246650,154447,0,0,0,90,N,1,1,200345,29409291006183,1,2002,3,Y,1,N,1,0,2002,10036-7005,10036.0,133623337200212,1336233372002,12,90.0,0.0,0.0,750 EIGHTH AVE 200,3.0,0.0,NEW YORK,1.0,,1.0,13.0,15.0,10.0,0.0,THEATRE STUDIO INC,1.0,199109.0,,NY,RTF02PC,1.0,1.0,1.0,1.0,A,A65,IN,,AR,A,A65Z,PC,O,AR,A,,,AR,AR,0.591525,1297,0,0,61574,61574,1297,1297,1,1,1,1,1,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,61574,61574,48725,48725,8959,,5602.0,1,N,A65,NY,10036.0,NEW YORK,A65,,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,8278.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,A65,A
26542,,,133623815,200206,2001,166956,0,0,0,60,13718,0,0,113868,113868,280824,224451,27057,0,0,32907,48483,54144,21426,0,0,0,0,0,0,0,0,0,0,0,0,8079,22700,0,987,,272745,3,7,0,60,0,82042,82042,0,0,0,0,0,8079,0,272745,48294,0,0,0,0,0,0,0,0,-21237,436960,0,130924,234074,0,0,805680,674756,0,0,0,200,N,3,1,200326,29490158353233,1,2002,4,Y,1,N,1,0,2001,10003-0000,10003.0,133623815200206,1336238152002,6,200.0,0.0,0.0,890 BROADWAY STUDIO 5 2,3.0,0.0,NEW YORK,1.0,GINA GIBNEY,1.0,13.0,15.0,10.0,0.0,GINA GIBNEY DANCE INC,1.0,199202.0,,NY,RTF02PC,1.0,2.0,2.0,2.0,A,A62,IN,,AR,A,A62Z,PC,O,AR,A,,,AR,AR,0.146375,48294,0,8079,272745,272745,48294,48294,1,1,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,N,N,N,N,N,272745,280824,113868,113868,27057,,5602.0,1,N,A62,NY,10003.0,NEW YORK,A62,,25809.0,3a,2002.0,0.0,3a,2002.0,8418.0,3a,2002.0,14024.0,3a,2002.0,0.0,3c,2001.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,141047.0,3a,2002.0,21405.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,7413.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,A62,A
26546,,,133624437,200212,2002,34402,0,0,0,289,0,0,0,62416,62416,96818,34993,39277,0,0,34946,39277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57494,0,4633,0,,39324,3,7,0,0,0,0,0,289,0,0,0,0,62127,0,39324,4331,0,0,0,0,0,0,0,0,34946,375998,0,450598,18916,0,0,845512,394914,0,0,0,60,N,3,1,200340,29409256070053,1,2002,3,Y,1,N,1,0,2002,10012-2623,10012.0,133624437200212,1336244372002,12,60.0,0.0,0.0,636 BROADWAY 720,3.0,0.0,NEW YORK,1.0,,1.0,13.0,15.0,10.0,0.0,SIR JOHN SOANES MUSEUM FOUNDATION,1.0,199110.0,,NY,RTF02PC,1.0,1.0,1.0,1.0,A,A50,IN,,AR,A,A50Z,PC,O,AR,A,,,AR,AR,0.29297399999999996,4331,0,57494,39324,39324,4331,4331,1,1,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,39324,96818,62416,62416,39277,,5602.0,1,N,A11,NY,10012.0,NEW YORK,A54,,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,A54,A
26551,,,133625426,200212,2002,3039345,0,2193014,2621810,250712,0,0,0,2443726,-178084,5483071,3735697,13385478,135064,0,14149524,13624715,178281,239237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2861261,3,7,0,5756,244956,0,0,0,-428796,0,0,0,0,0,2861261,-874436,288671,1305986,136625,0,0,0,0,0,13971243,10307635,0,0,1182940,0,0,11490575,11490575,0,0,0,121,N,8,1,200350,29490326041113,1,2002,7,Y,1,N,1,0,2002,10019-1006,10019.0,133625426200212,1336254262002,12,121.0,0.0,0.0,537 W 59TH ST,3.0,0.0,NEW YORK,1.0,,1.0,13.0,15.0,10.0,0.0,MANHATTAN COMMUNITY ACCESS CORPORAT ION,1.0,199307.0,MANHATTAN NEIGHBORHOOD NETWORK,NY,RTF02PC,,4.0,5.0,4.0,A,A32,IN,,AR,A,A32Z,PC,O,AR,A,,,AR,AR,0.688869,-585765,-428796,2621810,2861261,3149932,-874436,-874436,0,0,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,2,2,2,0,0,0,0,0,0,N,N,N,N,N,2861261,5483071,-178084,2443726,13385478,,5602.0,1,N,A32,NY,10019.0,NEW YORK,A32,,0.0,3a,2002.0,0.0,3a,2002.0,11260466.0,3a,2002.0,5344006.0,3a,2002.0,2124912.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,3039345.0,3a,2002.0,5740610.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,0.0,3a,2002.0,5033206.0,3a,2002.0,300.0,3a,2002.0,A32,A
26555,,,133626007,200206,2001,143392,0,0,0,179,0,0,0,21049,21049,164441,140807,63690,71454,0,40056,158935,0,95245,0,0,0,0,0,0,0,0,0,0,0,0,0,20870,0,0,,164441,3,9,0,179,0,0,0,0,0,0,0,0,0,0,164441,23634,0,0,5685,0,0,0,0,0,40056,799003,0,2312531,12868,0,0,3124402,811871,0,0,0,88,N,4,1,200327,29490159156023,1,2002,4,Y,1,N,1,0,2001,10128-1612,10128.0,133626007200206,1336260072002,6,88.0,0.0,0.0,1395 LEXINGTON AVE,3.0,0.0,NEW YORK,1.0,,1.0,13.0,15.0,10.0,0.0,JEWISH REPERTORY THEATRE INC,1.0,199609.0,,NY,RTF02PC,2.0,2.0,2.0,2.0,A,A65,IN,,AR,A,A65Z,PC,O,AR,A,,,AR,AR,0.149714,23634,0,0,164441,164441,23634,23634,1,1,1,1,1,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,2,0,2,0,0,0,0,0,0,N,N,N,N,N,164441,164441,21049,21049,63690,,5602.0,1,N,A65,NY,10128.0,NEW YORK,A65,,0.0,3a,2002.0,0.0,3a,2002.0,63690.0,3a,2002.0,3201.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,143392.0,3a,2002.0,5107.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,141431.0,3a,2002.0,A65,A
26573,,,133629477,200208,2001,78197,0,0,0,0,0,0,0,18115,18115,96312,84816,6418,0,0,9597,6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14674,11725,-8284,0,,81638,3,7,0,0,0,0,0,0,0,0,0,0,6390,0,81638,-3178,0,0,0,0,0,0,0,0,9597,286790,0,88940,0,0,0,375730,286790,0,0,0,8,N,1,1,200308,29490032010173,1,2002,3,Y,1,N,1,0,2001,10003-8546,10003.0,133629477200208,1336294772002,8,8.0,575.0,0.0,200 E 5TH ST,3.0,0.0,NEW YORK,1.0,STEVEN J SPIEGEL,1.0,13.0,15.0,10.0,0.0,SEASONED CITIZENS THEATRE CO INC,1.0,199202.0,,NY,RTF02PC,1.0,1.0,1.0,1.0,A,A65,IN,,AR,A,A65Z,PC,O,AR,A,,,AR,AR,0.183367,-3179,0,14674,81638,81637,-3178,-3178,1,0,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,81638,96312,18115,18115,6418,,5602.0,1,N,A65,NY,10003.0,NEW YORK,A65,,19724.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,1905.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,58473.0,3a,2002.0,3031.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,4412.0,3a,2002.0,A65,A
26577,,,133629588,200206,2001,19256,0,0,0,0,0,0,0,15111,15111,34367,41835,-1281,0,0,6187,1249,0,2530,0,0,0,0,0,0,0,0,0,0,0,0,0,15111,0,0,,34367,3,9,0,0,0,0,0,0,0,0,0,0,0,0,34367,-7468,0,0,0,0,0,0,0,0,6187,113303,0,26013,0,0,0,139316,113303,0,0,0,89,N,1,1,200332,29409158052023,1,2002,3,Y,1,N,1,0,2001,10031-8545,10031.0,133629588200206,1336295882002,6,89.0,0.0,0.0,575 RIVERSIDE DR 51,3.0,0.0,NEW YORK,2.0,,1.0,13.0,15.0,10.0,0.0,REJOICENSEMBLE INC,1.0,199302.0,,NY,RTF02PC,1.0,1.0,1.0,1.0,A,A6C,IN,,AR,A,A6CZ,PC,O,AR,A,,,AR,AR,0.23959299999999997,-7468,0,0,34367,34367,-7468,-7468,1,0,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,34367,34367,15111,15111,-1281,,5602.0,1,N,A6C,NY,10031.0,NEW YORK,A6C,,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,A6C,A
26580,,,133630066,200206,2001,5710454,0,0,0,11877,410787,68928,130198,3645004,3576076,9355458,7258321,4389561,430000,0,2781448,13274682,420096,8885121,0,0,0,0,0,0,0,0,0,0,0,0,0,3399898,0,34103,,9286530,3,9,0,11877,0,0,0,0,0,0,0,0,0,199126,9286530,2028209,0,2366349,176474,0,0,0,1500000,0,2361352,2468549,0,10089627,117563,0,0,13021164,2931537,0,0,0,90,N,8,1,200315,29490074162153,1,2002,7,Y,1,N,1,0,2001,10027-4408,10027.0,133630066200206,1336300662002,6,90.0,994.0,123.0,253 W 125TH ST,3.0,0.0,NEW YORK,1.0,DEREK Q JOHNSON PRESIDENT,1.0,13.0,15.0,10.0,0.0,THE APOLLO THEATER FOUNDATION INC,1.0,199111.0,,NY,RTF02PC,,5.0,5.0,5.0,A,A65,IN,,AR,A,A65Z,PC,O,AR,A,,,AR,AR,0.743977,2028209,0,68928,9286530,9286530,2028209,2028209,1,1,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,2,2,2,0,2,0,0,0,2,N,N,N,N,N,9286530,9355458,3576076,3645004,4389561,,5602.0,1,N,A60,NY,10027.0,NEW YORK,A60,,3721891.0,1b,2002.0,0.0,1b,2002.0,3520049.0,3a,2002.0,7553927.0,1b,2002.0,819511.0,3a,2002.0,50001.0,3a,2002.0,0.0,1b,2002.0,0.0,1b,2002.0,1988563.0,1b,2002.0,1005890.0,1c,2001.0,PC,O,AR,A,IN,,572100.0,1b,2002.0,65964.0,1b,2002.0,0.0,1b,2002.0,1020288.0,1b,2002.0,A60,A
26585,,,133631523,200206,2001,120123,2450,0,0,1869,19595,0,0,328359,328359,450932,296053,151654,70961,19595,66725,168204,1500,16550,151654,0,0,0,0,0,0,0,0,0,0,0,68450,0,262755,-4715,,382482,3,7,0,1869,0,0,0,0,0,0,0,0,331205,0,382482,86429,0,39522,9084,0,0,0,0,65225,65225,283082,15590,62300,2256,0,0,371047,308747,0,0,0,560,N,4,1,200313,29490067210223,1,2002,4,Y,1,N,1,0,2001,10036-1308,10036.0,133631523200206,1336315232002,6,560.0,0.0,0.0,322 W 48TH ST,3.0,0.0,NEW YORK,1.0,,1.0,13.0,15.0,10.0,0.0,JAZZ FOUNDATION OF AMERICA INC,1.0,199206.0,,NY,RTF02PC,2.0,2.0,2.0,2.0,A,A6C,IN,,AR,A,A6CZ,PC,O,AR,A,,,AR,AR,0.9843930000000001,86429,0,68450,382482,382482,86429,86429,1,1,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,0,0,0,0,N,N,N,N,N,382482,450932,328359,328359,151654,,5602.0,1,N,A6C,NY,10036.0,NEW YORK,A6C,,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,120123.0,3a,2002.0,0.0,3a,2002.0,PC,O,AR,A,IN,,3600.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,900.0,3a,2002.0,A6C,A
26626,,,133638436,200112,2001,50895,0,0,0,282,0,0,0,282,282,51177,48067,-17957,0,0,28729,29439,49796,47396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51177,3,7,0,282,0,0,0,0,0,0,0,0,0,0,51177,3110,0,0,0,0,0,26294,26294,0,-21067,631672,0,0,792,0,0,632464,632464,0,0,0,349,N,3,1,200237,29490230007082,1,2001,3,Y,1,N,1,0,2001,10003-4103,10003.0,133638436200112,1336384362001,12,349.0,149.0,0.0,111 E 14TH ST APT 224,3.0,199512.0,NEW YORK,1.0,,1.0,13.0,15.0,10.0,0.0,CREATIVE ARTS WORKSHOPS FOR KIDS INC,1.0,199204.0,,NY,CORE01PC,1.0,1.0,1.0,1.0,A,A20,IN,,AR,A,A20Z,PC,O,AR,A,,P34Z,AR,AR,0.8425290000000001,3110,0,0,51177,51177,3110,3110,1,1,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,2,N,N,N,N,N,51177,51177,282,282,-17957,,5602.0,1,N,A20,NY,10003.0,NEW YORK,A20,,0.0,3a,2001.0,0.0,3a,2001.0,-17957.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,0.0,3a,2001.0,50895.0,3a,2001.0,0.0,3a,2001.0,PC,O,AR,A,IN,,0.0,3a,2001.0,10614.0,3a,2001.0,0.0,3a,2001.0,18825.0,3a,2001.0,A20,A
26642,,,133641560,200206,2001,1257025,132443,0,0,0,226624,0,0,939074,939074,2328542,2355371,1279519,150000,0,2051469,2022405,714788,742886,0,0,0,0,0,0,0,0,0,0,0,0,30333,863439,0,45302,,2298209,3,7,0,0,0,0,0,0,0,0,0,0,30333,0,2298209,-57162,0,0,0,0,0,183156,177620,0,1336681,5494237,155394,2002884,15694,0,0,7710244,5707360,0,0,0,90,N,6,1,200310,29490039161033,1,2002,6,Y,1,N,1,0,2001,10036-3743,10036.0,133641560200206,1336415602002,6,90.0,0.0,0.0,630 NINTH AVE STE 1106,3.0,0.0,NEW YORK,1.0,,1.0,13.0,15.0,10.0,0.0,SIGNATURE THEATRE COMPANY,1.0,199401.0,,NY,RTF02PC,4.0,4.0,4.0,4.0,A,A65,IN,,AR,A,A65Z,PC,O,AR,A,,,AR,AR,0.35444499999999995,-57162,0,30333,2298209,2298209,-57162,-57162,1,0,1,0,0,36061.0,5602.0,5600.0,1,,1,1,1,1,1,1,1,1,1,0,2,0,0,0,2,0,2,0,2,N,N,N,N,N,2298209,2328542,939074,939074,1279519,,5602.0,1,N,A65,NY,10036.0,NEW YORK,A65,,73501.0,3a,2002.0,0.0,3a,2002.0,1042315.0,3a,2002.0,1102503.0,3a,2002.0,237104.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,0.0,3a,2002.0,1183524.0,3a,2002.0,1267543.0,3a,2002.0,PC,O,AR,A,IN,,0.0,3a,2002.0,47700.0,3a,2002.0,0.0,3a,2002.0,540001.0,3a,2002.0,A65,A
