,EIN,TAXPER,FisYr,CYCLE,DLN,NTEE,ARC,LRC,RESERVED,EOSTATUS,STYEAR,RECCODE,ASS_CODE,INC_CODE,SUBSECCD,ACTIV,P1TCONT,P1INTREV,P1DIVID,P1NGASTS,P1NLASTS,P1GINVPF,P1OTHINC,P1OFCOMP,P1CONTPD,P1TOTREV,P1TOTEXP,P1EXCREV,P1TEXMEX,P1NETINV,P6INVTAX,P1NADINC,P2TOTAST,P2GVTINV,P2CRPSTK,P2CRPBND,P2TINVSC,P2TLIABL,P2TASFMV,P13UNDST,P10MIR,P6EXMPF,P6DOMORG,P7POLIT,P7LIQUID,P7POFCLM,P7DISSAL,P7DISBOR,P7DISSER,P7DISPAY,P7DISTRA,P7PAYGVT,P7UNDINC,P7BUSINT,P7JEOINV,P7PROPAG,P7ELECT,P7INDGRT,P7ORGGRT,P7OTHPUR,P1GRENTS,P1GOODS,P1INVRV,P1NADJRV,P1ADMEXP,P1INVEXP,P1CHAEXP,P1TINVEX,P1TADJEX,P2CASHBV,P2MORTG,P2EYOTIN,P2EYASST,P2MTGNTS,P3EYTFND,P6TEXCTX,P6TX511,P6TXSUBA,P6ESTTX,P6TXWTH,P6TXINV,P6TXWERR,P6TXPNLT,P6TXCRDT,P6TX4940,P10TASST,P11DISTR,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14TNADJ,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14TQDIS,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14TASVL,P14A4942,P14B4942,P14C4942,P14D4942,P14T4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14TENDW,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14TPSUP,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14TGINV,ZIP5,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ACTIV1,ACTIV2,ACTIV3,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,MAJGRPB,OUTNCCS,OUTREAS,NTEESRC,ntmaj10,ntmaj12,ntmaj5,randnum,nteeConf,LEVEL1,LEVEL2,LEVEL3,LEVEL4,stateOld1,zip5Old1,cityOld1,SOURCE,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
69550,133406046,200012,2000,200139.0,29491251002081,A40,N,Y,0.0,1.0,2000,3.0,1.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,75,-75,75,0,0,0,5414,0,0,0,0,0,5414,0,269,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,75,0,75,0,75,5414,0,0,5414,0,5414,0,0,0,0,0,0,0,0,0,0,5452,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10003.0,FRANCIS J GREENBURGER FOUNDATION INC,% TIME EQUITIES INC,55 5TH AVE,NEW YORK,NY,10003-4301,0.0,3.0,1.0,200106.0,1.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.630046,N,PF,O,AR,A,NY,10003.0,NEW YORK,core2000pf,PF,S,AR,A,IN,,A40,A
69557,133472572,200006,2000,200117.0,29491097017151,A20Z,N,Y,0.0,1.0,1999,3.0,4.0,0.0,3,155,0,0,0,0,0,0,0,0,0,0,16938,-16938,0,0,0,0,101038,0,0,0,0,144975,21038,0,1036,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,16938,0,0,0,0,0,0,0,21038,0,-43937,0,0,0,0,0,0,0,0,0,0,21038,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10023.0,GUINEA DEVELOPMENT FOUNDATION INC,% SYLLA,140 W END AVE STE 17G,NEW YORK,NY,10023-6142,0.0,3.0,1.0,199101.0,1.0,4.0,155.0,0.0,0.0,1.0,13.0,0.0,1.0,6,,36061,5602.0,5600.0,A23,A,A,IN,,1,AR,AR,AR,0.705563,N,PF,O,AR,A,NY,10023.0,NEW YORK,core2000pf,PF,S,AR,A,IN,,A23,A
69580,133573737,200012,2000,200141.0,29491265009151,A23Z,N,Y,0.0,1.0,2000,3.0,2.0,4.0,3,92,193879,85,0,0,0,0,0,26400,0,193964,190217,3747,185569,0,0,0,11883,0,0,0,0,7000,11883,0,585,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,190217,0,185569,0,0,0,0,0,11883,0,4883,0,0,0,0,0,0,0,0,0,0,11873,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10003.0,FINNISH FOUNDATION FOR VISUAL ARTS INC,% CHRISTY & VIENER,799 BROADWAY RM 527,NEW YORK,NY,10003-6811,0.0,3.0,1.0,199011.0,1.0,4.0,92.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061,5602.0,5600.0,A23,A,A,IN,,1,AR,AR,AR,0.283989,N,PF,O,AR,A,NY,10003.0,NEW YORK,core2000pf,PF,S,AR,A,IN,,A23,A
69584,133593900,200012,2000,200131.0,29491132125241,A99Z,N,Y,0.0,20.0,2000,3.0,1.0,1.0,3,123,0,204,0,0,0,0,0,0,10678,204,10848,-10644,10515,204,2,0,1,0,0,0,0,0,1,0,425,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,8638,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10112.0,SOVIET BUSINESS AND COMMERCIAL LAW EDUCATION FOUNDATION INC,% EUGENE R SULLICAN ESQ CHADBOURNE,30 ROCKEFELLER PLAZA,NEW YORK,NY,10112-0002,0.0,3.0,1.0,199102.0,1.0,4.0,123.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.9003530000000001,N,PF,O,AR,A,NY,10112.0,NEW YORK,core2000pf,PF,S,AR,A,IN,,B11,B
69590,133602467,199912,1999,200104.0,29491006094171,B99,N,N,0.0,1.0,1999,3.0,4.0,2.0,3,0,20000,0,0,0,0,0,2600,0,0,22600,6147,16453,0,0,0,0,106514,0,0,0,0,1209850,106514,5225,5225,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,6147,0,0,0,0,913,0,81000,106514,0,-1103336,0,0,0,0,0,0,0,0,0,0,106097,5225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10003.0,NEW YORK KUNSTHALLE INC,E KERLIN,210 E 5TH ST,NEW YORK,NY,10003-8501,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,12,,36061,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.577932,C,PF,O,AR,A,NY,10003.0,NEW YORK,core2000pf,PF,S,AR,A,IN,,A1951,A
69610,133685295,200012,2000,200142.0,29491265104011,A40Z,N,Y,0.0,1.0,2000,3.0,1.0,1.0,3,91,6543,0,0,0,0,0,0,0,0,6543,5991,552,0,0,0,0,627,0,0,0,0,0,627,0,17,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,5991,0,0,0,0,627,0,0,627,0,627,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10163.0,CENTER FOR ART AND EARTH INC,% BARBARA R PETERSEN,PO BOX 4402,NEW YORK,NY,10163-4402,0.0,3.0,1.0,199506.0,1.0,4.0,91.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061,5602.0,5600.0,A20,A,A,IN,,1,AR,AR,AR,0.507011,N,PF,O,AR,A,NY,10163.0,NEW YORK,core2000pf,PF,S,AR,A,IN,,A20,A
69611,133685701,200012,2000,200137.0,29491237025201,A60Z,N,Y,0.0,1.0,2000,3.0,4.0,5.0,3,90,0,0,0,0,0,191751,0,66000,0,191751,199845,-8094,0,0,0,191751,162863,0,0,0,0,0,1,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,312602,0,191751,199845,0,0,0,0,127819,0,0,0,0,162863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10019.0,LIVING ARTS INC,% PETER KLEIN,250 W 57TH ST,NEW YORK,NY,10019-3741,0.0,3.0,1.0,199305.0,1.0,4.0,90.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061,5602.0,5600.0,A26,A,A,IN,,1,AR,AR,AR,0.929019,N,PF,O,AR,A,NY,10019.0,NEW YORK,core2000pf,PF,S,AR,A,IN,,A26,A
69641,133783618,200012,2000,200138.0,29491244038011,A65Z,N,Y,0.0,1.0,2000,3.0,1.0,1.0,3,994,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10036.0,WORLD CITY PICTURES INC,,520 W 43RD ST 5L,NEW YORK,NY,10036-4345,0.0,3.0,1.0,199601.0,1.0,4.0,994.0,92.0,0.0,1.0,13.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A65,A,A,IN,,1,AR,AR,AR,0.35835900000000004,N,PF,O,AR,A,NY,10036.0,NEW YORK,core2000pf,PF,S,AR,A,IN,,A65,A
69649,133809561,200012,2000,200151.0,29491328114011,A50Z,N,Y,0.0,1.0,2000,3.0,5.0,5.0,3,90,685973,1347,29903,30,0,0,10,0,0,717263,57790,659473,48110,31140,623,31110,713100,0,48037,0,48037,0,712948,0,27682,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,31290,31260,57790,150,48110,150,150,0,0,0,712948,0,713100,623,0,0,0,0,675,0,0,-52,52,562069,27059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10025.0,ARTUR BALSAM FOUNDATION FOR CHAMBER MUSIC,% MOSHE MIRSKY,825 W END AVE 2C,NEW YORK,NY,10025-5349,0.0,3.0,1.0,199505.0,1.0,4.0,90.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A50,A,A,IN,,1,AR,AR,AR,0.683775,N,PF,O,AR,A,NY,10025.0,NEW YORK,core2000pf,PF,S,AR,A,IN,,A6C,A
69650,133811670,200012,2000,200141.0,29491202071211,A76Z,N,Y,0.0,1.0,2000,3.0,1.0,1.0,3,995,4785,0,0,0,0,0,0,0,0,4785,0,4785,0,0,0,0,1,0,0,0,0,0,1,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10016.0,HAPPY ORGANIZATION,% DAN PEYTON,240 E 35TH ST 11A,NEW YORK,NY,10016-4220,0.0,3.0,1.0,199510.0,1.0,16.0,995.0,92.0,0.0,5.0,13.0,199912.0,20.0,12,,36061.0,5602.0,5600.0,A70,A,A,IN,,1,AR,AR,AR,0.628207,N,PC,O,AR,A,NY,10016.0,NEW YORK,core2000pf,PF,O,AR,A,IN,,A70,A
69715,133984936,200012,2000,200135.0,29491223036171,A31Z,N,Y,0.0,1.0,2000,3.0,6.0,8.0,3,602,11618968,83014,29812,0,0,0,0,567221,7175008,11731794,12966470,-1234676,12855353,112826,1128,0,1131604,0,0,0,0,929658,1131604,0,67572,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,112826,0,5791462,0,5680345,0,0,0,0,0,1131604,0,201946,1128,0,0,1613,0,0,0,0,-485,485,1372024,66444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10152.0,ANDREA AND CHARLES BRONFMAN PHILANTROPIES INC,% JEFFREY SOLOMAN,375 PARK AVE 6TH FLR,NEW YORK,NY,10152-0002,0.0,3.0,2.0,199807.0,1.0,4.0,602.0,0.0,0.0,1.0,11.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A31,A,A,IN,,1,AR,AR,AR,0.403384,N,PF,O,AR,A,NY,10152.0,NEW YORK,core2000pf,PF,S,AR,A,IN,,T23,T
69716,133988194,199912,1999,200125.0,29491302003060,A62,N,N,0.0,1.0,1999,3.0,3.0,3.0,3,0,32850,266,0,0,0,0,39900,0,1000,73016,17951,55065,1000,23215,464,0,55065,0,0,0,0,0,55065,0,1379,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,40166,0,16951,16951,0,16951,0,44799,0,0,55065,0,55065,464,0,0,0,0,0,0,0,464,0,28000,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10017.0,JOHN BUTLER FOUNDATION INC,% SIEGEL SACHS PRESS & LACHER,630 THIRD 22 FL,NEW YORK,NY,10017-0000,0.0,3.0,2.0,199909.0,1.0,16.0,0.0,0.0,0.0,1.0,13.0,0.0,10.0,12,,36061.0,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.365727,N,PC,O,AR,A,NY,10017.0,NEW YORK,core2000pf,PF,O,AR,A,IN,,A62,A
69777,134133834,200012,2000,200150.0,29491181035201,A65,N,Y,0.0,1.0,2000,3.0,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10016.0,VISIBLE THEATRE INC,% KRISTA D SMITH,201 E 28TH ST STE 3E,NEW YORK,NY,10016-8538,0.0,3.0,2.0,200101.0,1.0,15.0,0.0,0.0,0.0,1.0,75.0,200412.0,10.0,12,,36061.0,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.747326,N,PC,O,AR,A,NY,10016.0,NEW YORK,core2000pf,PF,O,AR,A,IN,,A65,A
70209,223527668,200106,2001,200149.0,29491272081211,A40Z,N,Y,0.0,1.0,2000,2.0,6.0,5.0,3,60,562907,134,18632,9142,0,0,0,0,0,590815,9350,581465,1589,27774,555,18632,1146580,0,480882,0,480882,0,1083418,0,43382,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,27774,18632,9350,0,1589,0,0,5380,0,0,1083418,0,1146580,555,0,0,0,0,0,0,0,555,0,880852,0,18632,7154,11697,3753,41236,43589,40233,29845,18500,132167,1,0,0,0,1,0,0,0,0,0,28921,22192,15094,8489,74696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10118.0,YATES ART FOUNDATION INC,% WOLLIN,350 FIFTH STE 2822,NEW YORK,NY,10118-2899,0.0,3.0,1.0,199803.0,1.0,3.0,60.0,0.0,0.0,1.0,13.0,0.0,1.0,6,,36061.0,5602.0,5600.0,A40,A,A,IN,,1,AR,AR,AR,0.386842,N,PF,O,AR,A,NY,10118.0,NEW YORK,core2000pf,PF,O,AR,A,IN,,A12,A
70769,311693404,200008,2000,200137.0,29491167104121,A20,N,Y,0.0,1.0,1999,2.0,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10017.0,PIECE BY PIECE PRODUCTIONS INC,% REMINICK AARONS,685 THIRD AVE,NEW YORK,NY,10017-4024,0.0,3.0,1.0,200006.0,1.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,8,,36061.0,5602.0,5600.0,A99,A,A,IN,,1,AR,AR,AR,0.7209270000000001,N,PF,O,AR,A,NY,10017.0,NEW YORK,core2000pf,PF,O,AR,A,IN,,A20,A
74330,133745620,199912,1999,200033.0,29491211008200,A99Z,N,Y,0.0,1.0,1999,3.0,1.0,0.0,3,995,0,0,0,0,0,0,0,0,253,0,253,-253,253,0,0,0,1,0,0,0,0,0,1,0,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10013.0,FRIENDS OF ICA MOSCOW INC,% KOMAR & MELAMID INC,53 LISPENARD ST,NEW YORK,NY,10013-2501,0.0,3.0,2000.0,199505.0,1.0,4.0,995.0,91.0,93.0,1.0,13.0,199712.0,10.0,12,,36061.0,5602.0,5600.0,A99,A,A,IN,,,AR,AR,AR,0.0929429,,PF,O,AR,A,NY,10013.0,NEW YORK,core2000pf,,,,,,,X11,X
74331,133771298,199912,1999,200041.0,29491225009090,A31Z,N,Y,0.0,1.0,1999,3.0,1.0,2.0,3,994,15800,131,0,0,0,0,0,0,0,15931,13674,2257,13674,131,3,131,3534,0,0,0,0,0,3534,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,131,131,139674,0,13674,0,0,3534,0,0,3534,0,3534,3,0,0,0,0,0,0,0,0,3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10014.0,PENNY MORELL PRODUCTIONS INC,% PENNY MORELL,67 BEDFORD ST,NEW YORK,NY,10014-4013,0.0,3.0,1000.0,199505.0,1.0,4.0,994.0,122.0,0.0,1.0,13.0,199812.0,20.0,12,,36061.0,5602.0,5600.0,A31,A,A,IN,,,AR,AR,AR,0.9451709999999999,,PF,O,AR,A,NY,10014.0,NEW YORK,core2000pf,,,,,,,A31,A
74337,133842734,199912,1999,200032.0,29491204046060,A99Z,N,Y,0.0,1.0,1999,3.0,1.0,1.0,3,561,373,0,0,0,0,0,0,0,0,373,373,0,0,0,0,0,1,0,0,0,0,0,1,373,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10024.0,LINDA CHESTER FOUNDATION,% LINDA CHESTER,44 W 77TH ST,NEW YORK,NY,10024-5150,0.0,3.0,1000.0,199604.0,1.0,4.0,561.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36061.0,5602.0,5600.0,A99,A,A,IN,,,AR,AR,AR,0.041049,,PF,O,AR,A,NY,10024.0,NEW YORK,core2000pf,,,,,,,A99,A
74338,133863402,199912,1999,200032.0,29491204034080,A99Z,N,Y,0.0,1.0,1999,3.0,4.0,5.0,3,602,510025,0,1044,0,0,0,0,0,79950,511069,81860,429209,80875,59,1,0,431323,0,0,0,0,0,431323,0,10673,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,1044,0,1910,985,925,985,0,0,0,0,431323,0,431323,1,0,0,0,0,0,0,0,0,1,216719,10672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10471.0,KAHN FAMILY FOUNDATION INC,% NATHAN KAHN,4663 WALDO AVE,RIVERDALE,NY,10471-3061,0.0,3.0,1000.0,199512.0,1.0,4.0,602.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,36005.0,5602.0,5600.0,A99,A,A,IN,,,AR,AR,AR,0.8254739999999999,,PF,O,AR,A,NY,10471.0,RIVERDALE,core2000pf,,,,,,,A99,A
