,EIN,NteeIrs,EOY,TAXPER,STYEAR,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,TOTREV,TOTREV2,NETRENT,SALESECN,SALEOTHG,SALEOTHE,SALEOTHN,SPEVTG,INVENTG,NETINC,OTHCHGS,OTHSAL,PAYTAX,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,NETA_BOY,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,SAVINT,SECINC,RENTINC,OTHINVST,LOBOTH,LOBNOTAX,GRTNONTX,CONT4,DUES4,GRREC4,INVINC4,TAXREV4,GVTSRV4,OTHINC4,INCPURP4,SUBSECCD,REASON,TOTLOB,RETE_BOY,ACTIV,ARC,ASS_CODE,CODE990,CYCLE,DLN,DocCd,EOSTATUS,FISYR,INC_CODE,LRC,POPCD,Q78A,RECCODE,RESERVED,SOIYR,ZIP,ZIP5,NCCSKEY,NCCSKEY2,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ARED,CITY,CLASSCD,CONTACT,DEDUCTCD,DISTRICT,FNDNCD,FRCD,GEN,NAME,ORGCD,RULEDATE,SEC_NAME,STATE,SOURCE,RASCD,RREVCD,RINCCD,REXPCD,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,OUTNCCS,OUTREAS,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1,NAICS,Verifyby,fincheckv
13408,135580391,,,200612,2006,0.0,0,0,0,0,0.0,0,0,203079,203079,203079.0,296003.0,929157,43892,0,2591905,2514190,1569824,1585033,0.0,0,0,0,0,0,0,0,0,203079,0,0,,203079.0,203079,0,0,0,0,0,0,0,-92924.0,0,56204,6522,0,0,0,0,1022081.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0,279,,,1,200728.0,29490174267287,90,,2006,,,,N,,,,10001-2703,10001.0,135580391200612.0,1355803912006.0,12,279.0,265.0,319.0,307 W 30TH ST,6.0,0.0,NEW YORK,1.0,,1.0,13.0,0.0,10.0,2260.0,LITHUANIAN ALLIANCE OF AMERICA,1.0,197203.0,,NY,CORE06co,4.0,2.0,2.0,2.0,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.66762,A,O,O,AR,A,IN,,A23,A,,,
13440,135606408,,7.0,200712,2007,478430.0,136215,0,0,81956,2944.0,0,0,179387,179387,794032.0,839094.0,87898,71164,2944,178989,143305,46029,55407,0.0,0,0,0,0,0,0,0,0,97430,0,0,,794032.0,794032,0,0,0,0,0,0,0,-45062.0,0,192762,27356,0,0,20000,0,132960.0,0,0,0,0,45.0,0,0,81911.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,205,N,4.0,1,200839.0,29490250207008,90,1.0,2007,5.0,Y,1.0,N,1.0,0.0,2007.0,10003-4571,10003.0,135606408200712.0,1356064082007.0,12,205.0,0.0,0.0,126 UNIVERSITY PL APT 5,3.0,0.0,NEW YORK,3.0,,2.0,13.0,0.0,10.0,0.0,NATIONAL LAWYERS GUILD,1.0,199804.0,,NY,rtf07co,2.0,3.0,3.0,3.0,36061.0,5602.0,5600.0,A20,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.7590600000000001,C,O,O,AR,A,IN,,A20,A,,,
13461,135621505,,7.0,200709,2006,0.0,0,209968,210068,12893,0.0,0,0,2539895,2329827,2539895.0,2345146.0,1517158,28583,0,1550853,1534111,18376,16953,1517158.0,0,0,0,0,0,0,0,0,2309132,0,7902,,2329827.0,2329827,0,-100,0,0,0,0,0,-15319.0,0,41602,5248,0,0,0,0,1532477.0,0,0,0,0,11595.0,1298,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1532477.0,264,N,6.0,1,200835.0,29490202057168,90,1.0,2007,6.0,Y,1.0,N,1.0,0.0,2006.0,10011-6849,10011.0,135621505200709.0,1356215052007.0,9,264.0,0.0,0.0,31 WEST 15TH STREET,3.0,0.0,NEW YORK,1.0,,2.0,13.0,0.0,10.0,0.0,NEW YORK PRESSROOM UNIONS-PRINTERS LEAGUE WELFARE TRUST FUND,2.0,195504.0,,NY,rtf07co,4.0,4.0,4.0,4.0,36061.0,5602.0,5600.0,A33,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.28520999999999996,A,O,O,AR,A,IN,,A33,A,,,
13493,135647466,,,200612,2006,0.0,19927,0,0,1900,0.0,0,0,5686,5686,25613.0,21314.0,-9777,0,0,36329,34900,50400,44677,0.0,0,0,0,0,0,0,0,0,0,0,3786,,25613.0,25613,0,0,0,0,0,0,0,4294.0,0,0,0,0,0,0,0,-14071.0,0,0,0,0,0.0,0,0,1900.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,920,,,1,200751.0,29409328210347,9,,2006,,,,N,,,,10018-3148,10018.0,135647466200612.0,1356474662006.0,12,920.0,0.0,0.0,225 W 39TH ST RM 302,3.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,PLEATERS STITCHERS & EMBROIDERERS ASSN INC,1.0,194507.0,,NY,CORE06co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A40,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.9229299999999999,C,O,O,AR,A,IN,,A40,A,,,
13496,135651681,,,200612,2006,0.0,25010,0,0,0,0.0,0,0,12370,12370,37380.0,44147.0,-22709,0,0,20808,14041,0,0,0.0,0,0,0,0,0,0,0,0,12370,0,0,,37380.0,37380,0,0,0,0,0,0,0,-6767.0,-36750,0,0,0,0,0,0,20808.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,120,,,1,200731.0,29409195043207,9,,2006,,,,N,,,,10017-6603,10017.0,135651681200612.0,1356516812006.0,12,120.0,328.0,279.0,355 LEXINGTON AVE FL 17,1.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,COMICS MAGAZINE ASSOCIATION OF AMERICA INC,1.0,195909.0,,NY,CORE06co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.35306,C,O,O,AR,A,IN,,A01,A,,,
13581,136092225,,8.0,200806,2007,0.0,0,280000,274855,18465,0.0,0,0,298465,23610,298465.0,11122.0,508091,0,0,506021,513091,7005,5000,508091.0,0,0,0,0,0,0,0,0,0,0,0,,23610.0,23610,0,5145,0,0,0,0,0,12488.0,-3413,0,0,0,0,0,0,499016.0,0,0,0,0,0.0,18465,0,0.0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,499016.0,267,N,5.0,1,200843.0,29490278229138,90,1.0,2008,4.0,Y,1.0,N,1.0,0.0,2007.0,10003-6900,10003.0,136092225200806.0,1360922252008.0,6,267.0,0.0,0.0,400 LAFAYETTE ST RM 4,3.0,0.0,NEW YORK,1.0,LOCAL 2179 UAW,2.0,13.0,0.0,20.0,0.0,TEXTILE CONVERTERS LIQUIDATION BENEFIT FUND,2.0,196312.0,,NY,rtf07co,3.0,1.0,2.0,1.0,36061.0,5602.0,5600.0,A40,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.7910699999999999,A,O,O,AR,A,IN,,A40,A,,,
13591,136103339,,7.0,200712,2007,0.0,0,18596,38927,17237,0.0,0,0,38034,-893,38034.0,6023.0,648158,0,0,655074,648158,0,0,0.0,0,0,0,0,0,0,0,0,2201,0,0,,-893.0,-893,0,-20331,0,0,0,0,0,-6916.0,0,0,0,0,0,0,0,655074.0,0,0,0,0,4477.0,12760,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,408,N,5.0,1,200840.0,29490258025008,90,1.0,2007,3.0,Y,1.0,N,1.0,0.0,2007.0,10013-5148,10013.0,136103339200712.0,1361033392007.0,12,408.0,429.0,0.0,21 PELL ST,3.0,0.0,NEW YORK,3.0,,2.0,13.0,0.0,10.0,0.0,THE LEE TOWE MEMORIAL ASSOCIATION INC,1.0,199202.0,,NY,rtf07co,3.0,0.0,1.0,1.0,36061.0,5602.0,5600.0,A80,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.035480000000000005,B,O,O,AR,A,IN,,A80,A,,,
13731,136149730,,8.0,200806,2007,0.0,814163,0,0,85262,0.0,0,0,640600,640600,1454763.0,1260712.0,2226799,137500,0,2151833,2357698,119085,130899,1090910.0,0,0,0,0,0,0,0,0,666866,0,-111528,,1454763.0,1454763,0,0,0,0,0,0,0,194051.0,0,238600,42962,0,0,0,0,2032748.0,0,0,0,0,39280.0,45982,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,896859.0,119,N,6.0,1,200852.0,29490341361048,90,1.0,2008,6.0,Y,1.0,N,1.0,0.0,2007.0,10016-6022,10016.0,136149730200806.0,1361497302008.0,6,119.0,0.0,0.0,205 LEXINGTON AVE RM 901,3.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,ART DEALERS ASSOCIATION OF AMERICA INC,1.0,196307.0,,NY,rtf07co,4.0,4.0,4.0,4.0,36061.0,5602.0,5600.0,A03,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.49832,A,O,O,AR,A,IN,,A03,A,,,
13839,136170369,,7.0,200706,2006,0.0,313256,159966,158102,2996,400.0,0,0,162962,4860,476218.0,301543.0,-9300,0,0,299374,300184,325247,309484,0.0,0,0,0,0,0,0,0,0,0,0,0,,318116.0,318116,0,1864,0,0,0,0,0,16573.0,0,0,227,0,0,0,0,-25873.0,0,0,0,0,2685.0,311,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0,269,N,4.0,1,200814.0,29490075170248,90,1.0,2007,4.0,Y,1.0,N,1.0,0.0,2006.0,10016-8804,10016.0,136170369200706.0,1361703692007.0,6,269.0,0.0,0.0,386 PARK AVE S FL 13,3.0,0.0,NEW YORK,1.0,,2.0,13.0,0.0,10.0,0.0,EXHIBITION EMPLOYEES-829 VACATION FUND,2.0,196506.0,,NY,rtf07co,2.0,2.0,2.0,2.0,36061.0,5602.0,5600.0,A114,A,O,S,ZA,A,A,IN,,1,AR,AR,AR,0.00657,B,O,S,ZA,A,IN,,A1140,A,,,
13925,136227788,,,200612,2006,0.0,290610,202357,202798,69210,0.0,0,0,822619,619821,1113229.0,1968787.0,1081826,115263,0,2135150,1081826,0,0,0.0,0,0,0,0,0,0,0,0,516642,0,34410,,910431.0,910431,0,-441,0,0,0,0,0,-1058356.0,5032,3057,11941,0,0,0,0,2135150.0,0,0,0,0,58743.0,10467,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0,264,,,1,200727.0,29490160202137,90,,2006,,,,N,,,,10021-0012,10021.0,136227788200612.0,1362277882006.0,12,264.0,279.0,263.0,PO BOX 154,9.0,0.0,NEW YORK,3.0,DONNA BIGLIN,2.0,13.0,0.0,10.0,386.0,INTERNATIONAL ALLIANCE THEATRICAL STAGE EMP & MVG PIC MACH OP-US&CAN,5.0,196706.0,IATSE LOCAL 794,NY,CORE06co,4.0,3.0,4.0,4.0,36061.0,5602.0,5600.0,A65,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.15945,B,O,O,AR,A,IN,,J40,J,,,
13969,136274650,S41,7.0,200705,2006,0.0,107170,0,0,19113,0.0,0,0,1311437,1311437,1418607.0,625947.0,946449,0,0,790188,1259707,49372,313258,0.0,0,0,0,0,0,0,0,587027,20777,684520,0,,831580.0,831580,0,0,0,0,0,1271547,0,205633.0,0,0,0,0,0,0,0,740816.0,0,0,0,0,19113.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,0,N,6.0,1,200826.0,29490152016068,90,1.0,2007,6.0,Y,1.0,N,1.0,0.0,2006.0,10017-6603,10017.0,136274650200705.0,1362746502007.0,5,0.0,0.0,0.0,355 LEXINGTON AVE FL 17,3.0,0.0,NEW YORK,2.0,LYNN OSBORNE,2.0,13.0,0.0,10.0,0.0,NEW YORK WOMEN IN COMMUNICATIONS INC,1.0,200302.0,,NY,rtf07co,4.0,3.0,4.0,3.0,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.00705,A,O,O,AR,A,IN,,A30,A,,,
14045,136976195,,,200512,2005,0.0,0,0,0,0,0.0,0,0,25875,25875,25875.0,0.0,208814,0,0,182939,208814,0,0,122336.0,0,0,0,0,0,0,0,0,0,0,25875,,25875.0,25875,0,0,0,0,0,0,0,25875.0,0,0,0,0,0,0,0,182939.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,96461.0,263,,,1,,29490203155256,90,,2005,,,,N,,,,10036-5601,10036.0,,,12,263.0,264.0,279.0,1501 BROADWAY,9.0,0.0,NEW YORK,3.0,CONTROLLERS OFFICE,2.0,13.0,0.0,20.0,122.0,AMERICAN FEDERATION OF MUSICIANS OF THE US & CANADA,5.0,194009.0,MUTUAL BENEFIT TRUST,NY,CORE06co,,,,,36061.0,5602.0,5600.0,A68,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.6614899999999999,A,O,O,AR,A,IN,,A68,A,,,
14934,141876785,,7.0,200712,2007,0.0,0,0,0,5576459,0.0,0,0,5576459,5576459,5576459.0,5576459.0,57572229,0,0,59604785,57572229,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,5576459.0,5576459,0,0,0,0,0,0,0,0.0,-2032556,0,0,0,0,0,0,59604785.0,0,0,0,0,0.0,0,0,5576459.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,N,9.0,1,200828.0,29490173062268,90,1.0,2007,7.0,Y,1.0,N,1.0,0.0,2007.0,10167-0002,10167.0,141876785200712.0,1418767852007.0,12,0.0,0.0,0.0,245 PARK AVE,0.0,0.0,NEW YORK,1.0,J P MORGAN INVESTMENT MGMT INC,0.0,13.0,0.0,10.0,0.0,SPOKANE BUSINESS & INDUSTRIAL FUNDING COMPANY INC,0.0,0.0,,NY,rtf07co,,5.0,5.0,5.0,36061.0,5602.0,5600.0,A60,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.52689,C,O,O,AR,A,IN,,A60,A,,,
16280,160876072,,7.0,200712,2007,0.0,17311,1014068,973055,51157,0.0,0,0,1067347,94292,1084658.0,132660.0,740142,0,0,833997,740142,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2122,,111603.0,111603,0,41013,0,0,0,0,0,-21057.0,-72798,0,0,0,0,0,0,833997.0,0,0,0,0,2007.0,34348,0,14802.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,267,N,5.0,1,200843.0,93490289002498,90,1.0,2007,6.0,Y,1.0,N,1.0,0.0,2007.0,10003-9522,10003.0,160876072200712.0,1608760722007.0,12,267.0,200.0,920.0,770 BROADWAY 7TH FLOOR,3.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,NATO THEATRE OWNERS OF NEW YORK STATE INC,1.0,196601.0,,NY,rtf07co,3.0,2.0,4.0,2.0,36061.0,5602.0,5600.0,A65,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.30454000000000003,B,O,O,AR,A,IN,,A65,A,,,
18647,201036354,Y43,7.0,200712,2007,0.0,0,0,0,444519,0.0,0,0,1923879,1923879,1923879.0,237049.0,9154472,0,0,7467642,9154479,0,0,9154479.0,0,0,0,0,0,0,0,0,1479360,0,0,,1923879.0,1923879,0,0,0,0,0,0,0,1686830.0,0,0,0,0,0,0,0,7467642.0,0,0,0,0,0.0,506840,0,-62321.0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7467642.0,0,N,7.0,1,200829.0,81490166040088,90,1.0,2007,6.0,Y,1.0,N,1.0,0.0,2007.0,10016-1901,10016.0,201036354200712.0,2010363542007.0,12,0.0,0.0,0.0,600 THIRD AVE,3.0,0.0,NEW YORK,1.0,L-3 COMMUNICATIONS CORPORATION,2.0,13.0,0.0,10.0,0.0,L-3 COMMUNICATIONS GROUP HEALTH PLAN NONBARGAINED GROUP VEBA,1.0,200506.0,,NY,rtf07co,5.0,4.0,4.0,2.0,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.20931,A,O,O,AR,A,IN,,A30,A,,,
18649,201036390,Y430,7.0,200712,2007,0.0,0,0,0,-70415,0.0,0,0,320478,320478,320478.0,0.0,13182025,0,0,12123785,13182025,0,0,13182025.0,0,0,0,0,0,0,0,0,390893,0,0,M,320478.0,320478,0,0,0,0,0,0,0,320473.0,737767,0,0,0,0,0,0,12123785.0,0,0,0,0,0.0,0,0,-70415.0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12123785.0,0,N,8.0,1,200828.0,29490180044188,90,1.0,2007,4.0,Y,1.0,N,1.0,0.0,2007.0,10016-1901,10016.0,201036390200712.0,2010363902007.0,12,0.0,0.0,0.0,600 THIRD AVE,3.0,0.0,NEW YORK,1.0,L-3 COMMUNICATIONS CORPORATION,2.0,13.0,0.0,10.0,0.0,L-3 COMMUNICATIONS GROUP HEALTH PLAN BARGAINED GROUP VEBA,1.0,200508.0,,NY,SOI,,2.0,2.0,1.0,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.7248,A,O,O,AR,A,IN,,A30,A,,SOI,SOI
19179,201575771,P81,8.0,200806,2007,6040.0,0,0,0,0,0.0,0,0,32616,32616,38656.0,39673.0,-1740,0,0,1087,70,1810,1810,0.0,0,0,0,0,0,0,0,0,32616,0,0,,38656.0,38656,0,0,0,0,0,0,0,-1017.0,0,0,0,0,0,0,0,-723.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,N,1.0,1,200833.0,29409201195018,9,1.0,2008,3.0,Y,1.0,N,1.0,0.0,2007.0,10033-2214,10033.0,201575771200806.0,2015757712008.0,6,0.0,0.0,0.0,37 OVERLOOK TER APT 3E,3.0,0.0,NEW YORK,1.0,KLARA KUCHMENT,2.0,13.0,0.0,10.0,0.0,SELF-HELP ASSOCIATION OF AMERICAN RUSSIAN ELDERLY,1.0,200512.0,,NY,rtf07co,1.0,1.0,1.0,1.0,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.41453999999999996,A,O,O,AR,A,IN,,A23,A,,,
20737,203132925,S41,7.0,200706,2006,0.0,131874,0,0,10224,0.0,0,0,136766,136766,268640.0,588355.0,286768,83266,0,619863,298868,13380,12100,0.0,0,0,0,0,0,0,0,0,126542,0,0,,268640.0,268640,0,0,0,0,0,0,0,-319715.0,0,45645,11142,0,0,0,0,606483.0,0,0,0,0,10224.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,0,N,4.0,1,200827.0,29490159097278,90,1.0,2007,4.0,Y,1.0,N,1.0,0.0,2006.0,10010-2202,10010.0,203132925200706.0,2031329252007.0,6,0.0,0.0,0.0,41 MADISON AVE,3.0,0.0,NEW YORK,2.0,ALLEN R BROMBERGER,2.0,13.0,0.0,10.0,0.0,AMERICAN ASSOCIATION OF INDEPENDENT MUSIC INC,1.0,200509.0,,NY,rtf07co,2.0,2.0,2.0,3.0,36061.0,5602.0,5600.0,A68,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.09666,A,O,O,AR,A,IN,,A68,A,,,
20849,203249437,,,200606,2005,500000.0,0,0,0,0,0.0,0,0,0,0,500000.0,19957.0,480043,0,0,0,482393,0,2350,480043.0,0,0,0,0,0,0,0,0,0,0,0,,500000.0,500000,0,0,0,0,0,0,0,480043.0,0,11538,1342,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0.0,0,,,1,200740.0,29490196004147,90,,2006,,,,N,,,,10010-7131,10010.0,203249437200606.0,2032494372006.0,6,0.0,0.0,0.0,139 5TH AVE FL 4,3.0,201006.0,NEW YORK,1.0,JOSEPH J SITT,1.0,1.0,15.0,10.0,0.0,SEPHARDIC HERITAGE MUSEUM INC,1.0,200801.0,,NY,CORE06co,2.0,3.0,3.0,1.0,36061.0,5602.0,5600.0,A50,A,PC,O,AR,A,A,IN,,1,AR,AR,AR,0.50895,A,PC,O,AR,A,IN,,A50,A,,,
21350,203753340,S41,7.0,200712,2007,0.0,626000,0,0,43650,168399.0,0,0,1894069,1894069,2520069.0,2042521.0,1490253,180000,0,1642018,1669154,629313,178901,0.0,0,0,0,0,0,0,0,0,1850419,0,0,,2520069.0,2520069,0,0,0,0,0,0,0,477548.0,0,422060,95316,0,0,0,0,1012705.0,0,0,0,0,43650.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,0,N,6.0,1,200827.0,29490166014198,90,1.0,2007,6.0,Y,1.0,Y,1.0,0.0,2007.0,10106-0001,10106.0,203753340200712.0,2037533402007.0,12,0.0,0.0,0.0,888 SEVENTH AVE,3.0,0.0,NEW YORK,1.0,BRUCE PAISNER,2.0,13.0,0.0,10.0,0.0,THE INTERNATIONAL ACADEMY OF TELEVISION ARTS & SCIENCES INC,1.0,200606.0,,NY,rtf07co,4.0,4.0,4.0,4.0,36061.0,5602.0,5600.0,A32,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.75458,A,O,O,AR,A,IN,,A32,A,,,
21632,204021694,S47,7.0,200712,2007,0.0,0,0,0,0,0.0,0,0,82676,82676,82676.0,9339.0,16996124,0,0,0,17060988,0,64864,73337.0,0,0,0,0,0,0,0,0,82676,0,0,,82676.0,82676,0,0,0,0,0,0,0,73337.0,16922787,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0.0,0,N,8.0,1,200850.0,29490327069218,90,1.0,2007,3.0,Y,1.0,N,1.0,0.0,2007.0,10163-5005,10163.0,204021694200712.0,2040216942007.0,12,0.0,0.0,0.0,PO BOX 5005,3.0,0.0,NEW YORK,1.0,MATTHEW C CARBONE,2.0,1.0,0.0,10.0,0.0,DEERFIELD CINEMA HOLDING COMPANY,1.0,200707.0,,NY,rtf07co,,1.0,1.0,1.0,36061.0,5602.0,5600.0,A31,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.25895,A,O,O,AR,A,IN,,A31,A,,,
22824,205360895,S41,7.0,200712,2007,0.0,557000,0,0,2853,0.0,0,0,2853,2853,559853.0,333911.0,430835,0,0,204893,445335,0,14500,0.0,0,0,0,0,0,0,0,0,0,0,0,,559853.0,559853,0,0,0,0,0,0,0,225942.0,0,218751,9528,0,0,0,0,204893.0,0,0,0,0,2853.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,0,N,4.0,1,200843.0,93490289003418,90,1.0,2007,5.0,Y,1.0,N,1.0,0.0,2007.0,10019-4315,10019.0,205360895200712.0,2053608952007.0,12,0.0,0.0,0.0,1740 BROADWAY,3.0,0.0,NEW YORK,2.0,DAVIS & GILBERT LLP,2.0,13.0,0.0,10.0,0.0,OUT OF HOME VIDEO ADVERTISING BUREAU INC,1.0,200704.0,,NY,rtf07co,2.0,3.0,3.0,2.0,36061.0,5602.0,5600.0,A31,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.67718,A,O,O,AR,A,IN,,A31,A,,,
26328,222701258,,7.0,200712,2007,0.0,25700,0,0,1659,0.0,0,0,159912,159912,185612.0,174130.0,136776,0,0,94394,136776,0,0,0.0,0,0,0,0,0,0,0,0,158253,0,0,,185612.0,185612,0,0,0,0,0,0,0,11482.0,30900,0,0,0,0,0,0,94394.0,0,0,0,0,1659.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,200,N,4.0,1,200827.0,29490166079018,90,1.0,2007,4.0,Y,1.0,N,1.0,0.0,2007.0,10019-3922,10019.0,222701258200712.0,2227012582007.0,12,200.0,229.0,0.0,156 W 56TH ST STE 1902,3.0,0.0,NEW YORK,1.0,FRUCHTER ROSEN & COMPANY P C,2.0,13.0,0.0,10.0,0.0,BOOKBINDERS GUILD OF NEW YORK INC,5.0,198610.0,,NY,rtf07co,2.0,2.0,2.0,2.0,36061.0,5602.0,5600.0,A20,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.9909899999999999,C,O,O,AR,A,IN,,A20,A,,,
26928,223075802,,7.0,200712,2007,0.0,177500,0,0,7894,0.0,0,0,2029295,2029295,2206795.0,1816768.0,763490,0,0,486012,781943,112549,18453,0.0,0,0,0,0,0,0,0,0,1958054,0,63347,,2206795.0,2206795,0,0,0,0,0,0,0,390027.0,0,0,0,0,0,0,0,373463.0,0,0,0,0,7894.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,123,N,5.0,1,200839.0,29490250366048,90,1.0,2007,6.0,Y,1.0,Y,1.0,0.0,2007.0,10001-0000,10001.0,223075802200712.0,2230758022007.0,12,123.0,200.0,0.0,322 EIGTH AVE STE 501,3.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,7 X 24 EXCHANGE INC,1.0,199201.0,,NY,rtf07co,3.0,4.0,4.0,4.0,36061.0,5602.0,5600.0,A70,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.96204,C,O,O,AR,A,IN,,A70,A,,,
33500,237055265,,7.0,200712,2007,0.0,0,153239,114219,92196,0.0,0,0,315637,201418,315637.0,100288.0,1928378,6000,0,1915053,1999638,56418,71260,0.0,0,0,0,0,0,0,0,0,70202,0,0,,201418.0,201418,0,39020,0,0,0,0,0,101130.0,-31387,0,0,0,0,0,0,1858635.0,0,0,0,0,3345.0,88851,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0,211,N,6.0,1,200850.0,29490306163128,90,1.0,2007,4.0,Y,1.0,N,1.0,0.0,2007.0,10003-9502,10003.0,237055265200712.0,2370552652007.0,12,211.0,279.0,265.0,730 BROADWAY,3.0,0.0,NEW YORK,1.0,AMALGAMATED LIFE,2.0,13.0,0.0,10.0,0.0,ST LOUIS TEXTILE PROCESSORS LOCAL 108 WELFARE FUND GROUP 1200,2.0,197001.0,,NY,rtf07co,4.0,2.0,2.0,2.0,36061.0,5602.0,5600.0,A40,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.58909,A,O,O,AR,A,IN,,A40,A,,,
