,EIN,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ASS_BOY,ASS_EOY,BLOCK,BOND_BOY,BOND_EOY,CENSUSTRACT,CITY,CLASSCD,COMPENS,COMPENSP,CONT,CONTACT,CONTP,DEDUCTCD,DIREXP,EOSTATUS,EPOSTCARD,EXPS,EXPSP,FILENAME,FIPS,FISYR,FISYRP,FNDNCD,FRCD,FUNDBAL,FUNDFEES,FUNDFEESP,FUNDINC,FUNDINCP,GFTGRNTSRCVD170,GOODS,GRPROF,GRPROFP,GRREC,GRRECMEM,GRRECOTH,GRRECPUB,GRSINC170,GRSINCFNDRSNG,GRSINCGAMING,GRSRCPTSADMISSN509,GRSRCPTSRELATED170,GRSRNTSPRSNL,GRSRNTSREAL,INITFEES,INPRIOR,INPRIORSRC,INVENTG,INVINC,INVINCP,LATITUDE,LESSDIRFNDRSNG,LESSDIRGAMING,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LIAB_BOY,LIAB_EOY,LONGITUDE,MAJGRPB,MANUALLY_FIXED,MRTG_BOY,MRTG_EOY,MSA_NECH,NAICS,NAME,NCCSKEY,NCCSKEY2,NETA_BOY,NETGNLS,NETINC,NETINCFNDRSNG,NETINCGAMING,NETINCP,NETRENT,NETRENTP,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEEFINAL1,NTEEIRS,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,ORGCD,OTHCHGS,OTHINC,OTHINCP,OTHSAL,OTHSALP,OUTNCCS,OUTREAS,PAYTAX,PAYTAXP,PMSA,PROGREV,PROGREVP,Q78A,RANDNUM,REASON,RENTEXP,RENTINC,RETEARN,RETE_BOY,RNTLEXPNSPRSNL,RNTLEXPNSREAL,RNTLINCPRSNL,RNTLINCREAL,ROYALTSINC,RULEDATE,SALEOTHE,SALEOTHG,SALEOTHN,SALEOTHNP,SALESECN,SALESECNP,SALESEXP,SECUR,SEC_NAME,SOIYR,SOURCE,SPEVTG,SRVCSVAL170,SRVCSVAL509,STATE,STYEAR,SUBCD,SUBSECCD,SUBTOTSUPPINC509,TAXPER,TAXPERP,TOTGFTGRNTRCVD509,TOTREV,TOTREV2,TOTREVP,TOTSUPP509,TXEXMPTBNDSPROCEEDS,TXREVNUELEVIED170,TXREVNUELEVIED509,UNSECUREDNOTESEND,VALIDATION_STATE,ZIP,ZIP5
79906,237443051,8,90.0,119.0,0.0,173 RIVERSIDE DR,3.0,362667.0,418981.0,360610175001003.0,0.0,0.0,36061017500.0,NEW YORK,20,0.0,0.0,750.0,,301350.0,1.0,0.0,1.0,0,34650.0,15049.0,237443051_201408_990EZ,36061.0,2014,2013.0,15,10.0,418981.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,22244,,,0.0,0.0,0.0,0,,,0.0,0.0,0,1,rtf13_990_VER,0.0,14215.0,3014.0,40.7918,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.9787,A,,0.0,0.0,5602.0,711130.0,AEOLIAN CHAMBER PLAYERS INC,237443051201408,2374430512014,362667.0,22.0,-12463.0,0.0,0.0,289315.0,0.0,0.0,A,A6C,,A6C,A,A68Z,NEW,AR,AR,AR,1.0,68777.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,7200.0,0.0,N,0.3610921383489015,9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,197504,35.0,57.0,22.0,0.0,0.0,0.0,0.0,,,20139.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20139.0,3,3,25767.0,201408,201308.0,18700.0,22187.0,22187.0,304364.0,71317.0,0.0,0.0,0.0,0.0,0.0,10024-1615,10024
80016,237448611,6,88.0,90.0,92.0,PO BOX 4368,3.0,46787.0,129760.0,360810235004000.0,0.0,0.0,36081023500.0,SUNNYSIDE,20,134118.0,192439.0,364801.0,,417433.0,1.0,0.0,1.0,0,435011.0,521821.0,237448611_201506_990O,36081.0,2015,2014.0,15,10.0,15742.0,0.0,0.0,0.0,0.0,2450261.0,0.0,0.0,0.0,459859,0.0,0.0,,24.0,0.0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0.0,0.0,0.0,40.742794,0.0,0.0,PC,O,AR,A,55893.0,114018.0,-73.918216,A,,0.0,0.0,5602.0,711110.0,THALIA SPANISH THEATRE INC,237448611201506,2374486112015,-9106.0,0.0,24848.0,0.0,0.0,9982.0,0.0,0.0,A,A65,,A65,A,A650,NEW,AR,AR,AR,1.0,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,95058.0,114370.0,N,0.8805355679154416,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20149.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20149.0,3,3,0.0,201506,201406.0,0.0,459859.0,459859.0,531803.0,0.0,0.0,0.0,0.0,0.0,0.0,11104-0368,11104
80018,237448754,3,120.0,402.0,126.0,PO BOX 6,3.0,13122.0,11542.0,360050504001018.0,0.0,0.0,36005050400.0,BRONX,20,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,27956.0,27512.0,237448754_201503_990EZ,36005.0,2015,2014.0,16,10.0,11542.0,0.0,0.0,0.0,0.0,,22095.0,-10872.0,-6238.0,48471,,,0.0,0.0,0.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,11223.0,0.0,0.0,40.863,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.7998,A,,0.0,0.0,5602.0,511100.0,ISLAND CURRENT INC,237448754201503,2374487542015,13122.0,0.0,-1580.0,0.0,0.0,7722.0,0.0,0.0,A,A33,,A33,A,S21Z,NEW,AR,AR,AR,1.0,0.0,37248.0,41472.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.4356654544881741,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,199206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20149.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20149.0,3,3,0.0,201503,201403.0,0.0,26376.0,26376.0,35234.0,142819.0,0.0,0.0,0.0,0.0,0.0,10464-0006,10464
80108,237453274,4,92.0,120.0,0.0,205 W 89TH ST APT 8F,3.0,105148.0,109554.0,360610175006000.0,0.0,0.0,36061017500.0,NEW YORK,10,0.0,0.0,97250.0,REINER,160625.0,1.0,0.0,1.0,0,104261.0,102940.0,237453274_201404_990EZ,36061.0,2014,2013.0,16,10.0,107358.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,106992,,,0.0,0.0,0.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0.0,585.0,3048.0,40.7897,0.0,0.0,PC,O,AR,A,521.0,2196.0,-73.9737,A,,0.0,0.0,5602.0,511100.0,POETRY IN REVIEW FOUNDATION INC,237453274201404,2374532742014,104627.0,0.0,2731.0,0.0,0.0,77555.0,0.0,0.0,A,A33,,A33,A,A76Z,NEW,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,9157.0,6022.0,N,0.3117949392524114,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,197510,0.0,0.0,0.0,10800.0,0.0,0.0,0.0,,,20139.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20139.0,3,3,4270.0,201404,201304.0,493974.0,106992.0,106992.0,180495.0,567862.0,0.0,0.0,0.0,0.0,0.0,10024-1835,10024
80149,237456182,9,0.0,0.0,0.0,711 AMSTERDAM AVE APT 4E,3.0,237.0,49.0,360610181002000.0,0.0,0.0,36061018100.0,NEW YORK,10,0.0,0.0,0.0,DOLORES VANSION-BLAKELY,0.0,1.0,0.0,1.0,0,72720.0,72350.0,237456182_201409_990EZ,36061.0,2014,2013.0,15,10.0,49.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,72532,,,0.0,0.0,0.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0.0,0.0,0.0,40.7931,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.971,A,,0.0,0.0,5602.0,711120.0,ALPHA OMEGA 1 7 THEATRICAL DANCE,237456182201409,2374561822014,237.0,0.0,-188.0,0.0,0.0,-873.0,0.0,0.0,A,A62,,A62,A,A620,NEW,AR,AR,AR,5.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,72532.0,71477.0,N,0.490066065472576,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,197611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20139.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20139.0,3,3,0.0,201409,201309.0,0.0,72532.0,72532.0,71477.0,0.0,0.0,0.0,0.0,0.0,0.0,10025-6911,10025
82221,251582202,12,199.0,0.0,0.0,PO BOX 526,3.0,233328.0,269243.0,360610187001002.0,0.0,0.0,36061018700.0,NEW YORK,20,0.0,0.0,4335.0,,35617.0,1.0,0.0,1.0,0,40513.0,55675.0,251582202_201412_990EZ,36061.0,2014,2013.0,16,20.0,242613.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,62498,,,0.0,0.0,0.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0.0,0.0,0.0,40.7985,0.0,0.0,PC,O,AR,A,14092.0,26630.0,-73.9744,A,,0.0,0.0,5602.0,712120.0,SOCIETY FOR THE PRESERVATION OF NATURAL HISTORY COLLECTIONS,251582202201412,2515822022014,219236.0,0.0,21985.0,0.0,0.0,19100.0,0.0,0.0,A,A82,,A82,A,A030,NEW,AR,AR,AR,1.0,1392.0,8817.0,2192.0,0.0,0.0,IN,,0.0,0.0,5600.0,49346.0,36966.0,N,0.2891084053055579,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,198908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20140.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20140.0,3,3,8952.0,201412,201312.0,184845.0,62498.0,62498.0,74775.0,260629.0,0.0,0.0,0.0,0.0,0.0,10024-0526,10024
82993,251750311,6,995.0,90.0,0.0,2166 BROADWAY APT 15C,3.0,43904.0,4289.0,360610163005001.0,0.0,0.0,36061016300.0,NEW YORK,10,0.0,0.0,28.0,BSSF 210 GRANDVIEW AVENUE,54727.0,1.0,0.0,1.0,0,42521.0,114798.0,251750311_201506_990EZ,36061.0,2015,2014.0,15,20.0,4289.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3210,,,0.0,0.0,0.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0.0,2.0,0.0,40.782078000000006,0.0,0.0,PC,O,AR,A,304.0,0.0,-73.980947,A,,0.0,0.0,5602.0,711130.0,CONCERTANTE CHAMBER ENSEMBLE,251750311201506,2517503112015,43600.0,0.0,-39311.0,0.0,0.0,-28778.0,0.0,0.0,A,A69,,A69,A,A20,NEW,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,3180.0,31293.0,N,0.3966215487677779,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,199510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20149.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20149.0,3,3,2.0,201506,201406.0,409579.0,3210.0,3210.0,86020.0,490912.0,0.0,0.0,0.0,0.0,0.0,10024-6672,10024
84151,260017746,12,0.0,0.0,0.0,253 E HOUSTON ST,3.0,96624.0,131474.0,360610030013001.0,0.0,0.0,36061003001.0,NEW YORK,20,17571.0,23218.0,195680.0,,214911.0,1.0,0.0,1.0,0,177358.0,267442.0,260017746_201312_990O,36061.0,2013,2012.0,15,10.0,90849.0,0.0,0.0,0.0,0.0,0.0,14028.0,1589.0,75419.0,211299,0.0,0.0,,0.0,0.0,0,133678.0,0.0,0.0,0.0,0,1,rtf13_990_VER,15617.0,2.0,1.0,40.7218,0.0,0.0,PC,O,AR,A,25688.0,40625.0,-73.9853,A,,0.0,0.0,5602.0,813219.0,PARTICIPANT INCORPORATED,260017746201312,2600177462013,70936.0,0.0,19913.0,0.0,0.0,27139.0,0.0,4250.0,A,A196,,A1968,A,A40,BEST,AR,AR,AR,1.0,,0.0,0.0,10660.0,16139.0,IN,,1501.0,1705.0,5600.0,0.0,0.0,N,0.2303331187470641,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20130.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20130.0,3,3,8902.0,201312,201212.0,992921.0,197271.0,197271.0,294581.0,1138809.0,0.0,0.0,0.0,6736.0,0.0,10002-1023,10002
84332,260073627,6,0.0,0.0,0.0,101 W 31 STREET 6TH FLOOR,3.0,54153.0,66086.0,,0.0,0.0,,NEW YORK,20,0.0,0.0,79804.0,,150630.0,1.0,0.0,1.0,0,86109.0,211846.0,260073627_201406_990EZ,36061.0,2014,2013.0,15,10.0,42322.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,88774,,,0.0,0.0,0.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0.0,0.0,0.0,40.747895,0.0,0.0,PC,O,AR,A,13549.0,23764.0,-73.989166,A,,0.0,0.0,5602.0,611610.0,CREATIVE ARTS TEAM INC,260073627201406,2600736272014,40604.0,0.0,2665.0,0.0,0.0,-43536.0,0.0,0.0,A,A25,,A25,A,A25,IRS,AR,AR,AR,1.0,-947.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,8970.0,17680.0,N,0.6930073886472288,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20139.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20139.0,3,3,0.0,201406,201306.0,565225.0,88774.0,88774.0,168310.0,1120920.0,0.0,0.0,0.0,0.0,0.0,10001-3591,10001
84372,260082959,12,0.0,0.0,0.0,113 SOUTH 2ND ST,3.0,6890.0,12512.0,360470551003001.0,0.0,0.0,36047055100.0,BROOKLYN,10,0.0,0.0,9950.0,RANDY GIBSON,18032.0,1.0,0.0,1.0,0,29200.0,18943.0,260082959_201412_990EZ,36047.0,2014,2013.0,15,20.0,8241.0,0.0,0.0,0.0,0.0,,159.0,551.0,620.0,34104,,,0.0,0.0,0.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,710.0,13.0,8.0,40.713695,0.0,0.0,PC,O,AR,A,3394.0,4271.0,-73.963157,A,,0.0,0.0,5602.0,510000.0,AVANT MEDIA PERFORMANCE INC,260082959201412,2600829592014,3496.0,0.0,4745.0,0.0,0.0,3133.0,0.0,0.0,A,A30,,A30,A,A90,BEST,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,23431.0,3416.0,N,0.036886168219710136,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20140.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20140.0,3,3,36.0,201412,201312.0,91300.0,33945.0,33945.0,22076.0,104972.0,0.0,0.0,0.0,0.0,0.0,11249-5264,11249
84492,260123004,12,0.0,0.0,0.0,165 W 105TH ST,3.0,11422.0,23859.0,360610189005000.0,0.0,0.0,36061018900.0,NEW YORK,10,0.0,0.0,0.0,,5300.0,1.0,0.0,1.0,0,44102.0,49279.0,260123004_201412_990O,36061.0,2014,2013.0,11,20.0,23859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56538,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0.0,29.0,1.0,40.7994,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.9647,A,,0.0,0.0,5602.0,611610.0,NEW YORK PIANO ACADEMY INC NYPA,260123004201412,2601230042014,11422.0,0.0,12436.0,0.0,0.0,-7366.0,0.0,0.0,A,A6E,,A6E,A,A68,BEST,AR,AR,AR,1.0,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,56509.0,36612.0,N,0.3537563969008084,2,0.0,0.0,23859.0,11422.0,0.0,0.0,0.0,0.0,0.0,200704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYPA,20140.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201412,201312.0,0.0,56538.0,56538.0,41913.0,0.0,0.0,0.0,0.0,0.0,0.0,10025-4024,10025
84542,260142449,6,0.0,0.0,0.0,340 RIVERSIDE DR APT 1A,3.0,59997.0,64103.0,,0.0,0.0,,NEW YORK,10,5400.0,0.0,143358.0,GENE MURROW,149290.0,1.0,0.0,1.0,0,447479.0,506020.0,260142449_201406_990O,36061.0,2014,2013.0,16,10.0,47658.0,0.0,0.0,0.0,0.0,0.0,2265.0,1841.0,0.0,446936,0.0,0.0,,0.0,0.0,0,1293742.0,0.0,0.0,0.0,0,1,rtf13_990_VER,4106.0,940.0,104.0,40.8023,0.0,0.0,PC,O,AR,A,9531.0,16445.0,-73.97,A,,0.0,0.0,5602.0,711130.0,GOTHAM EARLY MUSIC SCENE,260142449201406,2601424492014,50466.0,0.0,-2808.0,0.0,0.0,5713.0,0.0,0.0,A,A68,,A68,A,A68,BEST,AR,AR,AR,1.0,,44058.0,35219.0,44193.0,29182.0,IN,,3605.0,2639.0,5600.0,254474.0,322891.0,N,0.021919426591584745,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200712,0.0,0.0,0.0,4229.0,0.0,0.0,0.0,0.0,,20139.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20139.0,3,3,47.0,201406,201306.0,523196.0,444671.0,444671.0,511733.0,1944787.0,0.0,0.0,0.0,0.0,0.0,10025-3431,10025
84583,260154406,12,0.0,0.0,0.0,C/O SANDBOX STUDIO 154 MORGAN AVE,3.0,97245.0,44084.0,360470427004003.0,0.0,0.0,36047042700.0,BROOKLYN,20,0.0,0.0,149052.0,SANDBOX STUDIO,141377.0,1.0,0.0,1.0,0,204004.0,75118.0,260154406_201412_990EZ,36047.0,2014,2013.0,15,10.0,44084.0,0.0,0.0,0.0,-19546.0,,0.0,0.0,0.0,178327,,,0.0,0.0,0.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0.0,0.0,0.0,40.703773,0.0,0.0,PC,O,AR,A,22031.0,0.0,-73.931154,A,,0.0,0.0,5602.0,710000.0,SLIDELUCK INC,260154406201412,2601544062014,75214.0,0.0,-25677.0,0.0,0.0,47445.0,0.0,0.0,A,A20,,A20,A,A20,IRS,AR,AR,AR,1.0,-5453.0,0.0,732.0,0.0,0.0,IN,,0.0,0.0,5600.0,29275.0,0.0,N,0.653534928845461,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20140.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201412,201312.0,0.0,178327.0,178327.0,122563.0,0.0,0.0,0.0,0.0,0.0,0.0,11237-0000,11237
84964,260273768,12,0.0,0.0,0.0,200 PARK AVE S FL 8,3.0,14589.0,16274.0,360610052001004.0,0.0,0.0,36061005000.0,NEW YORK,10,0.0,0.0,3832.0,ALTMAN GREENFIELD & SELVAGGI LLP,15375.0,1.0,0.0,1.0,0,2147.0,2299.0,260273768_201412_990O,36061.0,2014,2013.0,16,20.0,16274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0.0,0.0,0.0,40.7365,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.98899999999999,A,,0.0,0.0,5602.0,711110.0,RED DOG SQUADRON INC,260273768201412,2602737682014,14589.0,0.0,1685.0,0.0,0.0,13076.0,0.0,0.0,A,A65,,A65,A,A65,IRS,AR,AR,AR,1.0,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.23681640407335336,9,0.0,0.0,16274.0,14589.0,0.0,0.0,0.0,0.0,0.0,200803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201412,201312.0,86045.0,3832.0,3832.0,15375.0,86045.0,0.0,0.0,0.0,0.0,0.0,10003-1526,10003
85082,260307995,12,0.0,0.0,0.0,6606 17TH AVENUE,3.0,35593.0,38321.0,360470252003004.0,0.0,0.0,36047025200.0,BROOKLYN,20,0.0,0.0,20286.0,SOLLAZZO & MARANGETTI,16882.0,1.0,57142.0,1.0,0,36369.0,33085.0,260307995_201412_990EZ,36047.0,2014,2013.0,16,10.0,37021.0,0.0,0.0,0.0,6125.0,,0.0,0.0,0.0,94939,,,0.0,0.0,67301.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0.0,17.0,16.0,40.6199,0.0,0.0,PC,O,AR,A,0.0,1300.0,-73.9932,A,,0.0,0.0,5602.0,710000.0,ASSOCIAZIONE CULTURALE PUGLIESEFIGLI MARIA SS ADDOLORATA INC FIGLI MARIA SS ADDOLORATA,260307995201412,2603079952014,35593.0,0.0,1428.0,10159.0,0.0,-2787.0,0.0,0.0,A,A23,,A23,A,A23,IRS,AR,AR,AR,1.0,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,7335.0,7275.0,N,0.3886869384478,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FIGLI MARIA SS ADDOLORATA,20140.0,15eofinextractEZ.dat,67301.0,0.0,0.0,NY,20140.0,3,3,74.0,201412,201312.0,128716.0,37797.0,37797.0,30298.0,419681.0,0.0,0.0,0.0,0.0,0.0,11204-4362,11204
85191,260334637,12,0.0,0.0,0.0,C/O SHIBOLET YISRAELI ETAL1 PENN PL,3.0,880.0,22584.0,,0.0,0.0,,NEW YORK,10,0.0,0.0,225799.0,SHIBOLET YISRAELI ETAL,74950.0,1.0,0.0,1.0,0,204095.0,74070.0,260334637_201412_990O,36061.0,2014,2013.0,15,10.0,22584.0,0.0,0.0,0.0,0.0,300749.0,0.0,0.0,0.0,225799,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990EZ_VER,0.0,0.0,0.0,40.7207,0.0,0.0,PC,S,ZA,A,0.0,0.0,-73.9813,A,,0.0,0.0,5602.0,813219.0,AMERICAN FRIENDS OF THE ISRAELIOPERA INC,260334637201412,2603346372014,880.0,0.0,21704.0,0.0,0.0,880.0,0.0,0.0,A,A11,,A11,A,A116,IRS,AR,AR,AR,1.0,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.10478548741191207,7,0.0,0.0,22584.0,,0.0,0.0,0.0,0.0,0.0,200708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201412,201312.0,0.0,225799.0,225799.0,74950.0,0.0,0.0,0.0,0.0,0.0,0.0,10019-0000,10019
85501,260426410,6,0.0,0.0,0.0,253 W 102ND STREET,3.0,15899.0,22155.0,360610187003000.0,0.0,0.0,36061018700.0,NEW YORK,20,0.0,0.0,22255.0,JILL SIGMAN,37097.0,1.0,0.0,1.0,0,21423.0,51404.0,260426410_201506_990EZ,36061.0,2015,2014.0,15,20.0,21931.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,27506,,,0.0,0.0,0.0,0,,,0.0,0.0,0,1,rtf13_990EZ_VER,0.0,0.0,0.0,40.7985,0.0,0.0,PC,O,AR,A,1576.0,224.0,-73.9693,A,,0.0,0.0,5602.0,711120.0,THINKDANCE INC,260426410201506,2604264102015,14323.0,0.0,6083.0,0.0,0.0,21.0,0.0,0.0,A,A62,,A62,A,A62,IRS,AR,AR,AR,1.0,1525.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,5251.0,14328.0,N,0.3285382909193775,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20149.0,15eofinextractEZ.dat,0.0,0.0,0.0,NY,20149.0,3,3,0.0,201506,201406.0,0.0,27506.0,27506.0,51425.0,0.0,0.0,0.0,0.0,0.0,0.0,10025-4948,10025
85606,260460730,12,0.0,0.0,0.0,PO BOX 20987,3.0,130994.0,61009.0,360610191006001.0,0.0,0.0,36061019100.0,NEW YORK,20,0.0,0.0,175750.0,SANDRA GOFF FARKAS,115950.0,1.0,0.0,1.0,0,245735.0,188009.0,260460730_201412_990O,36061.0,2014,2013.0,15,10.0,61009.0,0.0,0.0,0.0,0.0,865200.0,0.0,0.0,0.0,175750,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,rtf13_990_VER,0.0,0.0,0.0,40.7987,0.0,0.0,PC,O,AR,A,0.0,0.0,-73.9678,A,,0.0,0.0,5602.0,711110.0,PLAYWRIGHTS OF NEW YORK,260460730201412,2604607302014,130994.0,0.0,-69985.0,0.0,0.0,-72059.0,0.0,0.0,A,A65,,A65,A,A65,BEST,AR,AR,AR,1.0,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.9963618956616378,7,0.0,0.0,61009.0,130994.0,0.0,0.0,0.0,0.0,0.0,200804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201412,201312.0,0.0,175750.0,175750.0,115950.0,0.0,0.0,0.0,0.0,0.0,0.0,10128-1608,10025
85679,260483848,11,0.0,0.0,0.0,68 JAY ST STE 405,3.0,180454.0,247744.0,360470021003016.0,0.0,0.0,36047002100.0,BROOKLYN,10,0.0,0.0,213303.0,MARK GREIF,104959.0,1.0,0.0,1.0,0,483804.0,485638.0,260483848_201411_990O,36047.0,2014,2013.0,16,10.0,148027.0,0.0,0.0,0.0,0.0,678248.0,0.0,0.0,0.0,550934,0.0,0.0,,103510.0,0.0,0,0.0,0.0,0.0,100.0,0,1,rtf13_990_VER,0.0,0.0,0.0,40.702607,0.0,0.0,PC,O,AR,A,99557.0,99717.0,-73.98659599999999,A,,0.0,0.0,5602.0,511100.0,N1 FOUNDATION INC,260483848201411,2604838482014,80897.0,0.0,67130.0,0.0,0.0,-62412.0,100.0,0.0,A,A33,,A33,A,A33,IRS,AR,AR,AR,1.0,,36742.0,11445.0,133249.0,140306.0,IN,,12424.0,12276.0,5600.0,300789.0,306822.0,N,0.4166844403137216,7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,200711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20140.0,15eofinextract990.dat.dat,0.0,0.0,0.0,NY,20140.0,3,3,0.0,201411,201311.0,0.0,550934.0,550934.0,423226.0,0.0,0.0,0.0,0.0,0.0,0.0,11201-8360,11201
