,EIN,TAXPER,STYEAR,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,TOTREV,TOTREV2,NETRENT,SALESECN,SALEOTHG,SALEOTHE,SALEOTHN,SPEVTG,INVENTG,NETINC,OTHCHGS,OTHSAL,PAYTAX,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,NETA_BOY,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,SAVINT,SECINC,RENTINC,OTHINVST,LOBOTH,LOBNOTAX,GRTNONTX,CONT4,DUES4,GRREC4,INVINC4,TAXREV4,GVTSRV4,OTHINC4,INCPURP4,SUBSECCD,REASON,RETE_BOY,ACTIV,CODE990,DLN,FISYR,Q78A,ZIP,ZIP5,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ARED,CITY,CLASSCD,CONTACT,DEDUCTCD,DISTRICT,FNDNCD,FRCD,GEN,NAME,ORGCD,RULEDATE,SEC_NAME,STATE,SOURCE,NteeOldB,NTEECC,NTEECC4d,NTEEconf,NTEE1,MajGrpB,NtMaj10,NtMaj5,NtMaj12,OutNCCS,OutReas,Level1,Level2,Level3,Level4,RandNum,FIPS,MSA_NECH,PMSA,Ntee2007a,Confidence2007a,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1,NAICS,DocCd
32133,237179226,200512,2005,0,2139035,0,0,83726,0,0,0,83726,83726,2222761,1007769,3295879,249486,0,2083943,3302101,3067,6222,0,0,0,0,0,0,0,0,0,0,0,0,,2222761,2222771,0,0,0,0,0,0,0,1215002,0,0,9438,0,0,0,0,2080877,0,0,0,0,83726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0,920.0,1.0,29490196207246.0,2005,N,10022-4221,10022.0,12,920.0,0.0,0.0,9 E 53RD ST FL 5,3.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,RADIO MUSIC LICENSE,5.0,197209.0,,NY,rtf05CO,,A34,,A,A,A,AR,AR,AR,IN,,O,O,AR,A,0.56601,36061.0,5602.0,5600.0,A34,A,PC,O,AR,A,IN,,A34,A,513110.0,90.0
35954,237411166,200512,2005,0,216683,0,0,3590,0,0,0,3590,3590,220273,205678,-288213,0,0,145023,156551,447831,444766,-222912,0,0,0,0,0,0,0,0,0,0,0,,220273,220273,0,0,0,0,0,0,0,14595,0,100000,7953,0,0,0,0,-302808,0,0,0,0,3590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,-237507,200.0,1.0,29490175330236.0,2005,N,10016-1601,10016.0,12,200.0,914.0,480.0,99 PARK AVE RM 1700,3.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,LIBERIAN SHIPOWNERS COUNCIL LTD,1.0,197612.0,,NY,rtf05CO,,A23,,A,A,A,AR,AR,AR,IN,,O,O,AR,A,0.15045,36061.0,5602.0,5600.0,A23,A,PC,O,AR,A,IN,,A23,A,710000.0,90.0
39781,251580195,200603,2005,0,110000,0,0,1909,0,0,0,1909,1909,111909,143463,68320,0,0,99874,68320,0,0,68320,0,0,0,0,0,0,0,0,0,0,0,,111909,111909,0,0,0,0,0,0,0,-31554,0,0,0,0,0,0,0,99874,0,0,0,0,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,99874,559.0,1.0,29490217224196.0,2006,N,10103-0001,10103.0,3,559.0,0.0,0.0,666 FIFTH AVE 325,3.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,PIPE FABRICATION INDUSTRY COMMUNICATIONS AND PRODUCTIVITY FU,2.0,198811.0,,NY,rtf05CO,,A30,,A,A,A,AR,AR,AR,IN,,O,O,AR,A,0.86203,36061.0,5602.0,5600.0,A30,A,PC,O,AR,A,IN,,A30,A,510000.0,90.0
42548,310971653,200506,2004,0,104279,0,0,0,0,0,0,100,100,104379,92017,17042,685,0,4680,17042,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,104379,104379,0,0,0,0,0,0,0,12362,0,0,0,0,0,0,0,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0,263.0,1.0,29490344201115.0,2005,N,11691-1220,11691.0,6,263.0,264.0,0.0,430 BEACH 44TH ST,9.0,0.0,FAR ROCKAWAY,3.0,KEITH WEST,2.0,11.0,0.0,10.0,444.0,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES,5.0,194107.0,0028,NY,rtf05CO,,A40,,C,A,A,AR,AR,AR,IN,,O,O,AR,A,0.038110000000000005,36081.0,5602.0,5600.0,A40,C,PC,O,AR,A,IN,,S99,S,813410.0,90.0
45609,330274349,200512,2005,0,394049,0,0,108102,0,0,0,923762,923762,1317811,1289565,447490,0,0,419244,447490,0,0,447490,0,0,0,0,0,0,0,0,815660,0,0,,1317811,1317811,0,0,0,0,0,0,0,28246,0,0,0,0,0,0,0,419244,0,0,0,0,10877,0,0,97225,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,419244,200.0,1.0,29490203056216.0,2005,Y,10001-3507,10001.0,12,200.0,0.0,0.0,875 SIXTH AVE STE 2302,3.0,0.0,NEW YORK,1.0,,2.0,13.0,0.0,10.0,0.0,THEATRICAL DEALERS ASSOCIATION,1.0,198809.0,,NY,rtf05CO,,A65,,B,A,A,AR,AR,AR,IN,,O,O,AR,A,0.36464,36061.0,5602.0,5600.0,A65,B,PC,O,AR,A,IN,,A65,A,711110.0,90.0
46074,330658574,200504,2004,0,300028,0,0,65,0,0,0,5407,5407,305435,430977,-14082,142691,0,111460,3580,18630,17662,0,0,0,0,0,0,0,0,0,0,0,5342,,305435,305435,0,0,0,0,0,0,0,-125542,18630,72441,11384,0,0,0,0,92830,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0,263.0,1.0,29490288079005.0,2005,N,10016-2401,10016.0,4,263.0,264.0,279.0,260 MADISON AVE FL 7,9.0,0.0,NEW YORK,3.0,,2.0,13.0,0.0,10.0,766.0,AMERICAN FEDERATION OF TELEVISION AND RADIO ARTISTS,5.0,197002.0,SAN DIEGO LOCAL,NY,rtf05CO,,A32,,A,A,A,AR,AR,AR,IN,,O,O,AR,A,0.65349,36061.0,5602.0,5600.0,A32,A,PC,O,AR,A,IN,,A32,A,513120.0,90.0
46478,331049386,200312,2003,66049,0,0,0,0,0,0,0,20024,20024,86073,94388,-8315,0,0,0,1298,0,9613,0,0,0,0,0,0,0,0,0,20024,0,0,,86073,86073,0,0,0,0,0,0,0,-8315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,7.0,0,0.0,1.0,29409346067214.0,2003,N,10003-6929,10003.0,12,0.0,0.0,0.0,1 ASTOR PL APT 5N,3.0,200912.0,NEW YORK,1.0,VAL SHERMAN,1.0,13.0,15.0,0.0,0.0,EAST PARK PRODUCTIONS INC,1.0,200604.0,,NY,rtf05CO,,A65,,B,A,A,AR,AR,AR,IN,,PC,O,AR,A,0.15161,36061.0,5602.0,5600.0,A65,B,PC,O,AR,A,IN,,A65,A,711110.0,9.0
52758,352237120,200512,2005,70000,0,0,0,0,0,0,0,0,0,70000,44322,149897,0,0,124219,150397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70000,70000,0,0,0,0,0,0,0,25678,0,0,0,0,0,0,0,124219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,1.0,29409203036226.0,2005,N,10025-6887,10025.0,12,0.0,0.0,0.0,711 W END AVE APT 7DS,3.0,0.0,NEW YORK,3.0,VIRINDER SETH,2.0,13.0,0.0,10.0,0.0,MUSIC ACCORD INC,1.0,200601.0,,NY,rtf05CO,,A68,,A,A,A,AR,AR,AR,IN,,O,O,AR,A,0.47012,36061.0,5602.0,5600.0,A68,A,PC,O,AR,A,IN,,A68,A,711130.0,9.0
53239,356048417,200512,2005,0,37125,0,0,361,0,0,0,361,361,37486,41070,57109,0,0,60693,57109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37486,37486,0,0,0,0,0,0,0,-3584,0,0,0,0,0,0,0,60693,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0,65.0,1.0,29490231043286.0,2005,N,10033-0595,10033.0,12,65.0,207.0,200.0,PO BOX 757,1.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,NATIONAL ASSOCIATION OF BAND INSTRUMENT MANUFACTURERS INCORPORA,1.0,193505.0,,NY,rtf05CO,,A6C,,A,A,A,AR,AR,AR,IN,,O,O,AR,A,0.80357,36061.0,5602.0,5600.0,A6C,A,PC,O,AR,A,IN,,A6C,A,711130.0,90.0
59140,370789523,200412,2004,0,46138,0,0,2324,0,0,0,216318,216318,262456,299070,121285,30200,0,158203,154148,304,2664,0,0,0,0,0,0,0,0,0,202193,0,11801,,262456,262456,0,0,0,0,0,0,0,-36614,0,23675,2122,0,0,0,0,157899,0,0,0,0,515,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0,59.0,1.0,29490351018035.0,2004,N,10010-0000,10010.0,12,59.0,0.0,0.0,BOX B8 240,3.0,0.0,NEW YORK,2.0,G GOLDBERG,2.0,13.0,0.0,10.0,0.0,ASSOCIATION FOR BUSINESS COMMUNICATION,5.0,195811.0,BARUCH COLLEGE CUNY,NY,rtf05CO,,A30,,A,A,A,AR,AR,AR,IN,,O,O,AR,A,0.72719,36061.0,5602.0,5600.0,A30,A,PC,O,AR,A,IN,,A30,A,510000.0,90.0
74184,430721295,200512,2005,0,0,0,0,4692,0,0,0,35361,35361,35361,102175,109233,3000,0,218007,159736,41960,50503,0,0,0,0,0,0,0,0,0,30369,0,300,,35361,35361,0,0,0,0,0,0,0,-66814,0,0,0,0,0,0,0,176047,0,0,0,0,4692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,0,264.0,1.0,29490315082386.0,2005,N,10003-9502,10003.0,12,264.0,265.0,0.0,730 BROADWAY,3.0,0.0,NEW YORK,1.0,AMALGAMATED LIFE,2.0,13.0,0.0,10.0,0.0,TEXTILE PROCESSORS LOCAL 108 WELFARE FUND GROUP 1053,2.0,196911.0,,NY,rtf05CO,,A40,,A,A,A,AR,AR,AR,IN,,O,O,AR,A,0.38316,36061.0,5602.0,5600.0,A40,A,PC,O,AR,A,IN,,A40,A,710000.0,90.0
80471,481150519,200512,2005,0,928609,0,0,60977,0,0,0,2934308,2934308,3862917,3502710,3366484,229002,0,5330127,5731297,2323850,2364813,0,0,0,0,0,0,0,0,0,2863642,0,9689,,3862917,3862917,0,0,0,0,0,0,0,360207,0,660593,59681,0,0,0,0,3006277,0,0,0,0,60977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0,123.0,1.0,93490319018046.0,2005,Y,10004-2956,10004.0,12,123.0,0.0,0.0,30 BROAD ST FL 28,3.0,0.0,NEW YORK,2.0,THOMAS F WRATTEN,2.0,13.0,0.0,10.0,0.0,COMMERCIAL MORTGAGE SECURITIES ASSOCIATION INC,1.0,199707.0,C M S A,NY,rtf05CO,,A70,,C,A,A,AR,AR,AR,IN,,O,O,AR,A,0.81996,36061.0,5602.0,5600.0,A70,C,PC,O,AR,A,IN,,A70,A,710000.0,90.0
81682,510180605,200504,2004,0,29625,0,0,23,0,0,0,28063,28063,57688,22126,7052,0,0,29559,10552,2000,3500,0,0,0,0,0,0,0,0,56069,2600,-30629,0,,1619,1619,0,0,0,0,0,25440,0,-20507,0,0,0,0,0,0,0,27559,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0,200.0,1.0,29490098177246.0,2005,N,10022-2805,10022.0,4,200.0,0.0,0.0,220 E 57TH ST,3.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,NATIONAL ANTIQUE AND ART DEALERS ASSOCIATION OF AMERICA INC,1.0,197602.0,,NY,rtf05CO,,A03,26,A,A,A,AR,AR,AR,IN,,O,O,AR,A,0.43988999999999995,36061.0,5602.0,5600.0,A0326,A,PC,O,AR,A,IN,,A0326,A,813920.0,90.0
81905,510192888,200604,2005,0,67381,0,0,0,0,0,0,0,0,67381,64605,8307,0,0,5531,8307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,67381,67381,0,0,0,0,0,0,0,2776,0,0,0,0,0,0,0,5531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0,205.0,1.0,29490273198056.0,2006,N,10461-1930,10461.0,4,205.0,199.0,0.0,1300 MORRIS PARK AVE RM 502,3.0,0.0,BRONX,2.0,VICKI SELTZER MD,2.0,13.0,0.0,10.0,0.0,NEW YORK OBSTETRICAL SOCIETY INC,1.0,198407.0,,NY,rtf05CO,,A69,,A,A,A,AR,AR,AR,IN,,O,O,AR,A,0.54711,36005.0,5602.0,5600.0,A69,A,PC,O,AR,A,IN,,A69,A,711130.0,90.0
82694,510244825,200512,2005,0,10619,24374,17480,26307,0,0,0,50681,33201,61300,34333,391496,0,0,382009,391496,0,0,391496,0,0,0,0,0,0,0,0,0,0,0,,43820,43820,0,6894,0,0,0,0,0,9487,0,0,0,0,0,0,0,382009,0,0,0,0,461,26154,0,-308,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,382009,279.0,1.0,29490294020006.0,2005,N,10025-6540,10025.0,12,279.0,36.0,0.0,7 W 96TH ST,3.0,0.0,NEW YORK,1.0,ROBERT LIPPMAN,1.0,13.0,0.0,10.0,0.0,KING SOLOMON-BEETHOVEN LODGE NO 232,5.0,194012.0,279,NY,rtf05CO,,A68,,C,A,A,AR,AR,AR,IN,,O,O,AR,A,0.43976000000000004,36061,5602.0,5600.0,A68,C,PC,O,AR,A,IN,,A68,A,711130.0,90.0
85335,521592386,200512,2005,0,0,0,0,0,0,0,0,51077,51077,51077,55490,214841,1880,0,219254,214841,0,0,0,0,0,0,0,0,0,0,0,44740,0,6337,,51077,51077,0,0,0,0,0,0,0,-4413,0,0,0,0,0,0,0,219254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0,319.0,1.0,29490189132026.0,2005,N,11416-1413,11416.0,12,319.0,325.0,211.0,9120 95TH AVE,9.0,0.0,OZONE PARK,1.0,MARY LIPKA,1.0,11.0,0.0,10.0,267.0,POLISH FALCONS OF AMERICA,5.0,194012.0,956,NY,rtf05CO,,A23,,C,A,A,AR,AR,AR,IN,,O,O,AR,A,0.8607799999999999,36081,5602.0,5600.0,A23,C,PC,O,AR,A,IN,,A23,A,710000.0,90.0
85881,521843925,200512,2005,0,42215,0,0,0,0,0,0,5521,5521,47736,184670,-124581,116278,0,0,0,124581,136934,0,0,0,0,0,0,0,0,0,5521,0,0,,47736,47736,0,0,0,0,0,0,0,-136934,136934,0,0,0,0,0,0,-124581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0,200.0,1.0,29490008140336.0,2005,N,10018-3308,10018.0,12,200.0,120.0,480.0,1430 BROADWAY 8TH FLR,3.0,0.0,NEW YORK,1.0,ANDREW L SERNOVITZ,2.0,13.0,0.0,10.0,0.0,ASSOCIATION FOR INTERACTIVE MEDIA,1.0,199502.0,,NY,rtf05CO,,A30,,B,A,A,AR,AR,AR,IN,,O,O,AR,A,0.41989,36061,5602.0,5600.0,A30,B,PC,O,AR,A,IN,,A30,A,510000.0,90.0
85987,521902671,200506,2004,0,34430,0,0,4202,0,0,0,179971,179971,214401,271114,314370,0,0,371083,314370,0,0,0,0,0,0,0,0,0,0,0,0,100000,75769,,214401,214401,0,0,0,0,0,100000,0,-56713,0,131000,0,0,0,0,0,371083,0,0,0,0,4202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0,200.0,1.0,29490014043006.0,2005,Y,10017-3808,10017.0,6,200.0,0.0,0.0,52 VANDERBILT AVE STE 20TH FL,3.0,0.0,NEW YORK,1.0,T R MURPHY GEN COUNSEL,2.0,13.0,0.0,10.0,0.0,BRITISH-AMERICAN BUSINESS COUNCIL,1.0,199608.0,,NY,rtf05CO,,A23,,A,A,A,AR,AR,AR,IN,,O,O,AR,A,0.78061,36061,5602.0,5600.0,A23,A,PC,O,AR,A,IN,,A23,A,710000.0,90.0
86369,522127537,200412,2004,0,0,0,0,0,0,0,0,95411,95411,95411,61256,1959101,0,0,1939844,1960351,0,1250,1959101,0,0,0,0,0,0,0,0,95411,0,0,,95411,95411,0,0,0,0,0,0,0,34155,-14898,0,0,0,0,0,0,1939844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1939844,0.0,1.0,29490197152335.0,2004,N,10001-6708,10001.0,12,0.0,0.0,0.0,275 7TH AVE,3.0,0.0,NEW YORK,1.0,HOTEL & RESTAURANT EMPLOYEES,0.0,13.0,0.0,10.0,0.0,2801 M STREET HOLDING COMPANY INC,0.0,199903.0,,NY,rtf05CO,,A60,,C,A,A,AR,AR,AR,IN,,O,O,AR,A,0.49391,36061.0,5602.0,5600.0,A60,C,PC,O,AR,A,IN,,A60,A,711100.0,90.0
89409,541585995,200512,2005,15,11584,0,0,0,0,0,0,79155,79155,90754,68568,38766,0,0,16580,38766,0,0,0,0,0,0,0,0,0,0,0,79155,0,0,,90754,90754,0,0,0,0,0,0,0,22186,0,0,0,0,0,0,0,16580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0,229.0,1.0,29409196034046.0,2005,N,10003-4103,10003.0,12,229.0,0.0,0.0,111 E 14TH ST PMB 157,3.0,0.0,NEW YORK,1.0,,2.0,13.0,0.0,10.0,0.0,NATIONAL ASSOCIATION OF INDEPENDENT PUBLISHERS REPRESENTATIVES INC,1.0,199108.0,,NY,rtf05CO,,A03,,A,A,A,AR,AR,AR,IN,,O,O,AR,A,0.018580000000000003,36061.0,5602.0,5600.0,A03,A,PC,O,AR,A,IN,,A03,A,813920.0,9.0
98271,582648602,200506,2004,0,0,0,0,6021,0,0,0,3024670,3024670,3024670,2827244,17080784,0,0,27284084,29318123,12135122,12237339,17080784,0,0,0,0,0,0,0,0,3018649,0,0,,3024670,3024670,0,0,0,0,0,0,0,197426,1734396,226682,18552,0,0,11600000,11600000,15148962,0,0,0,0,6021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0.0,15148962,0.0,1.0,29490196348226.0,2005,N,10169-0005,10169.0,6,0.0,0.0,0.0,230 PARK AVE 12TH FLOOR,3.0,0.0,NEW YORK,1.0,CLARION PARTNERS LLC,2.0,13.0,0.0,10.0,0.0,ERS PLAZA MUSEUM INC,2.0,200307.0,,NY,rtf05CO,,A50,,B,A,A,AR,AR,AR,IN,,O,O,AR,A,0.99485,36061.0,5602.0,5600.0,A50,B,PC,O,AR,A,IN,,A50,A,712110.0,90.0
101698,593334243,200412,2004,0,0,0,0,0,0,0,0,1747426,1747426,1747426,0,12927982,0,0,12267762,12965710,24316,37728,5368376,0,0,0,0,0,0,1062890,0,0,0,0,,684536,684536,684536,0,0,0,0,0,0,684536,0,0,0,0,0,0,0,12243446,0,0,0,0,0,0,1747426,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0.0,4683840,912.0,1.0,29490344310145.0,2004,N,10020-1104,10020.0,12,912.0,0.0,0.0,1251 AVE OF THE AMERICAS 35TH FLR,3.0,0.0,NEW YORK,1.0,SENTINEL,2.0,13.0,0.0,10.0,0.0,INDIAN RIVER APARTMENTS INC,1.0,199712.0,,NY,rtf05CO,,A23,,B,A,A,AR,AR,AR,IN,,O,O,AR,A,0.05831,36061.0,5602.0,5600.0,A23,B,PC,O,AR,A,IN,,A23,A,710000.0,90.0
115991,742066156,200412,2004,0,0,0,0,0,0,0,0,3394983,3394983,3394983,3414339,17760,0,0,37116,17760,0,0,0,0,0,0,0,0,0,0,0,0,0,3394983,,3394983,3394983,0,0,0,0,0,0,0,-19356,0,0,0,0,0,0,0,37116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,29.0,1.0,29490162188005.0,2004,N,10001-2211,10001.0,12,29.0,0.0,0.0,366 5TH AVE FL 12,3.0,0.0,NEW YORK,1.0,,2.0,13.0,0.0,10.0,0.0,DUWEL COMPANY,1.0,194204.0,,NY,rtf05CO,,A60,,C,A,A,AR,AR,AR,IN,,O,O,AR,A,0.96115,36061.0,5602.0,5600.0,A60,C,PC,O,AR,A,IN,,A60,A,711100.0,90.0
124425,820564945,200412,2004,0,40350,0,0,0,0,0,0,0,0,40350,41607,5351,0,0,6608,5351,0,0,5351,0,0,0,0,0,0,0,0,0,0,0,,40350,40350,0,0,0,0,0,0,0,-1257,0,0,0,0,0,0,0,6608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,6608,0.0,1.0,29490211228035.0,2004,N,10021-1720,10021.0,12,0.0,0.0,0.0,17 E 76TH ST FL 3,3.0,0.0,NEW YORK,2.0,S IZZARD,2.0,13.0,0.0,20.0,0.0,JAPANESE ART DEALERS ASSOCIATION OF NEW YORK,1.0,200308.0,,NY,rtf05CO,,A03,23,A,A,A,AR,AR,AR,IN,,O,O,AR,A,0.23911999999999997,36061.0,5602.0,5600.0,A0323,A,PC,O,AR,A,IN,,A0323,A,813920.0,90.0
135103,920117831,200412,2004,45006,0,0,0,0,0,0,0,1594,1594,46600,59487,7305,0,0,20198,7305,0,0,0,0,0,0,0,0,0,0,0,0,0,1594,,46600,46594,0,0,0,0,0,0,0,-12893,0,0,0,0,0,0,0,20198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0,90.0,1.0,29409211063145.0,2004,N,10014-1608,10014.0,12,90.0,0.0,0.0,2 HORATIO ST,3.0,0.0,NEW YORK,1.0,,1.0,13.0,16.0,20.0,0.0,PERFORMING ARTS PRESERVATION ASSOCIATION INC,1.0,198906.0,,NY,rtf05CO,,A03,82,A,A,A,AR,AR,AR,IN,,O,O,AR,A,0.8519100000000001,36061.0,5602.0,5600.0,A0382,A,PC,O,AR,A,IN,,A0382,A,813920.0,9.0
143828,952786905,200512,2005,0,68274,0,0,11098,0,0,0,199549,199549,267823,250192,475515,0,0,457884,475515,0,0,0,0,0,0,0,0,0,0,0,188451,0,0,,267823,267823,0,0,0,0,0,0,0,17631,0,0,0,0,0,0,0,457884,0,0,0,0,11098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0,919.0,1.0,29490238085046.0,2005,N,10003-9522,10003.0,12,919.0,205.0,0.0,770 BROADWAY 5TH FLR,3.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,10.0,0.0,INTERNATIONAL THEATRE EQUIPMENT ASSOCIATION INC,1.0,197306.0,,NY,rtf05CO,,A65,,B,A,A,AR,AR,AR,IN,,O,O,AR,A,0.31540999999999997,36061,5602.0,5600.0,A65,B,PC,O,AR,A,IN,,A65,A,711110.0,90.0
144105,953147789,200508,2004,114034,741029,0,0,21432,0,0,0,3276477,3276477,4131540,3831232,1933215,274643,450,2094144,2347665,462809,414450,0,0,0,0,0,0,0,0,0,3098200,50193,103052,,4131540,4131540,3600,0,0,0,0,50193,0,300308,1572,308836,46348,0,0,0,0,1631335,0,0,0,0,18135,3297,3600,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0,205.0,1.0,29490231144056.0,2005,N,10019-2211,10019.0,8,205.0,0.0,0.0,111 W 57TH ST STE 600,9.0,0.0,NEW YORK,2.0,,2.0,13.0,0.0,30.0,3005.0,NATIONAL ACADEMY OF TELEVISION ARTS & SCIENCES,1.0,197610.0,GROUP RETURN,NY,rtf05CO,,A32,,A,A,A,AR,AR,AR,IN,,O,O,AR,A,0.25825,36061,5602.0,5600.0,A32,A,PC,O,AR,A,IN,,A32,A,513120.0,90.0
147579,112099939,200610,2005,0,21220,0,0,1459,0,0,0,4959,4959,26179,29972,44256,0,0,52674,66937,4625,22681,0,0,0,0,0,0,0,0,0,0,0,3500,,26179,26179,0,0,0,0,0,0,0,-3793,0,0,0,0,0,0,0,48049,0,0,0,0,0,0,0,1459,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0,401.0,1.0,29409006001037.0,2006,N,11432-1434,11432.0,10,401.0,0.0,0.0,8115 SURREY PL,3.0,0.0,JAMAICA,1.0,HOWARD ROSENTHAL,2.0,11.0,0.0,20.0,0.0,JAMAICA ESTATES ASSOCIATION INC,1.0,199610.0,,NY,core2006,,A23,,A,A,A,AR,AR,AR,IN,,O,O,AR,A,0.44315,36081.0,5602.0,5600.0,,,PC,O,AR,A,IN,,A23,A,710000.0,9.0
147651,134190455,200608,2005,0,0,0,0,0,0,0,0,43543,43543,43543,53812,-4491,0,0,10278,9,4500,4500,0,0,0,0,0,0,0,0,0,43543,0,0,,43543,43543,0,0,0,0,0,0,0,-10269,0,0,0,0,0,0,0,5778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0,0.0,1.0,29409167042197.0,2006,N,10018-5111,10018.0,8,0.0,0.0,0.0,1407 BROADWAY RM 1112,3.0,0.0,NEW YORK,3.0,TEJINDER S BINDRA,2.0,13.0,0.0,20.0,0.0,SIKH ORGANIZATION OF NY INC,1.0,200305.0,,NY,core2006,,A20,,B,A,A,AR,AR,AR,IN,,O,O,AR,A,0.21270999999999998,36061.0,5602.0,5600.0,,,PC,O,AR,A,IN,,A20,A,710000.0,9.0
147670,135562400,200512,2005,41910,12883,0,0,1006,0,0,0,1006,1006,55799,57750,48613,0,0,50564,78558,0,29945,0,0,0,0,0,0,0,0,0,0,0,0,,55799,55799,0,0,0,0,0,0,0,-1951,0,0,0,0,0,0,0,50564,0,0,0,0,0,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0,900.0,1.0,29490006014237.0,2005,N,10016-5336,10016.0,12,900.0,30.0,211.0,45 E 33RD ST,9.0,0.0,NEW YORK,1.0,,1.0,13.0,0.0,20.0,804.0,SOCIAL SERVICE DEPARTMENT OF THE WORKMENS CIRCLE,5.0,194504.0,,NY,core2006,,A23,,A,A,A,AR,AR,AR,IN,,O,O,AR,A,0.9416200000000001,36061.0,5602.0,5600.0,,,PC,O,AR,A,IN,,A23,A,710000.0,90.0
148204,203249437,200606,2005,500000,0,0,0,0,0,0,0,0,0,500000,19957,480043,0,0,0,482393,0,2350,480043,0,0,0,0,0,0,0,0,0,0,0,,500000,500000,0,0,0,0,0,0,0,480043,0,11538,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9.0,0,0.0,1.0,29490196004147.0,2006,N,10018-3805,10018.0,6,0.0,0.0,0.0,25 W 39TH ST-11TH FL,3.0,201006.0,NEW YORK,1.0,THOR EQUITIES LLC,1.0,1.0,15.0,10.0,0.0,SEPHARDIC HERITAGE MUSEUM INC,1.0,200801.0,,NY,core2006,,A50,,A,A,A,AR,AR,AR,IN,,PC,O,AR,A,0.41036000000000006,36061.0,5602.0,5600.0,,,PC,O,AR,A,OUT,S,A50,A,712110.0,90.0
