,EIN,FisYr,TAXPER,CYCLE,DLN,NTEE,ARC,LRC,RESERVED,EOSTATUS,STYEAR,RECCODE,ASS_CODE,INC_CODE,SUBSECCD,ACTIV,P1TCONT,P1INTREV,P1DIVID,P1NGASTS,P1GINVPF,P1OTHINC,P1OFCOMP,P1CONTPD,P1TOTREV,P1TOTEXP,P1EXCREV,P1TEXMEX,P1NETINV,P1NADINC,P2TOTAST,P2GVTINV,P2CRPSTK,P2CRPBND,P2TINVSC,P2TLIABL,P2TASFMV,P13UNDST,P10MIR,P6EXMPF,P6DOMORG,P7POLIT,P7LIQUID,P7POFCLM,P7DISSAL,P7DISBOR,P7DISSER,P7DISPAY,P7DISTRA,P7PAYGVT,P7UNDINC,P7BUSINT,P7JEOINV,P7PROPAG,P7ELECT,P7INDGRT,P7ORGGRT,P7OTHPUR,P1GRENTS,P1GOODS,P1INVRV,P1NADJRV,P1ADMEXP,P1INVEXP,P1CHAEXP,P1TINVEX,P1TADJEX,P2CASHBV,P2MORTG,P2EYOTIN,P2MTGNTS,P3EYTFND,P6TEXCTX,P6TX511,P6TXSUBA,P6ESTTX,P6TXWTH,P6TXINV,P6TXWERR,P6TXPNLT,P6TXCRDT,P6TX4940,P10TASST,P11DISTR,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14TNADJ,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14TQDIS,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14TASVL,P14A4942,P14B4942,P14C4942,P14D4942,P14T4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14TENDW,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14TPSUP,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14TGINV,TFLD,P6TXRFD,ZIP5,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ACTIV1,ACTIV2,ACTIV3,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,verify,NteeOldB,NTEECC,NteeCC4d,NTEEconf,NTEE1,MajGrpB,NtMaj10,NtMaj5,NtMaj12,OutNCCS,OutReas,Level1,Level2,Level3,Level4,RandNum,FIPS,MSA_NECH,PMSA,SOURCE,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
9367,133753037,2005,200512,200632.0,29491162037016.0,,N,Y,0.0,1.0,2005,3.0,1.0,0.0,3,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,0,0,0,0,1950,865,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,-1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10168.0,PUBLIC OPINION INC,MICHAEL BARNETT,122 E 42ND ST STE 200,NEW YORK,NY,10168-0299,0.0,3.0,1.0,199408.0,1.0,4.0,124.0,125.0,0.0,1.0,13.0,0.0,1.0,12,,,,A70,,C,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.28401,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A70,A
9401,133772926,2005,200512,200623.0,29491140009076.0,A51Z,N,Y,0.0,1.0,2005,3.0,3.0,3.0,3,994.0,100,23,651,573,0,0,0,53000,1347,56670,-55323,55358,50209,0,55155,0,49608,0,49608,0,50921,0,3392,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,51512,0,3670,1303,2358,1303,0,5547,0,0,0,55155,502,0,0,0,0,0,0,0,0,502,68873,2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,10010.0,V I A ART INC,FRANK E BUNTS,15 W 24TH ST 7TH FLR,NEW YORK,NY,10010-3214,0.0,3.0,1.0,199505.0,1.0,4.0,994.0,91.0,0.0,1.0,13.0,199712.0,1.0,12,,,,A51,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.8441549999999999,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A51,A
9421,133781874,2005,200512,200626.0,29491162192216.0,A51Z,N,Y,0.0,1.0,2005,3.0,7.0,6.0,3,60.0,0,49502,81574,905500,0,0,47500,254000,1036576,412058,624518,283613,926843,0,8046702,0,5574275,49282,5623557,0,9918184,291965,467690,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,0,0,1036576,0,158058,109733,29613,109733,0,86350,0,666433,0,8046702,18537,0,0,11976,0,0,0,0,0,18537,9496233,449153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6561,0,10011.0,COBY FOUNDATION LTD,MILBANK TWEED HADLEY & MCCLOY,511 AVENUE OF THE AMERICAS STE 387,NEW YORK,NY,10011-8436,0.0,3.0,1.0,199503.0,1.0,4.0,60.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,,,A51,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.726675,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A51,A
9427,133783618,2005,200512,200637.0,29491231073206.0,A65Z,N,Y,0.0,1.0,2005,3.0,1.0,1.0,3,994.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10036.0,WORLD CITY PICTURES INC,,520 W 43RD ST 5L,NEW YORK,NY,10036-4345,0.0,3.0,1.0,199601.0,1.0,4.0,994.0,92.0,0.0,1.0,13.0,0.0,1.0,12,,,,A65,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.19522,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A65,A
9453,133794021,2005,200512,200626.0,29491161027106.0,A60Z,N,Y,0.0,1.0,2005,3.0,4.0,4.0,3,602.0,180000,22,0,0,0,0,0,0,180022,26,179996,0,22,0,181692,0,0,0,0,0,181692,0,83,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,22,0,26,0,0,0,0,0,0,0,0,181692,0,0,0,0,0,0,0,0,0,0,1689,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10314.0,GOTTLIEB-SCHWARTZ FAMILY FOUNDATION INC,WEISS & COMPANY,724 COLLFIELD AVE,STATEN ISLAND,NY,10314-4253,0.0,3.0,1.0,199505.0,1.0,4.0,602.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,,,A60,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.05886369999999999,36085.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A60,A
9456,133794783,2006,200606,200634.0,29491217021106.0,A50Z,N,Y,0.0,1.0,2005,3.0,0.0,0.0,3,994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10011.0,CONTEMPORARY ART FOR AMERICA,DELEY GAZINELLI,330 15TH ST 5D,NEW YORK,NY,10011-5963,0.0,3.0,2.0,199507.0,1.0,4.0,994.0,60.0,0.0,1.0,13.0,0.0,1.0,6,,,,A50,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.0702618,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A50,A
9461,133795843,2005,200509,200612.0,29491056023076.0,A51Z,N,Y,0.0,1.0,2004,2.0,5.0,3.0,3,559.0,6564,0,37648,19544,0,856,0,51000,64612,63694,918,52698,56148,38504,725485,18887,0,0,18887,93031,796124,0,24862,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,0,0,58048,38504,12694,1900,1698,1900,0,40661,0,0,0,632454,561,0,0,600,0,0,0,0,39,561,504802,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,10118.0,DEANE & SUSAN PENN ART FOUNDATION INC,L WOLLIN,350 FIFTH AVE STE 2822,NEW YORK,NY,10118-2899,0.0,3.0,1.0,199507.0,1.0,3.0,559.0,0.0,0.0,1.0,13.0,0.0,1.0,9,,,,A12,,B,A,A,AR,AR,AR,IN,,PF,S,ZB,A,0.15677,36061.0,5602.0,5600.0,core2005pf_ver1,PC,S,ZB,A,IN,,A12,A
9513,133800381,2005,200511,200639.0,29491252034196.0,B99I,N,Y,0.0,1.0,2004,3.0,3.0,6.0,3,994.0,1290000,0,0,0,0,0,0,1243439,1290000,1243590,46410,1243439,0,0,54449,0,0,0,0,0,54449,0,2558,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,151,0,0,0,0,54449,0,0,0,54449,0,0,0,0,0,0,0,0,0,0,51937,2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11385.0,THE GODINGER LEFKOWITZ MEMORIAL FOUNDATION INC,,63 15 TRAFFIC AVE,RIDGEWOOD,NY,11385-2629,0.0,3.0,1.0,199505.0,1.0,4.0,994.0,602.0,0.0,1.0,11.0,199911.0,1.0,11,,,,A80,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.47300299999999995,36081.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,B99,B
9535,133802490,2005,200512,200642.0,29491273032016.0,A76Z,N,Y,0.0,1.0,2005,2.0,3.0,4.0,3,93.0,332805,37,0,0,0,0,0,5365,332842,356486,-23644,5365,37,0,80746,0,0,0,0,5490,65246,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,37,37,351121,0,0,0,7599,20234,0,0,0,75256,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5365,53609,64055,0,123029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10019.0,FOUNDATION FOR HELLENIC CULTURE INC,PERSON & CP,7 W 57TH ST,NEW YORK,NY,10019-3404,0.0,3.0,1.0,199504.0,1.0,3.0,93.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,,,A12,,B,A,A,AR,AR,AR,IN,,PF,S,ZB,A,0.0584935,36061.0,5602.0,5600.0,core2005pf_ver1,PC,S,ZB,A,IN,,A12,A
9548,133808182,2005,200512,200651.0,29491336108216.0,B82J,N,Y,0.0,1.0,2005,3.0,1.0,3.0,3,561.0,45000,0,0,0,0,0,0,47300,45000,49498,-4498,49498,0,0,1239,0,0,0,0,0,1239,0,466,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,2198,0,2198,0,0,1239,0,0,0,1239,0,0,0,0,0,0,0,0,0,0,9469,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10016.0,SUSAN W ROSE FUND FOR MUSIC INC,MORRIS MANSFIELD,200 MADISON AVE,NEW YORK,NY,10016-3903,0.0,3.0,1.0,199509.0,1.0,4.0,561.0,90.0,602.0,1.0,13.0,0.0,1.0,12,,,,A68,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.814805,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A68,A
9549,133809561,2005,200511,200605.0,29491007133176.0,A50Z,N,Y,0.0,20.0,2004,3.0,1.0,1.0,3,90.0,0,3833,0,0,0,0,0,490171,3833,506675,-502842,502075,0,0,1,0,0,0,0,0,1,0,12512,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,3833,0,16504,4600,11904,4600,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254049,12512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10024.0,ARTUR BALSAM FOUNDATION FOR CHAMBER MUSIC,LINDA ROSDEITCHER,90 RIVERSIDE DR,NEW YORK,NY,10024-5306,0.0,3.0,1.0,199505.0,1.0,4.0,90.0,0.0,0.0,1.0,13.0,0.0,1.0,11,,,,A6C,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.8222430000000001,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A6C,A
9552,133811670,2005,200512,200626.0,29491162209116.0,A76Z,N,Y,0.0,1.0,2005,3.0,2.0,1.0,3,995.0,2615,0,0,0,0,0,0,0,2615,0,2615,0,0,0,19076,0,0,0,0,0,19076,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,1692,0,0,0,19076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10016.0,HAPPY ORGANIZATION,DAN PEYTON,240 E 35TH ST APT 11A,NEW YORK,NY,10016-4220,0.0,3.0,1.0,199510.0,1.0,4.0,995.0,92.0,0.0,5.0,13.0,0.0,1.0,12,,,,A70,,C,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.335982,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A70,A
9558,133830526,2005,200512,200633.0,29491210015176.0,T20Z,N,Y,0.0,1.0,2005,3.0,6.0,1.0,3,602.0,0,471,0,-2800,0,0,0,2000,-2329,22834,-25163,22828,471,0,1332809,0,0,0,0,0,1332809,0,66261,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,471,0,20834,0,20828,0,0,4651,0,0,0,1332809,9,0,0,0,0,0,0,0,0,9,1345391,66252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10006.0,DOROTHY DEHNER FOUNDATION FOR THE VISUAL ARTS,BRAUNER BARON ROSENZWEIG & KLEIN,61 BROADWAY 18TH FLR,NEW YORK,NY,10006-2708,0.0,3.0,1.0,199506.0,1.0,4.0,602.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,M,,A40,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.168872,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A40,A
9562,133832587,2005,200506,200623.0,29491140257076.0,A56I,N,Y,0.0,1.0,2004,2.0,4.0,5.0,3,60.0,530341,52,628,0,0,14227,0,0,545248,755952,-210704,715119,676,6096,339126,0,0,0,0,0,339126,0,4923,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,676,14907,755952,0,715119,0,8811,72344,0,0,0,339126,14,0,0,40,0,0,0,0,26,14,99955,0,4923,18522,13603,0,37048,194078,710487,501863,387611,1794039,0,0,0,0,0,0,0,0,0,0,3282,12348,9069,7229,31928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,0,10020.0,INSTITUTE FOR AEGEAN PREHISTORY STUDY CENTER FOR EAST CRETE,MILLBURN CORPORATION,1270 6TH AVE,NEW YORK,NY,10020-1700,0.0,3.0,1.0,199508.0,1.0,3.0,60.0,199.0,119.0,1.0,13.0,0.0,1.0,6,,,,A70,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.944916,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A70,A
9565,133834448,2005,200508,200609.0,29491042032186.0,A60Z,N,Y,0.0,1.0,2004,3.0,1.0,0.0,3,995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,32,1,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10023.0,CHOREOTECTONICS INC,RUKA KITO,155 W 70TH ST PH 2G,NEW YORK,NY,10023-4429,0.0,3.0,2.0,199605.0,1.0,4.0,995.0,90.0,0.0,1.0,13.0,0.0,1.0,8,,,,A60,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.325423,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A60,A
9572,133838457,2005,200512,200647.0,29491308018196.0,Z99Z,N,Y,0.0,1.0,2005,2.0,9.0,9.0,3,91.0,46727408,0,503405,650683,0,0,300000,431128,47881496,1349090,46532406,1117621,805627,0,148038875,7715613,12672659,210682,20598954,17479,150563648,0,1153640,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,1016805,0,917962,211178,686493,211178,0,137890,0,0,0,148021396,16113,0,0,7485,0,17000,0,213,8159,16113,23424169,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8159,0,10022.0,PIERRE AND MARIA GAETANA MATISSE FOUNDATION,,1 EAST 53RD ST,NEW YORK,NY,10022-4200,0.0,3.0,1.0,199512.0,1.0,3.0,91.0,0.0,0.0,1.0,13.0,0.0,1.0,12,,M,,A40,,C,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.34310799999999997,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A40,A
9574,133840653,2005,200512,200641.0,29491259094176.0,A99Z,N,Y,0.0,20.0,2005,3.0,1.0,1.0,3,995.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,208,0,0,0,0,0,208,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,208,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10036.0,YOUNG ARTISTS GROUP INC,BRETT SINGER,C/O BRETT SINGER ASSOC LLC,NEW YORK,NY,10036-0000,0.0,3.0,2.0,199509.0,1.0,4.0,995.0,88.0,119.0,1.0,13.0,0.0,1.0,12,BRETT SINGER ASSOC LLC,,,A03,40.0,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.029754000000000003,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A0340,A
9652,133885307,2005,200509,200636.0,29491231044106.0,A51Z,N,Y,0.0,1.0,2004,2.0,8.0,5.0,3,91.0,40000,4233,57570,126133,0,4034,126870,87800,231970,460890,-228920,421966,52893,52635,11557988,1145012,522597,0,1667609,4030,11524648,0,86917,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,0,0,62061,65837,373090,9168,334166,9168,13202,342,0,0,0,11553958,529,0,0,1513,0,0,0,0,984,529,1764808,0,52635,47711,57934,61746,220026,421966,403122,404685,368869,1598642,11524648,11743596,11932858,12174976,47376078,8739971,9025596,9103496,9115921,35984984,57945,86278,93175,105585,342983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-984,0,10012.0,NANCY GRAVES FOUNDATION INC,HECHT & COMPANY,4A,NEW YORK,NY,10012-0000,0.0,3.0,1.0,199704.0,1.0,3.0,91.0,0.0,0.0,1.0,13.0,0.0,1.0,9,,M,,A51,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.7098770000000001,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A51,A
9657,133888511,2005,200503,200614.0,29491070059076.0,A20Z,N,Y,0.0,1.0,2004,3.0,3.0,4.0,3,119.0,257000,0,0,0,0,0,0,120000,257000,264543,-7543,264543,0,0,25365,0,0,0,0,7000,25365,0,1222,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,144543,0,144543,0,0,25365,0,0,0,18365,0,0,0,0,0,0,0,0,0,0,24820,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10022.0,INTERNATIONAL FOUNDATION FOR ARTS & CULTURE INC,TOSHU FUKAMI,150 E 57TH ST APT 9D,NEW YORK,NY,10022-2785,0.0,3.0,2.0,199610.0,1.0,4.0,119.0,0.0,0.0,1.0,13.0,0.0,1.0,3,,,,A12,20.0,B,A,A,AR,AR,AR,IN,,PF,S,ZB,A,0.567125,36061.0,5602.0,5600.0,core2005pf_ver1,PC,S,ZB,A,IN,,A1220,A
9661,133892585,2005,200509,200639.0,29491252028226.0,,N,Y,0.0,1.0,2004,3.0,1.0,1.0,3,994.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10118.0,INTERNATIONAL CENTER FOR JAZZ FOUNDATION INC,WOLLIN,350 FIFTH AVE RM 2822,NEW YORK,NY,10118-2899,0.0,3.0,1.0,199609.0,1.0,4.0,994.0,60.0,0.0,1.0,13.0,0.0,1.0,9,,,,A6C,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.23170700000000002,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A6C,A
9663,133893379,2006,200603,200652.0,29491343052226.0,A20Z,N,Y,0.0,1.0,2005,2.0,2.0,0.0,3,91.0,0,0,0,0,0,0,0,0,0,545,-545,314,0,0,19817,0,0,0,0,25,19817,0,988,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,545,0,314,0,0,0,0,0,0,19792,0,0,0,0,0,0,0,0,0,0,20064,0,1,977,686,521,2185,314,157,274,3515,4260,0,0,0,0,0,0,0,0,0,0,659,651,457,347,2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10022.0,AMERICAN FOUNDATION FOR TEXTILE ART INC,,499 PARK AVE,NEW YORK,NY,10022-1240,0.0,3.0,1.0,199703.0,1.0,3.0,91.0,119.0,120.0,1.0,13.0,0.0,1.0,3,,,,A40,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.348627,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A40,A
9679,133902358,2005,200512,200651.0,29491336080236.0,A60J,N,Y,0.0,1.0,2005,3.0,5.0,6.0,3,602.0,76294,99,16748,0,0,10575,114237,48000,103716,332797,-229081,301903,0,0,608360,396156,0,0,396156,2000,610774,0,35717,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,0,0,16847,0,284797,30894,253903,30894,0,0,0,0,0,606360,0,0,0,0,0,0,0,0,0,0,725223,35717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10012.0,JONATHAN LARSON PERFORMING ARTS FOUNDATION INC,JAY S HARRIS,PO BOX 672,NEW YORK,NY,10012-0013,0.0,3.0,1.0,199702.0,1.0,4.0,602.0,119.0,0.0,1.0,13.0,0.0,1.0,12,,,,A12,60.0,A,A,A,AR,AR,AR,IN,,PF,S,ZB,A,0.536425,36061.0,5602.0,5600.0,core2005pf_ver1,PC,S,ZB,A,IN,,A1260,A
9715,133915359,2005,200512,200651.0,29491336065196.0,T20J,N,Y,0.0,1.0,2005,3.0,4.0,3.0,3,602.0,102000,72,0,0,0,-13682,0,94303,88390,94640,-6250,94303,0,0,103110,0,0,0,0,0,103110,0,5231,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,-13610,-13610,337,250,0,250,250,18627,0,80483,0,103110,0,0,0,0,0,0,0,0,0,0,106217,5231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018.0,VIOLA FOUNDATION,BERNATH & ROSENBERG P C,1430 BROADWAY 13 FL,NEW YORK,NY,10018-3308,0.0,3.0,1.0,199701.0,1.0,4.0,602.0,0.0,0.0,2.0,13.0,0.0,1.0,12,,,,A68,,A,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.293792,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A68,A
9804,133926887,2005,200512,200648.0,29491322000096.0,A60Z,N,Y,0.0,1.0,2005,3.0,1.0,4.0,3,119.0,0,1113,5236,-3649,0,122968,0,367500,125668,795876,-670208,1164020,6349,0,3056,0,0,0,0,0,3056,0,9841,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,6349,0,428376,0,796520,0,0,3056,0,0,0,3056,63,0,0,400,0,0,0,0,337,63,199826,9778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-337,0,10019.0,LAURA PELS INTERNATIONAL FOUNDATION INC,LAURA PELS,200 WEST 57TH STREET SUITE 803,NEW YORK,NY,10019-3211,0.0,3.0,1.0,199703.0,1.0,4.0,119.0,90.0,0.0,1.0,13.0,0.0,1.0,12,,,,A60,,B,A,A,AR,AR,AR,IN,,PF,O,AR,A,0.58912,36061.0,5602.0,5600.0,core2005pf_ver1,PC,O,AR,A,IN,,A60,A
