,EIN,STYEAR,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,TOTREV,NTEE,NTEE2,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,OUTREAS,OUTNCCS,LEVEL2,LEVEL3,LEVEL4,LEVEL1,RASCD,RINCCD,REXPCD,RREVCD,VBS,VFB,VINCEXP,VINCTYPE,VOK,FIPS,MSA_NECH,FNDNCD,CATEGORY,SUBCATEGORY,FY_97,NTEE1,NTEE4,nteecc,RandNum,zipnew,ZIP5,PMSA,fipsold,v_errorCd,NTmaj12,FisYr,NteeDraft,taxper,stateOld1,zip5Old1,cityOld1,Ntee2007a,Ntee42007a,BOND_EOY,MRTG_EOY,MAJGRPB,ntmaj10,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1
65573,133723672,1996,12286,0,0,0,4,0,0,0,23197,23197,35483,35104,463,0,0,684,1063,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,23193,0,0,,35483,A24Z,,KOREAN TRADITIONAL PERFORMING ARTS ASSOCIATION INC,% JERRY WARTSKI,142 W 49TH ST,NEW YORK,NY,10019-6802,0.0,3,3.0,1000.0,199311.0,1.0,,1.0,13.0,199712.0,10.0,12,,994.0,88.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,15.0,A,A24,1996,A,A24Z,A24,0.8097479999999999,10019.0,10019.0,5600.0,36061.0,,AR,1996,A24,199612,NY,10019.0,NEW YORK,A24,,,,A,AR,AR,PC,O,AR,A,IN,,A24,A
65576,136201928,1996,0,46413,0,0,1103,0,0,0,14570,14570,60983,47664,44321,0,0,31002,44321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12407,0,0,,60983,A6DC,A33Z,SOCIETY OF COMPOSERS INC,% AMERICAN MUSIC CENTER,PO BOX 296,NEW YORK,NY,10011-0000,0.0,3,3.0,2000.0,196511.0,1.0,,1.0,13.0,0.0,10.0,12,,119.0,59.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,16.0,A,A6D,1996,A,A6DC,A6D,0.934895,10011.0,10011.0,5600.0,36061.0,,AR,1996,A6D,199612,NY,10011.0,NEW YORK,A03,68,,,A,AR,AR,PC,O,AR,A,IN,,A0368,A
65578,136205445,1995,214803,0,0,0,1640,0,0,0,1892,1892,216695,249137,141675,0,0,174117,141675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,,216695,A33Z,,COMMITTEE ON POETRY INC,,PO BOX 582 STUYVESANT STA,NEW YORK,NY,10009-0582,0.0,3,3.0,1200.0,196608.0,1.0,,1.0,13.0,0.0,10.0,5,,602.0,561.0,59.0,B9710,,,IN,O,AR,A,PC,2,2,2,2,1,1,1,6,1,36061,5602.0,16.0,A,A33,1996,A,A33Z,A33,0.911638,10009.0,10009.0,5600.0,36061.0,,AR,1996,A33,199605,NY,10009.0,NEW YORK,A11,70,,,A,AR,AR,PC,O,AR,A,IN,,A1170,A
65582,136202532,1994,14409,0,0,0,930,1566,0,0,11630,11630,26039,32146,20837,0,0,33119,20837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10700,0,0,,26039,A68Z,A68P,SI-YO MUSIC SOCIETY FOUNDATION INC,SI HON MA,711 W END AVE 2C,NEW YORK,NY,10025-6821,0.0,3,3.0,1000.0,0.0,1.0,,1.0,13.0,0.0,10.0,6,,119.0,59.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,0,1,0,36061,5602.0,15.0,A,A68,1995,A,A68Z,A68,0.029557099999999996,10025.0,10025.0,5600.0,36061.0,,AR,1995,A68,199506,NY,10025.0,NEW YORK,A68,,,,A,AR,AR,PC,O,AR,A,IN,,A68,A
65586,136149966,1996,853971,53479,0,0,67851,201902,0,0,469049,469049,1376500,1113420,1280220,135245,0,1392580,1466330,206556,186112,0,0,0,0,0,0,0,0,0,0,0,0,158491,242707,0,0,,1218010,A30C,,INTERNATIONAL RADIO AND TELEVISION SOCIETY FOUNDATION INC,,420 LEXINGTON AVE,NEW YORK,NY,10170-0002,0.0,3,3.0,2000.0,196409.0,1.0,,1.0,13.0,0.0,10.0,12,,59.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,4,4,4,4,1,1,1,6,1,36061,5602.0,16.0,A,A30,1996,A,A30C,A30,0.29541799999999996,10170.0,10170.0,5600.0,36061.0,,AR,1996,A03,199612,NY,10170.0,NEW YORK,A03,30,,,A,AR,AR,PC,O,AR,A,IN,,A0330,A
65590,136146854,1995,9502580,935102,34477,63034,674088,1742410,720085,600537,3429270,2646150,13866900,10938400,47176100,0,0,64237000,61390400,30505700,14214200,0,0,0,0,0,0,0,0,0,0,0,0,172471,1196310,-28971,55683,S,12911400,A53Z,,JEWISH MUSEUM,JOSEPH RORECH,1109 FIFTH AVE,NEW YORK,NY,10128-0118,0.0,3,3.0,2370.0,195806.0,1.0,,1.0,13.0,0.0,10.0,6,,119.0,29.0,60.0,B9710,,,IN,O,AR,A,PC,6,6,6,6,1,1,0,1,0,36061,5602.0,16.0,A,A53,1996,A,A53Z,A53,0.934243,10128.0,10128.0,5600.0,36061.0,,AR,1996,A50,199606,NY,10128.0,NEW YORK,A53,,,,A,AR,AR,PC,O,AR,A,IN,,A53,A
65593,136143744,1995,82686,692758,0,0,28240,0,0,0,42477,42477,817921,558039,529113,64896,0,597516,693993,328284,164880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14237,,817921,A51I,,INTERNATIONAL COUNCIL OF THE MUSEUM OF MODERN ART,,11 W 53RD ST,NEW YORK,NY,10019-5401,0.0,3,3.0,1200.0,195905.0,1.0,,1.0,13.0,0.0,10.0,6,,59.0,602.0,0.0,B9710,,,IN,O,AR,A,PC,3,3,3,3,1,1,1,6,1,36061,5602.0,16.0,A,A51,1996,A,A51I,A51,0.985109,10019.0,10019.0,5600.0,36061.0,,AR,1996,A51,199606,NY,10019.0,NEW YORK,A51,,,,A,AR,AR,PC,S,ZA,,IN,,A51,A
65601,135661025,1995,989770,0,5699460,4408080,819254,0,0,0,6627510,2219430,7617280,1728440,15975100,48022,0,14494300,15975100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46492,0,0,S,3209200,A23Z,P84Z,HISPANIC SOCIETY OF AMERICA,,613 W 155TH ST,NEW YORK,NY,10032-7501,0.0,3,3.0,2000.0,195605.0,1.0,,5.0,13.0,0.0,10.0,9,,61.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,6,5,4,4,1,1,1,6,1,36061,5602.0,15.0,A,A23,1996,A,A23Z,A23,0.165659,10032.0,10032.0,5600.0,36061.0,,AR,1996,A53,199609,NY,10032.0,NEW YORK,A23,,,,A,AR,AR,PC,O,AR,A,IN,,A23,A
65607,135658159,1995,8414,37858,91890,90409,53375,0,0,0,192286,101877,238558,71945,931379,0,0,930022,931379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74847,0,-29905,44,,73302,A45Z,,AMERICAN WATERCOLOR SOCIETY INC,,47 FIFTH AVE,NEW YORK,NY,10003-4322,0.0,3,3.0,2000.0,196001.0,1.0,,1.0,13.0,0.0,10.0,9,,119.0,59.0,0.0,B9710,,,IN,O,AR,A,PC,3,2,1,1,1,1,1,6,1,36061,5602.0,15.0,A,A45,1996,A,A45Z,A45,0.43439399999999995,10003.0,10003.0,5600.0,36061.0,,AR,1996,A40,199609,NY,10003.0,NEW YORK,A40,,,,A,AR,AR,PC,O,AR,A,IN,,A40,A
65623,135596825,1995,1352420,0,3166100,2942800,118504,264171,0,0,4648200,1669940,6000620,2347750,4083790,76015,0,3930040,5096900,1152420,1013110,0,0,0,0,0,0,0,0,0,0,0,0,48604,1254730,0,10807,,2973760,A6EZ,,SOCIETY OF THE THIRD STREET MUSIC SCHOOL SETTLEMENT INC,,235 E 11TH ST,NEW YORK,NY,10003-7305,0.0,3,3.0,2000.0,194212.0,1.0,,1.0,13.0,0.0,10.0,6,,59.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,5,5,4,4,1,1,0,0,0,36061,5602.0,11.0,A,A6E,1996,A,A6EZ,A6E,0.7130770000000001,10003.0,10003.0,5600.0,36061.0,,AR,1996,A6E,199606,NY,10003.0,NEW YORK,A6E,,,,A,AR,AR,PC,O,AR,A,IN,,A6E,A
65624,133716797,1994,9035,0,0,0,0,0,0,0,21725,21725,30760,34572,-5225,0,0,33175,40510,34588,45735,0,0,0,0,0,0,0,0,0,0,0,0,0,21725,0,0,,30760,B99Z,,ACCESS THEATRE,% JACQUELINE CHRISTY,380 BROADWAY 4TH FLR,NEW YORK,NY,10013-3518,0.0,3,3.0,1000.0,199604.0,1.0,,1.0,13.0,199808.0,10.0,8,,995.0,88.0,0.0,B9710,,,IN,O,ED,B,PC,1,1,1,1,0,0,1,6,0,36061,5602.0,16.0,B,B99,1995,B,B99Z,B99,0.28812,10013.0,10013.0,5600.0,36061.0,,ED,1995,B99,199508,NY,10013.0,NEW YORK,A65,,,,B,ED,ED,PC,O,ED,B,IN,,A65,A
65626,133714232,1995,8775,0,0,0,0,16066,0,0,38027,38027,46802,46694,90,0,8966,100,1408,118,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,38027,0,0,,46802,A23Z,,A GATHERING OF THE TRIBES INC,% KIP LENOIR,PO BOX 20693,NEW YORK,NY,10009-8973,0.0,3,3.0,1000.0,199305.0,1.0,,1.0,13.0,0.0,10.0,12,,149.0,119.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,15.0,A,A23,1995,A,A23Z,A23,0.642483,10009.0,10009.0,5600.0,36061.0,,AR,1995,A20,199512,NY,10009.0,NEW YORK,A20,,,,A,AR,AR,PC,O,AR,A,IN,,A20,A
65628,133715710,1996,38275,0,0,0,0,0,0,0,54507,54507,92782,33192,-20360,0,0,3516,1460,12979,21820,0,0,0,0,0,0,0,0,0,0,0,0,70487,0,-15980,0,,22295,A6BZ,,DANIEL FERRO VOCAL PROGRAM INC,,575 MADISON AVE 1006,NEW YORK,NY,10022-2511,0.0,3,3.0,2000.0,199407.0,1.0,,1.0,13.0,0.0,10.0,12,,30.0,149.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,0,0,1,6,0,36061,5602.0,11.0,A,A6B,1996,A,A6BZ,A6B,0.614096,10022.0,10022.0,5600.0,36061.0,,AR,1996,A6B,199612,NY,10022.0,NEW YORK,A6B,,,,A,AR,AR,PC,O,AR,A,IN,,A6B,A
65629,133713494,1996,21840,0,0,0,62,0,0,0,41968,41968,63808,72616,971,0,0,11161,2120,1382,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,41906,0,0,,63808,A62I,,KEYSTONE DANCE FOUNDATION INC,% MARY SEIDMAN,252 E 30TH ST,NEW YORK,NY,10001-4902,0.0,3,3.0,2000.0,199307.0,1.0,,1.0,13.0,199712.0,10.0,12,,994.0,90.0,88.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,15.0,A,A62,1996,A,A62I,A62,0.145555,10001.0,10001.0,5600.0,36061.0,,AR,1996,A62,199612,NY,10001.0,NEW YORK,A11,62,,,A,AR,AR,PC,S,ZA,,IN,,A1162,A
65634,133716314,1995,5190,0,0,0,2418,0,0,0,771104,771104,776294,1012680,-241956,59800,0,225365,132674,230931,374630,0,0,0,0,0,0,0,0,0,0,0,0,0,768686,0,0,,776294,A65B,,CIRCLE IN THE SQUARE THEATRE SCHOOL INC,,1633 BROADWAY,NEW YORK,NY,10019-6708,0.0,3,3.0,1000.0,199310.0,1.0,,1.0,11.0,0.0,10.0,6,,30.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,2,3,4,3,0,0,1,6,0,36061,5602.0,11.0,A,A65,1996,A,A65B,A65,0.680688,10019.0,10019.0,5600.0,36061.0,,AR,1996,A6E,199606,NY,10019.0,NEW YORK,A6E,,,,A,AR,AR,PC,O,AR,A,IN,,A6E,A
65639,133669247,1995,34206,0,0,0,0,0,0,0,0,0,34206,386305,333031,0,0,738503,335531,737500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34206,A68I,,ALLIANCE FOR NEW AMERICAN MUSICALS INC,% VIVIAN BEAUMONT THEATER INC,150 W 65TH ST,NEW YORK,NY,10023-6975,0.0,3,3.0,1000.0,199209.0,1.0,,1.0,13.0,0.0,10.0,6,,602.0,927.0,0.0,B9710,,,IN,O,AR,A,PC,2,1,2,1,1,1,0,1,0,36061,5602.0,17.0,A,A68,1996,A,A68I,A68,0.64477,10023.0,10023.0,5600.0,36061.0,,AR,1996,A68,199606,NY,10023.0,NEW YORK,A11,65,,,A,AR,AR,PC,S,ZA,,IN,,A1165,A
65642,133668753,1995,598713,0,0,0,0,16236,0,0,54716,54716,653429,642037,-132518,88968,0,224671,180349,368581,312867,0,0,0,0,0,0,0,0,0,0,0,0,0,54716,0,0,,653429,A40Z,,EXIT ART-THE FIRST WORLD INC,,548 BROADWAY,NEW YORK,NY,10012-3916,0.0,3,3.0,1000.0,199409.0,1.0,,1.0,13.0,199606.0,10.0,6,,994.0,91.0,0.0,B9710,,,IN,O,AR,A,PC,2,3,3,3,1,0,1,6,1,36061,5602.0,15.0,A,A40,1996,A,A40Z,A40,0.650062,10012.0,10012.0,5600.0,36061.0,,AR,1996,A40,199606,NY,10012.0,NEW YORK,A20,,,,A,AR,AR,PC,O,AR,A,IN,,A20,A
65646,133672065,1996,64621,0,0,0,0,0,0,0,24661,24661,89282,98272,13974,0,0,22964,13974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24661,0,0,,89282,A65Z,,ACTORS COMPANY THEATRE INC,MOSES P SCHREIBER LLP,551 5TH AVE 900,NEW YORK,NY,10176-0999,0.0,3,3.0,1000.0,199207.0,1.0,,1.0,13.0,0.0,10.0,6,,88.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,15.0,A,A65,1997,A,A65Z,A65,0.0946925,10176.0,10176.0,5600.0,36061.0,,AR,1997,A65,199706,NY,10176.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
65647,133672458,1995,194359,0,0,0,4557,2083,0,0,40904,40904,235263,225499,7692,32837,0,188609,50207,190681,42515,0,0,0,0,0,0,0,0,0,0,0,0,0,36347,0,0,,235263,Z99Z,,COMMUNICATION FOR DEVELOPMENT AND CHANGE INC,,147 W 22ND ST 6S,NEW YORK,NY,10011-2455,0.0,3,3.0,1000.0,199208.0,1.0,,1.0,13.0,0.0,1.0,12,,122.0,0.0,0.0,B9710,,,IN,O,UN,Z,PF,1,2,2,2,1,1,1,6,1,36061,5602.0,4.0,Z,Z99,1995,Z,Z99Z,Z99,0.684992,10011.0,10011.0,5600.0,36061.0,,UN,1995,Z99,199512,NY,10011.0,NEW YORK,A30,,,,Z,UN,OT,PF,O,UN,Z,IN,,A30,A
65657,133668472,1995,102146,0,0,0,793,17535,0,0,82493,82493,184639,181789,9596,0,0,12752,116568,6006,106972,0,0,0,0,0,0,0,0,0,0,0,0,0,80795,0,905,,184639,A6BZ,A69Z,ASCENSION MUSIC CHORUS AND ORCHESTRA INC,,12 W 11TH ST,NEW YORK,NY,10011-8602,0.0,3,3.0,1000.0,199208.0,1.0,,1.0,13.0,0.0,10.0,6,,89.0,90.0,0.0,B9710,,,IN,O,AR,A,PC,2,2,2,2,1,1,1,6,1,36061,5602.0,15.0,A,A6B,1996,A,A6BZ,A6B,0.394908,10011.0,10011.0,5600.0,36061.0,,AR,1996,A6B,199606,NY,10011.0,NEW YORK,A6B,,,,A,AR,AR,PC,O,AR,A,IN,,A6B,A
65665,133664043,1996,34110,0,0,0,0,0,0,0,435,435,34545,9413,33346,0,0,8214,33346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,,34545,A20Z,,ARTWATCH INTERNATIONAL INCORPORATED,% PROFESSOR BECK,931 SCHERMERHORN COLUMBIA,NEW YORK,NY,10027-0000,0.0,3,3.0,1000.0,199210.0,1.0,,1.0,13.0,199612.0,10.0,12,,119.0,994.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,15.0,A,A20,1996,A,A20Z,A20,0.669812,10027.0,10027.0,5600.0,36061.0,,AR,1996,A25,199612,NY,10027.0,NEW YORK,A25,,,,A,AR,AR,PC,O,AR,A,IN,,A25,A
65667,133666642,1996,5944,0,0,0,0,8577,0,0,233533,233533,239477,236595,57001,30000,0,65984,57001,11865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233533,0,0,,239477,A61Z,,FREESTYLE REPERTORY THEATRE,% MICHAEL DURKIN,120 W 86TH ST 1A,NEW YORK,NY,10024-4010,0.0,3,3.0,1000.0,199612.0,1.0,,1.0,13.0,0.0,10.0,6,,88.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,2,2,2,1,1,1,6,1,36061,5602.0,16.0,A,A61,1997,A,A61Z,A61,0.396838,10024.0,10024.0,5600.0,36061.0,,AR,1997,A65,199706,NY,10024.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
65682,135562383,1995,1002010,95319,13649800,12544300,433574,69049,0,80151,14222100,1677840,15319500,1903090,16356600,93111,0,15540200,16383000,55693,26393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58562,S,2775170,N50Z,,AMERICAN NUMISMATIC SOCIETY,,BROADWAY AT 155TH ST,NEW YORK,NY,10032-0000,0.0,3,3.0,1000.0,193804.0,1.0,,1.0,13.0,0.0,10.0,9,,59.0,61.0,60.0,B9710,,,IN,O,HS,N,PC,6,6,4,4,1,1,1,6,1,36061,5602.0,15.0,N,N50,1996,N,N50Z,N50,0.542027,10032.0,10032.0,5600.0,36061.0,,HU,1996,A03,199609,NY,10032.0,NEW YORK,A03,50,,,N,HU,HU,PC,O,HS,N,IN,,A0350,A
65693,133641560,1995,375565,0,0,0,147,14179,0,0,127414,127414,502979,448404,64710,96538,0,22648,136470,2441,71760,0,0,0,0,0,0,0,0,0,0,0,0,25072,110347,-8152,0,,477907,A65Z,,SIGNATURE THEATRE COMPANY,,424 W 42ND ST 2ND FLR,NEW YORK,NY,10036-6809,0.0,3,3.0,1000.0,199401.0,1.0,,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,2,3,2,2,1,1,0,1,0,36061,5602.0,15.0,A,A65,1996,A,A65Z,A65,0.127929,10036.0,10036.0,5600.0,36061.0,,AR,1996,A65,199606,NY,10036.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
65700,133639234,1995,108804,0,0,0,728,0,0,0,728,728,109532,57520,84564,0,0,35372,86984,2520,2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,109532,A82Z,,BERMUDIAN LANDMARK PRESERVATION LTD,% GARRITY & MCCUSKER,605 THIRD AVE,NEW YORK,NY,10158-0180,0.0,3,3.0,1000.0,199203.0,1.0,,1.0,13.0,0.0,10.0,12,,354.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,1,2,1,2,1,1,1,6,1,36061,5602.0,15.0,A,A82,1995,A,A82Z,A82,0.367496,10158.0,10158.0,5600.0,36061.0,,AR,1995,A82,199512,NY,10158.0,NEW YORK,A82,,,,A,AR,AR,PC,O,AR,A,IN,,A82,A
65701,133640469,1994,83305,0,0,0,0,15510,0,0,56896,56896,140201,147417,6676,40014,0,29892,44176,16000,37500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56896,0,,140201,A99Z,,HEARTS AND VOICES INC,% M SHULMAN INC,810 SEVENTH AVE 4TH FLR,NEW YORK,NY,10019-5818,0.0,3,3.0,1200.0,199210.0,1.0,,1.0,13.0,199512.0,10.0,12,,90.0,994.0,89.0,B9710,,,IN,O,AR,A,PC,1,2,2,2,1,1,1,6,1,36061,5602.0,15.0,A,A99,1994,A,A99Z,A99,0.0649783,10019.0,10019.0,5600.0,36061.0,,AR,1994,A99,199412,NY,10019.0,NEW YORK,G43,,,,A,AR,AR,PC,O,AR,A,IN,,A99,A
65703,133638436,1996,535339,0,0,0,560,23985,0,0,189,189,535528,443206,133215,57000,0,126973,143534,86080,10319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-371,,535528,A20Z,P34Z,CREATIVE ARTS WORKSHOPS FOR KIDS INC,,127 W 26TH ST,NEW YORK,NY,10001-6808,0.0,3,3.0,1000.0,199204.0,1.0,,1.0,13.0,199512.0,10.0,12,,349.0,149.0,0.0,B9710,,,IN,O,AR,A,PC,2,3,2,3,1,1,1,6,1,36061,5602.0,15.0,A,A20,1996,A,A20Z,A20,0.9170809999999999,10001.0,10001.0,5600.0,36061.0,,AR,1996,A20,199612,NY,10001.0,NEW YORK,A20,,,,A,AR,AR,PC,O,AR,A,IN,,A20,A
65722,133741268,1996,36535,0,0,0,0,0,0,0,23951,23951,60486,52729,42835,0,0,41264,47835,246,5000,0,0,0,0,0,0,0,0,0,0,0,0,5940,18011,0,0,,54546,A65Z,,ABINGDON THEATRE COMPANY,,432 W 42ND ST 4TH FLR,NEW YORK,NY,10036-6812,0.0,3,3.0,1000.0,199404.0,1.0,,1.0,13.0,199806.0,10.0,6,,995.0,90.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,16.0,A,A65,1997,A,A65Z,A65,0.712192,10036.0,10036.0,5600.0,36061.0,,AR,1997,A65,199706,NY,10036.0,NEW YORK,A65,,,,A,AR,AR,PC,O,AR,A,IN,,A65,A
65724,135145420,1995,23832,35950,51567,17722,116177,0,0,0,167744,150022,227526,165735,1547370,0,0,1537210,1599040,33906,51667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,209804,A83Z,,HOLLAND SOCIETY OF NEW YORK,,122 E 58 ST,NEW YORK,NY,10022-1909,0.0,3,3.0,1230.0,194909.0,1.0,,1.0,13.0,0.0,10.0,12,,61.0,908.0,319.0,B9710,,,IN,O,AR,A,PC,4,2,2,2,1,1,1,6,1,36061,5602.0,16.0,A,A83,1995,A,A83Z,A83,0.04314319999999999,10022.0,10022.0,5600.0,36061.0,,AR,1995,A83,199512,NY,10022.0,NEW YORK,A82,,,,A,AR,AR,PC,O,AR,A,IN,,A82,A
65734,135265900,1996,508683,874740,40000,44194,53976,0,0,0,546391,502197,1929810,1444590,11056000,0,0,11473000,11665000,576080,609056,0,0,0,0,0,0,0,0,0,0,0,295272,0,0,0,0,,1590350,A99Z,,NATIONAL ARTS CLUB,,15 GRAMERCY PARK S,NEW YORK,NY,10003-1705,0.0,3,3.0,1000.0,193908.0,1.0,,1.0,13.0,0.0,10.0,3,,602.0,0.0,0.0,B9710,,,IN,O,AR,A,PC,6,4,4,4,1,1,1,4,1,36061,5602.0,16.0,A,A99,1997,A,A99Z,A99,0.8652620000000001,10003.0,10003.0,5600.0,36061.0,,AR,1997,A99,199703,NY,10003.0,NEW YORK,A25,,,,A,AR,AR,PC,O,AR,A,IN,,A25,A
65735,136405326,1995,20952,0,0,0,3553,0,0,0,130185,130185,151137,127399,121641,10000,0,103617,123891,5251,2250,121641,0,0,0,0,0,0,0,0,0,0,0,463,112016,14153,0,,150674,A6AZ,,AMATO OPERA THEATRE INC,,319 BOWERY,NEW YORK,NY,10003-7105,0.0,3,3.0,2000.0,195001.0,1.0,,1.0,13.0,0.0,10.0,8,,119.0,566.0,0.0,B9710,,,IN,O,AR,A,PC,2,2,2,2,1,1,1,6,1,36061,5602.0,16.0,A,A6A,1996,A,A6AZ,A6A,0.99825,10003.0,10003.0,5600.0,36061.0,,AR,1996,A6A,199608,NY,10003.0,NEW YORK,A6A,,,,A,AR,AR,PC,O,AR,A,IN,,A6A,A
65755,135563011,1995,182741,15042,928623,711972,239468,75122,13091,30556,1618540,893476,1816320,844122,5508150,0,0,5303770,5548940,86753,40788,0,0,0,0,0,0,0,0,0,0,0,0,0,42408,0,0,,1091260,A82Z,,SONS OF THE REVOLUTION IN THE STATE OF NEW YORK INC,,54 PEARL ST,NEW YORK,NY,10004-2429,0.0,3,1.0,2000.0,193804.0,1.0,,1.0,13.0,0.0,10.0,9,,64.0,62.0,61.0,B9710,,,IN,O,AR,A,PC,5,4,3,4,1,1,1,3,1,36061,5602.0,15.0,A,A82,1996,A,A82Z,A82,0.31490100000000004,10004.0,10004.0,5600.0,36061.0,,AR,1996,A82,199609,NY,10004.0,NEW YORK,A80,,,,A,AR,AR,PC,O,AR,A,IN,,A80,A
65757,135563397,1996,41220,0,1349600,1239710,130143,0,0,0,1479740,240034,1520960,280673,2555110,56425,0,2620240,2596330,67572,41222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,281254,A65Z,,EPISCOPAL ACTORS GUILD OF AMERICA INC,,ONE E 29TH ST,NEW YORK,NY,10016-7405,0.0,3,3.0,1270.0,192804.0,1.0,,1.0,13.0,0.0,10.0,3,,59.0,561.0,29.0,B9710,,,IN,O,AR,A,PC,4,4,2,2,1,1,1,6,1,36061,5602.0,16.0,A,A65,1997,A,A65Z,A65,0.763793,10016.0,10016.0,5600.0,36061.0,,AR,1997,A90,199703,NY,10016.0,NEW YORK,A90,,,,A,AR,AR,PC,O,AR,A,IN,,A90,A
65768,133900134,1996,43572,9220,0,0,0,0,0,0,31825,31825,84617,6993,59036,0,0,0,59036,0,0,59036,0,0,0,0,0,0,0,0,0,0,0,18588,0,13237,0,,66029,A99Z,,EMERALD GUILD LTD,% SHANE HUMPHRIES,180 E 79TH ST 1F,NEW YORK,NY,10021-0437,0.0,3,3.0,1000.0,199612.0,1.0,,1.0,13.0,199912.0,10.0,12,,994.0,123.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,1,1,1,1,1,6,1,36061,5602.0,15.0,A,A99,1996,A,A99Z,A99,0.07640570000000001,10021.0,10021.0,5600.0,36061.0,,AR,1996,A99,199612,NY,10021.0,NEW YORK,A03,20,,,A,AR,AR,PC,O,AR,A,IN,,A0320,A
65769,133899185,1996,50515,0,0,0,86,0,0,0,86,86,50601,0,50601,0,0,0,50601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50601,A69J,,AMERICAN FRIENDS OF THE ROYAL CONCERTGEBOUW ORCHESTRA INC,% ROBERT S FRANKLIN,245 PARK AVE,NEW YORK,NY,10167-0034,0.0,3,3.0,1000.0,199610.0,1.0,,1.0,13.0,200012.0,10.0,12,,994.0,602.0,0.0,B9710,,,IN,O,AR,A,PC,1,1,0,1,1,1,1,6,1,36061,5602.0,15.0,A,A69,1996,A,A69J,A69,0.577654,10167.0,10167.0,5600.0,36061.0,,AR,1996,A69,199612,NY,10167.0,NEW YORK,A11,69,,,A,AR,AR,PC,S,ZB,,IN,,A1169,A
