,EIN,NAME,SEC_NAME,ADDRESS,CITY,STATE,ZIP,ZIP5,CONTACT,NTEEIRS,SUBSECCD,FNDNCD,RULEDATE,ORGCD,ACCPER,ACTIV1,ACTIV2,ACTIV3,AFCD,CLASSCD,DEDUCTCD,EOSTATUS,FRCD,GEN,TAXPER,FISYR,SOIYR,STYEAR,subcd,CONT,PROGREV,INVINC,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,RENTINC,rntlexpnsreal,rntlexpnsprsnl,RENTEXP,rntlincreal,rntlincprsnl,NETRENT,SECUR,SALEOTHG,SALESEXP,SALEOTHE,SALESECN,SALEOTHN,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,SPEVTG,DIREXP,FUNDINC,INVENTG,GOODS,GRPROF,OTHINC,TOTREV2,TOTREV,GRREC,COMPENS,OTHSAL,PAYTAX,FUNDFEES,EXPS,NETINC,OTHCHGS,ASS_BOY,ASS_EOY,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,unsecurednotesend,LIAB_BOY,LIAB_EOY,RETE_BOY,RETEARN,NETA_BOY,FUNDBAL,Q78A,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,REASON,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,grsinc170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,txrevnuelevied509,srvcsval509,subtotsuppinc509,totsupp509,inPrior,inPriorSrc,taxperP,fisyrP,doccdP,contP,progrevP,duesP,invincP,netrentP,salesecnP,saleothnP,fundincP,grprofP,othincP,totrevP,expsP,netincP,compensP,othsalP,paytaxP,fundfeesP,DocCD,FileName,OUTNCCS,OUTREAS,NCCSKEY,NCCSKEY2,nteeFinal,nteeFinal1,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NAICS,LONGITUDE,LATITUDE,epostcard,SOURCE,KeyID,VERIFY,GovGtEstimate,GovGtCode,GovGtYr,DirSupEstimate,DirSupCode,DirSupYr,IndSupEstimate,IndSupCode,IndSupYr,EmployEstimate,EmployCode,EmployYr
161739,133352195,MELA FOUNDATION INC,,275 CHURCH ST,NEW YORK,NY,10013-3414,10013.0,,A200,3,15.0,198710.0,1.0,6.0,90.0,91.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201306,2013,2012,2012,3.0,153478,78744,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,232237,232237,232237.0,0.0,34852.0,2846.0,0.0,250519,-18282,,31815.0,13718,0.0,0.0,0.0,0.0,0.0,18340.0,18525,13475.0,0.0,0.0,-4807,N,0,0,0.0,0.0,7,825154.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf2013_990,201206.0,2012.0,93.0,140500.0,297902.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,438411.0,420062.0,18349.0,0.0,36215.0,3405.0,0.0,93,133352195_201306_990,IN,,133352195201306,1333521952013,A20,A,36061.0,5602.0,5600.0,A20,A,PC,O,AR,A,A,1,AR,AR,AR,0.75132,B,710000.0,-74.004922,40.719060999999996,0,rtf2013_990_VER,247185,,5106,c4,2006,148372,c4,2006,0,c4,2006,4,ag,0
161860,132996513,ABRAHAM LINCOLN BRIGADE ARCHIVES,,799 BROADWAY STE 341,NEW YORK,NY,10003-6811,10003.0,ANN TAIBLESON,,3,15.0,197911.0,1.0,12.0,61.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201212,2012,2012,2012,3.0,223786,33174,19944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176039.0,0.0,166196.0,0.0,9843.0,0,9843.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,286747,286747,452943.0,0.0,80410.0,6586.0,0.0,210432,76315,,1415889.0,1586423,0.0,0.0,0.0,0.0,0.0,813737.0,880205,602152.0,706218.0,602152.0,706218,N,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,1025180.0,135763.0,0.0,0.0,124381.0,1285324.0,1,core2011pc,201112.0,2011.0,93.0,206453.0,32058.0,0.0,3316.0,0.0,6462.0,0.0,0.0,0.0,0.0,248289.0,244786.0,3503.0,0.0,74517.0,6440.0,0.0,93,132996513_201212_990,IN,,132996513201212,1329965132012,A54,A,36061.0,5602.0,5600.0,A54,A,PC,O,AR,A,A,1,AR,AR,AR,0.2519,B,712110.0,-73.9912848,40.7329881,0,rtf2013_990_VER,247334,,0,j4,2008,223786,j4,2008,0,j4,2008,10,ag,0
161919,112781564,ORATORIO SOCIETY OF QUEENS INC,,3319 210TH ST,BAYSIDE,NY,11361-1434,11361.0,,A6B0,3,15.0,198604.0,1.0,6.0,89.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201306,2013,2012,2012,3.0,93710,57176,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9430.0,0.0,9430.0,0.0,0.0,0.0,9430,0,9430,0,0,0,0,160492,160492,160492.0,19763.0,0.0,0.0,0.0,143471,17021,,66418.0,84177,0.0,0.0,0.0,0.0,0.0,1386.0,2124,65032.0,82053.0,65032.0,82053,N,0,0,0.0,0.0,7,485785.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011pc,201206.0,2012.0,93.0,70581.0,57125.0,0.0,154.0,0.0,0.0,0.0,11158.0,0.0,0.0,139018.0,142912.0,-3894.0,17671.0,0.0,0.0,1662.0,93,112781564_201306_990,IN,,112781564201306,1127815642013,A6B,A,36081.0,5602.0,5600.0,A6B,A,PC,O,AR,A,A,1,AR,AR,AR,0.01678,A,711130.0,-73.7773965,40.76993095,0,rtf2013_990_VER,247415,,64588,j4,2009,29122,j4,2009,0,j4,2009,3,ar,0
162090,133936723,CENTRO CULTURAL CUBANO INC,CUBAN CULTURAL CENTER,747 3RD AVE LBBY 3,NEW YORK,NY,10017-2810,10017.0,MELVIN GINSBERG CPA,A23,3,16.0,200105.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,20.0,0.0,201212,2012,2012,2012,3.0,20520,23127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,43647,43647,43647.0,0.0,0.0,0.0,0.0,36376,7271,,826.0,8097,0.0,0.0,0.0,0.0,0.0,0.0,0,-23208.0,-15937.0,826.0,8097,N,0,0,0.0,0.0,7,69387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011pc,201112.0,2011.0,93.0,16877.0,27447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,46524.0,57399.0,-10875.0,0.0,0.0,0.0,0.0,93,133936723_201212_990,IN,,133936723201212,1339367232012,A23,A,36061.0,5602.0,5600.0,A23,A,PC,O,AR,A,A,1,AR,AR,AR,0.11834000000000001,B,710000.0,-73.972590886,40.75383361,0,rtf2013_990_VER,247655,,9327,c4,2006,11193,c4,2006,0,c4,2006,0,a,2012
162206,521628303,INSTITUTE ON RELIGION AND PUBLIC LIFE,,35 EAST 21ST ST 6TH FLR,NEW YORK,NY,10010-6212,10010.0,,,3,15.0,199406.0,1.0,12.0,120.0,123.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201212,2012,2012,2012,3.0,1010469,1055801,2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181670.0,0.0,180875.0,0.0,795.0,0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,662,2069796,2069796,2250671.0,200004.0,374569.0,44115.0,0.0,2318468,-248672,,808814.0,478635,0.0,0.0,0.0,0.0,0.0,820358.0,738851,0.0,0.0,-11544.0,-260216,Y,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,6215748.0,5302086.0,0.0,0.0,48007.0,12331586.0,1,core2011pc,201112.0,2011.0,93.0,1296795.0,1041505.0,0.0,3411.0,0.0,19440.0,0.0,0.0,0.0,-23621.0,2412152.0,2453478.0,-41326.0,169631.0,414318.0,45865.0,0.0,93,521628303_201212_990,IN,,521628303201212,5216283032012,A70,A,36061.0,5602.0,5600.0,A70,A,PC,O,AR,A,A,1,AR,AR,AR,0.22391999999999998,A,710000.0,-73.989212,40.739948999999996,0,rtf2013_990_VER,247799,,0,c4,2006,1010469,c4,2006,0,c4,2006,24,ag,0
162274,133946089,NOCHE FLAMENCA INC,,168 W 86TH ST APT 9A,NEW YORK,NY,10024-4022,10024.0,BERNSTEIN & DRUCKER PC,A620,3,15.0,199709.0,1.0,12.0,994.0,90.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201212,2012,2012,2012,3.0,312000,269703,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,581703,581703,581703.0,0.0,85270.0,11152.0,0.0,528122,53581,,4998.0,65451,0.0,0.0,0.0,0.0,161185.0,172246.0,179118,0.0,0.0,-167248.0,-113667,N,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,999377.0,2427457.0,0.0,0.0,53.0,3426887.0,1,core2011pc,201112.0,2011.0,93.0,102746.0,445851.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,548578.0,634347.0,-85769.0,48000.0,39985.0,10358.0,0.0,93,133946089_201212_990,IN,,133946089201212,1339460892012,A62,A,36061.0,5602.0,5600.0,A62,A,PC,O,AR,A,A,1,AR,AR,AR,0.34628000000000003,A,711120.0,-73.99054,40.751484999999995,0,rtf2013_990_VER,247890,,51382,c4,2006,260618,c4,2006,0,c4,2006,7,ag,0
163040,133202346,MUSICIANS ACCORD INC,,2500 JOHNSON AVENUE,BRONX,NY,10463-4925,10463.0,KAMINISKY,,3,15.0,198405.0,1.0,8.0,90.0,0.0,0.0,3.0,1.0,1.0,1.0,20.0,0.0,201308,2013,2012,2012,3.0,5000,1500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,6500,6500,6500.0,0.0,0.0,0.0,0.0,5870,630,,0.0,159,0.0,0.0,0.0,0.0,0.0,471.0,0,0.0,0.0,-471.0,159,N,0,0,0.0,0.0,7,21630.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011pc,201208.0,2012.0,93.0,9700.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14700.0,15925.0,-1225.0,0.0,0.0,0.0,0.0,93,133202346_201308_990,IN,,133202346201308,1332023462013,A68,A,36005.0,5602.0,5600.0,A68,A,PC,O,AR,A,A,1,AR,AR,AR,0.36582,B,711130.0,-73.91958299999999,40.87851997,0,rtf2013_990_VER,248913,,0,c4,2006,5000,c4,2006,0,c4,2006,0,a,2013
163132,237389149,ROXANNE DANCE FOUNDATION INC,,537 BROADWAY FL 7,NEW YORK,NY,10012-3930,10012.0,WENDY PERRON,A62Z,3,15.0,198002.0,1.0,6.0,90.0,119.0,149.0,3.0,2.0,1.0,1.0,20.0,0.0,201306,2013,2012,2012,3.0,8353,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,8353,8353,8353.0,0.0,0.0,0.0,0.0,9483,-1130,,4742.0,3612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4742.0,3612,N,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,69903.0,0.0,0.0,0.0,0.0,69903.0,1,core2011pc,201206.0,2012.0,93.0,8550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8550.0,4317.0,4233.0,0.0,0.0,0.0,0.0,93,237389149_201306_990,IN,,237389149201306,2373891492013,A62,A,36061.0,5602.0,5600.0,A62,A,PC,O,AR,A,A,1,AR,AR,AR,0.46858,A,711120.0,-73.99847298899999,40.723794868,0,rtf2013_990_VER,249028,,0,c4,2007,8261,c4,2007,92,c4,2007,0,a,2013
163317,43644972,RUSSIAN AMERICAN DENTAL ASSOCIATION INC,,115 E 57TH ST STE 1520,NEW YORK,NY,10022-2106,10022.0,RADA SUMAREVA,P20,3,15.0,200705.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201212,2012,2012,2012,3.0,68151,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,68153,68153,68153.0,0.0,0.0,0.0,45008.0,60119,8034,,1607.0,9641,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1607.0,9641,N,0,0,0.0,0.0,7,191955.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011pc,201112.0,2011.0,93.0,24956.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24962.0,35477.0,-10515.0,0.0,0.0,0.0,15055.0,93,043644972_201212_990,IN,,43644972201212,436449722012,A23,A,36061.0,5602.0,5600.0,A23,A,PC,O,AR,A,A,1,AR,AR,AR,0.5795600000000001,A,710000.0,-73.970266889,40.761506844,0,rtf2013_990_VER,249270,,3739,ar,0,62930,ar,0,1482,ar,0,0,a,2012
163518,113228052,PUPPETRY IN PRACTICE INC,,1923 HARING ST,BROOKLYN,NY,11229-0000,11229.0,BKLYN COLLEGE 0712,A250,3,15.0,199503.0,1.0,6.0,994.0,90.0,88.0,3.0,1.0,1.0,1.0,10.0,0.0,201306,2013,2012,2012,3.0,80547,195741,1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,277442,277442,277442.0,0.0,75941.0,6705.0,0.0,252991,24451,,784530.0,808724,0.0,0.0,0.0,0.0,0.0,12233.0,11976,0.0,0.0,772297.0,796748,N,0,0,0.0,0.0,7,1269659.0,0.0,0.0,9697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011pc,201206.0,2012.0,93.0,70975.0,124054.0,0.0,1206.0,0.0,0.0,0.0,0.0,0.0,0.0,196235.0,299847.0,-103612.0,21600.0,66281.0,10452.0,0.0,93,113228052_201306_990,IN,,113228052201306,1132280522013,A25,A,36047.0,5602.0,5600.0,A25,A,PC,O,AR,A,A,1,AR,AR,AR,0.89243,A,611610.0,-73.94164359199999,40.604435011999996,0,rtf2013_990_VER,249539,,71984,c4,2006,0,c4,2006,8563,c4,2006,9,ag,0
163690,205899131,CELL THEATRE COMPANY LTD,,338 W 23RD ST,NEW YORK,NY,10011-2201,10011.0,,A65,3,16.0,200705.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201212,2012,2012,2012,3.0,207671,65298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,272969,272969,272969.0,56299.0,83752.0,9259.0,0.0,314586,-41617,,399508.0,357890,0.0,0.0,0.0,0.0,0.0,0.0,0,399508.0,0.0,0.0,357890,N,0,0,0.0,0.0,7,1403967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf2013_990,201112.0,2011.0,93.0,375327.0,47247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422574.0,396531.0,26043.0,56525.0,116139.0,11932.0,0.0,93,205899131_201212_990,IN,,205899131201212,2058991312012,A65,A,36061.0,5602.0,5600.0,A65,A,PC,O,AR,A,A,1,AR,AR,AR,0.84715,A,711110.0,-73.999725564,40.745922305,0,rtf2013_990_VER,249765,,42226,ar,0,162545,ar,0,2900,ar,0,21,ar,0
163738,550829761,CUNY TV FOUNDATION,,365 5TH AVE,NEW YORK,NY,10016-4309,10016.0,ROBERT ISAACSON,A32,3,13.0,200312.0,1.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,10.0,0.0,201306,2013,2012,2012,3.0,0,1727342,9223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1736565,1736565,1736565.0,0.0,0.0,0.0,0.0,775863,960702,,3181011.0,4142113,0.0,0.0,0.0,0.0,0.0,6600.0,7000,0.0,0.0,3174411.0,4135113,N,0,0,0.0,0.0,6,6616976.0,0.0,0.0,28752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011pc,201206.0,2012.0,93.0,0.0,2656773.0,0.0,9738.0,0.0,0.0,0.0,0.0,0.0,0.0,2666511.0,718509.0,1948002.0,0.0,0.0,0.0,0.0,93,550829761_201306_990,IN,,550829761201306,5508297612013,A32,A,36061.0,5602.0,5600.0,A32,A,PC,O,AR,A,A,1,AR,AR,AR,0.51463,A,513120.0,-73.984402725,40.74908225,0,rtf2013_990_VER,249837,,0,a,2013,0,a,2013,0,a,2013,0,a,2013
163842,202545574,MAYSLES INSTITUTE INC,,343 LENOX AVENUE,NEW YORK,NY,10027-3933,10027.0,ALBERT H MAYSLES,A31,3,15.0,200608.0,1.0,12.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,10.0,0.0,201212,2012,2012,2012,3.0,390403,48620,0,0.0,0.0,22847.0,0.0,22847.0,0.0,0.0,0.0,22847.0,0.0,22847.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4534,466404,466404,466404.0,0.0,41208.0,6916.0,0.0,448557,17847,,93326.0,101664,0.0,0.0,0.0,0.0,0.0,31686.0,22177,0.0,0.0,61640.0,79487,N,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,1570767.0,170811.0,0.0,0.0,91776.0,1833354.0,1,core2011pc,201112.0,2011.0,93.0,360291.0,47873.0,0.0,0.0,18040.0,0.0,0.0,13526.0,0.0,12598.0,464328.0,441698.0,22630.0,0.0,71318.0,11455.0,0.0,93,202545574_201212_990,IN,,202545574201212,2025455742012,A31,A,36061.0,5602.0,5600.0,A31,A,PC,O,AR,A,A,1,AR,AR,AR,0.63753,B,512110.0,-73.94446498,40.809250799999994,0,rtf2013_990_VER,249978,,0,c4,2006,390403,c4,2006,0,c4,2006,5,ag,0
163878,264184988,ARTIS CONTEMPORARY ISRAELI ART FUND INC,,368 BROADWAY STE 301,NEW YORK,NY,10013-3027,10013.0,YAEL REINHARZ,A23,3,15.0,201006.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201212,2012,2012,2012,3.0,493986,2978,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,496964,496964,496964.0,91992.0,78141.0,14697.0,0.0,716011,-219047,,609445.0,419117,0.0,0.0,0.0,0.0,0.0,19866.0,48585,589579.0,0.0,0.0,370532,N,0,0,0.0,0.0,7,2191373.0,0.0,0.0,299.0,41985.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf2013_990,201112.0,2011.0,93.0,1114114.0,39007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153121.0,675910.0,477211.0,83667.0,69986.0,12801.0,0.0,93,264184988_201212_990,IN,,264184988201212,2641849882012,A12,A,36061.0,5602.0,5600.0,A12,A,PC,S,ZB,A,A,1,AR,AR,AR,0.27889,B,813219.0,-74.003262,40.718105,0,rtf2013_990_VER,250024,,62164,ag,0,430842,ag,0,980,ag,0,14,ag,0
164291,203834040,TAIWANESE AMERICAN ASSOCIATION OFNEW YORK INC,,13744 NORTHERN BLVD,FLUSHING,NY,11354-4122,11354.0,,A23,3,16.0,200610.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201212,2012,2012,2012,3.0,110242,0,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,110526,110526,110526.0,0.0,0.0,0.0,0.0,142200,-31674,,127664.0,95990,0.0,0.0,0.0,0.0,0.0,0.0,0,127664.0,95990.0,127664.0,95990,N,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,560069.0,0.0,0.0,0.0,2478.0,562547.0,1,rtf2013_990,201112.0,2011.0,93.0,109344.0,0.0,0.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,110792.0,133287.0,-22495.0,0.0,0.0,0.0,0.0,93,203834040_201212_990,IN,,203834040201212,2038340402012,A23,A,36081.0,5602.0,5600.0,A23,A,PC,O,AR,A,A,1,AR,AR,AR,0.78277,B,710000.0,-73.829045761,40.762913546,0,rtf2013_990_VER,250570,,6048,ar,0,101797,ar,0,2397,ar,0,0,a,2012
164324,112786225,ATLANTIC AVENUE ASSOCIATION LOCAL DEVELOPMENT,,494 ATLANTIC AVENUE,BROOKLYN,NY,11217-2979,11217.0,,,3,15.0,198610.0,1.0,12.0,60.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201212,2012,2012,2012,3.0,215766,0,82,0.0,0.0,99153.0,0.0,99153.0,76979.0,0.0,76979.0,22174.0,0.0,22174.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,238022,238022,315001.0,38365.0,0.0,3240.0,0.0,231062,6960,,422419.0,424487,0.0,0.0,376168.0,365714.0,0.0,409537.0,404645,0.0,0.0,12882.0,19842,N,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,358241.0,788759.0,0.0,0.0,588.0,1147588.0,1,core2011pc,201112.0,2011.0,93.0,278510.0,0.0,0.0,27.0,39454.0,0.0,0.0,0.0,0.0,0.0,317991.0,298530.0,19461.0,31000.0,0.0,2640.0,0.0,93,112786225_201212_990,IN,,112786225201212,1127862252012,A50,A,36047.0,5602.0,5600.0,A50,A,PC,O,AR,A,A,1,AR,AR,AR,0.43815,B,712110.0,-73.981525,40.685513,0,rtf2013_990_VER,250613,,214652,c4,2003,1114,c4,2003,0,c4,2003,5,ag,0
164541,136216919,THEATRE DEVELOPMENT FUND INC,,520 8TH AVE RM 801,NEW YORK,NY,10018-4192,10018.0,,A126,3,16.0,196703.0,1.0,6.0,119.0,59.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201306,2013,2012,2012,3.0,1804069,11879186,117598,0.0,0.0,0.0,687337.0,687337.0,0.0,0.0,0.0,0.0,687337.0,687337.0,1450080.0,0.0,1341314.0,0.0,108766.0,0,108766.0,91087.0,91087.0,0.0,0.0,0.0,0.0,91087,91087,0,0,0,0,181757,14778713,14778713,16211114.0,714666.0,6157542.0,614606.0,63750.0,14844807,-66094,,12309930.0,11831421,0.0,0.0,0.0,0.0,82840.0,5543497.0,4394364,6766433.0,0.0,0.0,7437057,N,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,19758648.0,49807016.0,0.0,0.0,577212.0,71520386.0,1,rtf2013_990,201206.0,2012.0,93.0,1475433.0,12654771.0,0.0,113185.0,654284.0,39796.0,0.0,0.0,0.0,398920.0,15336389.0,15014685.0,321704.0,669053.0,5956512.0,566051.0,82500.0,93,136216919_201306_990,IN,,136216919201306,1362169192013,A1260,A,36061.0,5602.0,5600.0,A126,A,PC,S,ZB,A,A,1,AR,AR,AR,0.94595,B,813219.0,-73.992568156,40.753705768,0,rtf2013_990_VER,250908,,508540,j4,2009,1295529,j4,2009,0,j4,2009,201,ar,0
164621,132794121,LILITH PUBLICATIONS INC,,250 W 57TH ST STE 2432,NEW YORK,NY,10107-2420,10107.0,,A33Z,3,16.0,197504.0,1.0,12.0,602.0,0.0,0.0,3.0,7.0,1.0,1.0,10.0,0.0,201212,2012,2012,2012,3.0,472661,71760,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,544421,544421,544421.0,109000.0,0.0,14339.0,0.0,506859,37562,,15210.0,55811,0.0,0.0,0.0,0.0,0.0,83716.0,86755,0.0,0.0,-68506.0,-30944,N,0,0,0.0,0.0,7,1851810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011pc,201112.0,2011.0,93.0,380369.0,113252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493621.0,493393.0,228.0,109000.0,0.0,15029.0,0.0,93,132794121_201212_990,IN,,132794121201212,1327941212012,A33,A,36061.0,5602.0,5600.0,A33,A,PC,O,AR,A,A,1,AR,AR,AR,0.47684,A,511100.0,-73.982150714,40.766397356999995,0,rtf2013_990_VER,251015,,0,c4,2005,472661,c4,2005,0,c4,2005,9,ag,0
164792,133467948,52ND STREET PROJECT INC,,789 10TH AVE,NEW YORK,NY,10019-5027,10019.0,,A650,3,15.0,199312.0,1.0,6.0,88.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,0.0,201306,2013,2012,2012,3.0,848254,127577,181697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2898360.0,0.0,2841553.0,0.0,56807.0,0,56807.0,63101.0,63101.0,0.0,0.0,0.0,0.0,63101,63101,0,0,0,0,0,1214335,1214335,4118989.0,254105.0,453510.0,51299.0,0.0,1773262,-558927,,19984735.0,19455589,0.0,0.0,0.0,0.0,0.0,54683.0,53773,19930052.0,0.0,0.0,19401816,N,0,0,0.0,0.0,7,10395497.0,0.0,0.0,885607.0,10916.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf2013_990,201206.0,2012.0,93.0,954152.0,118985.0,0.0,165522.0,0.0,6436.0,0.0,0.0,0.0,500.0,1245595.0,1738351.0,-492756.0,231576.0,439546.0,52573.0,0.0,93,133467948_201306_990,IN,,133467948201306,1334679482013,A65,A,36061.0,5602.0,5600.0,A65,A,PC,O,AR,A,A,1,AR,AR,AR,0.32708000000000004,A,711110.0,-73.9909771,40.76591593,0,rtf2013_990_VER,251245,,12935,j4,2009,835319,j4,2009,0,j4,2009,59,av,0
