,OLDNTEE,EIN,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,VERIFY,NTEE2,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,SUBSECCD,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,ACTIV1,ACTIV2,ACTIV3,SOURCE,ENDDATE,VOK,VBS,VINCTYPE,VINCEXP,VFB,TOTREV,RASCD,RINCCD,RREVCD,REXPCD,FIPS,MANUAL,NTEE,NTEECC,NTEECC4D,LEVEL1,LEVEL2,LEVEL3,LEVEL4,OUTNCCS,OUTREAS,STYEAR,ntee1,ntee4,RandNum,zipnew,ZIP5,MSA_NECH,PMSA,fipsold,v_errorCd,NTmaj12,FisYr,NteeDraft,taxper,stateOld1,zip5Old1,cityOld1,BOND_EOY,MRTG_EOY,MAJGRPB,ntmaj10,ntmaj5,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1,P2TASFMV
13434,A33Z,132879843,50000,0,0,0,218,0,0,0,23425,23425,73425,18079,173618,0,0,148272,173618,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23207,0,0,,,SHEEP MEADOW PRESS INC,% STANLEY MOSS,5247 INDEPENDENCE AVE,RIVERDALE-ON-HUDSON,NY,10471-2825,0.0,3.0,3.0,2000.0,198108.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,120.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,73425,2.0,1.0,1.0,1.0,36005,,A33Z,A33,,PC,O,AR,A,IN,,1991,A,A33Z,0.573623,10471.0,10471.0,5602.0,5600.0,36005.0,,AR,1991,A33,199112,NY,10471.0,RIVERDALE-ON-HUDSON,,,A,AR,AR,PC,O,AR,A,IN,,A33,A,
13438,A65Z,132881858,32463,0,0,0,0,0,0,0,9692,9692,42155,33668,3029,0,0,842,4129,6300,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,9692,0,0,,,CIRCUIT PRODUCTIONS INC,,635 CARROLL ST,BROOKLYN,NY,11215-2001,0.0,3.0,3.0,2000.0,197706.0,1.0,16.0,1.0,11.0,0.0,10.0,12,,88.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,42155,1.0,1.0,1.0,1.0,36047,,A65Z,A65,,PC,O,AR,A,IN,,1991,A,A65Z,0.15224200000000002,11215.0,11215.0,5602.0,5600.0,36047.0,,AR,1991,A60,199112,NY,11215.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A60,A,
13446,A78Z,132884171,17377,0,0,0,182,0,0,0,14587,14587,31964,18561,30845,6436,0,23779,31734,6337,889,30845,0,0,0,0,0,0,0,0,0,0,0,0,14405,0,0,,,HERESIES COLLECTIVE INCORPORATED,,280 BROADWAY 412,NEW YORK,NY,10007-1809,0.0,3.0,3.0,1000.0,199008.0,1.0,15.0,1.0,13.0,0.0,20.0,4,,120.0,0.0,0.0,B9606,1996.0,1,1,6.0,1,1.0,31964,1.0,1.0,1.0,1.0,36061,,A78Z,A78,,PC,O,AR,A,IN,,1991,A,A78Z,0.778625,10007.0,10007.0,5602.0,5600.0,36061.0,,AR,1992,A78,199204,NY,10007.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A70,A,
13455,A65Z,132885288,146074,0,0,0,691,11213,0,0,33680,33680,179754,150250,4506,28400,0,31392,68728,56390,64222,0,0,0,0,0,0,0,0,0,0,0,0,0,32989,0,0,,,SOHO REPERTORY THEATRE INC SOHO REP,,46 WALKER ST,NEW YORK,NY,10013-3514,0.0,3.0,3.0,2000.0,199104.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,88.0,90.0,0.0,B9710,,1,1,6.0,1,1.0,179754,1.0,2.0,2.0,2.0,36061,,A65Z,A65,,PC,O,AR,A,IN,,1990,A,A65Z,0.545176,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1991,A65,199106,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A,
13463,A53Z,132887818,466484,31745,0,0,44902,0,29949,35,111267,81318,609496,248045,2083508,0,0,2016929,2139621,213672,56113,0,0,0,0,0,0,0,0,0,0,0,0,27693,8595,-110,203,,,UKRAINIAN MUSEUM,,203 SECOND AVE,NEW YORK,NY,10003-5739,0.0,3.0,3.0,1200.0,197809.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,60.0,0.0,0.0,B9710,,0,1,1.0,0,1.0,551854,4.0,3.0,3.0,2.0,36061,,A53Z,A53,,PC,O,AR,A,IN,,1991,A,A53Z,0.637245,10003.0,10003.0,5602.0,5600.0,36061.0,,AR,1991,A53,199112,NY,10003.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A53,A,
13464,A51Z,132887872,606548,0,0,0,1810,62099,0,0,207226,207226,813774,765060,1759257,0,0,1774786,1759257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64243,15594,0,0,,,DRAWING CENTER INC,,35 WOOSTER ST,NEW YORK,NY,10013-5300,0.0,3.0,3.0,2000.0,197705.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,91.0,0.0,0.0,B9710,,1,1,4.0,1,1.0,749531,4.0,3.0,3.0,3.0,36061,,A51Z,A51,,PC,O,AR,A,IN,,1990,A,A51Z,0.6922699999999999,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1991,A40,199106,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A40,A,
13468,A6CZ,132890709,34687,0,0,0,1215,0,0,0,25665,25665,60352,64500,13546,3240,0,28264,19006,10570,5460,0,0,0,0,0,0,0,0,0,0,0,0,0,24450,0,0,,A6EZ,CHINESE MUSIC ENSEMBLE OF NEW YORK INC,,224 CANAL ST 6TH FLR,NEW YORK,NY,10013-4101,0.0,3.0,3.0,2000.0,197704.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,90.0,149.0,0.0,B9710,,1,1,6.0,1,1.0,60352,1.0,1.0,1.0,1.0,36061,,A6CZ,A6C,,PC,O,AR,A,IN,,1991,A,A6CZ,0.5237109999999999,10013.0,10013.0,5602.0,5600.0,36061.0,,AR,1992,A6C,199206,NY,10013.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6C,A,
13472,A62Z,132890779,780988,0,0,0,4333,85555,0,0,199651,199651,980639,1183645,-54270,80000,0,424973,244946,246237,299216,0,0,0,0,0,0,0,0,0,0,0,0,30000,142344,0,22974,,,NATIONAL DANCE INSTITUTE INC,,594 BROADWAY RM 805,NEW YORK,NY,10012-3257,0.0,3.0,3.0,1200.0,197704.0,1.0,15.0,1.0,13.0,198109.0,10.0,9,,994.0,149.0,0.0,B9710,,1,1,6.0,1,0.0,950639,2.0,3.0,3.0,4.0,36061,,A62Z,A62,,PC,O,AR,A,IN,,1990,A,A62Z,0.559091,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1991,A6E,199109,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6E,A,
13474,A20Z,132891539,127995,0,0,0,0,9965,0,0,71456,71456,199451,192060,37767,0,0,41852,54219,11476,16452,0,0,0,0,0,0,0,0,0,0,0,0,0,71456,0,0,,,HARVESTWORKS INC,,596 BROADWAY 602,NEW YORK,NY,10012-3233,0.0,3.0,3.0,2000.0,197706.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,90.0,0.0,0.0,B9702,1997.0,1,1,6.0,1,1.0,199451,1.0,2.0,2.0,2.0,36061,,A20Z,A20,,PC,O,AR,A,IN,,1990,A,A20Z,0.44102399999999997,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1991,A20,199106,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A20,A,
13482,A31Z,132894350,25000,0,0,0,192,0,0,0,11519,11519,36519,37400,-6689,0,0,2942,2860,8750,9550,0,0,0,0,0,0,0,0,0,0,0,0,0,11327,0,0,,A30Z,CINE INFORMATION INC,,215 W 90TH ST 9C,NEW YORK,NY,10024-1224,0.0,3.0,3.0,2100.0,197808.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,122.0,124.0,123.0,B9710,,1,1,6.0,1,0.0,36519,1.0,1.0,1.0,1.0,36061,,A31Z,A31,,PC,O,AR,A,IN,,1991,A,A31Z,0.431176,10024.0,10024.0,5602.0,5600.0,36061.0,,AR,1991,A31,199112,NY,10024.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A31,A,
13485,A65Z,132894709,322683,0,0,0,671,28910,0,0,116480,116480,439163,485727,-72974,23100,23064,184180,111157,207492,184131,0,0,0,0,0,0,0,0,0,0,0,0,3098,105649,0,7062,,,PAN ASIAN REPERTORY THEATRE INC,,47 GREAT JONES ST,NEW YORK,NY,10012-1114,0.0,3.0,3.0,2000.0,197711.0,1.0,15.0,1.0,13.0,0.0,10.0,8,,90.0,88.0,149.0,B9710,,1,1,6.0,1,0.0,436065,2.0,2.0,2.0,2.0,36061,,A65Z,A65,,PC,O,AR,A,IN,,1990,A,A65Z,0.230616,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1991,A65,199108,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A,
13488,A31Z,132896207,450372,0,0,0,2118,15610,0,0,17649,17649,468021,455149,46623,0,0,312499,288846,278748,242223,0,0,0,0,0,0,0,0,0,0,0,0,0,15524,0,0,,A65Z,SIDEWALKS OF NEW YORK PRODUCTIONS INC,,40 W 27TH ST 3RD FLOOR,NEW YORK,NY,10001-6908,0.0,3.0,3.0,1200.0,197711.0,1.0,15.0,1.0,13.0,198212.0,10.0,12,,994.0,90.0,119.0,B9702,1997.0,1,1,6.0,1,1.0,468021,2.0,2.0,2.0,2.0,36061,,A31Z,A31,,PC,O,AR,A,IN,,1990,A,A31Z,0.80757,10001.0,10001.0,5602.0,5600.0,36061.0,,AR,1990,A31,199012,NY,10001.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A31,A,
13493,A60Z,132898796,500,0,0,0,1042,0,0,0,97327,97327,97827,35338,4246,0,0,24293,12891,19282,8645,0,0,0,0,0,0,0,0,0,0,0,56667,6587,5533,13332,0,,,MIDTOWN ARTS COMMON AT SAINT PETERS CHURCH,,619 LEXINGTON AVE,NEW YORK,NY,10022-4610,0.0,3.0,3.0,2000.0,197708.0,1.0,15.0,1.0,13.0,0.0,10.0,8,,90.0,0.0,0.0,B9710,,1,1,4.0,1,1.0,34573,1.0,1.0,1.0,1.0,36061,,A60Z,A60,,PC,O,AR,A,IN,,1990,A,A60Z,0.9081110000000001,10022.0,10022.0,5602.0,5600.0,36061.0,,AR,1991,A60,199108,NY,10022.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A60,A,
13495,A68Z,132898806,25946,0,0,0,0,0,0,0,34659,34659,60605,59599,-1998,0,0,1575,11410,4579,13408,0,0,0,0,0,0,0,0,0,0,0,0,0,34659,0,0,,,POMERIUM MUSICES INCORPORATED,,375 RIVERSIDE DR STE 10E,NEW YORK,NY,10025-2148,0.0,3.0,3.0,1000.0,197707.0,1.0,15.0,1.0,13.0,0.0,10.0,8,,90.0,0.0,0.0,B9710,,1,1,6.0,1,0.0,60605,1.0,1.0,1.0,1.0,36061,,A68Z,A68,,PC,O,AR,A,IN,,1990,A,A68Z,0.8433440000000001,10025.0,10025.0,5602.0,5600.0,36061.0,,AR,1991,A68,199108,NY,10025.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A68,A,
13509,A6CZ,132903180,12500,0,0,0,0,2233,0,0,84452,84452,96952,93853,-3391,9725,0,-20,-20,6470,3371,0,0,0,0,0,0,0,0,0,0,0,0,0,84452,0,0,,,NEW YORK VOCAL ARTS ENSEMBLE,,12 W 72ND ST STE 24B,NEW YORK,NY,10023-4167,0.0,3.0,3.0,2000.0,198206.0,1.0,15.0,1.0,13.0,0.0,10.0,8,,89.0,0.0,0.0,B9710,,1,1,6.0,1,0.0,96952,0.0,1.0,1.0,1.0,36061,,A6BZ,A6B,,PC,O,AR,A,IN,,1990,A,A6BZ,0.7101149999999999,10023.0,10023.0,5602.0,5600.0,36061.0,,AR,1991,A6B,199108,NY,10023.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A6B,A,
13511,A63Z,132903944,67230,0,0,0,0,1646,0,0,77730,77730,144960,127045,10617,11750,1646,12892,43965,20190,33348,10617,0,0,0,0,0,0,0,0,0,0,0,0,77730,0,0,,,DANCE RING,,30 E 31ST ST,NEW YORK,NY,10016-6825,0.0,3.0,3.0,0.0,197902.0,1.0,16.0,1.0,13.0,0.0,10.0,7,,995.0,90.0,0.0,B9710,,1,1,6.0,1,1.0,144960,1.0,2.0,2.0,2.0,36061,,A63Z,A63,,PC,O,AR,A,IN,,1990,A,A63Z,0.701314,10016.0,10016.0,5602.0,5600.0,36061.0,,AR,1991,A63,199107,NY,10016.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A63,A,
13515,A65Z,132904738,60505,0,0,0,1830,0,0,0,223849,223849,284354,290636,3301,0,0,47005,9846,37422,6545,3301,0,0,0,0,0,0,0,0,0,0,0,0,222019,0,0,,,WESTBETH THEATRE CENTER INC,,151 BANK ST,NEW YORK,NY,10014-2049,0.0,3.0,3.0,2000.0,197709.0,1.0,16.0,1.0,13.0,0.0,10.0,5,,90.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,284354,1.0,2.0,2.0,2.0,36061,,A65Z,A65,,PC,O,AR,A,IN,,1990,A,A65Z,0.432827,10014.0,10014.0,5602.0,5600.0,36061.0,,AR,1991,A65,199105,NY,10014.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A,
13518,A65Z,132905420,114000,0,0,0,6006,0,0,0,320015,320015,434015,397800,-46369,40000,0,194587,205368,277171,251737,48869,0,0,0,0,0,0,0,0,0,0,0,0,314009,0,0,,,AMERICAN JEWISH THEATRE INC,,307 W 26TH ST,NEW YORK,NY,10001-5812,0.0,3.0,3.0,2000.0,198704.0,1.0,16.0,1.0,13.0,0.0,10.0,6,,88.0,0.0,0.0,B9710,,1,1,6.0,1,0.0,434015,2.0,2.0,2.0,2.0,36061,,A65Z,A65,,PC,O,AR,A,IN,,1991,A,A65Z,0.621686,10001.0,10001.0,5602.0,5600.0,36061.0,,AR,1992,A65,199206,NY,10001.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A,
13519,A6GZ,132906037,1672557,0,9176,7147,50259,425596,0,0,7564278,7557131,9236835,9056774,1387479,288841,0,2429334,2561673,1154574,1174194,0,0,0,0,0,0,0,0,0,0,0,0,60195,6782297,0,662351,,,BIG APPLE CIRCUS LTD,,35 W 35TH ST,NEW YORK,NY,10001-2205,0.0,3.0,3.0,1200.0,197905.0,1.0,11.0,1.0,13.0,0.0,10.0,1,,46.0,30.0,0.0,B9710,,1,1,6.0,1,1.0,9169493,4.0,5.0,5.0,5.0,36061,,A6GZ,A6G,,PC,O,AR,A,IN,,1991,A,A6GZ,0.653356,10001.0,10001.0,5602.0,5600.0,36061.0,,AR,1992,A60,199201,NY,10001.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A60,A,
13520,A60J,132906649,162400,0,2628,2628,27302,0,0,0,108861,106233,271261,235356,472660,0,0,518314,488950,0,16290,0,0,0,0,0,0,0,0,0,0,0,0,78931,0,0,0,,,FRIARS NATIONAL ASSOCIATION FOUNDATION INC,,57 E 55TH ST,NEW YORK,NY,10022-3205,0.0,3.0,3.0,1000.0,197803.0,1.0,15.0,1.0,13.0,0.0,10.0,7,,602.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,189702,2.0,2.0,2.0,2.0,36061,,A60J,A60,6.0,PC,O,AR,A,IN,,1991,A,A60J,0.40172399999999997,10022.0,10022.0,5602.0,5600.0,36061.0,,AR,1992,A60,199207,NY,10022.0,NEW YORK,,,A,AR,AR,PC,S,ZB,,IN,,A12,A,
13528,A65Z,132909805,65404,0,0,0,516,0,0,0,516,516,65920,48256,14613,9000,0,10241,16648,13550,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,CREATION PRODUCTION COMPANY INC,,127 GREENE STREET,NEW YORK,NY,10012-3201,0.0,3.0,3.0,1000.0,197711.0,1.0,15.0,1.0,13.0,0.0,20.0,6,,88.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,65920,1.0,1.0,1.0,1.0,36061,,A65Z,A65,,PC,O,AR,A,IN,,1990,A,A65Z,0.27409,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1991,A65,199106,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A,
13529,A62Z,132909809,152481,0,0,0,2201,7048,0,0,2201,2201,154682,178082,88812,0,0,194144,130744,81932,41932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,HAVA KOHAV THEATRE DANCE FOUNDATION,,118 RIVERSIDE DR,NEW YORK,NY,10024-3708,0.0,3.0,3.0,1000.0,197801.0,1.0,16.0,5.0,13.0,0.0,10.0,12,,90.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,154682,2.0,2.0,2.0,2.0,36061,,A62Z,A62,,PC,O,AR,A,IN,,1991,A,A62Z,0.643346,10024.0,10024.0,5602.0,5600.0,36061.0,,AR,1991,A62,199112,NY,10024.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A62,A,
13536,P84Z,132911089,395380,0,0,0,10485,0,0,0,10485,10485,405865,342496,317406,0,0,259245,381112,5208,63706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,VIETNAMESE AMERICAN CULTURAL ORGANIZATION INC,,113 BAXTER ST,NEW YORK,NY,10013-3603,0.0,3.0,3.0,1000.0,198208.0,1.0,15.0,1.0,13.0,198409.0,10.0,6,,994.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,405865,2.0,2.0,2.0,2.0,36061,,P84Z,P84,,PC,O,HS,P,IN,,1990,P,P84Z,0.358174,10013.0,10013.0,5602.0,5600.0,36061.0,,HU,1991,P84,199106,NY,10013.0,NEW YORK,,,P,HU,HU,PC,O,HS,P,IN,,A23,A,
13548,A65Z,132913176,156870,183370,0,0,1305,0,0,0,130635,130635,470875,367765,25358,0,0,67084,33014,67602,7656,0,0,0,0,0,0,0,0,0,0,0,0,77234,0,0,0,,,NATIONAL CORPORATE THEATRE FUND,,745 FIFTH AVE,NEW YORK,NY,10151-0099,0.0,3.0,3.0,1000.0,197712.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,602.0,0.0,0.0,B9710,,1,1,4.0,1,1.0,393641,1.0,2.0,2.0,2.0,36061,,A65Z,A65,,PC,O,AR,A,IN,,1990,A,A65Z,0.6918529999999999,10151.0,10151.0,5602.0,5600.0,36061.0,,AR,1991,A12,199106,NY,10151.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A1265,A,
13562,A80Z,132917939,36464,2155,0,0,3757,0,0,0,18612,18612,57231,56316,38193,0,0,39701,38193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2423,0,12096,335,,,METROPOLITAN HISTORIC STRUCTURES ASSOCIATION INC,NEIGHBORHOOD PRESERVATION CENTER,ONE WORLD TRADE CENTER RM 2611,NEW YORK,NY,10048-0000,0.0,3.0,3.0,2.0,197712.0,1.0,15.0,1.0,1.0,0.0,10.0,1,,994.0,123.0,603.0,ALM97,1992.0,1,1,6.0,1,1.0,54808,1.0,1.0,1.0,1.0,36061,,A80Z,A80,,PC,O,AR,A,IN,,1991,A,A80Z,0.5213300000000001,10048.0,10048.0,5602.0,5600.0,36061.0,,AR,1992,A80,199201,NY,10048.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A80,A,
13564,B99Z,132918155,2400,0,0,0,912,0,0,0,39685,39685,42085,22291,29252,0,0,20973,29252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11515,9065,18193,0,,,KOREAN SCHOOL OF STATEN ISLAND,,570 BRITTON AVE,STATEN ISLAND,NY,10304-4501,0.0,3.0,3.0,2000.0,197806.0,1.0,11.0,1.0,13.0,0.0,20.0,12,,46.0,30.0,0.0,B9710,,1,1,6.0,1,1.0,30570,1.0,1.0,1.0,1.0,36085,,A74Z,A74,,PC,O,AR,A,IN,,1991,A,A74Z,0.24242800000000003,10304.0,10304.0,5602.0,5600.0,36085.0,,AR,1991,A74,199112,NY,10304.0,STATEN ISLAND,,,A,AR,AR,PC,O,AR,A,IN,,A23,A,
13566,A33Z,132918236,93249,0,0,0,1598,0,0,0,27907,27907,121156,116458,52121,0,0,55923,74156,8500,22035,0,0,0,0,0,0,0,0,0,0,0,0,0,26309,0,0,,,SEGUE FOUNDATION INC,% STROOCK & STROOCK & LAVAN,303 E 8TH ST,NEW YORK,NY,10009-5248,0.0,3.0,3.0,1000.0,197803.0,1.0,15.0,1.0,13.0,198212.0,10.0,12,,120.0,92.0,994.0,B9710,,1,1,6.0,1,1.0,121156,1.0,2.0,2.0,2.0,36061,,A33Z,A33,,PC,O,AR,A,IN,,1991,A,A33Z,0.9141549999999999,10009.0,10009.0,5602.0,5600.0,36061.0,,AR,1991,A33,199112,NY,10009.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A33,A,
13569,A23Z,132918290,15925,7850,0,0,2491,1238,0,0,2491,2491,26266,41344,283258,0,0,298336,283258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,TURKISIANIAN AMERICAN ASSOCIATION,,2302 W 13TH ST,BROOKLYN,NY,11223-5639,0.0,3.0,3.0,1000.0,198206.0,1.0,15.0,1.0,11.0,0.0,10.0,12,,119.0,319.0,0.0,B9710,,1,1,6.0,1,1.0,26266,2.0,1.0,1.0,1.0,36047,,A23Z,A23,,PC,O,AR,A,IN,,1991,A,A23Z,0.577712,11223.0,11223.0,5602.0,5600.0,36047.0,,AR,1991,A23,199112,NY,11223.0,BROOKLYN,,,A,AR,AR,PC,O,AR,A,IN,,A23,A,
13578,A20L,132923296,242065,0,0,0,0,36925,0,0,18167,18167,260232,265669,17376,90623,0,150513,60683,127700,43306,0,0,0,0,0,0,0,0,0,0,0,0,0,18167,0,0,,,ALLIANCE FOR THE ARTS INC,,330 W 42ND ST,NEW YORK,NY,10036-6902,0.0,3.0,3.0,1000.0,197801.0,1.0,15.0,1.0,13.0,0.0,10.0,12,,119.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,260232,1.0,2.0,2.0,2.0,36061,,A20L,A20,2.0,PC,O,AR,A,IN,,1991,A,A20L,0.535025,10036.0,10036.0,5602.0,5600.0,36061.0,,AR,1991,A02,199112,NY,10036.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A01,A,
13581,A71Z,132923721,72625,35,0,0,5921,0,0,0,101526,101526,174186,166404,415861,0,0,454964,438412,46885,22551,333026,0,0,0,0,0,0,0,0,0,0,0,0,95605,0,0,,,ARCHITECTURAL HISTORY FOUNDATION INC,PAUL SCHERER & CO,330 MADISON AVE 15TH FL,NEW YORK,NY,10017-5001,0.0,3.0,3.0,2300.0,197803.0,1.0,16.0,1.0,13.0,0.0,10.0,12,,120.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,174186,2.0,2.0,2.0,2.0,36061,,A71Z,A71,,PC,O,AR,A,IN,,1991,A,A71Z,0.7478779999999999,10017.0,10017.0,5602.0,5600.0,36061.0,,AR,1991,A71,199112,NY,10017.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A80,A,
13582,A65Z,132923727,74456,2888,0,0,1681,61288,0,0,271369,271369,348713,395830,-32391,50000,0,101185,11482,86459,43873,0,0,0,0,0,0,0,0,0,0,0,0,0,15278,0,0,,,VETERANS ENSEMBLE THEATRE CO,,496 A HUDSON ST E23,NEW YORK,NY,10014-2822,0.0,3.0,3.0,,,,15.0,,,,,7,,,,,C92,1992.0,0,0,4.0,1,0.0,348713,1.0,2.0,2.0,2.0,36061,,A65Z,A65,,PC,O,AR,A,IN,,1989,A,A65Z,0.0273978,10014.0,10014.0,5602.0,5600.0,36061.0,,AR,1990,A65,199007,NY,10014.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A,
13589,A66Z,132925815,71253,0,0,0,93,0,0,0,14572,14572,85825,54621,16980,9375,0,16368,21078,35181,4098,0,0,0,0,0,0,0,0,0,0,0,0,0,11379,0,3100,,A65Z,FRANK SILVERA WRITERS WORKSHOP FOUNDATION INC,,PO BOX 1791 MANHATTANVILL,NEW YORK,NY,10027-1791,0.0,3.0,3.0,3000.0,197601.0,1.0,15.0,1.0,13.0,0.0,10.0,6,,92.0,123.0,0.0,B9710,,0,1,1.0,0,1.0,85825,1.0,1.0,1.0,1.0,36061,,A66Z,A66,,PC,O,AR,A,IN,,1991,A,A66Z,0.716213,10027.0,10027.0,5602.0,5600.0,36061.0,,AR,1992,A03,199206,NY,10027.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A0365,A,
13590,A99Z,132925873,114752,0,0,0,11002,54766,0,0,11002,11002,125754,191355,136243,0,0,201844,136243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,AMERICAN MERCHANT MARINERS MEMORIAL INC,,ONE GRACIE TER APT 4D,NEW YORK,NY,10028-7964,,3.0,3.0,1000.0,78.0,,4.0,,,,,12,,62.0,0.0,0.0,ALM97,1992.0,1,1,6.0,1,1.0,125754,2.0,2.0,2.0,2.0,36061,,A99Z,A99,,PF,O,AR,A,IN,,1990,A,A99Z,0.518538,10028.0,10028.0,5602.0,5600.0,36061.0,,AR,1990,A99,199012,NY,10028.0,NEW YORK,,,A,AR,AR,PF,O,AR,A,IN,,A99,A,
13594,A65Z,132926488,27546,0,0,0,0,21,0,0,26703,26703,54249,45606,9692,750,0,1199,9692,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26703,0,0,,A65P,TALKING BAND INC,,PO BOX 293 PRINCE ST STA,NEW YORK,NY,10012-0005,0.0,3.0,3.0,2300.0,197801.0,1.0,16.0,1.0,13.0,198206.0,10.0,6,,995.0,90.0,123.0,B9710,,1,1,6.0,1,1.0,54249,1.0,1.0,1.0,1.0,36061,,A65Z,A65,,PC,O,AR,A,IN,,1991,A,A65Z,0.9613010000000001,10012.0,10012.0,5602.0,5600.0,36061.0,,AR,1992,A65,199206,NY,10012.0,NEW YORK,,,A,AR,AR,PC,O,AR,A,IN,,A65,A,
13600,A53I,132928469,272625,0,0,0,6564,0,0,0,6557,6557,279182,331289,172224,0,0,224341,275484,16,103260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,AMERICAN FRIENDS OF BETH HATEFUTSOTH,% SHIBOLETH ROBERTS & ZELLERMAYER,110 E 59TH ST,NEW YORK,NY,10022-1304,0.0,3.0,3.0,1200.0,197806.0,1.0,15.0,1.0,13.0,0.0,10.0,4,,602.0,0.0,0.0,B9710,,1,1,6.0,1,1.0,279182,2.0,2.0,2.0,2.0,36061,,A53I,A53,5.0,PC,O,AR,A,IN,,1991,A,A53I,0.22437100000000001,10022.0,10022.0,5602.0,5600.0,36061.0,,AR,1992,A53,199204,NY,10022.0,NEW YORK,,,A,AR,AR,PC,S,ZA,,IN,,A1150,A,
