,FIPS,MSA,PMSA,SRC1_UPD,CMSA,FIPSTATE,ZIP5,EIN,NTEECC,NTEE1,confiden,NteeCC4d,OutReas,Level2,Level4,MajGrpB,NtMaj10,NtMaj5,NtMaj12,Level1,Level3,NteeSrc,OutNCCS,RandNum,NTEEOLDA,TAXPER,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,SAVINT,SECINC,RENTINC,NETRENT,OTHINVST,SALESECN,SALEOTHG,SALEOTHE,SALEOTHN,SPEVTG,INVENTG,TOTREV2,NETINC,OTHCHGS,OTHSAL,PAYTAX,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,RETE_BOY,NETA_BOY,CONT4,DUES4,GRREC4,INVINC4,TAXREV4,GVTSRV4,OTHINC4,INCPURP4,LOBOTH,LOBNOTAX,GRTNONTX,VERIFY,TOTREV,SUBSECCD,REASON,RASCD,RREVCD,RINCCD,REXPCD,FISYR,STYEAR,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ACTIV1,ACTIV2,ACTIV3,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,MSA_NECH,V_FREXP,V_CONT,V_GREC,TOTLOB,V_BOYAL,V_EOYAL,V_FB,V_REVEXP,NTEE_CAT,LEVEL5,POP_NDX,NTEEDRAF,FIPSOLDA,SRC2_UPD,STATECHK,nteeConf,Ntee2007a,Ntee42007a,GovGtEstimate,GovGtCode,GovGtYr,IndSupEstimate,IndSupCode,IndSupYr,UnaseoyEstimate,UnaseoyCode,UnaseoyYr,NetLandEstimate,NetLandCode,NetLandYr,TempRnaEstimate,TempRnaCode,TempRnaYr,PermRnaEstimate,PermRnaCode,PermRnaYr,nInvLndEstimate,nInvLndCode,nInvLndYr,PayAfflEstimate,PayAfflCode,PayAfflYr,DirSupEstimate,DirSupCode,DirSupYr,LBEBOYEstimate,LBEBOYCode,LBEBOYYr,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,InvOthEstimate,InvOthCode,InvOthYr,OthAsstEstimate,OthAsstCode,OthAsstYr,InvSecEstimate,InvSecCode,InvSecYr,CashEstimate,CashCode,CashYr,nteeFinal,nteeFinal1
32690,36061,5602.0,5600.0,,70.0,NY,10025.0,132597744,A65,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A65,199809.0,304128,0,0,0,5529,18942,0,0,282468,282468,586596,631413,-55862,42358,0,87534,127349,121834,183211,0,0,0,0,0,0,0,0,0,0,0,0,0,276939,0,0,5529,0,0,0,0,0,0,0,0,0,0,586596,-44817,23255,302075,0,0,0,0,0,0,-34300,1698116,0,388288,391907,0,0,2478311,2090023,0,0,0,,586596,3,7,2.0,3,3.0,3.0,1998,1997,PUERTO RICAN TRAVELING THEATRE CO INC,,141 W 94TH ST,NEW YORK,NY,10025-7016,0.0,3.0,1.0,196903.0,1.0,15.0,119.0,59.0,0.0,1.0,13.0,0.0,10.0,9,,5602.0,1,1,1,0,9.0,9,9,9,1,1,8,A65,36061.0,,1,B,A65,,173216.0,3a,1998.0,0.0,3a,1998.0,-22249.0,3b,1999.0,0.0,3a,1998.0,-27731.0,3a,1998.0,0.0,3a,1998.0,17807.0,3a,1998.0,0.0,3a,1998.0,130812.0,3a,1998.0,0.0,3a,1998.0,PC,O,AR,A,IN,,0.0,3a,1998.0,10104.0,3a,1998.0,0.0,3a,1998.0,34113.0,3a,1998.0,A65,A
32692,36061,5602.0,5600.0,,70.0,NY,10025.0,132637811,A11,A,A,,,S,A,A,AR,AR,AR,PC,ZA,1,IN,1,A11,199809.0,2050,0,141971,141068,8109,0,0,0,393698,252630,395748,257991,159313,72000,0,273666,274685,98284,115372,0,0,0,0,0,0,0,0,0,0,0,0,0,243618,0,0,8109,0,0,0,0,903,0,0,0,0,0,254680,-3311,-12758,0,0,0,0,0,0,0,175382,9000,0,913462,68982,0,0,991444,77982,0,0,0,,254680,3,9,2.0,2,2.0,2.0,1999,1998,BRIANSKY SARATOGA BALLET CENTER INC,,220 W 93RD ST,NEW YORK,NY,10025-7411,0.0,3.0,1.0,197012.0,1.0,16.0,30.0,0.0,0.0,1.0,13.0,0.0,10.0,9,,5602.0,1,1,1,0,1.0,1,1,9,1,41,8,,36061.0,,1,A,A11,63,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,17806.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,2050.0,3a,1999.0,22505.0,3a,1999.0,PC,S,ZA,A,IN,,0.0,3a,1999.0,100.0,3a,1999.0,0.0,3a,1999.0,24808.0,3a,1999.0,A1163,A
32695,36061,5602.0,5600.0,,70.0,NY,10027.0,132696013,A68,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,0,A68,199905.0,66869,0,0,0,0,0,0,0,3587,3587,70456,77204,13671,0,0,35334,27534,14915,13863,0,0,0,0,0,0,0,0,0,0,0,0,0,3587,0,0,0,0,0,0,0,0,0,0,0,0,0,70456,-6748,0,0,0,0,0,0,0,0,20419,267128,0,235834,0,0,0,502962,267128,0,0,0,,70456,3,9,1.0,1,1.0,1.0,2000,1999,SPECULUM MUSICAE INC,% ROTH,501 W 122 ST STE 84,NEW YORK,NY,10027-5823,0.0,3.0,2.0,197202.0,1.0,16.0,119.0,602.0,0.0,1.0,13.0,0.0,10.0,5,,5602.0,1,1,1,0,1.0,1,1,9,1,1,8,,36061.0,,1,A,A68,,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,PC,O,AR,A,IN,,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,27534.0,3a,2000.0,A68,A
32700,36061,5602.0,5600.0,,70.0,NY,10025.0,132813806,A63,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A63,199806.0,0,0,0,0,14,74,0,0,884533,884533,884533,870505,-355342,34440,0,10045,14361,379415,369703,0,0,0,0,0,0,0,0,0,0,0,0,0,884519,0,0,14,0,0,0,0,0,0,0,0,0,0,884533,14028,0,399751,54463,0,0,0,0,0,-369370,495,0,3510602,285,0,0,3511382,780,0,0,0,,884533,3,9,1.0,3,3.0,3.0,1999,1998,LES BALLETS TROCKADERO DE MONTE CARLO INC,% MR EUGENE MCDOUGLE,PO BOX 46,NEW YORK,NY,10025-0001,0.0,3.0,2.0,197606.0,1.0,16.0,90.0,0.0,0.0,1.0,13.0,0.0,10.0,6,,5602.0,1,1,1,0,9.0,9,9,1,1,1,8,A63,36061.0,,1,A,A63,,0.0,4,2007.0,0.0,4,2007.0,0.0,6,2003.0,0.0,4,2007.0,0.0,6,2003.0,0.0,6,2003.0,0.0,4,2007.0,0.0,4,2007.0,0.0,4,2007.0,0.0,4,2007.0,PC,O,AR,A,IN,,0.0,6,2003.0,0.0,6,2003.0,0.0,6,2003.0,14361.0,6,2003.0,A63,A
32702,36061,5602.0,5600.0,,70.0,NY,10025.0,132839023,A68,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A60,199806.0,75410,0,0,0,94,0,0,0,35028,35028,110438,110021,-4855,3000,0,14275,3637,19547,8492,0,0,0,0,0,0,0,0,0,0,0,0,0,34934,0,0,94,0,0,0,0,0,0,0,0,0,0,110438,417,0,65615,0,0,0,0,0,0,-5272,275230,0,57165,84,0,0,332479,275314,0,0,0,,110438,3,7,1.0,2,2.0,2.0,1998,1997,NEW MUSIC CONSORT INC,,545 W 111TH ST,NEW YORK,NY,10025-1982,0.0,3.0,2.0,197712.0,1.0,16.0,90.0,0.0,0.0,1.0,13.0,0.0,10.0,6,,5602.0,1,1,1,0,9.0,9,9,1,1,1,8,A68,36061.0,,1,B,A68,,30004.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,45406.0,3a,1998.0,0.0,3a,1998.0,PC,O,AR,A,IN,,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,A68,A
32704,36061,5602.0,5600.0,,70.0,NY,10025.0,132898806,A68,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,0,A68,199808.0,40893,0,0,0,0,0,0,0,84549,84549,125442,123794,7765,0,0,9643,11291,3526,3526,0,0,0,0,0,0,0,0,0,0,0,0,0,84549,0,0,0,0,0,0,0,0,0,0,0,0,0,125442,1648,0,0,0,0,0,1925,1925,0,6117,95654,0,232886,0,0,0,328540,95654,0,0,0,,125442,3,7,1.0,2,2.0,2.0,1999,1998,POMERIUM MUSICES INCORPORATED,,375 RIVERSIDE DR STE 10E,NEW YORK,NY,10025-2148,0.0,3.0,1.0,197707.0,1.0,15.0,90.0,0.0,0.0,1.0,13.0,0.0,10.0,8,,5602.0,1,1,1,0,1.0,1,1,1,1,1,8,,36061.0,,1,A,A68,,5312.0,3a,1999.0,0.0,3a,1999.0,7765.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,5444.0,3a,1999.0,0.0,3a,1999.0,35581.0,3a,1999.0,0.0,3a,1999.0,PC,O,AR,A,IN,,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,5847.0,3a,1999.0,A68,A
32707,36061,5602.0,5600.0,,70.0,NY,10025.0,132933217,A19,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,0,A19,199812.0,7500,0,0,0,1519,0,0,0,137676,137676,145176,35935,-32134,0,0,148542,275217,289917,307351,0,0,0,0,0,0,0,0,0,0,0,0,0,4918,0,131239,1519,0,0,0,0,0,0,0,0,0,0,145176,109241,0,962,0,0,0,0,0,0,-141375,12721852,33076,891033,78217,0,0,13960608,13069575,0,0,0,,145176,3,7,2.0,2,2.0,1.0,1998,1998,MEDIA NETWORK A M I C,,2565 BROADWAY STE 101,NEW YORK,NY,10025-5657,0.0,3.0,1.0,197402.0,1.0,16.0,0.0,0.0,0.0,5.0,13.0,0.0,10.0,12,,5602.0,1,1,1,0,9.0,9,9,1,1,2,8,,36061.0,,1,A,A19,30,0.0,3a,1998.0,0.0,3a,1998.0,-32134.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,7500.0,3a,1998.0,0.0,3a,1998.0,PC,O,AR,A,IN,,0.0,3a,1998.0,130408.0,3a,1998.0,0.0,3a,1998.0,144809.0,3a,1998.0,A1930,A
32708,36061,5602.0,5600.0,,70.0,NY,10025.0,132935914,A30,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A30,199905.0,12126,0,0,0,0,0,2258,9936,17845,15587,29971,25130,14871,0,0,21162,24469,8874,9598,0,0,0,0,0,0,0,0,0,0,0,0,0,4610,0,1041,0,0,0,0,0,0,0,0,0,0,12194,27713,2583,0,0,0,0,0,0,0,0,12288,73433,0,65204,0,0,0,138637,73433,0,0,0,,27713,3,7,1.0,1,1.0,1.0,2000,1999,LEONARDA PRODUCTIONS INC,,PO BOX 1736,NEW YORK,NY,10025-1559,0.0,3.0,1.0,197806.0,1.0,15.0,994.0,89.0,90.0,1.0,13.0,198205.0,10.0,5,,5602.0,1,1,1,0,1.0,1,1,1,1,2,8,,36061.0,,1,A,A30,,5712.0,3a,2000.0,1002.0,3a,2000.0,0.0,6,2002.0,0.0,3a,2000.0,0.0,6,2002.0,0.0,6,2002.0,0.0,3a,2000.0,12565.0,3a,2000.0,5311.0,3a,2000.0,0.0,3a,2000.0,PC,O,AR,A,IN,,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,0.0,3a,2000.0,A30,A
32709,36061,5602.0,5600.0,,70.0,NY,10025.0,132941455,A61,A,C,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A61,199806.0,1231199,102292,13230807,13280717,274673,217864,0,0,24880233,10566506,26213724,2312312,11446785,193540,0,1777446,11873845,1740071,427060,0,0,0,0,0,0,0,0,0,0,0,0,0,764673,0,110080,274673,0,0,0,0,-49910,10500000,1033010,9466990,0,0,11899997,9587685,1821725,1024352,88283,0,0,0,0,0,37375,4352328,367279,2586813,98912,0,0,7740785,5153972,0,0,0,,11899997,3,7,,6,,4.0,1999,1998,SYMPHONY SPACE INC,,2537 BROADWAY,NEW YORK,NY,10025-6947,0.0,3.0,1.0,197808.0,1.0,15.0,90.0,0.0,0.0,1.0,13.0,0.0,10.0,6,,5602.0,1,1,1,0,1.0,1,2,1,1,1,8,A61,36061.0,,1,A,A61,,216917.0,3a,1999.0,0.0,3a,1999.0,10180976.0,3a,1999.0,439202.0,3a,1999.0,413303.0,3a,1999.0,852406.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,1014282.0,3a,1999.0,243206.0,3a,1999.0,PC,O,AR,A,IN,,0.0,3a,1999.0,116200.0,3a,1999.0,10418739.0,3a,1999.0,1900.0,3a,1999.0,A61,A
32710,36061,5602.0,5600.0,,70.0,NY,10025.0,132956529,A6C,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A6C,199809.0,45631,0,0,0,46,4763,0,0,120078,120078,165709,191357,-156317,26950,0,16865,22548,147534,178865,0,0,0,0,0,0,0,0,0,0,0,0,0,120032,0,0,46,0,0,0,0,0,0,0,0,0,0,165709,-25648,0,33358,6671,0,0,0,0,0,-130669,474411,0,628482,2142,0,0,1107472,478990,0,0,0,,165709,3,7,1.0,2,2.0,2.0,1998,1997,CONCERT ROYAL INC,JAMES RICHMAN,280 RIVERSIDE DR STE 5H,NEW YORK,NY,10025-9019,0.0,3.0,1.0,197811.0,1.0,15.0,994.0,90.0,0.0,1.0,13.0,198306.0,10.0,9,,5602.0,1,1,1,0,9.0,9,9,9,1,1,8,,36061.0,,1,A,A6C,,0.0,6,2003.0,0.0,6,2003.0,0.0,6,2003.0,0.0,6,2003.0,0.0,6,2003.0,0.0,6,2003.0,0.0,6,2003.0,0.0,6,2003.0,0.0,6,2003.0,0.0,6,2003.0,PC,O,AR,A,IN,,0.0,6,2003.0,22524.0,6,2003.0,0.0,6,2003.0,0.0,6,2003.0,A6C,A
32711,36061,5602.0,5600.0,,70.0,NY,10025.0,132958476,A99,A,B,,,O,A,A,AR,AR,AR,PC,AR,1,IN,0,A99,199806.0,28265,0,0,0,402,0,0,0,402,402,28667,26794,2890,0,0,2792,2890,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,28667,1873,0,0,0,0,0,0,0,0,1017,0,0,0,0,0,0,0,0,0,0,0,,28667,3,9,1.0,1,1.0,1.0,1997,1996,ENSEMBLE ENTERPRISES INC,,825 W END AVE 2C,NEW YORK,NY,10025-5349,0.0,3.0,2.0,197811.0,1.0,16.0,995.0,90.0,119.0,1.0,13.0,198306.0,20.0,6,,5602.0,1,1,1,0,9.0,1,1,1,1,2,8,,36061.0,,1,B,A6C,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,,u,,PC,O,AR,A,IN,,,u,,,u,,,u,,,u,,A6C,A
32712,36061,5602.0,5600.0,,70.0,NY,10025.0,132966900,A62,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A62,199809.0,51733,0,0,0,42,0,0,0,40792,40792,92525,92197,-77290,8000,0,9704,4266,87322,81556,0,0,0,0,0,0,0,0,0,0,0,0,0,40500,0,250,42,0,0,0,0,0,0,0,0,0,0,92525,328,0,1950,0,0,0,0,0,0,-77618,136414,0,272723,252,0,0,411159,138436,0,0,0,,92525,3,9,1.0,1,1.0,1.0,1998,1997,NEW YORK BAROQUE DANCE CO INC,RACHEL LIST,280 RIVERSIDE DR STE 5H,NEW YORK,NY,10025-9019,0.0,3.0,0.0,197902.0,1.0,16.0,995.0,90.0,0.0,1.0,13.0,198306.0,10.0,9,,5602.0,1,1,1,0,9.0,9,9,1,1,1,8,,36061.0,,1,A,A62,,19627.0,3a,1998.0,0.0,3a,1998.0,0.0,6,2003.0,38.0,3a,1998.0,-2472.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,32106.0,3a,1998.0,462.0,3a,1998.0,PC,O,AR,A,IN,,0.0,3a,1998.0,0.0,3a,1998.0,0.0,3a,1998.0,57.0,3a,1998.0,A62,A
32713,36061,5602.0,5600.0,,70.0,NY,10025.0,132983615,A6B,A,A,,I,O,A,A,AR,AR,AR,PC,AR,1,OUT,0,A6B,199806.0,61973,10090,0,0,3785,0,0,0,45211,45211,117274,97596,79206,24740,0,59528,80706,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,41426,0,0,0,0,0,0,3785,0,0,0,0,0,0,117274,19678,0,9000,0,0,0,0,0,0,59528,121737,40697,162641,12221,0,0,337296,174655,0,0,0,,117274,3,7,1.0,2,2.0,1.0,1999,1998,NEW AMSTERDAM SINGERS INC,,PO BOX 373,NEW YORK,NY,10025-0373,0.0,3.0,1.0,197908.0,1.0,15.0,93.0,0.0,0.0,1.0,13.0,0.0,10.0,6,,5602.0,1,1,1,0,1.0,1,1,1,1,1,8,,36061.0,,1,A,A6B,,0.0,1b,2099.0,0.0,1b,2099.0,0.0,4,2005.0,0.0,1b,2099.0,0.0,4,2005.0,0.0,4,2005.0,0.0,1b,2099.0,0.0,1b,2099.0,61973.0,1b,2099.0,0.0,1c,2098.0,PC,O,AR,A,OUT,I,0.0,1b,2099.0,0.0,1b,2099.0,0.0,1b,2099.0,0.0,1b,2099.0,A6B,A
32718,36061,5602.0,5600.0,PRIM,70.0,NY,10025.0,133022873,A65,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A65,199802.0,0,0,0,0,0,0,0,0,77761,77761,77761,76978,10833,0,0,13666,12654,3616,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,73168,0,4593,0,0,0,0,0,0,0,0,0,0,0,77761,783,0,0,0,0,0,0,0,0,10050,558129,0,0,0,0,0,558377,558377,0,0,0,,77761,3,9,1.0,1,1.0,1.0,1999,1998,HUDSON VAGABOND PUPPETS INCORPORATE,,250 W 94TH ST,NEW YORK,NY,10025-6954,0.0,3.0,1.0,198005.0,1.0,16.0,90.0,0.0,0.0,1.0,13.0,0.0,10.0,2,,5602.0,1,1,1,0,9.0,1,1,1,1,1,8,A65,36087.0,,1,A,A65,,0.0,3b,2000.0,0.0,3b,2000.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3b,2000.0,0.0,3a,1999.0,PC,O,AR,A,IN,,0.0,3a,1999.0,3113.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,A65,A
32726,36061,5602.0,5600.0,,70.0,NY,10025.0,133095824,A6C,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A6C,199809.0,45700,0,0,0,177,0,0,125,9086,9086,54786,29027,32564,0,0,6805,33035,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,7095,1690,0,0,0,0,0,177,0,0,0,0,1690,125,54786,25759,0,0,0,0,0,0,0,0,6805,83013,0,0,3282,0,0,118727,118727,0,0,0,,54786,3,7,1.0,1,1.0,1.0,1999,1998,HARMONIE ENSEMBLE INC,,820 W END AVE STE 13 B,NEW YORK,NY,10025-5386,0.0,3.0,2.0,198201.0,1.0,16.0,90.0,995.0,0.0,1.0,13.0,198312.0,10.0,9,,5602.0,1,1,1,0,1.0,1,1,1,1,1,8,,36061.0,,1,B,A6C,,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,PC,O,AR,A,IN,,0.0,3a,1999.0,901.0,3a,1999.0,0.0,3a,1999.0,32134.0,3a,1999.0,A6C,A
32733,36061,5602.0,5600.0,,70.0,NY,10025.0,133163211,A24,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,0,A60,199806.0,36293,0,0,0,0,0,0,0,98750,98750,135043,132438,2690,41000,0,2585,5190,2500,2500,2690,0,0,0,0,0,0,0,0,0,0,0,0,98750,0,0,0,0,0,0,0,0,0,0,0,0,0,135043,2605,0,0,0,0,0,0,0,85,85,142385,0,385650,0,0,0,528035,142385,0,0,0,,135043,3,7,1.0,2,2.0,2.0,1999,1998,I GIULLARI DI PIAZZA INC,CATHEDRAL OF ST JOHN DIVINE,1047 AMSTERDAM AVE,NEW YORK,NY,10025-1747,0.0,3.0,1.0,198307.0,1.0,16.0,89.0,90.0,0.0,1.0,13.0,198406.0,10.0,6,,5602.0,1,1,1,0,1.0,1,1,1,1,1,8,A24,36061.0,,1,A,A24,,21776.0,3b,2000.0,0.0,3b,2000.0,0.0,3b,2000.0,0.0,3b,2000.0,0.0,3b,2000.0,0.0,3b,2000.0,0.0,3b,2000.0,0.0,3b,2000.0,14517.0,3b,2000.0,0.0,3b,2000.0,PC,O,AR,A,IN,,0.0,3b,2000.0,0.0,3b,2000.0,0.0,3b,2000.0,5190.0,3b,2000.0,A24,A
32734,36061,5602.0,5600.0,,70.0,NY,10025.0,133168350,A69,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,0,A69,199806.0,282768,0,0,0,2091,7107,0,0,33443,33443,316211,311252,3090,42603,0,120499,226757,122368,223667,0,0,0,0,0,0,0,0,0,0,0,0,0,31352,0,0,2091,0,0,0,0,0,0,0,0,0,0,316211,4959,0,137409,10986,0,0,0,0,0,-1869,1195012,0,115387,10265,0,0,1320664,1205277,0,0,0,,316211,3,7,2.0,2,2.0,2.0,1999,1998,RIVERSIDE SYMPHONY INC,,258 RIVERSIDE DR 7C,NEW YORK,NY,10025-6160,0.0,3.0,2.0,198308.0,1.0,16.0,90.0,995.0,0.0,1.0,13.0,198506.0,10.0,6,,5602.0,1,1,1,0,1.0,1,1,1,1,1,8,,36061.0,,1,A,A69,,18604.0,3a,1999.0,0.0,3a,1999.0,3090.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,6102.0,3a,1999.0,0.0,3a,1999.0,264164.0,3a,1999.0,0.0,3a,1999.0,PC,O,AR,A,IN,,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,143536.0,3a,1999.0,A69,A
32737,36061,5602.0,5600.0,,70.0,NY,10025.0,133209934,A6B,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,0,A6B,199812.0,38026,0,0,0,1117,0,0,0,5505,5505,43531,42876,32815,0,0,32160,32815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4387,0,0,0,0,0,0,1117,0,0,0,0,0,0,43531,655,0,0,0,0,0,0,0,0,32160,125930,6095,0,3138,0,0,135163,135163,0,0,0,,43531,3,9,1.0,1,1.0,1.0,1999,1999,CHORAL SYMPHONY SOCIETY INC,% LABOVITZ,945 W END AVE,NEW YORK,NY,10025-3566,0.0,3.0,1.0,196502.0,1.0,15.0,90.0,0.0,0.0,1.0,13.0,0.0,10.0,12,,5602.0,1,1,1,0,1.0,1,1,1,1,1,8,,36061.0,,1,A,A6B,,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,PC,O,AR,A,IN,,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,32815.0,3a,1999.0,A6B,A
32742,36061,5602.0,5600.0,,70.0,NY,10025.0,133266612,A6B,A,A,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A6B,199806.0,12036,0,0,0,20,0,6321,4439,63303,56982,75339,67491,10060,0,0,8014,10060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50649,0,1872,0,0,0,0,20,0,0,0,0,0,10760,69018,1526,518,0,0,0,0,0,0,0,8014,106425,0,200905,273,0,0,307604,106698,0,0,0,,69018,3,9,1.0,1,1.0,1.0,1999,1998,MELODIOUS ACCORD INC,,PO BOX 20801 PARK WEST STATION,NEW YORK,NY,10025-1523,0.0,3.0,1.0,198707.0,1.0,15.0,89.0,0.0,0.0,1.0,13.0,0.0,10.0,6,,5602.0,1,1,1,0,1.0,1,1,1,1,1,8,,36061.0,,1,B,A6B,,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,4,2006.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,4,2006.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,PC,O,AR,A,IN,,0.0,6,2003.0,0.0,6,2003.0,551.0,6,2003.0,5030.0,6,2003.0,A6B,A
32746,36061,5602.0,5600.0,,70.0,NY,10025.0,133345308,A6E,A,B,,,O,A,A,AR,AR,AR,PC,AR,1,IN,1,A19,199801.0,63369,0,1583,1666,7,1705,0,0,216240,214574,279609,243508,1918,594,0,15587,25287,48104,23368,0,0,0,0,0,0,0,0,0,0,0,0,0,199200,0,15448,0,7,0,0,0,-82,0,0,0,0,0,277943,34435,0,0,0,0,0,0,0,0,-32516,87650,0,698307,230,0,0,786187,87880,0,0,0,,277943,3,9,1.0,2,2.0,2.0,1999,1998,AMHERST EARLY MUSIC INC,,65 W 95TH ST 1A,NEW YORK,NY,10025-6796,0.0,3.0,1.0,198611.0,1.0,16.0,149.0,995.0,0.0,1.0,13.0,199101.0,10.0,1,,5602.0,1,1,1,0,1.0,1,1,1,1,2,8,A6E,36061.0,,1,A,A6E,,0.0,3a,1999.0,0.0,3a,1999.0,1918.0,3a,1999.0,4114.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,0.0,3a,1999.0,63369.0,3a,1999.0,5531.0,3a,1999.0,PC,O,AR,A,IN,,0.0,3a,1999.0,0.0,3a,1999.0,3412.0,3a,1999.0,16156.0,3a,1999.0,A6E,A
