,EIN,NAME,SEC_NAME,ADDRESS,CITY,STATE,ZIP,ZIP5,CONTACT,NTEEIRS,SUBSECCD,FNDNCD,RULEDATE,ORGCD,ACCPER,ACTIV1,ACTIV2,ACTIV3,AFCD,CLASSCD,DEDUCTCD,EOSTATUS,FRCD,GEN,TAXPER,FISYR,SOIYR,STYEAR,subcd,CONT,PROGREV,INVINC,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,RENTINC,rntlexpnsreal,rntlexpnsprsnl,RENTEXP,rntlincreal,rntlincprsnl,NETRENT,SECUR,SALEOTHG,SALESEXP,SALEOTHE,SALESECN,SALEOTHN,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,SPEVTG,DIREXP,FUNDINC,INVENTG,GOODS,GRPROF,OTHINC,TOTREV2,TOTREV,GRREC,COMPENS,OTHSAL,PAYTAX,FUNDFEES,EXPS,NETINC,OTHCHGS,ASS_BOY,ASS_EOY,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,unsecurednotesend,LIAB_BOY,LIAB_EOY,RETE_BOY,RETEARN,NETA_BOY,FUNDBAL,Q78A,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,REASON,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,grsinc170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,txrevnuelevied509,srvcsval509,subtotsuppinc509,totsupp509,inPrior,inPriorSrc,taxperP,fisyrP,doccdP,contP,progrevP,duesP,invincP,netrentP,salesecnP,saleothnP,fundincP,grprofP,othincP,totrevP,expsP,netincP,compensP,othsalP,paytaxP,fundfeesP,DocCD,FileName,OUTNCCS,OUTREAS,NCCSKEY,NCCSKEY2,nteeFinal,nteeFinal1,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NAICS,LONGITUDE,LATITUDE,epostcard,SOURCE,KeyID,VERIFY
116709,131426099,UNITED IRISH COUNTIES ASSOCIATION OF NEW YORK INC,,SEAN MCGOVERN 9230 SPRINGFIELD BLVD,QUEENS VILLAGE,NY,11428-0000,11428.0,MICHAEL FOGARTY,,4,0.0,195604.0,5.0,4.0,999.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201204,2012,2011,2011,4.0,0,750,276,,,,,,,,,,,,,0,,0,,0,0.0,90379.0,,,0.0,,,90379,74359,16020,0,0,0,0,17046,17046,91405,,,,,18808,-1762,187.0,171104.0,169528,0.0,,0.0,,,0.0,0,0.0,,171104.0,169528,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201104.0,2011.0,92.0,0.0,0.0,825.0,147.0,0.0,0.0,0.0,28476.0,0.0,0.0,29448.0,21424.0,8024.0,0.0,0.0,0.0,0.0,92,131426099_201204_990EO,IN,,131426099201204,1314260992012,A23,A,36081.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.20459000000000002,A,710000.0,-73.73528,40.718521,0,NCCS_Form990EZ_2012_Extract_Final,207467,
117577,113383944,KOREAN MEDICAL PRACITIONER ASSOC OF GREATER NEW YORK INC,,44-01 FRANCIS LEWIS BLVD,BAYSIDE,NY,11361-3028,11361.0,KEVIN LEE MD,,6,0.0,199710.0,1.0,12.0,205.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,97485,0,187,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,97672,97672,97672,,,,,59564,38108,0.0,,96047,,,,,,,0,,,,96047,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,113383944_201112_990EO,IN,,113383944201112,1133839442011,A23,A,36081.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.21383000000000002,A,710000.0,-73.782989,40.757366,0,NCCS_Form990EZ_2012_Extract_Final,208337,
119219,132856259,NATIONAL ASSOCIATION OF TALENT REPRESENTATIVES INC,,150 W 25TH ST RM 1200,NEW YORK,NY,10001-7404,10001.0,NICOLOSI & CO,,6,0.0,197708.0,1.0,4.0,205.0,229.0,0.0,3.0,2.0,2.0,1.0,20.0,0.0,201204,2012,2011,2011,6.0,0,16750,16,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,16766,16766,16766,,,,,18282,-1516,0.0,,29846,,,,,,,0,,,,29846,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,92,132856259_201204_990EO,IN,,132856259201204,1328562592012,A99,A,36061.0,5602.0,5600.0,A99,A,O,O,AR,A,A,1,AR,AR,AR,0.44758000000000003,C,710000.0,-73.9962255,40.7483282,0,NCCS_Form990EZ_2012_Extract_Final,209997,
119317,43724612,AMERICAN LEGION,1404 BROAD CHANNEL POST,209 CROSS BAY BLVD,BROAD CHANNEL,NY,11693-1048,11693.0,,,19,0.0,194603.0,5.0,12.0,907.0,908.0,0.0,9.0,1.0,1.0,1.0,20.0,925.0,201112,2011,2011,2011,19.0,32640,3691,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,36331,36331,36331,,,,,30506,5825,0.0,136701.0,142526,0.0,,0.0,,,0.0,0,0.0,,136701.0,142526,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,92.0,37311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37311.0,31991.0,5320.0,0.0,0.0,0.0,0.0,92,043724612_201112_990EO,IN,,43724612201112,437246122011,A32,A,36081.0,5602.0,5600.0,A32,A,O,O,AR,A,A,1,AR,AR,AR,0.13695,A,513120.0,-73.82155088399999,40.614098605,0,NCCS_Form990EZ_2012_Extract_Final,210096,
120176,132990527,MUSIC PUBLISHERS ASSOCIATION OF THE UNITED STATES INC,,243 5TH AVE RM 236,NEW YORK,NY,10016-8703,10016.0,BRYNDON BAY,,6,0.0,197910.0,1.0,5.0,205.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201205,2012,2011,2011,6.0,10740,184160,717,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,195617,195617,195617,,,,,207906,-12289,0.0,263000.0,250711,,,,,,0.0,0,,,263000.0,250711,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf2012_EZ,201105.0,2011.0,92.0,11500.0,148123.0,14930.0,777.0,,0.0,,0.0,0.0,0.0,175330.0,261380.0,-86050.0,,,,,92,132990527_201205_990EO,IN,,132990527201205,1329905272012,A68,A,36061.0,5602.0,5600.0,A68,A,O,O,AR,A,A,1,AR,AR,AR,0.39565,A,711130.0,-73.987608,40.744729,0,NCCS_Form990EZ_2012_Extract_Final,210967,
121332,222608583,AMERICAN PODIATRIC MEDICAL WRITERS ASSOCIATION,,PO BOX 750129,FOREST HILLS,NY,11375-0129,11375.0,,,6,0.0,198605.0,5.0,12.0,205.0,120.0,0.0,1.0,2.0,2.0,1.0,20.0,0.0,201112,2011,2011,2011,6.0,0,2550,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,2550,2550,2550,,,,,2500,50,0.0,6534.0,6584,,,,,,0.0,0,,,6534.0,6584,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf2012_EZ,201012.0,2010.0,92.0,0.0,0.0,2600.0,30.0,,0.0,,0.0,0.0,0.0,2630.0,2500.0,130.0,,,,,92,222608583_201112_990EO,IN,,222608583201112,2226085832011,A70,A,36081.0,5602.0,5600.0,A70,A,O,O,AR,A,A,1,AR,AR,AR,0.14115999999999998,A,710000.0,-73.845,40.7228,0,NCCS_Form990EZ_2012_Extract_Final,212131,
123809,135502139,INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES,0490 LOCAL,45 WEST 14TH STREET,NEW YORK,NY,10011-7419,10011.0,SAL SAVARESE,,5,0.0,196004.0,5.0,6.0,263.0,264.0,279.0,9.0,3.0,2.0,1.0,10.0,444.0,201206,2012,2011,2011,5.0,0,60545,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,60545,60545,60545,,,,,70122,-9577,0.0,19281.0,9704,0.0,,0.0,,,0.0,0,0.0,,19281.0,9704,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201106.0,2011.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69342.0,67915.0,1427.0,0.0,0.0,0.0,0.0,92,135502139_201206_990EO,IN,,135502139201206,1355021392012,A40,A,36061.0,5602.0,5600.0,A40,A,O,O,AR,A,A,1,AR,AR,AR,0.71341,C,710000.0,-73.99574100000001,40.736926000000004,0,NCCS_Form990EZ_2012_Extract_Final,214622,
124921,112022650,AUTO BODY CRAFTSMENS GUILD INC,,2366 CONY IS AVE,BROOKLYN,NY,11223-0000,11223.0,,,6,0.0,196506.0,1.0,12.0,920.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,0,154656,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,154656,154656,154656,,,,,145438,9218,0.0,54492.0,63458,0.0,,0.0,,,750.0,498,0.0,,53742.0,62960,Y,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,92.0,0.0,132336.0,7294.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,141330.0,150060.0,-8730.0,0.0,0.0,0.0,0.0,92,112022650_201112_990EO,IN,,112022650201112,1120226502011,A40,A,36047.0,5602.0,5600.0,A40,A,O,O,AR,A,A,1,AR,AR,AR,0.35018,A,710000.0,-73.961162309,40.599210795,0,NCCS_Form990EZ_2012_Extract_Final,217184,
125155,131101367,NEW YORK SOCIETY OF ARCHITECTS,,299 BROADWAY STE 208,NEW YORK,NY,10007-4107,10007.0,,W03,6,0.0,194208.0,1.0,11.0,200.0,205.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201111,2011,2010,2010,6.0,0,118823,0,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,9450,128273,128273,128273,,,,,140648,-12375,0.0,31747.0,18999,0.0,,0.0,,,1039.0,666,0.0,,30708.0,18333,Y,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201011.0,2010.0,92.0,0.0,90428.0,36032.0,0.0,0.0,0.0,0.0,0.0,0.0,20350.0,146810.0,145989.0,821.0,0.0,0.0,0.0,0.0,92,131101367_201111_990EO,IN,,131101367201111,1311013672011,A03,A,36061.0,5602.0,5600.0,A03,A,O,O,AR,A,A,1,AR,AR,AR,0.58718,B,813920.0,-74.005437633,40.71549739,0,NCCS_Form990EZ_2012_Extract_Final,217434,
127809,112803536,BORGETTO CULTURAL ASSOC M S S ADDOLORATA DEL ROMITELLO INC,,4602 30TH AVE,ASTORIA,NY,11103-1264,11103.0,,,4,0.0,198707.0,1.0,7.0,119.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201207,2012,2011,2011,4.0,16182,1470,0,,,,,,,,,,,,,0,,0,,0,0.0,35425.0,,,0.0,,,35425,36203,-778,0,0,0,0,16874,16874,53077,,,,,12390,4484,0.0,145261.0,149745,,,,,,0.0,0,,,145261.0,149745,Y,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf2012_EZ,201107.0,2011.0,92.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,92,112803536_201207_990EO,IN,,112803536201207,1128035362012,A23,A,36081.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.24335,B,710000.0,-73.909466063,40.761215245,0,NCCS_Form990EZ_2012_Extract_Final,220279,
128599,116012997,ROCKETTE ALUMNAE ASSOCIATION INC RADIO CITY MUSIC HALL,,343 E 51ST ST APT 4E,NEW YORK,NY,10022-6758,10022.0,JOYCE ROLEN,,4,0.0,195902.0,1.0,6.0,263.0,602.0,319.0,3.0,2.0,1.0,1.0,20.0,0.0,201206,2012,2011,2011,4.0,0,6130,19,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,0.0,,,0,0,0,0,0,0,0,6149,6149,6149,,,,,5326,823,0.0,49943.0,50766,,,,,,0.0,0,,,49943.0,50766,N,0,0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf2012_EZ,201106.0,2011.0,92.0,0.0,0.0,7915.0,19.0,,0.0,,0.0,0.0,0.0,7934.0,9532.0,-1598.0,,,,,92,116012997_201206_990EO,IN,,116012997201206,1160129972012,A34,A,36061.0,5602.0,5600.0,A34,A,O,O,AR,A,A,1,AR,AR,AR,0.23296,A,513110.0,-73.966441,40.754847,0,NCCS_Form990EZ_2012_Extract_Final,223245,
130375,113097379,SERBIAN ASSOCIATION OF NEW YORK INC,,7254 65TH PL,GLENDALE,NY,11385-6930,11385.0,DUSHAN RADOVICH,,7,0.0,199301.0,1.0,12.0,319.0,119.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201012,2010,2010,2010,,0,75975,143401,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,219376,219376,219376,0.0,0.0,0.0,0.0,219376,0,0.0,194159.0,184134,0.0,0.0,0.0,0.0,,139575.0,104343,0.0,0.0,54584.0,79791,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,113097379201012,1130973792010,A23,A,36081.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.5128199999999999,A,710000.0,-73.888661643,40.699728469,0,rtf10co,0,
130377,113123913,MALTESE CTR INC,,,,NY,11102-0000,11102.0,,,7,,,,12.0,,,,,,,36.0,,,201012,2010,2010,2010,,1824,12218,875,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,55488,29835,25653,0,0,0,0,40570,40570,70405,0.0,0.0,0.0,0.0,52285,-11715,0.0,229276.0,217561,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,229276.0,217561,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,113123913201012,1131239132010,A23,A,,,,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.08925,C,710000.0,,,0,rtf10co,0,
130386,113163244,COUNCIL OF BARBADIAN ORGANIZATIONS INC NEW YORK,,PO BOX 300182,BROOKLYN,NY,11230-0182,11230.0,,A23,4,0.0,200201.0,1.0,4.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201004,2010,2009,2009,,9000,0,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,28016,37942,-9926,0,0,0,0,-926,-926,37016,0.0,0.0,0.0,0.0,1189,-2115,0.0,21446.0,19331,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,21446.0,19331,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,113163244201004,1131632442010,A23,A,36047.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.12852,B,710000.0,-73.96560500000001,40.622033,0,rtf10co,0,
130401,113234458,MOVEMENT OF THE CHILDREN DANCENTER INC,,,,NY,11436-0000,11436.0,,,7,,,,7.0,,,,,,,36.0,,,201007,2010,2009,2009,,0,74897,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,74897,74897,74897,0.0,0.0,0.0,0.0,72429,2468,0.0,29702.0,32170,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,29702.0,32170,Y,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,113234458201007,1132344582010,A62,A,,,,A62,A,O,O,AR,A,A,1,AR,AR,AR,0.9207200000000001,A,711120.0,,,0,rtf10co,0,
130568,131505524,AMERICAN INSTITUTE OF ARCHITECTS,N Y CHAPTER,536 LAGUARDIA PL,NEW YORK,NY,10012-1401,10012.0,,,6,0.0,194208.0,1.0,12.0,205.0,40.0,279.0,3.0,1.0,2.0,1.0,10.0,0.0,201012,2010,2010,2010,,0,2047720,31551,,,,,144076.0,,,0.0,,,144076.0,863965.0,0,873886.0,0,-9921.0,0,,,,,,,,1292905,451891,841014,0,0,0,0,3054440,3054440,4380217,173355.0,1049058.0,107653.0,0.0,3219276,-164836,0.0,6793889.0,6700541,0.0,0.0,0.0,0.0,,271892.0,224521,0.0,0.0,6521997.0,6476020,Y,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,131505524201012,1315055242010,A40,A,36061.0,5602.0,5600.0,A40,A,O,O,AR,A,A,1,AR,AR,AR,0.6914600000000001,B,710000.0,-73.998514718,40.729055927,0,rtf10co,0,
130660,132918640,WOMENS MEDIA GROUP INC,,PO BOX 2119,NEW YORK,NY,10163-2119,10163.0,SHUBERT SILVER & ROSEN,,6,0.0,199308.0,1.0,12.0,205.0,0.0,0.0,3.0,2.0,2.0,1.0,20.0,0.0,201012,2010,2010,2010,,0,43955,622,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,44577,44577,44577,0.0,0.0,0.0,0.0,38649,5928,0.0,54979.0,60907,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,54979.0,60907,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,132918640201012,1329186402010,A30,A,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,1,AR,AR,AR,0.73523,B,510000.0,-73.98,40.75,0,rtf10co,0,
130710,133154895,INDIAN DENTAL ASSOCIATION USA INC,,14602 89TH AVE,JAMAICA,NY,11435-0000,11435.0,,,6,0.0,199106.0,1.0,12.0,205.0,297.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201012,2010,2010,2010,,0,71163,600,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,71763,71763,71763,0.0,0.0,0.0,0.0,84581,-12818,0.0,219094.0,206276,0.0,0.0,0.0,0.0,,1116.0,1116,217978.0,205160.0,217978.0,205160,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,133154895201012,1331548952010,A23,A,36059.0,5602.0,5380.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.9103,A,710000.0,-73.80897,40.702934,0,rtf10co,0,
130719,133190575,AMERICAN SOCIETY OF MEDIA PHOTOGRAPHERS INC,NEW YORK CHAPTER,509 E 78TH ST APT 1B,NEW YORK,NY,10075-0000,10075.0,JASON GARDNER,,6,0.0,198803.0,5.0,12.0,205.0,0.0,0.0,9.0,1.0,2.0,1.0,10.0,9167.0,200912,2009,2009,2009,,0,0,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,47562,47562,47563,47562,0.0,0.0,0.0,0.0,51853,-4290,0.0,870.0,870,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,870.0,870,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,133190575200912,1331905752009,A40,A,36047.0,5602.0,5600.0,A40,A,O,O,AR,A,A,1,AR,AR,AR,0.54283,A,710000.0,-73.950342,40.77053,0,rtf10co,0,
130744,133302569,NEW YORK DIVISION ELECTRIC RAILROADERS ASSOCIATION,,201 E 17TH ST APT 28J,NEW YORK,NY,10003-3681,10003.0,,,7,0.0,199112.0,1.0,12.0,281.0,0.0,0.0,2.0,1.0,2.0,1.0,20.0,0.0,201012,2010,2010,2010,,1243,27830,302,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,323,29698,29698,29698,0.0,0.0,0.0,0.0,37216,-7518,0.0,46282.0,38764,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,46282.0,38764,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,133302569201012,1333025692010,A54,A,36061.0,5602.0,5600.0,A54,A,O,O,AR,A,A,1,AR,AR,AR,0.02369,A,712110.0,-73.98586165399999,40.735497718000005,0,rtf10co,0,
130757,133395530,CHUNG KUO KUO MIN TANG INC,,,,NY,10013-0000,10013.0,,,4,,,,7.0,,,,,,,71.0,,,201007,2010,2009,2009,,0,24544,11793,,,,,232155.0,,,143901.0,,,88254.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,124591,124591,268492,0.0,0.0,0.0,0.0,131007,-6416,0.0,915929.0,941661,0.0,0.0,78551.0,60398.0,,119085.0,100676,0.0,0.0,796844.0,840985,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,133395530201007,1333955302010,A23,A,,,,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.21759,A,710000.0,,,0,rtf10co,0,
130764,133454164,ELECTRONIC MEDIA MARKETING ASSOC,,,,NY,10017-0000,10017.0,,,6,,,,12.0,,,,,,,36.0,,,200912,2009,2009,2009,,27174,0,4,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,27178,27178,27178,0.0,0.0,0.0,0.0,16357,10821,0.0,21315.0,32137,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,21315.0,32137,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,133454164200912,1334541642009,A30,A,,,,A30,A,O,O,AR,A,A,1,AR,AR,AR,0.53513,B,510000.0,,,0,rtf10co,0,
130816,133718893,ASSOCIATION OF AUTHORS REPRESENTATI VES,,676A 9TH AVE,NEW YORK,NY,10036-3602,10036.0,CURTIS ASSOCIATES INC,,6,0.0,199407.0,1.0,12.0,200.0,92.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201012,2010,2010,2010,,0,0,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,67698,67698,67698,0.0,0.0,0.0,0.0,49126,18572,0.0,6534.0,24469,0.0,0.0,0.0,0.0,,1915.0,1278,0.0,0.0,4619.0,23191,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,133718893201012,1337188932010,A70,A,36061.0,5602.0,5600.0,A70,A,O,O,AR,A,A,1,AR,AR,AR,0.41562,A,710000.0,-73.99049375,40.76154855,0,rtf10co,0,
130873,134017838,ASSOCIATION OF MUSIC PRODUCERS INC,,3 W 18TH ST,NEW YORK,NY,10011-4610,10011.0,STEINBRECHER & ROSS,S41,6,0.0,200004.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,20.0,0.0,201012,2010,2010,2010,,0,0,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,0,27783,27783,27783,0.0,0.0,0.0,0.0,28610,-827,0.0,1734.0,907,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,1734.0,907,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,134017838201012,1340178382010,A68,A,36061.0,5602.0,5600.0,A68,A,O,O,AR,A,A,1,AR,AR,AR,0.69095,A,711130.0,-73.992097388,40.73896148,0,rtf10co,0,
130899,134123157,ARTS OF SISTERS AND PRIESTS INC,,,,NY,10023-0000,10023.0,,,0,,,,12.0,,,,,,,99.0,,,201012,2010,2010,2010,,12620,0,0,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,27833,8634,18969,3,31593,31593,40227,0.0,0.0,0.0,0.0,49358,-17765,0.0,0.0,5109,0.0,0.0,0.0,0.0,,0.0,5864,0.0,0.0,0.0,-10491,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,134123157201012,1341231572010,A99,A,,,,A99,A,U,O,AR,A,A,1,AR,AR,AR,0.9100799999999999,C,710000.0,,,0,rtf10co,0,
130981,135562400,SOCIAL SERVICE DEPARTMENT OF THE WORKMENS CIRCLE,,45 EAST 33RD STREET,NEW YORK,NY,10016-5336,10016.0,,,8,0.0,194504.0,5.0,12.0,900.0,30.0,211.0,9.0,1.0,1.0,1.0,20.0,804.0,200912,2009,2009,2009,,11500,0,3671,,,,,0.0,,,0.0,,,0.0,0.0,0,0.0,0,0.0,0,,,,,,,,0,0,0,0,0,0,12125,27296,27296,27296,0.0,0.0,0.0,0.0,59066,-31770,0.0,51895.0,0,0.0,0.0,0.0,0.0,,20125.0,0,0.0,0.0,31770.0,0,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,92,,IN,,135562400200912,1355624002009,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.10655999999999999,A,710000.0,-73.98319129999999,40.74720715,0,rtf10co,0,
131016,136092225,TEXTILE CONVERTERS LIQUIDATION BENEFIT FUND,,400 LAFAYETTE ST FL 4,NEW YORK,NY,10003-6900,10003.0,LOCAL 2179 UAW,,17,0.0,196312.0,2.0,6.0,267.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201106,2011,2010,2010,,0,0,12754,,,,,0.0,,,0.0,,,0.0,187000.0,0,187261.0,0,-261.0,0,,,,,,,,0,0,0,0,0,0,0,12493,12493,199754,0.0,0.0,0.0,0.0,8345,4148,0.0,543333.0,426041,0.0,0.0,0.0,0.0,,5575.0,5575,537758.0,420466.0,537758.0,420466,N,0,0,0.0,0.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,93,,IN,,136092225201106,1360922252011,A40,A,36061.0,5602.0,5600.0,A40,A,O,O,AR,A,A,1,AR,AR,AR,0.8873200000000001,A,710000.0,-73.992853,40.7287,0,rtf10co,0,
