,EIN,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ASS_CODE,BLOCK,CENSUSTRACT,CITY,CLASSCD,CONTACT,DEDUCTCD,EOSTATUS,FIPS,FISYR,FNDNCD,FRCD,INC_CODE,LATITUDE,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LONGITUDE,MAJGRPB,MANUALLY_FIXED,MSA_NECH,NAICS,NAME,NCCSKEY,NCCSKEY2,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEEFINAL1,NTEEIRS,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,ORGCD,OUTNCCS,OUTREAS,P10MIR,P10TASST,P11DISTR,P13UNDST,P14A4942,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14B4942,P14C4942,P14D4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14T4942,P14TASVL,P14TENDW,P14TGINV,P14TNADJ,P14TPSUP,P14TQDIS,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P1ADMEXP,P1CHAEXP,P1CONTPD,P1DIVID,P1EXCREV,P1GINVPF,P1GOODS,P1GRENTS,P1INTREV,P1INVEXP,P1INVRV,P1NADINC,P1NADJRV,P1NETINV,P1NGASTS,P1OFCOMP,P1OTHINC,P1TADJEX,P1TCONT,P1TEXMEX,P1TINVEX,P1TOTEXP,P1TOTREV,P2CASHBV,P2CRPBND,P2CRPSTK,P2EYASST,P2EYOTIN,P2GVTINV,P2MORTG,P2MTGNTS,P2TASFMV,P2TINVSC,P2TLIABL,P2TOTAST,P3EYTFND,P6DOMORG,P6ESTTX,P6EXMPF,P6TEXCTX,P6TX4940,P6TX511,P6TXCRDT,P6TXINV,P6TXPNLT,P6TXRFD,P6TXSUBA,P6TXWERR,P6TXWTH,P7BUSINT,P7DISBOR,P7DISPAY,P7DISSAL,P7DISSER,P7DISTRA,P7ELECT,P7INDGRT,P7JEOINV,P7LIQUID,P7ORGGRT,P7OTHPUR,P7PAYGVT,P7POFCLM,P7POLIT,P7PROPAG,P7UNDINC,PMSA,RANDNUM,RECCODE,RULEDATE,SEC_NAME,SOURCE,STATE,STYEAR,SUBSECCD,TAXPER,TFLD,VALIDATION_STATE,ZIP,ZIP5
3692,133968595,12,0.0,0.0,0.0,529 FIFTH AVENUE,3.0,5.0,360610094001010.0,36061009400.0,NEW YORK,20.0,STARR & CO,1.0,1,36061.0,2014,3.0,1.0,4.0,40.7548,PF,O,AR,A,-73.9799,A,,5602.0,512110.0,SCORSESE FAMILY FOUNDATION SCORSESE MARTIN TTEE,133968595201412,1339685952014,A,A31,,A31,A,A31,IRS,AR,AR,AR,1.0,IN,,585.0,11872.0,0.0,0.0,0,1,0,0,0,0,0,0,390,263,1259,771,0,0,0,0,1,0,20,11,0,0,0,0,198962,183772,220336,171763,0,1,2683,0,31,0,774833,0,0,0,0,0,173962,173962.0,25000,0,11038,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,110000.0,0,0.0,210000,198962.0,0.0,198962,210000,0.0,0,0,701059.0,0.0,0,0.0,0.0,701059,0,1.0,701059,701059.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.4372295003995588,Y,199906.0,SCORSESE MARTIN TTEE,15eofinextract990pf.dat,NY,2014,3,201412,0,0.0,10017-4608,10017.0
3703,133972275,12,994.0,119.0,0.0,44 E 32ND ST FL 12,3.0,1.0,360610074002002.0,36061007400.0,NEW YORK,20.0,RAYMOND M PEPI,1.0,1,36061.0,2014,4.0,1.0,1.0,40.746241,PF,S,AR,A,-73.983627,A,,5602.0,710000.0,ART2FACTS,133972275201412,1339722752014,A,A40,,A40,A,A400,NEW,AR,AR,AR,1.0,IN,,40.0,814.0,40.0,40.0,0,0,0,0,0,0,0,0,27,27,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,329,0.0,0,0,-329,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,329,1,0.0,0,0,762.0,0.0,0,0.0,0.0,762,0,7023.0,762,-6261.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.022086030878150864,N,199812.0,,15eofinextract990pf.dat,NY,2014,3,201412,0,0.0,10016-5517,10016.0
3704,133973817,9,994.0,119.0,0.0,440 W END AVE,3.0,2.0,,36061016700.0,NEW YORK,10.0,DIANE WOO,1.0,1,36061.0,2014,4.0,1.0,5.0,40.7857,PF,S,ZA,A,-73.9802,A,,5602.0,813219.0,FRIENDS OF CHINA HERITAGE FUND LIMITED,133973817201409,1339738172014,A,A118,,A1180,A,A110,NEW,AR,AR,AR,1.0,IN,,13678.0,277727.0,13678.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21874,19300.0,500000,34,-21330,0,0.0,0,510,500.0,544.0,544.0,544.0,44.0,0,0.0,0,0.0,500000,519300.0,500.0,521874,500544,0.0,0,4025,20904.0,0.0,0,0.0,0.0,20904,4025,6600.0,20904,14304.0,Y,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5600.0,0.5733345407190488,N,199807.0,,15eofinextract990pf.dat,NY,2013,3,201409,0,0.0,10024-5358,10024.0
3717,133976359,6,90.0,0.0,0.0,450 SEVENTH AVENUE,3.0,4.0,360610109001005.0,36061010900.0,NEW YORK,20.0,APFEL LEVY ZLOTNICK AND CO,1.0,1,36061.0,2015,4.0,1.0,1.0,40.7516,PF,S,ZB,A,-73.9904,A,,5602.0,813219.0,DAVID MERRICK ARTS FOUNDATION INC,133976359201506,1339763592015,A,A126,,A1261,A,A20,BEST,AR,AR,AR,1.0,IN,,7506.0,152409.0,7506.0,4720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2463,0.0,0,0,-263,0,0.0,0,154,2463.0,2200.0,0.0,0.0,0.0,0,0.0,2046,0.0,0,0.0,2463.0,2463,2200,13699.0,0,0,152625.0,0.0,0,0.0,0.0,152625,0,1.0,152626,152626.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.23341635962370175,N,199804.0,,15eofinextract990pf.dat,NY,2014,3,201506,0,0.0,10123-0101,10123.0
3772,133981562,11,60.0,0.0,0.0,201 WEST 86TH ST,3.0,3.0,360610171001000.0,36061017100.0,NEW YORK,12.0,MORSE ZELNICK ROSE & LANDER LLP,1.0,1,36061.0,2014,3.0,1.0,2.0,40.7877,PF,O,AR,A,-73.975,A,,5602.0,712110.0,MICA FOUNDATION,133981562201411,1339815622014,A,A51,,A51,A,A51Z,IRS,AR,AR,AR,1.0,IN,,1647.0,33432.0,0.0,0.0,0,1,0,54876,53156,0,0,0,0,0,0,0,0,0,0,0,338,116,14,40,0,0,0,0,813,960,4767,4989,0,108032,0,0,508,0,11529,0,0,0,0,0,813,813.0,0,238,-896,0,0.0,0,1,813.0,239.0,338.0,338.0,0.0,-322,0.0,0,0.0,0,813.0,813.0,813,-83,843.0,0,33362,34205.0,0.0,0,0.0,0.0,34205,33362,1.0,34205,34205.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.07712800272585985,Y,199811.0,,15eofinextract990pf.dat,NY,2013,3,201411,0,0.0,10024-3328,10024.0
3774,133981873,12,994.0,120.0,0.0,137 WEST 14TH STREET 3RD FL,3.0,3.0,360610081004000.0,36061008100.0,NEW YORK,10.0,ROSEN & FEDERICO,1.0,1,36061.0,2014,4.0,3.0,3.0,40.738143,PF,S,AR,A,-73.998101,A,,5602.0,511100.0,EVERGREEN REVIEW INC,133981873201412,1339818732014,A,A33,,A33,A,A33,BEST,AR,AR,AR,1.0,IN,,1916.0,38904.0,0.0,0.0,0,0,0,0,0,0,0,0,1277,1229,1303,541,0,0,0,0,0,0,0,0,0,0,0,0,20522,27860,8329,7168,0,0,4350,0,0,0,63879,0,0,0,0,0,59522,20522.0,0,0,-18105,0,0.0,0,0,0.0,0.0,617.0,617.0,0.0,0,0.0,617,0.0,40800,20522.0,0.0,59522,41417,8714.0,0,0,41559.0,0.0,0,0.0,0.0,41559,0,46063.0,41559,-4504.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.6820364547543608,N,199808.0,,15eofinextract990pf.dat,NY,2014,3,201412,0,0.0,10011-7308,10011.0
3820,133995881,6,0.0,0.0,0.0,CO HECHT CO PC 350 5TH AVE-FL68,3.0,6.0,360610112021003.0,36061011202.0,NEW YORK,10.0,HECHT AND COMPANY PC,1.0,1,36061.0,2014,4.0,1.0,6.0,40.762966,PF,S,AR,A,-73.973968,A,,5602.0,711110.0,LUCILLE LORTEL THEATRE FOUNDATION INC,133995881201406,1339958812014,A,A65,,A65,A,A20,BEST,AR,AR,AR,1.0,IN,,7705.0,156437.0,7705.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676359,331955.0,0,0,-51956,0,0.0,290903,0,0.0,0.0,0.0,344403.0,0.0,0,100248.0,53500,344404.0,280000,331955.0,0.0,676359,624403,0.0,0,0,2838860.0,0.0,0,0.0,0.0,2838860,0,26865.0,2838860,2811995.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.5580844420293698,N,199907.0,,15eofinextract990pf.dat,NY,2013,3,201406,0,0.0,10118-0000,10118.0
3995,134043424,12,0.0,0.0,0.0,450 W 17TH ST APT 604,3.0,3.0,360610083003000.0,36061008300.0,NEW YORK,10.0,,1.0,1,36061.0,2014,4.0,1.0,4.0,40.7434,PF,S,AR,A,-74.0051,A,,5602.0,711110.0,VILLAR HAUSER THEATRE DEVELOPMENT FUND INC,134043424201412,1340434242014,A,A65,,A65,A,A65,BEST,AR,AR,AR,1.0,IN,,4208.0,85445.0,4208.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530007,529907.0,7742,0,33041,0,0.0,0,132,100.0,132.0,51642.0,51642.0,32.0,0,26450.0,51510,0.0,519148,537649.0,100.0,537749,570790,47757.0,0,0,93544.0,0.0,0,0.0,0.0,93544,0,116862.0,93544,-23318.0,Y,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,5600.0,0.9311819453498872,N,200011.0,,15eofinextract990pf.dat,NY,2014,3,201412,0,0.0,10011-5818,10011.0
4010,134047433,12,0.0,0.0,0.0,1048 5TH AVE,3.0,9.0,,,NEW YORK,10.0,,1.0,1,36061.0,2014,3.0,1.0,9.0,40.7815,PF,O,AR,A,-73.9604,A,,5602.0,712110.0,NEUE GALERIE NEW YORK,134047433201412,1340474332014,A,A51,,A51,A,A51,IRS,AR,AR,AR,1.0,IN,,1215358.0,24677327.0,0.0,0.0,0,1,0,0,0,0,0,0,810238,810450,178166,374893,0,0,0,0,1215358,1056723,267250,562340,0,0,0,0,6333395,5970153,5586244,5407840,0,1,2173747,0,3101671,0,23297632,0,0,0,0,0,9361814,6303895.0,0,665053,-242034,1034936,900796.0,0,0,75212.0,678650.0,2927039.0,5721751.0,603438.0,13597,570723.0,4021762,2794712.0,3384432,6303895.0,75212.0,9361814,9119780,442111.0,0,0,201502682.0,24023938.0,0,0.0,0.0,201502682,0,2769981.0,201502682,198732701.0,N,11831,N,12069,12069.0,0.0,0.0,0,3,0,0.0,0,0,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.3808822935722227,Y,199912.0,,15eofinextract990pf.dat,NY,2014,3,201412,241,0.0,10028-0111,10028.0
4039,134055562,11,0.0,0.0,0.0,289 E 7TH ST,3.0,1.0,360470494001000.0,36047049400.0,BROOKLYN,10.0,INGRID SCHEIB-ROTHBART,1.0,1,36047.0,2014,4.0,1.0,1.0,40.6449,PF,S,AR,A,-73.9729,A,,5602.0,710000.0,FASSBINDER FOUNDATION INC,134055562201411,1340555622014,A,A20,,A20,A,A20,IRS,AR,AR,AR,1.0,IN,,145.0,2950.0,145.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2014.0,0,0,-2014,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,2014.0,0.0,2014,0,1939.0,0,0,1939.0,0.0,0,0.0,0.0,1939,0,0.0,1939,1939.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.5166594582603101,N,200006.0,,15eofinextract990pf.dat,NY,2013,3,201411,0,0.0,11218-3313,11218.0
4045,134057282,11,0.0,0.0,0.0,1177 6TH AVE 18TH FL,3.0,5.0,360610119001000.0,36061011900.0,NEW YORK,10.0,ANDERSEN TAX,1.0,1,36061.0,2014,4.0,1.0,5.0,40.757362,PF,S,AR,A,-73.982466,A,,5602.0,711130.0,TRIO FOUNDATION,134057282201411,1340572822014,A,A6C,,A6C,A,T50,BEST,AR,AR,AR,2.0,IN,,49383.0,1002694.0,48162.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27792,14125.0,59860,19341,142658,0,0.0,0,13,13667.0,135759.0,0.0,0.0,122092.0,27796,0.0,-164,0.0,183324,73985.0,13667.0,87652,230310,185312.0,0,929907,1149785.0,0.0,0,0.0,0.0,1149785,929907,0.0,1115219,1115219.0,Y,0,N,1221,1221.0,0.0,0.0,0,28,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.11450429602735425,N,200008.0,,15eofinextract990pf.dat,NY,2013,3,201411,1249,0.0,10036-2714,10036.0
4077,134069592,12,0.0,0.0,0.0,1015 PARK AVE,3.0,9.0,360610148011001.0,36061014801.0,NEW YORK,10.0,ROCHELLE KORMAN,1.0,1,36061.0,2014,4.0,1.0,9.0,40.7795,PF,S,ZB,A,-73.9577,A,,5602.0,813219.0,KEREN KESHET THE RAINBOW FOUNDATION,134069592201412,1340695922014,A,A12,,A12,A,T30,NEW,AR,AR,AR,1.0,IN,,11119895.0,225784669.0,10907250.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8029418,2325459.0,6084631,1012411,-6102734,0,0.0,25615,67653,4720934.0,15353195.0,0.0,0.0,10632261.0,11044517,194336.0,-4148881,0.0,10000,7384959.0,4720934.0,14114049,8011315,0.0,908515,4132655,235273706.0,157610637.0,14978720,0.0,0.0,235273706,20019890,2326242.0,235273706,232947464.0,N,192800,N,212645,212645.0,0.0,0.0,0,246,0,0.0,0,0,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,5600.0,0.13552549014114146,N,199908.0,,15eofinextract990pf.dat,NY,2014,3,201412,20091,0.0,10028-0904,10028.0
4078,134069969,6,0.0,0.0,0.0,767 5TH AVE,3.0,8.0,360610112021001.0,36061011202.0,NEW YORK,20.0,LISA SOMAR,1.0,1,36061.0,2014,3.0,1.0,1.0,40.763659000000004,PF,S,ZB,A,-73.973464,A,,5602.0,813219.0,AMERICAN ART FOUNDATION INC,134069969201406,1340699692014,A,A12,,A12,A,A20,BEST,AR,AR,AR,1.0,IN,,1716823.0,34859354.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,183249,175043.0,8217020,25135,23454094,0,0.0,0,1293,8206.0,15110873.0,0.0,0.0,15102667.0,15084445,15400.0,9740,0.0,16733750,8392063.0,8206.0,8400269,31854363,70285.0,0,0,43413475.0,10403045.0,0,0.0,0.0,43413475,0,0.0,42175558,42175558.0,N,75199,N,302053,302053.0,0.0,10293.0,240000,2853,15999,0.0,0,0,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.0621127710427084,Y,199911.0,,15eofinextract990pf.dat,NY,2013,3,201406,-10293,0.0,10153-0023,10153.0
4090,134073167,12,0.0,0.0,0.0,1088 PARK AVE,3.0,2.0,360610150021002.0,36061015002.0,NEW YORK,10.0,,1.0,1,36061.0,2014,4.0,1.0,1.0,40.7819,PF,S,ZA,A,-73.9561,A,,5602.0,813219.0,YOUNG FOUNDATION YOUNG JOHN TTEE,134073167201412,1340731672014,A,A11,,A11,A,A11,IRS,AR,AR,AR,2.0,IN,,885.0,17963.0,885.0,885.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0.0,0,3,3,0,0.0,0,0,0.0,3.0,0.0,0.0,3.0,0,0.0,0,0.0,140,0.0,0.0,140,143,0.0,0,0,17965.0,0.0,0,0.0,0.0,17965,0,0.0,17965,17965.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.9967355776056432,N,200002.0,YOUNG JOHN TTEE,15eofinextract990pf.dat,NY,2014,3,201412,0,0.0,10128-1132,10128.0
4234,134097150,12,0.0,0.0,0.0,17 BATTERY PL STE 1232,3.0,1.0,360610013002005.0,36061001300.0,NEW YORK,10.0,WINDELS MARX ET AL,1.0,1,36061.0,2014,3.0,1.0,3.0,40.7051,PF,O,AR,A,-74.0161,A,,5602.0,712110.0,INDIA HOUSE FOUNDATION,134097150201412,1340971502014,A,A54,,A54,A,A54,IRS,AR,AR,AR,1.0,IN,,532.0,10805.0,0.0,0.0,2010,2010,19600,59784,52756,19600,59784,52756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57590,70184,52972,65430,134150,134150,0,0,1,0,246176,0,0,0,0,0,57590,57590.0,0,0,-17590,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,45000.0,0,0.0,40000,57590.0,0.0,57590,40000,2010.0,0,0,2010.0,0.0,0,0.0,0.0,2010,0,1.0,2010,2010.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.7383699524322951,Y,200604.0,,15eofinextract990pf.dat,NY,2014,3,201412,0,0.0,10268-0003,10004.0
4255,134105372,12,0.0,0.0,0.0,1411 BROADWAY 9TH FLOOR,3.0,3.0,360610113001011.0,36061011300.0,NEW YORK,20.0,WITHUMSMITHBROWN PC,1.0,1,36061.0,2014,3.0,1.0,1.0,40.7536,PF,O,AR,A,-73.9871,A,,5602.0,611610.0,AMERICAN STUDIO THEATER INC,134105372201412,1341053722014,A,A6E,,A6E,A,A65,BEST,AR,AR,AR,1.0,IN,,1062.0,21557.0,0.0,0.0,0,26894,0,0,0,0,0,0,0,892,903,898,0,0,0,0,1,33,43,46,0,0,0,0,5554,3704,7544,7278,0,26894,2693,0,122,0,24080,0,0,0,0,0,5554,5554.0,0,0,382,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,5936,5554.0,0.0,5554,5936,26894.0,0,0,26894.0,0.0,0,0.0,0.0,26894,0,1.0,26894,26894.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.0773091114214568,Y,200205.0,,15eofinextract990pf.dat,NY,2014,3,201412,0,0.0,10018-3496,10018.0
4278,134115047,3,0.0,0.0,0.0,145 EAST 57TH STREET,3.0,7.0,360610108007000.0,36061010800.0,NEW YORK,20.0,PATTERSON SIMS,1.0,1,36061.0,2015,3.0,1.0,4.0,40.760183000000005,PF,O,AR,A,-73.967559,A,,5602.0,611610.0,SAUL STEINBERG FOUNDATION,134115047201503,1341150472015,A,A25,,A25,A,A25,IRS,AR,AR,AR,1.0,IN,,47719.0,968908.0,0.0,0.0,6554695,7712276,7750275,8160809,8234721,6777320,7074183,7075683,31813,34340,35987,39293,0,0,0,0,7672,13675,21236,26516,0,0,0,0,300168,264138,181656,153538,27481881,31858081,141433,0,69099,0,899500,0,0,0,0,0,366160,300168.0,390500,20979,-323787,0,0.0,0,8,14121.0,332111.0,7672.0,72554.0,317990.0,311124,166756.0,50762,64882.0,50000,690668.0,14121.0,756660,432873,0.0,0,942854,7712276.0,0.0,0,0.0,0.0,7712276,942854,1.0,7585306,7585306.0,Y,1280,N,3180,3180.0,0.0,0.0,0,0,0,0.0,0,0,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.20605815336556926,Y,200006.0,,15eofinextract990pf.dat,NY,2014,3,201503,1900,0.0,10022-2141,10022.0
4332,134137801,8,0.0,0.0,0.0,PO BOX 541518,3.0,2.0,360811161002000.0,36081116100.0,FLUSHING,10.0,EN SHENG HU,1.0,1,36081.0,2015,3.0,1.0,1.0,40.7664,PF,O,AR,A,-73.8262,A,,5602.0,511100.0,US AND CHINA NEWS FOUNDATION,134137801201508,1341378012015,A,A33,,A33,A,A33,IRS,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,0.0,0,0,1.0,0.0,0,0.0,0.0,0,0,1.0,1,1.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.39250580781501204,Y,200210.0,,15eofinextract990pf.dat,NY,2014,3,201508,0,0.0,11354-7518,11354.0
4333,134138151,12,0.0,0.0,0.0,C/O BTCO 1 PENN PLAZA NO 5335,3.0,1.0,360610101001006.0,36061010100.0,NEW YORK,12.0,MELVYN WEISS,1.0,1,36061.0,2014,4.0,1.0,1.0,40.7491,PF,S,ZB,A,-73.992006,A,,5602.0,813219.0,HOLOCAUST ART AND REMEMBRANCE FOUNDATION,134138151201412,1341381512014,A,A128,,A1280,A,A54,BEST,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,0.0,0,0,1.0,0.0,0,0.0,0.0,0,0,21738.0,1,-21738.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.8321833931305086,N,200101.0,,15eofinextract990pf.dat,NY,2014,3,201412,0,0.0,10119-0000,10119.0
4338,134138655,12,0.0,0.0,0.0,767 FIFTH AVENUE,3.0,4.0,360610112021001.0,36061011202.0,NEW YORK,10.0,KELLI TURNER,1.0,1,36061.0,2014,3.0,1.0,6.0,40.7637,PF,O,AR,A,-73.9735,A,,5602.0,710000.0,COMMISSION FOR ART RECOVERY INC,134138655201412,1341386552014,A,A20,,A20,A,A20,IRS,AR,AR,AR,1.0,IN,,5410.0,109848.0,0.0,0.0,0,1,0,0,0,0,0,0,3606,3636,10413,28531,0,0,0,0,1,5455,15620,925,0,0,0,0,1441649,323908,773864,1073929,0,1,46186,0,22000,0,3613350,0,0,0,0,0,1680046,1441649.0,0,0,664826,0,0.0,0,33,0.0,33.0,0.0,284408.0,33.0,0,300000.0,284375,284408.0,2060464,1441649.0,0.0,1680046,2344872,73382.0,0,0,204219.0,0.0,0,0.0,0.0,204219,0,1149730.0,204219,-945511.0,N,37,N,1,1.0,0.0,36.0,0,0,36,0.0,0,0,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.7948665326038298,Y,200102.0,,15eofinextract990pf.dat,NY,2014,3,201412,-36,0.0,10153-0023,10153.0
4352,134143098,12,0.0,0.0,0.0,1995 BROADWAY,3.0,3.0,360610153003001.0,36061015300.0,NEW YORK,10.0,GANER GROSSBACH,1.0,1,36061.0,2014,4.0,1.0,3.0,40.7753,PF,S,AR,A,-73.9823,A,,5602.0,710000.0,JINDHAG FOUNDATION,134143098201412,1341430982014,A,A23,,A23,A,A23,IRS,AR,AR,AR,1.0,IN,,2257.0,45820.0,2242.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886,0.0,62550,0,7018,0,0.0,0,21,0.0,1454.0,0.0,0.0,1454.0,1433,0.0,0,0.0,70000,62550.0,0.0,64436,71454,50479.0,0,0,50479.0,0.0,0,0.0,0.0,50479,0,0.0,50479,50479.0,Y,0,N,15,15.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.8979411185907741,N,200112.0,,15eofinextract990pf.dat,NY,2014,3,201412,15,0.0,10023-0000,10023.0
4400,134149853,12,0.0,0.0,0.0,59 E 59TH ST,3.0,8.0,360610112021000.0,36061011202.0,NEW YORK,10.0,ELYSABETH KLEINHANS,1.0,1,36061.0,2014,3.0,1.0,6.0,40.7633,PF,O,AR,A,-73.971,A,,5602.0,711110.0,ELYSABETH KLEINHANS THEATRICAL FOUNDATION INC,134149853201412,1341498532014,A,A65,,A65,A,T23,BEST,AR,AR,AR,1.0,IN,,1448462.0,29410386.0,0.0,0.0,0,1,0,0,0,0,0,0,965641,957199,951362,942783,0,0,0,0,1412320,1309516,1388397,1380644,0,0,0,0,2004820,1700174,1462517,1648457,0,1,3816985,0,5490877,0,6815968,0,0,0,0,0,3333067,1973505.0,0,560670,-556258,23852,0.0,850000,11,48164.0,1470949.0,1412320.0,2512548.0,1422785.0,60268,0.0,1069669,1100228.0,212339,1973505.0,48164.0,3333067,2776809,276474.0,7814165,2434500,39537620.0,2345031.0,1254055,0.0,0.0,39537620,11502720,377545.0,39537620,39160075.0,Y,26022,N,14228,14228.0,0.0,11794.0,0,0,11794,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.4610682298190891,Y,200111.0,,15eofinextract990pf.dat,NY,2014,3,201412,-11794,0.0,10022-1104,10022.0
